Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
SP135182	880	66	54	0	0	646	0	0	0	36	19	856	0	118	0	39	0	79	35	0
SP85251	52	0	21	0	0	166	0	0	0	0	5	0	2	18	36	113	0	0	3	0
SP84408	32	0	7	0	0	83	0	0	0	12	0	0	0	31	72	12	0	12	1	19
SP84491	556	79	0	190	115	579	0	0	761	218	132	73	25	359	97	0	63	0	0	0
SP84743	349	13	38	33	142	183	112	0	0	1723	32	196	18	157	36	0	0	97	55	0
SP83967	22	0	5	0	120	51	0	17	0	5	13	0	2	1	15	124	106	0	0	0
SP105253	187	45	0	208	39	381	0	0	321	179	32	522	0	7	52	6	94	0	9	0
SP84998	208	2	0	139	151	141	0	0	17	0	0	76	0	2	28	99	39	0	13	0
SP84062	9	1	2	0	0	44	0	31	0	2	4	0	9	28	10	0	0	30	41	0
SP84982	40863	0	6323	0	0	1402	2439	304	0	3	0	1642	0	0	0	0	0	0	0	0
SP84790	197	6	13	0	0	0	250	25	0	190	4	39	1	86	0	116	243	0	49	0
SP105673	48	2	0	1	148	111	2	6	0	4	722	0	11	80	88	126	2	26	0	0
SP85339	440	0	0	249	48	189	0	0	685	28	5	0	0	5	0	5	0	0	0	0
SP84719	300	12	175	0	0	22	213	12	0	15	16	0	0	30	18	48	0	0	0	0
SP105425	102	26	14	32	578	458	0	0	0	53	5	283	0	23	49	0	0	0	0	0
SP84056	178	58	4	0	0	513	0	0	0	38	176	0	14	27	23	79	0	100	2	116
SP105261	96	0	0	0	0	0	31	9	186	18	25	0	0	20	4	16	57	69	1	0
SP85379	413	27	0	42	70	355	0	0	601	142	19	52	9	136	0	0	0	0	5	0
SP105086	219	23	0	165	189	215	0	0	0	6	127	0	1	126	77	304	0	0	121	0
SP84392	72564	305	16491	4091	0	6695	0	2029	0	0	0	0	0	0	0	0	0	0	0	0
SP105018	0	0	0	0	0	0	361	27	0	140	3495	369	0	142	154	0	0	0	19	0
SP84858	317	0	0	0	404	284	15	0	258	50	157	0	2	0	0	177	0	204	61	0
SP84086	12	0	0	116	70	303	0	0	0	7	67	0	1	27	24	0	0	0	12	0
SP105213	182	0	0	0	207	85	236	0	55	15	41	0	0	53	0	89	0	0	35	0
SP105577	26	0	2	0	273	134	0	11	0	8	35	98	3	20	0	55	57	86	5	0
SP85431	35	0	0	0	0	80	10	0	114	0	20	0	5	31	56	0	151	6	15	0
SP84962	98	0	15	0	0	0	447	0	0	9	29	12	0	11	0	38	0	38	15	0
SP105006	211	0	0	243	122	0	0	0	2	9	59	0	0	116	34	107	0	65	15	0
SP84439	62159	0	19161	0	0	919	9837	3466	0	337	0	0	0	0	0	0	0	0	0	0
SP105159	0	0	6	17	161	44	0	11	63	1	8	35	0	0	43	168	87	0	29	0
SP85230	43	0	3	0	0	74	0	6	0	0	491	0	6	40	59	0	0	325	0	0
SP84922	793	15	28	0	0	15	409	0	0	187	53	437	0	366	7	10	6	0	0	0
SP85130	377	0	0	0	204	117	271	0	256	31	22	0	0	0	100	200	0	0	0	0
SP104984	191	14	0	76	41	197	0	0	0	17	16	0	3	25	28	92	0	5	42	0
SP85222	0	0	19	0	58	23	12	16	116	3	1	0	0	0	59	0	0	0	5	0
SP105375	231	42	0	0	0	918	59	3	0	844	14	669	7	66	0	0	213	0	21	0
SP85287	42	32	0	136	116	337	0	6	0	6	17	215	0	77	63	0	0	0	2	0
CPCT02060042T	6	3	3	14	0	55	0	4	0	0	1	0	47	14	24	0	0	33	13	0
CPCT02130027T	0	0	1	154	160	0	0	0	0	12	8	0	154	4	8	5	147	45	0	0
CPCT02290024T	432	23	0	390	815	652	22	0	0	37	11	0	170	166	36	0	0	0	0	0
CPCT02230080T	234	39	0	100	463	290	0	0	406	70	14	0	129	9	43	0	0	0	0	0
CPCT02070282T	252	0	0	274	296	35	0	0	473	95	0	0	79	0	117	113	0	3	60	0
CPCT02060201T	148	14	0	331	465	400	0	0	0	45	45	0	183	0	28	0	0	0	8	0
CPCT02010752T	139	10	0	0	17	169	0	0	0	31	19	0	167	2	0	2	1	178	6	0
CPCT02130046T	50	0	0	0	352	94	0	0	627	126	17	0	147	0	0	54	0	6	0	0
CPCT02190033T	648	92	0	1052	93	0	0	0	0	79	33	0	190	43	0	34	0	86	47	0
WIDE01010213T	248	18	0	38	70	0	0	0	604	115	438	137	164	75	2	0	0	61	0	244
CPCT02440010T	494	26	0	579	243	264	0	0	0	418	24	0	261	106	193	0	0	84	1	0
WIDE01010272T	85	13	0	259	351	0	0	0	0	9	3	0	43	0	30	30	0	56	25	0
DRUP01070085T	40145	890	5580	15103	28488	0	0	0	0	222	0	0	673	0	0	0	0	0	0	0
CPCT02380045T	272	30	0	859	210	216	0	0	0	78	16	0	136	113	37	0	0	0	14	0
CPCT02150013T	102	26	0	45	99	145	0	26	0	30	20	0	168	38	24	57	17	61	7	0
CPCT02010769T	187	43	0	189	175	169	0	0	0	156	75	0	125	105	15	35	0	31	52	0
CPCT02450014T	26407	217392	1795	16962	0	3992	0	70	0	390	0	0	478	0	0	0	0	0	0	0
CPCT02130122T	130	56	20	507	100	0	11	0	0	3	44	0	122	0	0	54	128	26	29	0
CPCT02230107T	487	51	0	318	568	0	0	0	278	59	0	0	105	38	82	32	0	0	11	0
DRUP01090017T	679	31	13	867	0	16	0	0	261	726	43	60	238	123	309	0	0	0	30	0
CPCT02020781T	19	0	0	293	710	67	152	0	0	12	447	0	219	138	126	9	0	167	28	0
CPCT02310016T	49	5	0	0	249	180	0	0	23	93	0	279	144	148	0	0	0	0	31	0
CPCT02300050T	393	10	0	264	500	0	124	0	290	195	104	0	178	32	351	0	0	0	9	0
CPCT02020808T	346	29	0	543	456	0	0	0	0	21	325	0	86	0	0	104	0	54	17	0
CPCT02050414T	127	10	0	701	555	53	0	0	730	20	38	0	103	0	26	44	0	104	26	0
CPCT02230042T	0	4	0	0	28	134	0	0	0	7	3	0	120	0	0	16	0	20	0	0
CPCT02040170T	37	16	0	73	0	78	0	11	0	249	17	0	99	17	26	44	0	23	31	95
CPCT02330059T	286	56	0	812	993	0	0	0	0	131	46	0	271	70	31	0	474	44	17	0
CPCT02330063T	227	38	0	0	361	0	0	0	1355	35	9	0	183	88	21	56	0	127	18	0
CPCT02020512T	202	8	10	356	45	0	145	0	0	13	6	74	24	0	0	24	30	13	36	0
CPCT02110031T	119	16	0	5	0	0	0	0	540	35	41	0	93	0	17	5	0	0	374	0
CPCT02030347T	127900	45	10797	11727	0	2203	0	14646	0	0	0	0	0	0	0	0	0	0	0	0
CPCT02050179T	331	2	0	803	962	0	0	0	532	28	46	0	180	2	87	58	0	52	0	0
CPCT02010591T	0	49	0	23	57	0	0	0	375	72	16	0	108	26	74	97	0	1	8	144
CPCT02170007T	352	0	0	0	135	0	0	0	235	34	67	0	264	45	127	118	256	40	0	0
CPCT02210025T	209	39	5	163	274	300	0	0	0	492	54	0	357	88	48	0	77	1	5	0
CPCT02030376T	320	0	0	0	0	100	0	0	243	30	74	0	122	86	75	33	37	18	0	0
CPCT02050110T	255	0	0	427	478	443	31	0	0	159	71	0	114	61	118	70	0	26	49	0
CPCT02030318T	573	85	0	453	463	266	0	0	451	28	56	0	125	161	123	0	0	1	0	0
CPCT02100056T	303	0	0	7	13	78	0	0	0	37	41	0	80	87	83	0	0	0	19	0
CPCT02030326T	358	0	25	243	100	373	0	0	0	103	57	80	86	132	40	0	0	0	18	0
CPCT02120007T	329	60	0	343	0	0	0	0	0	350	36	629	164	143	0	0	0	0	3	0
WIDE01010573T	29	0	0	0	262	0	0	0	935	44	109	83	85	0	187	244	55	288	16	0
WIDE01010693T	132	19	0	96	184	77	0	0	309	82	10	0	63	89	28	0	0	0	26	0
