Sample Names	MutationType	ID1	ID2	ID4	ID5	ID6	ID8	ID9	ID11	ID19	ID21	ID23	ID83G
SP123975	1:Del:C:0	0.0052159171725443595	0.9947840828274557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Del:C:1	0.8470268514506719	0.1529731485493282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Del:C:2	1.683715148585111e-13	0.9999999999998316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Del:C:3	0.1087945864275543	0.8912054135724458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Del:C:4	0.028142030410157712	0.9718579695898423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Del:C:5	0.035194444273483845	0.9648055557265162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Del:T:0	0.02557396204022757	0.9744260379597725	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Del:T:1	0.11704919222919451	0.8829508077708054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Del:T:2	0.02061990416299962	0.9793800958370004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Del:T:3	0.017632813936192676	0.9823671860638075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Del:T:4	0.01420316288740734	0.9857968371125927	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Del:T:5	6.427362139653602e-19	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:C:0	0.11704919222919451	0.8829508077708054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:C:1	2.3064997454479065e-15	0.9999999999999977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:C:2	1.9986084397330047e-14	0.99999999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:C:3	0.23734219637088882	0.7626578036291111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:C:4	0.08842794833513293	0.9115720516648671	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:C:5	0.2988573182465848	0.7011426817534152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:T:0	0.21380353006065553	0.7861964699393444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:T:1	0.9999999999993804	6.195709332321601e-13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:T:2	0.0450315631663654	0.9549684368336345	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:T:3	0.38267783777999664	0.6173221622200034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:T:4	0.43027628969628817	0.5697237103037118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	1:Ins:T:5	0.9782568415165671	0.021743158483432754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Del:R:0	0.39851313472844474	0.6014868652715554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Del:R:1	0.05130322653138924	0.9486967734686108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Del:R:2	0.038863765067710165	0.9611362349322898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Del:R:3	0.08369751816445374	0.9163024818355462	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Del:R:4	0.009698973786082895	0.9903010262139171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Del:R:5	0.1008225202099923	0.8991774797900077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Del:R:0	0.6183959307932935	0.38160406920670653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Del:R:1	0.13677423108733924	0.8632257689126608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Del:R:2	0.05047046084658728	0.9495295391534128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Del:R:3	0.12731312878311277	0.8726868712168873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Del:R:4	0.11652823678213178	0.8834717632178682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Del:R:5	0.11704919222919451	0.8829508077708054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Del:R:0	0.5658778799548191	0.4341221200451809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Del:R:1	0.06308341027288505	0.936916589727115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Del:R:2	0.0009396409906752504	0.9990603590093247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Del:R:3	7.202687912104813e-14	0.9999999999999278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Del:R:4	0.11704919222919451	0.8829508077708054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Del:R:5	0.02126624704615525	0.9787337529538447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Del:R:0	0.03317231926038764	0.9668276807396123	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Del:R:1	0.010029191306834733	0.9899708086931653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Del:R:2	0.047876488548452736	0.9521235114515473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Del:R:3	0.018554827432936894	0.9814451725670632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Del:R:4	0.005775141251831133	0.9942248587481689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Del:R:5	0.18934207205438733	0.8106579279456128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Ins:R:0	0.16083096260685248	0.8391690373931475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Ins:R:1	0.004567780603188082	0.995432219396812	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Ins:R:2	0.03271491041922298	0.9672850895807771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Ins:R:3	0.17583598093911776	0.8241640190608823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Ins:R:4	0.18900560350174928	0.8109943964982507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Ins:R:5	0.1737435269932376	0.8262564730067623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Ins:R:0	0.0008368180225602199	0.9991631819774398	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Ins:R:1	0.03179270813823151	0.9682072918617686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Ins:R:2	0.0321422850352554	0.9678577149647446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Ins:R:3	0.8972506889424733	0.1027493110575267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Ins:R:4	0.0902273085408409	0.909772691459159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Ins:R:5	0.09578925539353522	0.9042107446064648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Ins:R:0	3.116877447678818e-14	0.9999999999999688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Ins:R:1	0.08911138714352683	0.910888612856473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Ins:R:2	0.49469742334695865	0.5053025766530413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Ins:R:3	0.1566585632070688	0.843341436792931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Ins:R:4	0.16858770993135233	0.8314122900686477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Ins:R:5	0.06735122238769957	0.9326487776123005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Ins:R:0	0.11704919222919451	0.8829508077708054	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Ins:R:1	0.6272698319001278	0.37273016809987225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Ins:R:2	0.8793733043250108	0.1206266956749891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Ins:R:3	0.2774026274592976	0.7225973725407024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Ins:R:4	0.9506615049987028	0.04933849500129707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Ins:R:5	0.14085736849553457	0.8591426315044655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	2:Del:M:1	0.5190920990897528	0.48090790091024715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Del:M:1	0.9595627952297232	0.04043720477027686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	3:Del:M:2	0.07364977032533442	0.9263502296746656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Del:M:1	0.08272075572167882	0.9172792442783212	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Del:M:2	0.04012089477179112	0.959879105228209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	4:Del:M:3	0.03535519867339603	0.964644801326604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Del:M:1	0.00020651289281504954	0.999793487107185	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Del:M:2	3.1986877867848486e-07	0.9999996801312214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Del:M:3	6.500905812581567e-09	0.9999999934990943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Del:M:4	0.013088152336120927	0.9869118476638791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP123975	5:Del:M:5	0.04255545658944412	0.9574445434105558	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP124044	1:Del:C:0	0.00026060825642413427	0.0	0.0	0.13441232803947778	0.0	0.0	0.8578889814369403	0.0	0.0	0.007438082267157761	0.0	0.0
SP124044	1:Del:C:1	0.002764244827659006	0.0	0.0	0.3789154624090611	0.0	0.0	0.5615298431755787	0.0	0.0	0.05679044958770114	0.0	0.0
