MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Del:C:0	0.0005020764576329384	0.0028674802972091127	0.006653332694659184	0.003279393032680673	0.005457437087388825	0.01205966945730109	0.020888347625732422	0.01617920638527721	0.014824834989526607	0.0028435544614330865	0.016920482750283555	0.3053902344405651	0.0019292947431543772	0.021027155481278897	0.04459107853326714	0.10915065282955766
1:Del:C:1	1.401298464324817e-47	1.7975445371121167e-05	0.004202300011238549	0.0044710426822257435	0.0001024770117146545	0.0008352927387750242	0.0010570758869864986	0.0037456135303364137	0.009416913915192709	0.0016577444161521271	0.002597049184869461	0.1721866262704134	0.006675208001033752	0.004751054629705323	0.00800713172298856	0.14620888114906846
1:Del:C:2	0.00038342994896083837	0.0005559864631140954	0.0041549367070547304	0.000918349491112167	8.401986022363417e-05	0.0002603533567162231	0.0005283226344909054	0.0005198762421059655	0.003585810349904932	0.0013971520477207378	0.00021600908537948272	0.048538851123303174	0.0004567068684264086	0.0046702946870937016	0.000719927758727863	0.13891603827942162
1:Del:C:3	0.0008124491095804843	0.0011418975874948956	0.019119800557091365	0.0017528028099332005	0.0011953549386817031	0.0012462439856018648	0.005205047584604472	0.00027867793611221716	0.007149019630087423	0.0005394853696907376	0.0014435483107990876	0.01432100797072053	0.0027174755626765547	0.003515395609138068	0.0017712578391365242	0.04940848822006956
1:Del:C:4	0.0009185738150699762	0.002895165835361695	0.057756061158652304	0.0010649635995650898	7.24968037684448e-05	0.00014557383954524994	0.0006639804299084062	0.0004208566416446047	0.016135238277347527	0.00017033787109539843	9.090898805879988e-05	0.0017877343274449232	0.0009762141856481322	0.0012446165718574776	0.0017469836163945729	0.033285599113442005
1:Del:C:5	0.015500062289647757	0.037952079325914385	0.08806571567722131	0.0010666451120050623	0.007605832809204003	0.00806451486685546	4.626737383659929e-05	0.000624759784550406	0.029282413627079222	0.0001925497025945333	0.00029591278784209864	9.125040996877942e-05	9.23995315679349e-05	0.0001353813588502817	0.005783727458911017	0.014465514388866722
1:Del:T:0	0.0006950339625511491	0.001695741540097515	0.002020798360768481	0.0006134734590523294	0.00035071292622887993	0.005976764260485677	0.0049467305588768795	0.0069685896433657035	0.0015585361529520014	0.07317456071730703	0.004189522417291301	0.02876170146279037	0.0054354654159396885	0.02079886190360412	0.2952792148804292	0.038983936961740254
1:Del:T:1	0.0007710492371916189	0.0009331166853144169	0.0034580914795515126	0.0011089394437749434	0.0006862525838369038	0.012943657198920846	0.0020391498849130583	0.0045461003338277805	0.006284044075146085	0.15292166497558354	0.009625794338644482	0.011140435335692018	0.01303978486917913	0.00591561624660244	0.01639666321745608	0.03549752397462726
1:Del:T:2	0.0007440978552040677	0.0027937947674945463	0.01769092911203188	0.008679186405061046	0.00018803223261784296	0.008857315398927312	0.011761208812240511	0.0013604615028634725	0.042032799493699716	0.10868405751883983	0.012903261145111174	0.005013175007043173	0.004953523411822971	0.017225962951779365	0.013037865964870434	0.025543140778318048
1:Del:T:3	0.0030298743555613327	0.0009512991645356905	0.07200925354380161	0.010930010410957038	0.002421422619081568	0.010530101738550002	0.0012312399858592472	0.0007220921648331568	0.07666965509066358	0.2287359156832099	0.0013947556097991766	0.0016740316477080342	0.0001837684807833284	0.006319653942173317	0.010283370549150277	0.01675977768143639
