MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
5:Del:R:5	3.23E-11	4.67E-08	6.94E-06	1.29E-05	1.21E-05	1.02E-05	4.43E-09	1.50E-05	2.20E-09	5.72E-08	1.26E-05	3.09E-05	1.23E-06	1.81E-09
2:Ins:R:0	1.85E-05	5.59E-06	1.38E-04	2.83E-04	4.47E-04	8.70E-04	1.97E-04	1.94E-04	4.18E-04	2.19E-04	4.89E-04	3.86E-04	3.51E-03	8.10E-04
2:Ins:R:1	1.98E-05	1.57E-04	6.10E-04	7.94E-04	1.32E-03	5.77E-04	4.78E-04	7.66E-04	2.56E-04	2.95E-04	1.66E-03	1.40E-03	5.50E-04	5.10E-04
2:Ins:R:2	1.84E-05	4.46E-05	4.55E-04	7.20E-04	1.03E-03	3.02E-04	2.31E-04	4.06E-04	2.37E-04	1.93E-04	1.11E-03	9.30E-04	4.12E-04	3.26E-04
2:Ins:R:3	1.60E-05	6.52E-05	1.49E-04	3.31E-04	5.18E-04	2.09E-04	1.23E-04	3.56E-04	1.55E-04	1.37E-04	4.99E-04	4.97E-04	5.10E-04	1.58E-04
2:Ins:R:4	4.25E-05	1.68E-04	4.93E-05	2.65E-04	1.87E-04	3.19E-04	1.19E-05	1.65E-04	1.08E-04	9.34E-05	2.73E-04	3.36E-04	2.60E-04	2.24E-04
2:Ins:R:5	2.32E-04	1.02E-03	1.40E-47	2.07E-04	7.19E-04	2.33E-03	1.14E-05	1.94E-04	1.99E-04	4.05E-05	9.48E-04	3.72E-04	2.30E-03	7.85E-04
3:Ins:R:0	1.12E-05	6.23E-06	6.48E-05	1.14E-04	2.17E-04	2.01E-04	9.17E-05	1.46E-04	1.51E-04	1.03E-04	1.64E-04	2.25E-04	6.42E-04	4.37E-04
3:Ins:R:1	0.00E+00	1.54E-04	2.61E-04	5.25E-04	9.38E-04	6.88E-04	3.47E-04	4.10E-04	1.86E-04	9.59E-05	1.24E-03	4.68E-04	7.06E-04	3.61E-04
3:Ins:R:2	1.52E-06	3.18E-05	1.63E-05	1.10E-04	2.11E-04	1.44E-04	1.69E-04	1.48E-04	2.23E-09	6.01E-05	3.43E-04	3.15E-04	2.63E-04	1.28E-04
3:Ins:R:3	1.49E-06	9.01E-06	1.91E-05	3.38E-05	4.23E-05	3.34E-05	2.76E-05	3.08E-05	4.37E-05	1.23E-05	3.33E-05	1.79E-05	3.11E-05	2.67E-05
3:Ins:R:4	8.61E-06	1.15E-05	7.94E-06	2.46E-05	1.87E-05	2.31E-05	9.72E-10	3.58E-05	6.92E-06	2.12E-05	3.54E-05	4.01E-05	5.12E-05	4.15E-06
3:Ins:R:5	2.10E-05	4.75E-05	3.99E-06	2.00E-05	6.92E-05	9.80E-05	1.57E-05	2.99E-05	2.93E-05	1.52E-05	1.48E-04	1.98E-04	3.10E-04	8.07E-05
4:Ins:R:0	5.46E-06	4.20E-05	1.69E-05	3.29E-04	1.44E-04	3.92E-04	9.64E-05	1.22E-04	1.58E-05	1.60E-04	3.92E-04	8.29E-04	8.83E-04	6.75E-04
4:Ins:R:1	1.10E-05	7.80E-05	3.50E-04	7.44E-04	1.24E-03	8.63E-04	3.85E-04	4.07E-04	2.79E-04	4.52E-05	1.77E-03	1.34E-03	6.37E-04	2.02E-04
4:Ins:R:2	0.00E+00	6.23E-06	5.66E-06	6.59E-05	9.19E-05	6.40E-05	7.10E-05	7.53E-05	2.82E-05	6.00E-05	1.25E-04	8.15E-05	1.81E-04	1.02E-04
4:Ins:R:3	2.79E-06	7.49E-06	2.37E-05	1.80E-05	2.91E-05	3.04E-05	4.85E-05	3.54E-05	3.27E-05	4.82E-05	6.23E-05	2.84E-05	7.20E-05	5.25E-05
4:Ins:R:4	1.04E-05	3.33E-05	1.58E-05	6.80E-05	4.29E-05	3.83E-05	9.19E-06	1.54E-05	3.43E-05	5.82E-05	7.81E-05	1.50E-04	7.96E-05	8.77E-05
4:Ins:R:5	4.06E-06	3.32E-05	4.35E-05	1.52E-04	1.93E-04	1.61E-04	7.03E-05	1.70E-04	5.72E-05	5.94E-05	2.79E-04	3.26E-04	2.43E-04	6.48E-05
5:Ins:R:0	1.71E-06	3.26E-09	1.05E-08	2.06E-08	2.30E-08	1.25E-08	3.08E-08	3.02E-08	4.75E-09	6.01E-08	2.56E-08	2.79E-08	2.86E-09	3.19E-03
5:Ins:R:1	8.80E-07	5.02E-04	1.42E-03	1.84E-03	4.48E-03	3.72E-03	2.03E-03	8.95E-04	1.92E-04	8.53E-04	7.60E-03	3.53E-03	1.48E-03	9.45E-04
5:Ins:R:2	5.75E-06	8.58E-05	3.49E-05	1.57E-04	1.57E-04	1.69E-04	5.38E-06	1.52E-04	1.78E-04	1.05E-04	2.60E-04	2.96E-04	3.12E-04	1.25E-04
5:Ins:R:3	0.00E+00	2.14E-05	4.04E-05	4.68E-05	9.34E-05	8.03E-05	0.00E+00	9.61E-05	1.35E-05	2.13E-05	1.16E-04	1.35E-04	1.86E-04	8.76E-05
5:Ins:R:4	0.00E+00	3.04E-05	3.84E-05	6.45E-05	3.87E-05	6.42E-05	1.93E-10	2.17E-05	4.78E-05	2.09E-05	8.64E-05	7.00E-05	1.10E-04	3.04E-05
5:Ins:R:5	0.00E+00	9.96E-06	4.42E-06	3.80E-05	4.39E-05	3.91E-05	3.31E-06	3.38E-05	1.05E-05	9.38E-09	6.76E-05	7.67E-05	4.85E-05	4.97E-10
2:Del:M:1	5.08E-05	4.23E-04	5.16E-04	1.69E-03	1.82E-03	1.25E-03	8.96E-04	3.63E-03	5.87E-04	3.82E-04	1.90E-03	4.02E-03	1.51E-03	9.51E-04
3:Del:M:1	7.16E-06	1.45E-04	1.57E-04	9.72E-04	7.08E-04	4.49E-04	4.16E-04	1.25E-03	1.92E-04	3.07E-04	7.59E-04	1.38E-03	4.98E-04	3.81E-04
3:Del:M:2	3.37E-05	1.91E-04	3.17E-04	9.12E-04	7.71E-04	7.55E-04	3.45E-04	8.25E-04	1.45E-04	3.43E-04	1.07E-03	1.32E-03	6.14E-04	3.16E-04
4:Del:M:1	1.64E-05	1.97E-04	8.12E-05	5.93E-04	8.62E-04	4.50E-04	7.59E-04	2.03E-03	1.02E-04	2.91E-04	6.96E-04	1.01E-03	6.44E-04	4.57E-04
4:Del:M:2	1.96E-05	1.92E-04	8.38E-05	7.55E-04	6.41E-04	4.88E-04	3.95E-04	5.89E-04	3.24E-04	3.53E-04	7.95E-04	1.11E-03	5.87E-04	2.08E-04
4:Del:M:3	3.08E-05	7.87E-05	2.52E-04	1.13E-03	1.01E-03	1.45E-03	3.18E-04	6.31E-04	2.81E-04	2.82E-04	1.36E-03	2.84E-03	5.86E-04	3.53E-04
5:Del:M:1	1.31E-05	1.99E-04	1.29E-03	3.04E-03	3.52E-03	1.87E-03	2.46E-03	3.07E-03	1.75E-03	2.39E-03	3.48E-03	3.10E-03	1.25E-03	2.07E-03
5:Del:M:2	2.07E-05	3.90E-04	9.86E-04	1.63E-03	1.69E-03	1.34E-03	2.10E-03	1.95E-03	1.31E-03	2.12E-03	1.93E-03	2.34E-03	1.27E-03	1.07E-03
5:Del:M:3	1.24E-05	5.85E-05	5.99E-04	1.19E-03	1.17E-03	7.45E-04	1.59E-03	1.26E-03	8.08E-04	2.38E-03	1.14E-03	1.47E-03	9.76E-04	1.36E-04
5:Del:M:4	9.26E-06	1.03E-04	2.66E-04	6.63E-04	6.22E-04	2.17E-04	9.86E-04	1.16E-03	8.45E-05	1.41E-03	9.30E-04	5.06E-04	1.76E-04	6.07E-04
5:Del:M:5	1.46E-05	1.31E-04	2.18E-04	9.59E-04	8.41E-04	9.20E-04	1.25E-04	4.51E-04	2.76E-04	1.95E-03	1.19E-03	1.85E-03	1.20E-03	7.85E-04
