NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	135.024	23.457	25.59	16.479	0.097	0.98	1000000.0
2	134.956	23.354	25.37	16.395	10.642	0.98	1000000.0
3	133.783	23.156	25.333	16.135	0.087	0.981	1000000.0
4	134.369	23.224	25.584	16.336	5.364	0.98	1000000.0
5	134.03	23.388	25.537	16.651	15.915	0.979	1000000.0
6	134.47	23.445	25.794	16.657	5.366	0.98	1000000.0
7	135.599	23.41	25.943	16.44	5.366	0.98	1000000.0
8	134.922	23.478	25.555	16.458	8.013	0.979	1000000.0
9	133.85	23.243	25.247	16.196	2.737	0.98	1000000.0
10	135.321	23.412	25.992	16.631	8.013	0.98	1000000.0
11	134.267	23.324	25.504	16.298	15.916	0.98	1000000.0
12	135.063	23.389	25.938	16.48	5.368	0.98	1000000.0
13	134.721	23.293	25.696	16.405	2.743	0.98	1000000.0
14	133.959	23.179	25.225	16.188	8.001	0.981	1000000.0
15	134.994	23.383	25.979	16.476	10.64	0.98	1000000.0
16	134.643	23.282	25.707	16.363	2.728	0.98	1000000.0
17	135.82	23.364	26.239	16.434	13.28	0.98	1000000.0
18	136.12	23.616	26.211	16.716	10.645	0.979	1000000.0
19	133.399	23.165	25.156	16.196	0.094	0.98	1000000.0
20	134.861	23.359	25.707	16.372	10.642	0.98	1000000.0
21	135.575	23.53	25.765	16.438	10.644	0.98	1000000.0
22	134.736	23.264	25.626	16.372	2.727	0.98	1000000.0
23	134.897	23.35	25.675	16.43	10.642	0.98	1000000.0
24	134.923	23.361	25.943	16.56	2.731	0.98	1000000.0
25	134.27	23.149	25.611	16.234	0.117	0.98	1000000.0
26	133.766	23.142	25.404	16.267	15.915	0.981	1000000.0
27	134.93	23.183	25.765	16.251	13.296	0.98	1000000.0
28	133.919	23.25	25.393	16.272	5.379	0.98	1000000.0
29	134.646	23.404	25.582	16.526	8.006	0.98	1000000.0
30	133.553	23.235	25.108	16.21	5.376	0.98	1000000.0
31	134.19	23.324	25.449	16.416	15.917	0.98	1000000.0
32	135.27	23.494	25.715	16.57	5.365	0.98	1000000.0
33	135.659	23.409	26.224	16.651	5.367	0.98	1000000.0
34	134.17	23.191	25.691	16.281	0.089	0.981	1000000.0
35	133.588	23.247	25.23	16.378	5.379	0.98	1000000.0
36	136.036	23.363	26.299	16.365	2.726	0.981	1000000.0
37	134.73	23.328	25.856	16.406	0.087	0.98	1000000.0
38	135.459	23.444	25.98	16.456	13.283	0.979	1000000.0
39	133.247	23.277	25.182	16.365	5.372	0.98	1000000.0
40	135.321	23.421	25.96	16.445	2.727	0.98	1000000.0
41	134.403	23.343	25.831	16.437	5.362	0.98	1000000.0
42	134.369	23.345	25.421	16.432	0.094	0.981	1000000.0
43	135.695	23.42	25.892	16.429	15.917	0.98	1000000.0
44	133.824	23.4	25.449	16.588	10.643	0.979	1000000.0
45	135.548	23.426	25.778	16.512	10.643	0.98	1000000.0
46	134.911	23.516	25.607	16.371	10.642	0.979	1000000.0
47	133.538	23.369	25.285	16.451	0.089	0.98	1000000.0
48	133.897	23.199	25.189	16.186	2.726	0.981	1000000.0
49	134.145	23.295	25.446	16.328	15.913	0.98	1000000.0
50	133.913	23.31	25.348	16.247	5.369	0.981	1000000.0
51	133.694	23.284	25.545	16.342	0.094	0.98	1000000.0
52	135.243	23.474	25.759	16.478	8.002	0.98	1000000.0
53	135.033	23.401	25.63	16.334	5.373	0.98	1000000.0
54	133.619	23.186	25.393	16.31	0.096	0.98	1000000.0
55	134.218	23.304	25.474	16.292	2.734	0.98	1000000.0
56	134.405	23.247	25.585	16.238	10.643	0.981	1000000.0
57	134.947	23.381	25.741	16.536	8.003	0.98	1000000.0
58	133.47	23.383	25.112	16.445	2.729	0.98	1000000.0
59	134.867	23.24	25.595	16.291	23.833	0.98	1000000.0
60	133.563	23.249	25.195	16.389	2.727	0.98	1000000.0
61	133.929	23.334	25.649	16.441	5.364	0.98	1000000.0
62	134.959	23.334	25.79	16.335	15.915	0.98	1000000.0
63	134.972	23.288	25.662	16.241	15.919	0.981	1000000.0
64	134.825	23.466	25.602	16.501	0.09	0.98	1000000.0
65	133.745	23.207	25.811	16.319	13.277	0.98	1000000.0
66	136.217	23.534	25.868	16.496	18.557	0.979	1000000.0
67	134.82	23.42	25.857	16.593	10.652	0.98	1000000.0
68	135.981	23.514	26.115	16.683	5.366	0.979	1000000.0
69	134.851	23.357	25.626	16.358	5.367	0.98	1000000.0
70	133.66	23.284	25.348	16.347	2.726	0.98	1000000.0
71	134.853	23.358	25.704	16.402	5.365	0.98	1000000.0
72	134.588	23.207	25.927	16.363	10.642	0.98	1000000.0
73	135.451	23.408	25.852	16.389	8.005	0.98	1000000.0
74	135.677	23.429	26.115	16.535	8.002	0.979	1000000.0
75	134.221	23.252	25.645	16.278	13.284	0.98	1000000.0
76	134.574	23.223	25.472	16.216	13.276	0.981	1000000.0
77	135.245	23.374	25.862	16.483	2.727	0.98	1000000.0
78	134.759	23.331	25.951	16.48	8.004	0.98	1000000.0
79	135.685	23.22	26.127	16.221	10.642	0.981	1000000.0
80	134.996	23.287	25.59	16.34	8.004	0.98	1000000.0
81	133.709	23.413	24.926	16.393	0.097	0.98	1000000.0
82	136.006	23.443	25.867	16.434	8.005	0.98	1000000.0
83	134.629	23.372	25.418	16.317	5.364	0.98	1000000.0
84	134.557	23.318	25.536	16.348	2.727	0.98	1000000.0
85	133.804	23.259	25.37	16.14	8.002	0.98	1000000.0
86	133.884	23.247	25.307	16.355	5.363	0.98	1000000.0
87	134.647	23.337	25.692	16.477	0.088	0.98	1000000.0
88	134.881	23.45	25.862	16.535	8.012	0.98	1000000.0
89	133.047	23.256	24.862	16.342	0.1	0.98	1000000.0
90	134.581	23.337	25.394	16.35	2.725	0.98	1000000.0
91	133.869	23.183	25.314	16.167	2.726	0.98	1000000.0
92	134.862	23.373	25.7	16.534	2.745	0.98	1000000.0
93	135.493	23.551	26.118	16.745	10.646	0.979	1000000.0
94	134.653	23.209	25.628	16.292	0.089	0.98	1000000.0
95	133.746	23.169	25.255	16.218	10.639	0.981	1000000.0
96	134.908	23.323	25.905	16.527	0.088	0.98	1000000.0
97	134.479	23.477	25.697	16.498	10.641	0.979	1000000.0
98	134.263	23.494	25.473	16.607	8.003	0.979	1000000.0
99	134.422	23.525	25.581	16.667	5.37	0.979	1000000.0
100	133.841	23.483	24.995	16.409	5.372	0.979	1000000.0
