Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP75681	31	229	0	6	44	20	55	0	13	0	78
SP107874	41	402	183	25	70	49	40	1	1	1	0
SP110816	38	118	0	18	27	50	43	5	3	0	6
SP77203	659	301	295	1039	36	63	26	1	0	0	0
SP76515	52	237	41	34	82	53	40	7	12	6	2
SP110770	85	181	175	14	69	50	31	3	6	0	0
SP69812	35	91	24	10	51	52	0	0	0	0	1
SP76136	196	304	0	99	132	132	4	21	10	0	160
SP70106	52	0	0	266	42	0	236	1	1	0	69
SP108059	50	139	34	24	43	58	14	8	14	0	0
SP108020	77	211	54	54	24	85	20	4	4	0	0
SP76867	123	218	51	20	69	29	15	7	11	0	0
SP108088	106	183	0	19	64	73	15	9	1	1	23
SP71734	38	181	92	15	36	64	17	7	6	0	0
SP76001	31	97	0	14	65	44	6	6	0	0	1
SP108033	119	247	27	21	42	39	0	8	4	0	35
SP110822	0	245	223	35	72	34	9	7	7	0	23
SP69762	88	150	70	20	52	51	20	9	3	0	0
SP107945	83	245	45	33	55	85	42	1	5	0	0
SP107770	48	139	16	24	51	42	21	11	7	0	23
SP73263	137	285	50	11	33	35	14	0	14	0	25
SP77131	17	380	150	10	54	55	54	4	5	1	0
SP75322	278	491	556	18	84	0	129	8	7	0	192
SP70046	0	130	30	3	53	10	24	7	13	2	31
SP70932	74	261	0	24	63	51	26	4	2	0	19
SP71758	3	74	0	64	44	60	11	18	2	0	54
SP71228	182	291	262	36	90	142	30	6	10	0	0
SP76353	37	73	1	1	49	36	20	3	3	0	34
SP69587	10	122	33	1	13	19	10	0	0	0	0
SP69898	264	592	157	20	44	135	57	8	0	5	0
SP75977	56	128	0	7	55	55	14	1	8	0	26
SP70226	0	162	84	2	66	7	27	0	9	11	31
SP108068	79	169	52	28	58	74	33	0	10	0	30
SP107784	20	859	164	25	96	30	96	11	13	7	0
SP110824	45	182	0	4	30	58	15	2	8	0	35
SP76843	112	441	82	14	85	23	56	0	8	10	0
SP71456	104	247	44	54	96	97	24	1	17	0	15
SP108065	88	132	111	2	56	52	35	0	9	0	0
SP70860	188	211	52	30	73	74	22	1	8	1	0
SP71084	88	195	0	5	66	35	34	10	5	0	20
SP72262	37	133	0	35	51	38	15	12	18	0	32
SP69705	43	115	163	21	47	51	35	8	7	0	0
SP107786	174	382	0	111	45	121	70	18	8	0	100
SP71576	55	129	0	4	45	51	14	0	0	0	34
SP108123	25	136	56	18	46	37	2	7	21	3	0
SP74896	28	204	57	11	120	4	23	1	2	4	0
SP71950	49	300	45	16	70	76	32	0	0	4	0
SP108049	25	109	0	28	39	14	8	6	6	0	26
SP116965	0	416	267	1116	379	0	111	0	15	48	0
SP77930	0	92	31	16	36	37	12	3	1	4	4
SP125807	77	466	99	12	86	50	38	6	7	36	0
SP125696	67	120	64	26	88	40	176	9	3	22	0
SP125725	0	197	243	36	34	73	32	14	3	55	11
SP125752	161	424	0	26	49	58	41	8	3	11	25
SP118048	15	330	894	4	0	55	31	6	2	0	66
SP117981	4	147	0	26	69	27	35	5	9	0	40
SP125749	25	97	11	10	95	28	4	4	0	19	8
SP125762	25	282	30	8	56	55	44	5	16	14	40
SP117164	44	167	62	19	46	20	15	0	10	5	0
SP117002	92	279	145	22	51	54	92	3	1	8	0
SP117158	35	73	0	15	89	40	21	4	16	0	12
SP125691	311	560	244	28	123	78	104	2	12	0	0
SP125721	77	231	0	21	39	37	16	8	4	57	9
SP125753	166	177	0	14	46	25	93	6	9	26	7
SP117972	65	168	38	13	80	3	41	4	3	19	22
SP125726	139	280	27	7	75	18	19	5	6	0	39
SP125800	0	7	0	3	0	0	23	0	0	22	0
SP117745	246	582	53	7	28	50	71	3	8	0	0
SP117351	27	114	88	7	69	17	4	0	7	7	0
SP117980	6	233	0	28	65	34	42	11	13	42	26
SP117878	147	239	0	14	67	42	5	6	0	0	4
SP125805	53	180	32	15	61	43	18	9	5	0	4
SP78013	104	400	128	21	19	59	47	0	8	6	0
SP118083	0	70	55	87	202	112	15	9	7	20	8
SP125772	12	121	0	3	32	33	25	3	1	5	3
SP117216	120	177	66	15	65	64	16	0	13	0	9
SP125784	4	96	105	30	72	31	26	1	1	32	0
SP117323	107	269	150	33	178	95	18	0	4	57	0
SP118046	101	434	74	13	71	32	29	0	11	0	0
SP77888	11	41	0	17	55	22	2	1	4	0	11
SP125766	0	166	146	0	0	69	5	0	6	38	79
SP125737	71	132	0	50	149	53	24	2	7	21	13
SP125763	84	575	124	31	118	57	110	37	7	56	0
SP125802	68	187	34	16	64	30	50	1	3	29	0
SP117656	56	131	0	167	120	33	4	12	9	0	41
SP77872	10	49	0	3	19	21	0	0	7	1	24
SP117309	72	459	50	14	33	92	40	4	14	0	0
SP117201	114	322	74	36	89	55	30	0	14	0	0
SP125685	60	184	9	9	50	68	4	0	10	29	20
SP117463	112	201	139	11	37	35	56	0	4	10	0
SP117568	109	294	108	22	136	65	14	0	8	32	0
SP125717	138	144	6	9	49	34	22	27	8	20	0
SP125707	0	0	0	2	0	0	0	10	0	16	0
SP125794	75	328	0	2	49	35	28	7	11	24	34
SP125756	198	93	22	489	68	18	0	43	4	36	213
SP117441	76	181	0	11	73	66	40	7	9	0	25
SP125780	83	296	60	18	83	26	73	6	0	52	0
SP125764	162	427	83	952	85	78	46	24	9	8	0
SP117690	71	156	0	9	50	60	22	7	2	2	8
SP125742	22	140	0	103	86	117	11	26	0	28	66
SP125804	65	268	0	701	48	3	21	67	15	27	311
SP125695	7	126	52	31	35	60	13	2	7	38	5
SP77986	0	23	15	12	19	28	0	7	2	3	0
SP125689	139	462	0	68	132	97	84	3	20	11	100
SP117523	41	212	0	18	61	36	42	6	9	9	23
SP125694	61	215	37	29	37	37	60	11	0	23	21
SP125745	61	185	0	9	61	27	35	0	2	0	11
SP117001	42	193	83	9	32	70	24	4	4	0	5
SP117949	308	272	118	25	55	55	38	2	0	42	0
SP117653	39	86	10	10	38	47	19	0	7	2	0
SP117522	52	225	0	19	60	37	52	7	10	0	25
SP125710	45	244	7	22	43	30	38	8	25	40	3
SP117214	95	306	0	29	58	62	28	2	4	5	18
SP125768	158	704	343	25	50	61	30	3	6	72	0
SP117722	107	191	1	8	50	57	26	3	15	7	30
SP125699	211	160	70	11	69	91	19	0	0	3	0
SP125771	207	478	160	50	302	8	124	21	18	63	0
SP125719	0	118	64	11	85	34	0	1	6	1	1
SP117648	17	79	14	26	72	48	24	5	12	1	0
SP125760	65	156	0	17	34	42	23	2	6	39	26
SP125770	6701	8225	1607	1017	0	0	4108	0	74	0	0
SP77956	1	11	5	0	0	0	13	1	5442	0	0
SP125785	114	126	38	27	56	58	3	6	0	30	16
SP125706	98	273	0	720	100	27	11	44	1	36	104
SP125705	147	178	11	13	69	50	10	0	0	0	19
SP125715	5	26	0	6	34	9	6	3	1	24	13
SP116962	31	120	0	12	3	47	11	2	12	0	51
SP117660	70	240	0	24	35	31	50	11	6	5	62
SP117643	156	233	0	1037	108	75	83	20	10	1	32
SP125713	192	132	0	1077	226	125	32	14	0	41	69
SP117760	17	145	64	20	56	30	41	7	3	17	0
SP116968	37	430	58	26	58	54	26	3	5	0	0
SP125775	0	137	80	12	35	17	35	10	10	48	8
SP125731	0	207	114	18	60	22	9	0	5	1	11
SP125733	28	191	74	12	58	0	14	8	13	35	1
SP78502	10	25	11	8	22	33	6	1	9	0	10
SP125791	68	265	47	17	45	65	2	4	0	0	0
SP125755	42	259	5	29	36	63	25	22	8	24	68
SP117340	202	173	116	67	91	169	0	3	9	0	0
SP125781	76	137	0	20	43	67	15	4	5	0	24
SP125783	29	139	0	21	61	39	5	0	20	22	21
SP116950	224	398	12	18	48	23	59	8	3	0	61
SP125712	81	190	0	14	47	51	92	5	3	42	25
SP125786	14	37	0	325	69	0	19	32	9	58	0
SP125693	185	565	226	16	116	23	117	7	7	73	0
SP116949	13	164	233	21	101	116	8	14	13	22	0
SP78533	26	51	0	18	45	29	9	0	3	0	8
SP117215	76	178	0	18	128	27	6	3	8	5	6
SP117040	143	306	0	13	38	55	38	1	16	0	50
SP117476	91	174	59	21	25	90	25	5	5	7	0
SP116985	49	185	65	6	30	99	26	3	30	0	4
SP125769	43	94	0	11	64	9	10	0	3	40	2
SP125778	57	123	0	1540	55	124	44	92	8	6	182
SP117440	77	324	22	15	75	71	19	3	5	2	25
SP125730	36	109	31	9	40	9	5	1	3	9	0
SP125686	30	286	28	21	43	48	39	13	7	34	19
SP125758	87	136	0	19	30	57	18	1	8	33	28
SP77848	22	38	8	0	16	27	5	4	1	0	0
SP117974	62	311	119	16	38	54	48	3	15	0	0
SP117911	134	269	39	10	42	63	31	4	10	0	0
SP117165	1	123	118	31	76	92	24	1	3	4	0
SP117412	107	326	0	376	114	74	3	15	0	0	38
SP117650	19	39	0	34	77	41	7	6	1	0	45
SP117076	12	130	0	25	41	8	16	7	9	32	19
SP125757	82	221	0	21	54	31	8	5	1	57	33
SP125711	56	178	23	4	72	39	13	44	8	129	0
SP125811	16	117	67	22	58	38	8	4	7	34	0
SP125723	65	131	0	25	41	121	37	0	22	25	15
SP125809	6	451	163	20	20	50	66	11	1	16	0
SP125722	50	93	0	15	32	22	7	1	6	19	22
SP117908	77	203	0	18	58	45	20	2	2	22	44
SP125741	95	450	0	17	22	24	105	4	16	16	59
SP125724	172	141	0	11	0	227	5	3	0	50	0
SP117037	0	168	79	9	58	24	1	4	13	48	0
SP125777	51	168	0	843	66	110	51	46	1	32	53
SP117291	95	357	47	22	115	30	19	2	3	9	0
SP125793	11	63	56	75	9	41	17	2	0	38	0
SP125744	137	163	37	12	51	20	28	0	7	27	0
SP125795	21	213	63	12	37	38	13	6	2	18	12
SP125703	61	198	55	9	68	33	29	2	5	42	0
SP125761	26	110	31	19	105	4	9	3	11	34	9
SP117661	164	252	101	24	80	38	32	0	2	6	0
SP125776	42	159	144	31	61	72	30	11	10	11	0
SP117261	20	96	31	4	68	27	11	3	9	0	0
SP125698	124	167	97	645	153	13	14	14	0	27	0
SP125714	0	257	182	7	4	29	12	3	2	32	75
SP77972	118	136	81	10	33	48	32	0	10	0	0
SP77866	0	29	1	0	25	8	5	0	4	0	0
SP125704	82	150	2	13	53	39	7	3	6	0	32
SP117290	12	869	155	26	61	21	64	12	14	0	0
SP125738	50	91	0	12	48	18	0	0	2	41	21
SP135427	5	26	0	9	58	41	4	2	6	0	1
SP135403	0	3	0	1	5	0	0	0	1	0	0
SP102557	1	10	0	4	18	3	0	6	4	0	13
SP106801	2	0	0	8	2	25	4	2	0	0	14
SP106758	0	49	9	10	34	18	7	0	3	2	4
SP106808	5	31	4	12	31	54	0	2	2	0	13
SP102617	29	1	0	3	125	0	0	2	5	1	0
SP102605	1	6	0	1	25	10	0	0	3	0	0
SP117086	0	0	0	1	7	2	0	1	0	0	2
SP117700	13	3	0	11	23	32	0	1	9	0	11
SP135339	6	83	0	12	93	22	10	9	11	0	23
SP135324	4	56	0	8	5	16	10	3	4	0	11
SP102529	10	16	0	12	66	27	3	9	11	0	16
SP102507	14	49	0	11	55	18	10	7	2	0	3
SP102485	1	1	0	4	12	5	0	1	7	0	14
SP117043	6	21	0	9	63	30	1	5	0	0	18
SP135496	6	40	0	13	34	36	0	0	5	0	16
SP117228	8	17	0	0	21	32	4	10	6	0	15
SP118044	0	0	0	0	0	2	0	6	1	1	1
SP117984	5	15	0	2	44	11	15	6	4	2	10
SP135346	8	6	0	14	39	6	3	6	1	2	5
SP135492	0	4	0	0	3	8	0	0	2	1	0
SP102573	0	1	6	13	17	9	0	3	1	0	4
SP135460	2	1	0	5	27	24	0	5	0	0	3
SP117667	1	0	0	4	7	4	0	3	2	0	7
SP106815	7	45	1	16	50	34	13	3	11	0	15
SP106734	2	0	0	3	11	25	0	1	2	2	4
SP117796	5	14	0	11	21	69	0	2	0	0	18
SP102537	4	24	0	12	78	63	2	0	9	1	0
SP135334	0	8	24	0	62	0	0	0	0	4	0
SP102517	0	19	17	17	86	8	5	4	6	2	3
SP117493	2	1	0	0	5	7	0	0	4	0	1
SP106722	3	0	0	14	48	9	3	7	5	0	7
SP135434	0	35	15	5	31	92	5	0	8	0	17
SP106753	3	1	0	5	13	7	0	0	0	0	0
SP102523	0	9	17	2	92	1	6	0	7	0	2
SP102591	4	0	6	11	35	15	0	0	2	0	3
SP102547	5	6	0	9	59	34	9	8	7	0	0
SP118043	10	34	0	7	80	36	0	4	0	2	20
SP135478	3	10	0	1	29	20	2	9	0	1	10
SP102561	1	0	0	7	6	4	0	6	1	0	0
SP135274	3	13	0	10	22	18	3	4	0	3	3
SP106797	1	45	0	7	32	35	3	0	0	0	15
SP135488	27	167	116	41	241	38	20	8	16	0	0
SP135480	0	1	4	16	11	14	0	0	7	2	0
SP135455	465	132	172	2	0	166	5	0	0	0	0
SP135389	5	42	0	23	49	38	14	1	15	0	0
SP102597	6	12	0	6	0	158	6	1	0	6	0
SP102489	3	2	0	8	16	6	0	6	0	0	12
SP135410	0	34	10	3	24	22	0	5	1	2	15
SP135372	0	12	8	1	28	5	0	0	1	4	3
SP117223	0	4	5	3	33	19	9	3	8	1	0
SP135328	5	22	0	11	9	46	1	5	10	0	18
SP135444	2	2	0	1	4	2	0	1	0	0	6
SP106750	0	2	0	0	12	25	1	0	4	0	14
SP102511	3	20	0	19	32	102	0	0	7	0	1
SP102541	8	15	0	17	48	50	6	9	4	0	17
SP102567	14	25	0	7	118	31	6	5	8	0	22
SP117595	6	14	0	1	21	20	0	3	0	0	18
SP135440	5	10	8	3	59	24	6	5	14	5	12
SP135296	10	61	0	11	123	9	8	0	3	0	0
SP117294	1	4	0	4	4	15	4	2	2	0	3
SP135363	13	10	0	4	74	25	0	3	3	0	19
SP102499	4	9	0	10	47	43	0	4	4	0	0
SP117951	0	2	5	4	15	7	0	2	0	0	3
SP117085	1	1	0	9	21	7	0	1	2	2	2
SP106669	4	8	0	4	51	28	3	3	10	0	0
SP135316	3	19	0	10	25	7	0	1	3	0	10
SP135305	50	129	7	536	230	13	0	17	1	6	17
SP102581	1	2	1	0	16	4	0	2	1	0	4
SP106718	15	52	0	1	52	46	5	0	0	5	12
SP135451	1	6	0	3	28	37	5	0	6	2	1
SP135354	0	13	23	5	44	33	12	2	1	0	2
SP102611	36	404	0	51	294	0	32	7	0	4	29
SP135448	7	27	0	6	29	34	0	2	3	0	4
SP117758	10	44	11	17	86	43	9	11	6	3	21
SP135282	6	22	0	2	31	25	0	3	2	0	0
SP135288	4	33	0	9	44	56	5	2	2	6	16
SP135475	6	10	0	10	11	49	9	0	6	1	7
SP135416	5	22	0	4	52	28	3	3	9	1	0
SP117331	21	49	0	13	110	24	0	5	2	0	1
SP135468	5	6	0	2	26	15	0	0	3	0	3
SP135463	1	0	0	3	8	18	0	2	4	0	4
SP135422	12	34	0	21	54	28	3	2	11	0	8
SP135484	7	17	0	2	55	14	1	0	7	0	8
CPCT02030262T	0	104	71	20	27	39	13	45	4	3	18
CPCT02190001T	25	128	223	23	50	70	18	78	8	0	21
CPCT02160010T	88	328	25	30	62	17	19	86	4	13	82
CPCT02330006T	57	283	0	16	25	22	37	76	9	10	22
CPCT02030290T	88	176	0	977	242	22	38	182	8	23	0
CPCT02060058T	92	314	52	20	19	49	29	81	3	2	31
CPCT02130025T	266	368	34	21	35	86	80	79	13	0	25
CPCT02060167T	267	256	60	19	47	47	38	80	8	0	49
CPCT02090031T	36	122	0	556	69	36	1	62	2	1	0
CPCT02220061T	356	496	0	15	12	106	122	53	24	26	107
DRUP01020037T	93	226	0	859	124	85	55	83	18	0	97
CPCT02380033T	89	279	0	8	65	45	40	76	8	4	24
CPCT02100135T	117	225	0	13	34	39	30	55	12	0	32
CPCT02080286T	5	33	9	8	43	36	8	32	12	0	4
CPCT02380032T	243	165	85	25	50	42	38	95	12	0	0
CPCT02250006T	116	121	0	414	103	19	3	116	6	0	79
CPCT02050312T	65	199	28	8	31	47	15	68	13	0	25
CPCT02270017T	202	185	0	22	38	22	28	183	3	0	24
CPCT02060210T	38	187	79	26	51	49	44	131	2	0	0
CPCT02090039T	132	248	0	14	55	33	56	49	19	0	40
CPCT02110060T	90	375	50	34	25	30	30	105	0	0	12
CPCT02130044T	73	204	5	18	31	49	22	137	12	0	0
CPCT02130047T	319	333	245	52	35	103	16	163	0	0	0
WIDE01010068T	225	475	37	25	39	83	59	53	12	8	72
WIDE01010103T	10	57	0	13	9	15	14	24	4	0	30
CPCT02440009T	305	322	97	15	6	18	3	171	0	0	0
WIDE01010243T	46	147	0	16	35	53	24	40	9	0	32
CPCT02130079T	85	151	67	16	37	36	13	114	10	0	0
CPCT02130082T	51	349	0	22	44	49	31	130	23	7	42
CPCT02210054T	68	151	120	24	15	86	32	64	18	4	18
CPCT02120131T	217	181	24	13	28	29	7	137	0	2	0
CPCT02370030T	69	209	38	45	68	46	41	218	14	2	0
CPCT02090047T	68	319	0	1384	0	173	62	407	19	0	122
CPCT02130118T	165	268	44	11	9	33	39	76	4	0	42
CPCT02080238T	185	330	0	34	66	69	68	70	12	0	29
CPCT02130120T	136	426	0	39	91	53	68	148	14	1	4
CPCT02030501T	9	195	49	21	61	19	16	101	3	1	0
CPCT02190041T	374	364	185	34	121	29	94	67	7	0	0
CPCT02130133T	47	98	136	28	30	163	34	93	9	23	0
CPCT02130129T	64	135	28	4	22	48	13	61	4	7	0
CPCT02290049T	236	371	1	16	39	71	42	114	12	2	35
CPCT02380050T	69	142	0	13	41	53	41	158	1	0	39
CPCT02090060T	52	155	197	26	76	86	0	78	8	1	0
CPCT02210068T	60	172	0	321	80	68	29	134	15	0	123
CPCT02410012T	43	266	2	33	34	9	40	97	11	6	24
DRUP01090022T	126	256	0	752	74	63	46	155	12	0	88
CPCT02050246T	57	513	24	11	35	40	50	200	13	2	35
CPCT02050244T	0	338	374	0	0	0	24	148	9	0	166
CPCT02060111T	29	178	0	488	85	8	0	216	9	0	25
CPCT02050070T	16	46	28	16	3	41	27	126	3	10	19
CPCT02250001T	81	169	53	164	16	63	11	126	12	0	45
CPCT02070231T	83	259	48	20	102	34	7	85	12	0	0
CPCT02210016T	170865	5995	15915	0	8	0	0	1022	0	4780	0
CPCT02070132T	18	226	213	6	3	36	7	40	19	0	33
CPCT02180029T	9	108	0	25	63	45	14	92	10	8	36
CPCT02050195T	54	102	0	37	66	71	23	47	0	0	73
CPCT02060107T	166	436	50	11	96	62	82	52	16	14	60
CPCT02070177T	6	100	58	0	42	43	32	58	10	11	6
CPCT02030366T	76	440	138	10	80	42	66	52	4	0	0
CPCT02050223T	91	229	74	7	51	37	0	133	1	0	0
CPCT02060116T	92	112	70	4	50	2	7	55	5	0	0
CPCT02050239T	205	197	0	23	32	87	44	123	14	0	85
CPCT02210031T	46	117	13	194	110	41	16	116	0	0	0
CPCT02230035T	165	380	35	20	47	50	46	158	9	8	0
CPCT02050089T	1840	1013	1315	0	70	0	83	99	0	0	0
CPCT02180009T	117	49	68	1351	319	196	0	67	12	18	0
CPCT02330014T	35	108	0	5	19	14	3	22	13	2	18
CPCT02230001T	15	55	0	4	20	7	14	15	3	0	26
CPCT02040083T	42	180	21	13	63	50	54	82	16	5	13
CPCT02180020T	0	508	679	863	0	20	31	132	12	0	116
CPCT02050135T	53	396	172	1096	0	128	58	255	22	0	0
CPCT02020483T	179	259	193	13	52	44	41	65	11	0	0
CPCT02080091T	134	334	0	8	59	55	57	29	9	0	94
CPCT02260012T	101	271	0	34	16	32	109	225	16	0	72
CPCT02210036T	135	713	71	40	24	34	91	277	11	0	30
CPCT02130014T	157	151	0	10	82	41	9	45	4	0	48
CPCT02130010T	214	278	0	44	71	98	51	108	25	2	68
CPCT02250002T	103	135	25	17	41	14	24	114	7	0	0
CPCT02090027T	23	101	98	8	31	27	1	27	0	7	0
DRUP01070119T	6332	1014	1174	0	0	0	76	294	10	0	0
CPCT02050447T	64	369	124	26	51	71	36	26	15	6	0
CPCT02330135T	87	129	0	13	54	62	17	33	9	0	37
CPCT02200008T	78	151	61	16	10	45	22	13	7	16	10
CPCT02200009T	54	69	7	12	25	58	20	38	0	7	61
