Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP123975	2211	1.0	189.964	8.592%	56.282	3.831%	0.02028	1.0
SP124044	67	0.906	36.104	53.887%	5.968	42.52%	0.33871	0.868
SP123972	413	0.985	98.08	23.748%	16.103	17.402%	0.09975	0.98
SP123850	141	0.959	48.824	34.627%	7.698	28.356%	0.14774	0.94
SP123902	159	0.948	56.554	35.569%	10.181	32.308%	0.18582	0.925
SP123884	219	0.934	82.007	37.446%	14.815	35.753%	0.18231	0.899
SP123964	137	0.926	62.764	45.813%	10.253	38.026%	0.26986	0.891
SP123995	138	0.904	64.781	46.943%	11.297	42.699%	0.26041	0.854
SP123846	176	0.958	54.786	31.128%	9.305	28.607%	0.14819	0.935
SP124003	93	0.906	45.227	48.631%	7.84	42.456%	0.3308	0.863
SP123876	133	0.961	48.155	36.207%	7.901	28.529%	0.20395	0.948
SP123878	91	0.935	36.782	40.42%	6.292	35.339%	0.25239	0.904
SP123842	99	0.898	55.552	56.113%	8.971	44.037%	0.41994	0.854
SP123900	143	0.946	59.823	41.834%	9.662	32.814%	0.20679	0.924
SP123978	65	0.888	37.077	57.042%	5.95	46.042%	0.40205	0.834
SP123897	92	0.95	36.387	39.551%	6.257	31.443%	0.22188	0.932
SP124013	125	0.96	43.877	35.102%	6.942	28.177%	0.18248	0.943
SP124021	89	0.932	37.808	42.481%	6.389	36.229%	0.26915	0.9
SP123852	121	0.916	55.249	45.66%	8.685	40.363%	0.26611	0.863
SP123998	170	0.947	69.83	41.076%	10.903	32.264%	0.21751	0.923
SP123967	96	0.91	50.179	52.27%	8.103	41.459%	0.39225	0.871
SP123988	291	0.987	61.777	21.229%	9.037	16.223%	0.09283	0.981
SP123984	103	0.909	45.341	44.02%	8.264	41.581%	0.2812	0.863
SP123858	88	0.917	44.876	50.995%	7.126	39.961%	0.32107	0.88
SP123890	98	0.96	32.748	33.416%	5.531	28.152%	0.15694	0.943
SP123950	141	0.939	56.14	39.816%	9.225	34.403%	0.25246	0.908
SP123886	62	0.9	41.162	66.39%	6.918	44.655%	0.52545	0.876
SP124033	87	0.86	49.484	56.878%	8.675	51.029%	0.38605	0.787
SP123892	180	0.95	65.725	36.514%	10.884	31.238%	0.1983	0.925
SP123840	122	0.944	46.304	37.954%	7.322	33.077%	0.23568	0.91
SP123969	143	0.923	57.306	40.074%	10.169	38.741%	0.25585	0.877
SP123953	117	0.925	56.099	47.948%	8.735	38.123%	0.27054	0.889
SP123955	95	0.942	45.773	48.182%	7.291	35.12%	0.26977	0.926
SP123882	212	0.975	52.481	24.755%	8.396	22.187%	0.09732	0.96
SP123894	198	0.962	68.825	34.76%	9.966	27.348%	0.1672	0.94
SP124017	47	0.886	27.953	59.474%	4.889	46.828%	0.54903	0.847
SP123856	73	0.87	45.013	61.662%	7.308	49.383%	0.43716	0.809
SP123854	117	0.89	49.499	42.307%	10.05	45.729%	0.29197	0.829
SP123888	108	0.945	43.445	40.227%	7.163	33.618%	0.26819	0.924
SP123870	91	0.944	35.863	39.41%	6.065	33.038%	0.19963	0.919
SP123958	64	0.858	41.897	65.464%	6.673	51.483%	0.52646	0.793
SP123844	116	0.927	52.572	45.321%	8.07	37.627%	0.29094	0.884
SP123872	158	0.957	56.846	35.978%	9.11	29.22%	0.20883	0.937
SP123874	115	0.935	48.64	42.296%	8.227	35.635%	0.2321	0.905
SP123836	178	0.96	58.289	32.747%	9.461	27.899%	0.17529	0.94
SP43633	77	0.932	40.068	52.036%	6.228	37.022%	0.34198	0.911
SP36498	689	0.992	111.538	16.188%	18.47	12.688%	0.04096	0.99
SP37516	556	0.992	87.991	15.826%	14.421	12.892%	0.04599	0.988
SP39997	738	0.993	115.973	15.714%	18.647	12.521%	0.04134	0.99
SP35617	671	0.989	118.213	17.617%	20.378	14.587%	0.04811	0.985
SP37636	313	0.985	67.328	21.511%	10.572	17.313%	0.07925	0.978
SP39907	489	0.989	94.93	19.413%	14.887	14.674%	0.07215	0.985
SP40736	849	0.99	137.314	16.174%	23.623	13.921%	0.06338	0.986
SP42154	680	0.991	111.547	16.404%	18.424	13.791%	0.0454	0.987
SP39594	724	0.993	99.903	13.799%	16.405	11.763%	0.04804	0.99
SP41453	574	0.993	81.342	14.171%	13.379	11.709%	0.04002	0.99
SP34452	1302	0.997	124.616	9.571%	21.59	8.175%	0.02314	0.995
SP42829	789	0.996	93.425	11.841%	15.213	9.379%	0.02745	0.994
SP37970	1016	0.994	131.437	12.937%	20.851	10.755%	0.02125	0.992
SP34186	1030	0.996	112.695	10.941%	17.984	8.87%	0.03263	0.994
SP37903	1185	0.994	164.091	13.847%	28.227	11.131%	0.0425	0.993
SP35849	279	0.986	61.539	22.057%	9.481	16.763%	0.0809	0.98
SP36586	344	0.993	79.934	23.237%	13.317	11.738%	0.09987	0.992
SP34431	471	0.99	86.089	18.278%	13.6	14.132%	0.08822	0.986
SP37432	477	0.99	76.928	16.127%	13.627	14.376%	0.05031	0.986
SP35989	402	0.988	68.017	16.92%	11.938	15.555%	0.06529	0.982
SP39102	452	0.986	92.504	20.465%	14.919	16.982%	0.08024	0.979
SP34493	350	0.987	73.61	21.031%	12.13	16.344%	0.07536	0.982
SP36036	422	0.989	76.197	18.056%	12.493	14.77%	0.05726	0.985
SP35951	824	0.991	126.046	15.297%	20.902	13.242%	0.03581	0.987
SP39248	424	0.982	94.459	22.278%	15.201	19.121%	0.07038	0.972
SP34246	765	0.995	88.22	11.532%	14.991	9.896%	0.02822	0.993
SP35412	709	0.994	94.17	13.282%	15.442	10.968%	0.03777	0.992
SP39298	1647	0.996	186.737	11.338%	31.429	9.305%	0.02264	0.994
SP38044	891	0.99	150.743	16.918%	24.932	14.207%	0.05258	0.985
SP38271	786	0.992	123.297	15.687%	19.402	12.765%	0.04715	0.989
SP43201	560	0.991	98.764	17.636%	15.469	13.742%	0.06474	0.987
SP34191	478	0.992	80.725	16.888%	12.573	12.96%	0.06145	0.989
SP40047	1015	0.995	149.163	14.696%	23.505	10.797%	0.04357	0.993
SP39349	577	0.992	97.657	16.925%	14.812	12.926%	0.06504	0.989
SP37369	474	0.99	84.035	17.729%	14.395	14.639%	0.05669	0.986
SP38759	748	0.992	106.59	14.25%	18.839	12.798%	0.03135	0.988
SP36218	319	0.981	72.931	22.862%	11.281	19.761%	0.09291	0.97
SP43510	853	0.992	132.576	15.542%	22.909	12.82%	0.04145	0.99
SP43770	611	0.988	103.073	16.87%	18.793	15.42%	0.04203	0.983
SP43651	1361	0.996	162.724	11.956%	25.141	9.195%	0.02241	0.995
SP106656	1307	0.996	152.108	11.638%	24.789	9.292%	0.02822	0.994
SP97249	1158	0.995	157.527	13.603%	24.856	9.688%	0.03205	0.994
SP106638	1541	0.995	202.814	13.161%	32.168	10.022%	0.0293	0.994
SP97161	1284	0.999	97.373	7.584%	14.375	5.612%	0.01655	0.998
SP43696	1357	0.994	174.366	12.849%	29.344	10.769%	0.03	0.992
SP97113	828	0.992	133.469	16.119%	21.316	12.797%	0.04579	0.989
SP97124	1653	0.998	149.688	9.056%	25.414	7.516%	0.01521	0.997
SP43808	681	0.991	110.12	16.17%	17.393	13.269%	0.05518	0.987
SP43822	458	0.999	57.964	12.656%	9.572	3.345%	0.05259	0.999
SP43514	649	0.987	132.238	20.376%	21.87	16.269%	0.05983	0.983
SP97258	963	0.995	130.258	13.526%	21.165	10.494%	0.03951	0.994
SP97194	2176	0.998	179.078	8.23%	28.838	6.815%	0.01473	0.997
SP109470	1528	0.998	146.985	9.619%	22.332	7.329%	0.02123	0.997
SP97278	944	0.991	141.834	15.025%	24.48	13.1%	0.03535	0.988
SP109544	1045	0.995	134.937	12.913%	22.223	10.018%	0.0311	0.994
SP97104	504	0.993	75.451	14.97%	13.334	11.813%	0.04606	0.991
SP106577	1504	0.995	169.191	11.249%	28.199	9.742%	0.01995	0.993
SP109457	434	0.997	81.155	18.699%	12.935	7.635%	0.06862	0.997
SP109478	197	0.97	59.643	30.276%	9.72	24.617%	0.1437	0.957
SP43688	900	0.993	138.203	15.356%	22.993	12.567%	0.04112	0.99
SP97243	727	0.995	87.509	12.037%	13.243	9.498%	0.02849	0.993
SP97269	1301	0.995	156.746	12.048%	27.354	10.488%	0.026	0.993
SP113926	316	0.982	72.103	22.817%	11.411	18.919%	0.0776	0.973
SP106560	647	0.991	106.383	16.443%	18.559	14.128%	0.04856	0.987
SP43792	1293	0.992	192.825	14.913%	34.512	13.132%	0.05206	0.988
