Samples	ID83A	ID83B	ID83C	ID83D
SP92659	1.64E+00	3.21E+01	4.34E+01	1.23E+01
SP94332	1.96E+00	4.57E+00	0.00E+00	3.30E+00
SP94661	1.23E+00	8.87E+00	1.83E+00	8.71E+00
SP93652	8.40E-01	4.63E+00	2.51E+00	6.84E+00
SP90125	1.62E+00	7.44E+00	2.28E+00	1.05E+01
SP94540	1.31E+00	5.59E+00	2.03E+00	6.08E+00
SP95222	5.29E+00	3.38E+00	5.60E+00	1.26E+01
SP89389	1.74E+00	9.93E+00	1.60E+00	1.07E+01
SP90503	1.43E+00	5.73E+00	2.00E+00	8.19E+00
SP92460	2.54E+01	5.69E+01	3.99E+01	6.10E+00
SP92931	1.83E+00	7.68E+00	2.03E+00	1.00E+01
SP91265	3.63E+00	8.19E+00	4.16E+00	1.44E+01
SP89909	4.68E+01	8.41E+01	4.49E+01	6.59E+00
SP90629	4.63E+00	1.78E+01	2.33E+00	2.35E+01
SP95550	2.62E+00	7.26E+00	2.48E+00	1.04E+01
CPCT02020389T	1.41E+00	7.34E+00	1.49E+00	6.93E+00
CPCT02080033T	2.23E+00	1.48E+01	2.26E+00	1.41E+01
CPCT02060156T	2.39E+00	2.34E+01	3.06E+00	2.03E+01
DRUP01340014T	7.45E-01	1.63E+01	3.30E+00	1.35E+01
DRUP01010121T	2.33E+00	1.41E+01	1.98E+00	1.44E+01
CPCT02130034T	2.57E+00	1.52E+01	2.78E+00	1.85E+01
CPCT02260015T	3.77E+00	2.12E+01	2.63E+00	2.47E+01
CPCT02220071T	2.61E+01	1.43E+01	9.91E+00	2.31E+01
CPCT02010710T	1.66E+00	8.46E+00	2.01E+00	9.33E+00
CPCT02340068T	1.06E+00	1.00E+01	1.23E+00	9.88E+00
CPCT02130050T	1.59E+00	2.15E+01	2.41E+00	2.19E+01
DRUP01060016T	1.73E+00	1.69E+01	1.68E+00	1.76E+01
CPCT02260017T	1.96E+00	1.68E+01	2.58E+00	1.73E+01
CPCT02020682T	3.92E+00	1.01E+01	5.98E+00	1.70E+01
DRUP01030013T	1.04E+02	1.25E+02	7.71E+01	5.32E+01
CPCT02130059T	1.88E+00	1.96E+01	2.21E+00	1.75E+01
WIDE01010296T	2.25E+00	3.14E+01	3.27E+00	3.28E+01
CPCT02380044T	1.51E+00	2.83E+01	4.09E+00	2.40E+01
CPCT02060117T	1.57E+00	8.98E+00	1.61E+00	7.84E+00
CPCT02080220T	2.77E+00	1.52E+01	2.24E+00	1.28E+01
CPCT02210056T	1.57E+00	1.42E+01	2.02E+00	1.23E+01
CPCT02020734T	1.88E+00	1.72E+01	2.35E+00	1.43E+01
CPCT02020716T	1.17E+00	9.40E+00	1.47E+00	8.16E+00
CPCT02080226T	1.30E+00	1.88E+01	1.97E+00	1.88E+01
DRUP01080014T	5.54E+01	6.88E+01	3.53E+01	2.03E+01
DRUP01270003T	1.36E+00	1.24E+01	1.75E+00	1.13E+01
CPCT02190044T	2.05E+00	1.10E+01	1.59E+00	1.36E+01
CPCT02130131T	1.25E+00	1.79E+01	2.44E+00	1.52E+01
CPCT02220054T	2.16E+00	1.95E+01	2.19E+00	1.99E+01
CPCT02330075T	2.74E+00	2.22E+01	3.02E+00	2.17E+01
CPCT02130134T	1.34E+00	1.58E+01	1.93E+00	1.62E+01
CPCT02130148T	1.61E+00	2.17E+01	2.16E+00	2.16E+01
CPCT02070381T	3.06E-01	9.92E+00	1.21E+00	9.22E+00
DRUP01070053T	1.52E+00	1.85E+01	2.30E+00	1.71E+01
DRUP01060025T	4.22E+00	7.90E+00	4.30E+00	1.09E+01
DRUP01100007T	3.00E+00	1.82E+01	2.96E+00	1.54E+01
CPCT02380019T	1.74E+00	2.11E+01	2.04E+00	2.20E+01
CPCT02020598T	9.26E-01	1.23E+01	1.41E+00	1.21E+01
DRUP01070059T	5.78E-01	1.26E+01	2.32E+00	1.07E+01
CPCT02080152T	2.45E+01	1.38E+01	1.25E+01	2.27E+01
CPCT02070406T	1.94E+00	2.45E+01	9.69E-01	2.58E+01
CPCT02450002T	3.40E+00	2.39E+01	3.22E+00	1.97E+01
DRUP01070024T	1.05E+00	1.49E+01	1.96E+00	1.41E+01
DRUP01060027T	2.44E+00	7.69E+00	2.20E+00	9.78E+00
CPCT02030381T	8.31E-01	1.44E+01	1.76E+00	1.44E+01
DRUP01220005T	1.99E+00	3.14E+01	4.35E+00	2.81E+01
CPCT02370010T	3.83E+00	8.03E+00	4.12E+00	1.10E+01
CPCT02020623T	2.03E+00	1.42E+01	2.06E+00	1.42E+01
CPCT02290023T	2.40E+00	1.78E+01	2.75E+00	1.74E+01
DRUP01010022T	1.09E+02	1.26E+02	5.02E+01	2.92E+01
CPCT02070159T	1.17E+00	1.67E+01	2.50E+00	1.45E+01
CPCT02030354T	1.23E+00	6.96E+00	1.16E+00	7.38E+00
CPCT02020565T	1.21E+00	9.85E+00	1.45E+00	9.52E+00
CPCT02060114T	1.51E+00	1.20E+01	1.35E+00	1.28E+01
CPCT02060118T	1.27E+00	1.33E+01	1.78E+00	1.22E+01
CPCT02220002T	1.04E+00	8.48E+00	1.30E+00	7.96E+00
DRUP01030002T	1.09E+00	1.58E+01	2.29E+00	1.49E+01
CPCT02070060T	2.47E+00	2.26E+01	2.42E+00	2.34E+01
CPCT02030320T	3.87E+00	1.60E+01	2.56E+00	1.25E+01
CPCT02060035T	1.80E+00	8.67E+00	1.65E+00	7.23E+00
CPCT02070110T	9.91E-01	1.39E+01	1.89E+00	1.37E+01
CPCT02020492T	1.14E+00	2.22E+01	2.85E+00	2.00E+01
CPCT02030327T	1.37E+00	5.80E+00	1.71E+00	7.01E+00
CPCT02020503T	2.06E+00	3.27E+01	4.22E+00	3.05E+01
CPCT02380029T	2.26E+02	1.50E+02	7.48E+00	8.03E+01
CPCT02020636T	1.90E+00	2.52E+01	2.28E+00	2.52E+01
CPCT02130013T	2.38E+00	3.18E+01	3.40E+00	3.10E+01
DRUP01110002T	7.41E+01	4.01E+01	4.69E+01	1.06E+02
WIDE01010639T	2.02E+00	8.54E+00	1.92E+00	6.60E+00
DRUP01010167T	1.00E+02	1.52E+02	7.96E+01	2.57E+01
WIDE01010570T	2.50E+00	1.89E+01	2.49E+00	1.98E+01
