NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	221.916	25.753	50.367	17.278	0.099	0.979	1000000.0
2	221.582	25.581	50.661	17.149	0.098	0.979	1000000.0
3	209.122	25.771	48.125	17.397	4.295	0.978	1000000.0
4	221.51	25.532	50.525	17.024	0.099	0.979	1000000.0
5	205.164	25.826	47.879	17.374	2.196	0.978	1000000.0
6	206.932	25.854	48.226	17.505	0.101	0.978	1000000.0
7	209.277	25.756	48.697	17.468	0.098	0.978	1000000.0
8	209.779	25.915	47.85	17.621	0.1	0.978	1000000.0
9	203.622	25.815	47.066	17.319	0.098	0.979	1000000.0
10	222.799	25.812	51.545	17.561	0.099	0.978	1000000.0
11	207.457	25.984	46.63	17.753	0.098	0.978	1000000.0
12	222.29	25.812	51.296	17.496	1.148	0.978	1000000.0
13	203.804	25.657	47.242	17.387	2.198	0.978	1000000.0
14	209.185	25.822	48.783	17.501	0.1	0.978	1000000.0
15	222.513	25.686	50.892	17.229	0.097	0.979	1000000.0
16	206.325	25.825	47.635	17.347	1.147	0.979	1000000.0
17	221.748	25.539	50.079	17.075	0.099	0.979	1000000.0
18	221.279	25.551	49.985	16.961	0.098	0.979	1000000.0
19	207.693	25.822	48.447	17.508	4.295	0.978	1000000.0
20	221.08	25.649	50.073	17.194	0.098	0.979	1000000.0
21	210.122	25.83	48.987	17.532	0.099	0.978	1000000.0
22	220.997	25.627	50.221	17.16	0.098	0.979	1000000.0
23	209.039	25.821	48.394	17.364	0.099	0.979	1000000.0
24	204.898	25.912	47.793	17.485	2.197	0.979	1000000.0
25	207.757	25.839	48.104	17.471	0.098	0.978	1000000.0
26	210.462	25.774	49.538	17.509	2.197	0.978	1000000.0
27	208.084	25.981	48.345	17.644	6.393	0.978	1000000.0
28	221.222	25.513	50.172	17.031	0.098	0.979	1000000.0
29	208.45	25.724	48.701	17.379	3.246	0.978	1000000.0
30	221.349	25.518	50.164	17.045	0.099	0.979	1000000.0
31	204.414	25.814	47.039	17.534	3.245	0.978	1000000.0
32	220.948	25.617	50.348	17.238	0.098	0.979	1000000.0
33	224.343	25.772	52.006	17.52	0.099	0.978	1000000.0
34	203.438	25.702	47.33	17.447	0.098	0.978	1000000.0
35	221.576	25.58	50.155	17.095	0.099	0.979	1000000.0
36	206.156	25.797	47.764	17.316	1.147	0.979	1000000.0
37	205.902	25.814	48.582	17.466	2.196	0.978	1000000.0
38	208.579	25.746	48.151	17.427	1.147	0.978	1000000.0
39	203.721	25.796	47.64	17.466	0.098	0.978	1000000.0
40	209.741	25.91	48.875	17.625	0.099	0.978	1000000.0
41	222.221	25.723	51.208	17.492	0.098	0.978	1000000.0
42	209.231	25.771	48.394	17.463	8.491	0.978	1000000.0
43	221.887	25.752	51.14	17.34	0.097	0.979	1000000.0
44	222.535	25.583	50.71	17.17	0.099	0.979	1000000.0
45	209.044	25.822	48.241	17.533	3.245	0.978	1000000.0
46	208.968	25.998	48.976	17.658	0.102	0.978	1000000.0
47	209.416	25.806	48.998	17.511	0.099	0.978	1000000.0
48	206.449	25.895	47.846	17.543	3.249	0.978	1000000.0
49	221.02	25.545	49.867	17.036	0.098	0.979	1000000.0
50	220.677	25.584	50.009	17.122	0.099	0.979	1000000.0
51	221.628	25.73	51.628	17.509	0.099	0.978	1000000.0
52	222.914	25.649	50.868	17.234	0.098	0.979	1000000.0
53	220.949	25.459	50.048	16.939	0.099	0.979	1000000.0
54	206.354	25.881	48.627	17.672	6.393	0.977	1000000.0
55	209.302	25.885	48.418	17.593	1.147	0.978	1000000.0
56	208.517	25.8	48.038	17.358	0.099	0.979	1000000.0
57	221.079	25.627	50.405	17.181	0.098	0.979	1000000.0
58	208.879	25.804	48.525	17.583	2.196	0.978	1000000.0
59	220.498	25.483	49.727	17.006	0.098	0.979	1000000.0
60	204.873	25.794	47.46	17.444	8.491	0.978	1000000.0
61	221.008	25.506	49.906	16.984	0.099	0.98	1000000.0
62	204.444	25.685	47.588	17.329	5.342	0.978	1000000.0
63	207.684	25.779	48.635	17.324	1.146	0.979	1000000.0
64	208.964	25.894	48.165	17.608	5.344	0.978	1000000.0
65	203.413	25.695	46.988	17.43	1.147	0.978	1000000.0
66	223.307	25.756	51.53	17.546	0.098	0.978	1000000.0
67	209.261	25.825	49.22	17.482	5.343	0.978	1000000.0
68	204.76	25.737	47.508	17.243	0.098	0.979	1000000.0
69	221.379	25.653	50.394	17.213	4.294	0.979	1000000.0
70	210.47	25.925	48.558	17.577	0.1	0.978	1000000.0
71	204.384	25.815	46.531	17.515	1.148	0.978	1000000.0
72	222.731	25.722	51.554	17.51	0.099	0.978	1000000.0
73	209.465	25.982	49.579	17.809	0.103	0.977	1000000.0
74	207.911	25.797	48.41	17.537	0.099	0.978	1000000.0
75	223.552	25.754	51.754	17.438	0.099	0.978	1000000.0
76	223.152	25.711	51.162	17.425	1.147	0.978	1000000.0
77	222.025	25.81	51.357	17.612	0.101	0.978	1000000.0
78	221.401	25.556	50.296	17.097	0.099	0.979	1000000.0
79	208.154	25.729	48.335	17.534	4.295	0.978	1000000.0
80	207.088	25.843	48.185	17.556	8.492	0.978	1000000.0
81	206.161	25.777	48.158	17.425	1.148	0.978	1000000.0
82	206.126	25.844	47.847	17.349	0.098	0.979	1000000.0
83	221.764	25.804	51.401	17.528	0.099	0.978	1000000.0
84	203.186	25.955	43.954	17.713	0.099	0.977	1000000.0
85	221.003	25.644	51.71	17.369	0.099	0.978	1000000.0
86	221.547	25.648	50.484	17.159	0.099	0.979	1000000.0
87	221.858	25.652	51.785	17.2	0.098	0.979	1000000.0
88	206.059	25.795	48.513	17.484	3.246	0.978	1000000.0
89	207.743	25.883	49.03	17.612	1.148	0.978	1000000.0
90	221.521	25.925	51.62	17.699	1.149	0.978	1000000.0
91	221.234	25.517	50.095	17.019	0.097	0.979	1000000.0
92	208.586	25.819	48.638	17.416	0.098	0.979	1000000.0
93	205.492	25.824	48.012	17.476	2.195	0.978	1000000.0
94	221.447	25.543	50.125	17.124	0.099	0.979	1000000.0
95	221.963	25.74	50.458	17.327	0.098	0.979	1000000.0
96	221.575	25.593	50.163	17.112	0.098	0.979	1000000.0
97	221.113	25.548	50.259	17.054	0.098	0.979	1000000.0
98	198.709	25.867	44.656	17.599	0.099	0.978	1000000.0
99	221.672	25.633	50.502	17.185	0.099	0.979	1000000.0
100	221.863	25.6	50.285	17.169	0.099	0.979	1000000.0
