MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	0.0009453432624286506	0.015282682818360626	0.10374319292604924	0.09748028479516506	0.03629128680331632	0.031044585240306333	0.023444036908913404	0.05918021913617849	0.040612454158253965	0.003996607846638653
1:Del:C:1	0.0010868166109139566	0.006687596578849479	0.18458179883658887	0.07969300309196115	0.024673500020144276	0.06503896451555193	0.008909140652685893	0.024774234291398897	0.022679394386068454	0.005688922759727575
1:Del:C:2	0.0029855962248984723	0.0009195605064451229	0.12417108409106731	0.04558318946277723	0.013946718095103412	0.02696913693798706	0.000744814151055927	0.022207367750816047	0.011205703887681011	0.006670726744341664
1:Del:C:3	0.007001994135789573	0.0010658969089867476	0.055063542686402796	0.023486977345892227	0.010867364833538886	0.01600102570897434	0.0011343262354057515	0.009029909186065197	0.009921892529237085	0.007341908294711175
1:Del:C:4	0.015123964911326766	0.0002522506040713779	0.040871388679370284	0.005596682550094556	0.0021830544124532025	0.007640577043694057	0.002315708225032722	0.0058993987704161555	0.0036097397686171463	0.009101724510837812
1:Del:C:5	0.037193548082250345	6.27146700207959e-05	0.01620655020698905	0.0017648700236168225	0.0002560996985038244	0.001372425372839814	0.0007719518628346122	0.00767281058964727	0.005076519171634573	0.005149434887549944
1:Del:T:0	0.0009092192673415411	0.007147463704459369	0.051230905316770076	0.09718359023332596	0.06374029277823866	0.05636328605003655	0.008309835613245014	0.029742021420970557	0.02112302357214503	0.013728977366117761
1:Del:T:1	0.0022267233510501684	0.002054866972903255	0.03650911991717294	0.08183308290317655	0.05733128702268005	0.04087860601488501	0.0011859616375295445	0.03853946712915786	0.01729346754931612	0.0074059979736921374
1:Del:T:2	0.005315796798095107	0.0008452452569054003	0.03319989765994251	0.0787141279457137	0.053675748037640005	0.026596921327291058	0.005544151069334475	0.0466395971016027	0.028936078323749826	0.005232804733386729
1:Del:T:3	0.015375337322566338	0.01323501062579453	0.030994815113954247	0.06798653287667548	0.03616965878754854	0.016924721018003765	0.01330388203728944	0.03723578145902201	0.024421911725366955	0.010344140988308936
1:Del:T:4	0.043163773640990256	0.0051916692619852255	0.026478668958880007	0.04528200922999531	0.01684566181284026	0.02484484776388854	0.017192325759679078	0.030155987071921117	0.023644589523028118	0.0003558178071398288
1:Del:T:5	0.6098104989528657	0.019444858490023764	0.004153518391217403	0.010005289457878956	0.016992484780494123	0.004083352547080956	0.007738720451842785	0.026820432795821036	0.017050843496399466	0.007666276414699116
1:Ins:C:0	0.000857612276213331	0.001871685250448536	0.006499200861435383	0.003058891567234241	0.006216168012069829	0.0018975648099149112	0.005284681908669882	0.019510294027997473	0.04306790714384988	0.008949997678719228
1:Ins:C:1	0.000306612859312736	0.0009204469732594589	0.0014583014405070572	0.007859193261247129	0.0039099923785329335	0.006524215727113187	0.0005087517714127899	0.008507557832635938	0.010754485679208302	0.005410300954245031
1:Ins:C:2	0.0004302214401832316	0.00029035849500559153	0.000928276563208783	0.0035032633929984757	0.005424769266683143	0.0043747167242690925	0.0013434628835238983	0.006557172379471013	0.008097001294081564	0.007223490393516841
1:Ins:C:3	0.0019117542775347828	0.000458488737422158	0.0025518467114306986	0.0017481157095608068	0.0032155564764980225	0.0027794975731740123	0.0006786105344508544	0.0056316112805507145	0.003853614071267657	0.005999875895795413
1:Ins:C:4	0.004817931046709419	0.0011291866790270433	0.0035147801687708123	0.0007307950398535468	0.0012405215646140277	0.00027352821933163796	0.0015015278017381207	0.002544498785719043	0.004438988995461841	0.0004600247620017228
1:Ins:C:5	0.015467852652072907	0.01693453916348517	0.003163612879579887	0.003512699340208201	0.001645954046980478	0.0001552809256827459	0.0014567001948194048	0.016154957819261427	0.03995533313660417	0.0283041155571118
1:Ins:T:0	0.0007348188511969056	0.001050091489305487	0.004941259330153116	0.006652197253715713	0.0026118392429634696	0.018077651689527557	0.003267700061587675	0.018600597030308565	0.039023574171587826	0.019351515779271723
1:Ins:T:1	0.0005700459559011506	0.002466795180982899	0.004286086206848267	0.004684936481459661	0.0033433029359912327	0.23901779348030686	0.007094441544322763	0.022437680743169038	0.011229327181063127	0.006090584577032132
1:Ins:T:2	0.011110605653375388	0.0031379482029296924	0.010817052611382678	0.008065045616240241	0.006639053722610697	0.09580350596457719	0.0001211483747465536	0.007069227142164891	0.011374176907338551	0.0030150358628452524
1:Ins:T:3	0.005778867895714939	0.008638389671687037	0.01106720209121704	0.002956066643091617	0.00785993306490127	0.05735643245978281	0.0015222202496079263	0.005016141961095855	0.007280641353572719	0.006704748282209039
1:Ins:T:4	0.005976465586572885	0.012346424916759134	0.008476533044595272	0.006327263033017516	0.003430633906291405	0.020394902396947145	0.0049255212454590944	0.010301496988940926	0.008888645928818733	0.0017920012833201326
1:Ins:T:5	0.1638497969508171	0.7946325671672821	0.13403900469653307	0.01686004965927282	0.012617382321259356	0.037090324130840596	0.08600112665080814	0.026116673410870136	0.28900863967835905	0.031596204266118914
2:Del:R:0	0.00023127541651774664	0.0032525973744122892	0.005415695555493585	0.027314141493989155	0.013348860496626003	0.013782870389986783	0.004670112711028196	0.021385944464054774	0.009977950624888763	0.018564499819185586
2:Del:R:1	0.0034797028661705553	0.0016837454678170615	0.005564653697365429	0.03302912801969796	0.00803916046861559	0.007776006663334556	0.010135350073687733	0.05049800829961896	0.01663190649356693	0.006168465539885802
2:Del:R:2	0.0015443888807203621	0.0005676724312070291	0.005855529207037762	0.007959707438421901	0.0014990446512092603	0.007272757595928852	0.003969519393867813	0.008934244307747577	0.007873181073227898	0.007200468454975635
2:Del:R:3	0.0041168218688108025	0.0005081378465729359	0.0020813914643076714	0.0019854185640497237	0.0005677443337481236	0.002078803829019762	0.0010574691437068395	0.0022745019680587577	0.0016715186872170308	0.006557035761943553
2:Del:R:4	0.0022546020965091883	1.8099616821958264e-05	0.00032914942588831766	0.0006475553794371081	0.0005681494623280514	0.00020751997661136557	0.00014730787128883094	0.0019135922139264495	0.0034441981259078604	0.0050771580955188255
2:Del:R:5	0.004463811744935811	7.778377784793733e-05	0.0005627285044487618	0.0002472510966617847	8.319103937083127e-05	0.000550827052334526	7.456328894477338e-06	0.0005337390882777981	0.0005832713033299796	0.021771407099440695
3:Del:R:0	8.17626145021677e-05	0.00023823604784411145	0.0015628217862104065	0.010026593210714054	0.01404641556320712	0.005383352848875802	0.006138135188666638	0.00830077264283318	0.005665246171411127	0.00662854736263398
3:Del:R:1	0.0017895604274235665	0.008731217896565795	0.0031375763958203604	0.016193630409543403	0.0026960873498319414	0.004349221757438499	0.011310149593045936	0.03815860230010003	0.010824877673439915	0.005664879339019535
3:Del:R:2	0.0008962066422100179	0.0014104858015343779	0.001054005364258046	0.0020984087840054144	0.00024775042409601154	0.0016345185988642186	0.0016840635681001003	0.010502211853163317	0.004522420339781092	0.0021708746501826683
3:Del:R:3	0.0001772124719502699	0.0006190193745203665	0.000528830288787887	0.0009474883219246521	0.00012308782749286706	3.256673729062243e-05	0.00022193414972207392	0.002266635350002346	0.0028680052785989576	0.0007543264557654083
3:Del:R:4	0.0002779658586223377	1.1887972502933053e-05	0.00015043356770704007	0.0001668806229621289	1.6885669028852136e-05	0.0003211537628999039	0.0005041252396597429	0.0009124118862609975	0.00046259104598526333	0.0007182955975257244
3:Del:R:5	0.0002824604966735933	4.1304506087382894e-05	2.1438064775738396e-05	5.2231020127537774e-05	2.9185788879368957e-05	0.00015856565846256388	2.175442219645163e-06	0.0002799949924575573	0.0005975348417400905	0.0007971955912480766
4:Del:R:0	3.215538651289762e-05	0.0007005367385499995	0.0015764930600562367	0.007980788251225023	0.010260097880382091	0.0034741314270650037	0.004163456046080682	0.005584028715134082	0.004324114380578976	0.007718309914926067
4:Del:R:1	0.0010299329241388478	0.004530306277738419	0.0015030331388697958	0.012040911364892963	0.0041002080821454	0.008755503859683813	0.0031574467549944528	0.03294659514940577	0.012079691607177666	0.007224705966655165
4:Del:R:2	0.0005695424496661871	0.0002315069942930137	0.0005019032619313179	0.002891472782996445	4.772370477439836e-05	9.744254086399451e-05	0.00015665468462373156	0.010589802094036713	0.002981741531402804	0.0026934168605808394
4:Del:R:3	0.00020697543295682407	3.281456360127777e-05	0.00019908735735953088	0.0011233124432300202	0.00010338903929550725	0.00013574578752013623	0.0005115549463489799	0.0022621189781057184	0.0017321471963077783	0.0035202792010386474
4:Del:R:4	4.319310888654115e-05	0.00029900944643031837	0.00033463757499845314	0.00047219433324624305	1.069610953714495e-05	0.0005153969553066417	5.955129001918635e-05	0.0007852177244878078	0.0003377007798805209	0.000179518369147047
4:Del:R:5	8.616257060566568e-05	6.075650599672855e-06	5.032023659090612e-06	8.708391777578761e-05	1.0072469033914898e-05	2.705227390741527e-05	0.00010483006308050768	0.0010160307264662904	0.00065754946957572	0.0004376894403140952
