MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	0.05903904493898153	0.0032794045039918275	0.021083728559315205	0.04425831949338317
1:Del:C:1	0.04769964635372162	0.0020087221410358324	0.007556944360694615	0.027419661926105617
1:Del:C:2	0.034074978977441786	0.0023338261409662662	0.004644993665569927	0.015327901290729641
1:Del:C:3	0.017295781001448633	0.004134142152033746	0.005026687959907576	0.004457436303491704
1:Del:C:4	0.0061106111807748675	0.01146702372469008	0.003773711163958069	0.004840728741837666
1:Del:C:5	0.0011969854700146242	0.03559417948126793	0.002241921695531346	0.001747867747399141
1:Del:T:0	0.07831122532486916	0.0028165631170850246	0.013974513940047473	0.024198816735297442
1:Del:T:1	0.07189897529780864	0.0030144277040380983	0.007527575712883845	0.010524296364746989
1:Del:T:2	0.08781776331365108	0.004456055844202638	0.007054497520148289	0.013149715620093047
1:Del:T:3	0.06991220362484456	0.01166632754728198	0.002170003709416051	0.006590696326602483
1:Del:T:4	0.041909219697117805	0.029888777639716865	0.00301924771956692	0.009421636826009489
1:Del:T:5	0.019028500774875282	0.5992459434270859	0.0007605005213588357	7.217516127866475e-08
1:Ins:C:0	0.0020073720481013878	0.0010741179148317315	0.012747531418281142	0.0144653708813712
1:Ins:C:1	0.006387931383214891	0.00040332766089704817	0.005316336387477349	0.007574399426812306
1:Ins:C:2	0.007117014294490218	0.0005097665001812856	0.0013931233657604025	0.0012038545098948816
1:Ins:C:3	0.0024837841815315187	0.0004476926478673704	0.003386068883391999	0.001795539717159045
1:Ins:C:4	0.0005900268419645727	0.002394828216638416	0.00358719018753618	0.001963897890163935
1:Ins:C:5	0.0013073428731877356	0.011842125048860907	0.01765386979095638	0.0057439154241001236
1:Ins:T:0	0.008041165745817124	0.0013260520971380173	0.013799726128927431	0.014107726197689772
1:Ins:T:1	0.028633194249123334	0.0012588929297635333	0.008839906594366766	0.0383930554613471
1:Ins:T:2	0.036416957788169384	0.004927040690090507	0.004690300586989906	0.002471854642371909
1:Ins:T:3	0.02170899450778961	0.002953844006406143	0.006988016867544502	0.009289013299276122
1:Ins:T:4	0.01096986399963498	0.004881713741924614	0.012542949528433383	0.0019505472198216012
1:Ins:T:5	0.007313055357662961	0.17213392183184623	0.43119013756513597	0.04223275814205408
2:Del:R:0	0.023643601536750793	0.002018025687430054	0.003186197892355267	0.021620003744028508
2:Del:R:1	0.019980518985539673	0.005934888613410294	0.012352286134846508	0.03933199794963002
2:Del:R:2	0.004862307296134532	0.0025865331012755633	0.004513468714430928	0.01050850459258072
2:Del:R:3	0.0008256956044351682	0.0035889479401521383	0.0034883426385931672	0.004607446350273676
2:Del:R:4	0.00011562444635782931	0.0028069515759125353	0.0029031884323921986	0.0012679330763006858
2:Del:R:5	3.5133787114727255e-05	0.007351891347207129	0.006068190004718872	0.003202376577045438
3:Del:R:0	0.01320122016593814	0.0007441659670439549	0.0009910287526145112	0.005262246975908056
3:Del:R:1	0.005999281387776136	0.00667711921967566	0.00604934052869794	0.042190214005531745
3:Del:R:2	0.0008601558924419806	0.0028630164312198757	0.002253003439400345	0.006590599009650759
3:Del:R:3	0.00011528243213888345	0.0006373972372966818	0.0011923100150033861	0.0023861238508834505
3:Del:R:4	0.0001257355241887126	0.00026293897346477027	0.0002611570710389799	0.001296568811440011
3:Del:R:5	4.163590636760972e-05	0.00040226241500931795	0.00043937947098683595	0.0006482774944659297
4:Del:R:0	0.009071181248873472	0.0005437377438647673	0.002112459956551902	0.007490636545699089
4:Del:R:1	0.0029146469105035067	0.003202158393105492	0.0046685880435688885	0.04751197090488859
