NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	492.595	12.284	115.17	6.356	0.03	0.997	1000000.0
2	500.077	12.223	113.246	6.234	0.03	0.997	1000000.0
3	467.035	12.295	107.1	6.304	3.097	0.997	1000000.0
4	526.024	12.138	125.753	6.139	0.03	0.997	1000000.0
5	479.482	12.44	111.118	6.372	10.766	0.997	1000000.0
6	462.85	12.262	104.084	6.278	4.631	0.997	1000000.0
7	533.62	12.21	126.654	6.182	0.029	0.997	1000000.0
8	530.294	12.232	126.538	6.239	0.029	0.997	1000000.0
9	525.504	12.172	124.282	6.167	0.03	0.997	1000000.0
10	467.735	12.213	106.898	6.214	0.03	0.997	1000000.0
11	529.259	12.097	125.437	6.07	0.029	0.997	1000000.0
12	465.481	12.227	107.605	6.296	10.766	0.997	1000000.0
13	466.989	12.148	107.243	6.168	10.766	0.997	1000000.0
14	526.087	12.197	127.16	6.189	0.03	0.997	1000000.0
15	467.241	12.173	106.857	6.185	3.098	0.997	1000000.0
16	535.272	12.143	128.259	6.148	0.029	0.997	1000000.0
17	464.459	12.307	106.528	6.323	4.631	0.997	1000000.0
18	466.782	12.301	106.346	6.377	1.564	0.997	1000000.0
19	522.491	12.282	122.344	6.23	0.031	0.997	1000000.0
20	463.657	12.258	106.156	6.291	1.564	0.997	1000000.0
21	527.526	12.133	124.551	6.088	0.029	0.997	1000000.0
22	468.283	12.204	107.035	6.193	3.097	0.997	1000000.0
23	529.589	12.098	126.236	6.128	0.029	0.997	1000000.0
24	471.191	12.315	108.288	6.336	0.03	0.997	1000000.0
25	531.988	12.149	126.827	6.12	0.029	0.997	1000000.0
26	466.897	12.234	106.698	6.25	12.299	0.997	1000000.0
27	469.047	12.171	107.706	6.204	4.631	0.997	1000000.0
28	465.046	12.181	106.771	6.2	16.9	0.997	1000000.0
29	467.814	12.228	108.197	6.25	0.03	0.997	1000000.0
30	464.197	12.117	105.087	6.128	6.165	0.997	1000000.0
31	467.148	12.261	106.598	6.276	7.698	0.997	1000000.0
32	532.225	12.179	126.161	6.162	0.029	0.997	1000000.0
33	530.706	12.154	125.519	6.176	0.029	0.997	1000000.0
34	528.708	12.147	125.926	6.186	0.029	0.997	1000000.0
35	534.504	12.162	130.852	6.162	0.03	0.997	1000000.0
36	528.76	12.159	127.612	6.144	0.03	0.997	1000000.0
37	525.734	12.147	124.706	6.201	0.029	0.997	1000000.0
38	529.8	12.225	126.232	6.221	0.029	0.997	1000000.0
39	529.4	12.088	125.124	6.14	0.029	0.997	1000000.0
40	467.18	12.249	107.122	6.297	3.097	0.997	1000000.0
41	466.171	12.218	105.921	6.213	6.166	0.997	1000000.0
42	466.183	12.24	106.278	6.277	1.564	0.997	1000000.0
43	463.32	12.222	106.327	6.236	1.564	0.997	1000000.0
44	483.525	12.339	111.807	6.301	0.03	0.997	1000000.0
45	533.251	12.149	129.281	6.138	0.03	0.997	1000000.0
46	465.819	12.219	106.484	6.213	0.03	0.997	1000000.0
47	528.34	12.145	125.602	6.145	0.03	0.997	1000000.0
48	467.305	12.274	107.269	6.31	1.564	0.997	1000000.0
49	470.524	12.275	108.35	6.269	7.698	0.997	1000000.0
50	527.591	12.14	126.854	6.135	0.029	0.997	1000000.0
51	466.29	12.204	107.7	6.234	3.097	0.997	1000000.0
52	528.51	12.181	126.867	6.194	0.029	0.997	1000000.0
53	531.071	12.213	126.265	6.224	0.029	0.997	1000000.0
54	528.479	12.198	127.212	6.172	0.029	0.997	1000000.0
55	462.606	12.289	105.986	6.317	1.564	0.997	1000000.0
56	464.565	12.272	106.476	6.275	6.165	0.997	1000000.0
57	526.691	12.212	126.597	6.167	0.03	0.997	1000000.0
58	528.825	12.101	125.681	6.108	0.029	0.997	1000000.0
59	531.945	12.215	126.14	6.19	0.029	0.997	1000000.0
60	483.627	12.33	112.158	6.271	1.564	0.997	1000000.0
61	483.527	12.306	110.867	6.237	4.631	0.997	1000000.0
62	470.347	12.246	107.005	6.218	4.631	0.997	1000000.0
63	463.775	12.195	106.103	6.181	6.165	0.997	1000000.0
64	469.018	12.162	107.997	6.173	4.631	0.997	1000000.0
65	466.863	12.284	107.297	6.343	3.099	0.997	1000000.0
66	529.03	12.151	124.135	6.132	0.029	0.997	1000000.0
67	464.686	12.253	106.683	6.279	9.232	0.997	1000000.0
68	463.989	12.178	105.722	6.195	1.564	0.997	1000000.0
69	533.503	12.247	127.231	6.26	0.03	0.997	1000000.0
70	466.118	12.255	106.416	6.279	0.03	0.997	1000000.0
71	524.009	12.202	124.172	6.209	0.03	0.997	1000000.0
72	464.918	12.171	106.415	6.225	0.03	0.997	1000000.0
73	532.436	12.187	126.446	6.233	0.029	0.997	1000000.0
74	465.288	12.186	105.639	6.188	4.631	0.997	1000000.0
75	470.361	12.26	107.981	6.264	1.564	0.997	1000000.0
76	469.682	12.258	107.981	6.274	0.03	0.997	1000000.0
77	531.247	12.214	129.985	6.194	0.029	0.997	1000000.0
78	462.224	12.243	104.963	6.27	0.03	0.997	1000000.0
79	471.608	12.264	108.65	6.281	0.03	0.997	1000000.0
80	467.4	12.218	107.641	6.253	6.165	0.997	1000000.0
81	529.528	12.226	126.579	6.257	0.03	0.997	1000000.0
82	529.22	12.215	126.432	6.161	0.03	0.997	1000000.0
83	463.227	12.306	104.962	6.367	0.03	0.997	1000000.0
84	464.772	12.239	106.321	6.272	0.03	0.997	1000000.0
85	465.743	12.235	105.735	6.222	9.232	0.997	1000000.0
86	477.785	12.335	109.48	6.289	0.03	0.997	1000000.0
87	463.289	12.189	105.954	6.215	9.232	0.997	1000000.0
88	468.3	12.255	107.172	6.243	6.165	0.997	1000000.0
89	526.632	12.158	123.869	6.147	0.029	0.997	1000000.0
90	541.956	12.304	131.616	6.239	0.03	0.997	1000000.0
91	528.667	12.124	124.837	6.176	0.03	0.997	1000000.0
92	469.828	12.186	108.436	6.18	1.564	0.997	1000000.0
