Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
SP116272	4.96E-01	1.28E+00	2.35E+00	1.42E+00	3.72E-01	1.00E-02	5.89E-01	9.99E-01	3.29E-01
SP116286	2.13E-01	6.07E-01	1.17E+00	1.09E+00	0.00E+00	0.00E+00	5.12E-01	1.44E-01	2.59E-01
SP116282	3.03E-01	9.44E-01	1.77E+00	1.52E+00	2.79E-01	0.00E+00	6.56E-01	5.95E-01	4.21E-01
SP116288	1.57E-01	3.49E-01	4.82E-01	4.24E-01	3.15E-02	2.81E-02	3.63E-01	6.45E-02	1.96E-01
SP23467	2.83E-01	9.84E-01	1.62E+00	1.31E+00	3.34E-01	0.00E+00	6.61E-01	7.02E-01	4.95E-01
SP116263	1.90E-01	5.64E-01	7.83E-01	8.50E-01	3.73E-01	0.00E+00	5.09E-02	7.55E-01	1.00E-02
SP116292	3.24E-01	5.34E-01	1.14E+00	1.16E+00	0.00E+00	0.00E+00	3.34E-01	5.97E-01	1.78E-01
SP116248	1.61E-01	7.55E-01	1.77E+00	1.27E+00	1.79E-01	0.00E+00	7.77E-01	4.74E-01	2.98E-01
SP116276	8.80E-02	7.63E-02	2.75E-01	3.44E-01	1.49E-01	0.00E+00	1.79E-01	1.17E-01	7.21E-02
SP116265	6.44E-01	1.48E+00	3.58E+00	2.56E+00	4.96E-01	2.13E-01	1.83E+00	1.26E+00	9.47E-01
SP116267	4.60E-01	1.15E+00	2.85E+00	2.19E+00	3.10E-01	0.00E+00	1.20E+00	1.10E+00	8.81E-01
SP116253	3.41E-01	9.97E-01	2.37E+00	2.20E+00	6.08E-01	0.00E+00	7.98E-01	1.09E+00	3.32E-01
SP23481	1.90E-01	2.65E-01	6.25E-01	7.55E-01	1.53E-01	0.00E+00	1.75E-01	5.37E-01	1.71E-01
SP116233	5.10E-01	1.07E+00	1.68E+00	1.62E+00	8.94E-01	0.00E+00	1.03E+00	5.07E-01	6.55E-01
SP116284	5.72E-01	1.13E+00	1.78E+00	1.58E+00	4.87E-01	1.65E-01	9.31E-01	5.21E-01	7.92E-01
SP116270	1.49E-01	7.31E-01	1.76E+00	1.44E+00	2.65E-01	0.00E+00	7.91E-01	6.06E-01	1.90E-01
SP116257	3.24E-01	1.05E+00	1.73E+00	1.77E+00	6.68E-01	0.00E+00	9.39E-01	6.94E-01	8.07E-01
SP116298	1.22E-01	2.70E-01	3.28E-01	2.11E-01	1.26E-01	0.00E+00	1.91E-01	1.49E-01	1.54E-01
SP116294	0.00E+00	1.84E-01	5.82E-01	8.10E-01	4.36E-01	0.00E+00	2.28E-01	2.62E-01	1.55E-01
SP23439	4.96E-01	1.50E+00	2.25E+00	2.24E+00	1.10E+00	3.99E-01	1.31E+00	1.44E+00	7.39E-01
SP23483	0.00E+00	0.00E+00	3.16E-01	3.24E-01	0.00E+00	1.34E-01	3.95E-01	1.41E-02	1.44E-01
SP116262	3.04E-01	5.94E-01	1.25E+00	9.90E-01	1.99E-01	0.00E+00	4.61E-01	7.47E-01	2.26E-01
SP116228	8.15E-01	1.67E+00	2.71E+00	2.54E+00	1.37E+00	0.00E+00	1.05E+00	1.51E+00	2.66E-01
SP116222	2.89E-01	9.48E-01	1.62E+00	1.37E+00	2.86E-01	1.73E-01	5.32E-01	7.92E-01	8.08E-02
SP23451	3.86E-01	8.84E-01	1.87E+00	1.81E+00	2.55E-01	0.00E+00	8.41E-01	6.91E-01	4.37E-01
SP116247	5.38E-01	1.01E+00	1.63E+00	1.46E+00	3.77E-01	0.00E+00	5.05E-01	9.98E-01	3.23E-01
SP116225	1.88E-01	4.03E-01	1.66E+00	1.66E+00	4.12E-01	1.85E-01	3.61E-01	6.30E-01	4.15E-01
SP116273	4.69E-01	9.92E-01	1.88E+00	1.02E+00	2.68E-01	0.00E+00	6.10E-01	9.61E-01	3.31E-01
SP116221	3.11E-01	6.30E-01	1.10E+00	1.04E+00	3.50E-01	0.00E+00	7.00E-01	3.73E-01	5.79E-01
SP116271	1.71E-01	4.80E-01	1.14E+00	6.14E-01	0.00E+00	0.00E+00	4.63E-01	6.13E-01	2.00E-01
SP23459	2.43E-01	1.01E+00	2.13E+00	1.08E+00	3.51E-02	0.00E+00	8.46E-01	7.40E-01	3.83E-01
SP23479	4.89E-01	1.09E+00	1.38E+00	9.58E-01	2.07E-01	0.00E+00	3.40E-01	6.20E-01	1.00E-02
SP116223	3.55E-01	6.61E-01	1.34E+00	1.17E+00	6.42E-02	0.00E+00	6.49E-01	5.79E-01	6.87E-01
SP116229	8.49E-01	2.05E+00	3.86E+00	2.88E+00	2.42E-01	3.54E-01	1.65E+00	1.30E+00	8.63E-01
SP23477	2.08E-01	5.99E-01	1.37E+00	1.36E+00	4.03E-01	2.08E-01	6.75E-01	2.82E-01	2.45E-01
SP116252	5.38E-01	1.07E+00	2.13E+00	1.71E+00	5.67E-01	0.00E+00	7.13E-01	8.10E-01	3.62E-01
SP116278	0.00E+00	0.00E+00	0.00E+00	2.14E-01	1.37E-01	6.04E-02	0.00E+00	1.22E-01	0.00E+00
SP23431	4.43E+00	3.73E+00	6.43E+00	2.74E+00	3.98E-01	9.90E-02	1.10E+00	1.35E+00	6.29E-01
SP116231	2.42E-01	1.09E+00	1.49E+00	1.33E+00	2.69E-01	0.00E+00	6.63E-01	5.98E-01	6.02E-01
SP116250	1.39E-01	3.61E-01	5.93E-01	7.35E-01	1.10E-01	0.00E+00	3.22E-01	5.03E-01	1.40E-01
SP112815	5.99E-01	2.20E+00	3.38E+00	2.77E+00	7.70E-01	3.36E-01	1.25E+00	1.27E+00	1.18E+00
SP112799	2.15E-01	1.39E+00	2.63E+00	1.91E+00	3.50E-01	0.00E+00	1.31E+00	8.75E-01	5.59E-01
SP112835	3.26E-01	1.29E+00	3.54E+00	2.72E+00	3.73E-01	1.70E-01	1.16E+00	1.41E+00	9.90E-01
SP112955	5.10E-01	1.06E+00	2.24E+00	1.99E+00	3.70E-01	1.93E-01	1.17E+00	1.36E+00	1.84E+00
SP112807	6.50E-01	1.61E+00	3.90E+00	3.00E+00	4.70E-01	1.87E-01	1.20E+00	1.35E+00	1.45E+00
SP112953	8.90E-01	1.80E+00	2.23E+00	3.14E+00	6.72E-01	0.00E+00	5.16E-01	3.01E+00	3.64E+00
SP112911	2.78E-01	8.95E-01	1.30E+00	1.58E+00	4.76E-01	0.00E+00	3.09E-01	1.03E+00	1.54E+00
SP112847	5.83E-01	1.37E+00	2.31E+00	1.54E+00	4.00E-01	0.00E+00	6.80E-01	9.97E-01	8.14E-01
SP112859	6.36E-01	1.75E+00	3.50E+00	3.24E+00	7.01E-01	3.09E-01	1.44E+00	1.53E+00	1.41E+00
SP112919	6.19E-01	1.18E+00	2.34E+00	2.04E+00	2.19E-01	2.10E-01	1.05E+00	1.05E+00	9.34E-01
SP102652	5.73E-01	1.42E+00	2.76E+00	1.74E+00	4.29E-01	2.76E-01	1.75E+00	9.56E-01	1.07E+00
SP112981	4.92E-01	1.33E+00	2.30E+00	2.37E+00	7.48E-01	0.00E+00	7.88E-01	1.28E+00	1.65E+00
SP102620	6.94E-01	1.71E+00	3.23E+00	2.65E+00	6.93E-01	1.83E-01	1.08E+00	1.18E+00	1.26E+00
SP112987	7.34E-01	1.66E+00	2.98E+00	2.39E+00	4.79E-01	2.32E-01	8.77E-01	1.14E+00	1.24E+00
SP112825	7.02E-01	1.87E+00	3.04E+00	2.45E+00	4.99E-01	2.88E-01	8.03E-01	1.08E+00	8.77E-01
SP112967	1.16E-01	9.68E-02	3.38E-01	2.51E-01	0.00E+00	0.00E+00	2.84E-01	3.68E-01	4.54E-01
SP102622	6.76E-01	1.82E+00	4.16E+00	3.22E+00	4.60E-01	0.00E+00	8.12E-01	1.98E+00	4.73E-01
SP112785	5.86E-01	4.09E+00	9.14E+00	6.84E+00	1.88E+00	3.38E-01	1.80E+00	1.95E+00	8.68E-01
SP112793	6.26E-01	1.58E+00	3.53E+00	3.04E+00	5.51E-01	3.35E-01	1.12E+00	1.05E+00	4.63E-01
SP112963	8.26E-01	1.80E+00	3.48E+00	2.25E+00	3.25E-01	0.00E+00	1.52E+00	1.22E+00	1.25E+00
SP112801	9.03E-01	2.74E+00	4.91E+00	3.70E+00	2.42E-01	0.00E+00	1.27E+00	1.76E+00	4.85E-01
SP112997	6.07E-01	1.32E+00	2.68E+00	2.48E+00	7.11E-01	4.47E-01	9.94E-01	1.19E+00	1.18E+00
SP112973	7.63E-01	2.22E+00	3.02E+00	2.40E+00	5.54E-01	2.80E-01	1.41E+00	1.33E+00	1.51E+00
SP112819	1.04E+00	2.20E+00	4.04E+00	2.93E+00	6.01E-01	0.00E+00	1.80E+00	9.53E-01	1.41E+00
SP112941	5.98E-01	1.13E+00	2.26E+00	2.37E+00	6.11E-01	2.70E-01	7.51E-01	1.13E+00	8.37E-01
SP112965	5.97E-01	1.76E+00	2.71E+00	2.04E+00	5.76E-01	0.00E+00	5.75E-01	1.10E+00	1.02E+00
SP112791	7.73E-01	2.13E+00	3.83E+00	2.64E+00	5.43E-01	3.08E-01	1.47E+00	1.28E+00	1.35E+00
SP112949	3.31E-01	7.00E-01	1.20E+00	1.02E+00	3.02E-01	0.00E+00	5.47E-01	5.85E-01	6.09E-01
SP112857	5.66E-01	1.58E+00	2.33E+00	2.04E+00	4.96E-01	3.20E-01	8.79E-01	1.14E+00	9.18E-01
SP112843	7.57E-01	2.29E+00	3.79E+00	3.27E+00	6.05E-01	2.26E-01	9.85E-01	1.64E+00	1.23E+00
SP112915	6.10E-01	1.55E+00	4.00E+00	2.54E+00	4.70E-01	3.31E-01	2.21E+00	1.45E+00	1.70E+00
SP112837	1.30E+00	2.19E+00	5.40E+00	4.24E+00	4.99E-01	3.23E-01	1.38E+00	1.58E+00	1.27E+00
SP112823	5.26E-01	1.36E+00	1.56E+00	1.76E+00	4.65E-01	0.00E+00	7.22E-01	1.12E+00	8.94E-01
SP102633	3.52E-01	7.31E-01	1.48E+00	1.36E+00	2.81E-01	0.00E+00	4.46E-01	8.48E-01	7.72E-01
SP112899	2.31E-01	1.26E+00	1.88E+00	1.99E+00	3.89E-01	3.42E-01	8.76E-01	1.71E+00	2.10E+00
SP112893	3.80E-01	1.55E+00	2.04E+00	1.48E+00	5.65E-01	4.42E-01	8.01E-01	1.17E+00	1.23E+00
SP112895	6.79E-01	1.49E+00	1.97E+00	1.64E+00	5.78E-01	2.09E-01	7.13E-01	1.17E+00	1.15E+00
SP102626	3.84E-01	2.66E+00	5.83E+00	4.45E+00	5.82E-01	2.02E-01	1.77E+00	1.24E+00	1.02E+00
SP112795	7.15E-01	1.89E+00	2.76E+00	2.08E+00	2.85E-01	0.00E+00	1.07E+00	1.39E+00	4.03E-01
SP112927	6.52E-01	1.78E+00	2.85E+00	2.18E+00	4.80E-01	0.00E+00	5.53E-01	1.49E+00	2.07E+00
SP112779	6.43E-01	2.69E+00	6.85E+00	4.60E+00	5.99E-01	2.37E-01	1.94E+00	1.58E+00	7.96E-01
SP112975	7.24E-01	1.85E+00	3.17E+00	2.50E+00	5.62E-01	2.84E-01	1.14E+00	1.33E+00	9.29E-01
SP112867	4.43E-01	1.11E+00	2.55E+00	2.92E+00	6.78E-01	2.59E-01	1.00E+00	1.49E+00	1.62E+00
SP112903	6.34E-01	1.64E+00	2.19E+00	1.69E+00	3.93E-01	0.00E+00	8.65E-01	1.41E+00	1.70E+00
SP112933	4.22E-01	8.95E-01	1.49E+00	1.53E+00	4.14E-01	0.00E+00	3.72E-01	6.79E-01	8.85E-01
SP112869	6.88E-01	2.33E+00	3.94E+00	2.74E+00	5.47E-01	0.00E+00	1.34E+00	1.42E+00	1.59E+00
SP112999	1.78E-01	3.91E-01	8.40E-01	1.07E+00	4.16E-01	1.00E-02	3.08E-01	7.71E-01	9.40E-01
SP112939	3.49E-01	1.30E+00	1.94E+00	1.59E+00	4.95E-01	0.00E+00	3.71E-02	8.76E-01	8.27E-01
SP112921	4.79E-01	6.82E-01	1.29E+00	1.75E+00	5.83E-01	0.00E+00	5.17E-01	1.11E+00	1.18E+00
SP112901	5.83E-01	1.43E+00	1.73E+00	1.85E+00	5.27E-01	2.49E-01	5.96E-01	1.01E+00	1.09E+00
SP112831	2.50E-01	1.13E+00	1.97E+00	1.89E+00	2.37E-01	0.00E+00	4.89E-01	1.32E+00	1.34E+00
SP112891	4.92E-01	1.35E+00	2.74E+00	2.41E+00	4.73E-01	0.00E+00	1.05E+00	9.98E-01	1.29E+00
SP112775	8.16E-01	2.46E+00	5.12E+00	3.66E+00	6.61E-01	2.23E-01	1.03E+00	1.96E+00	4.09E-01
SP112897	6.00E-01	1.57E+00	2.77E+00	2.27E+00	4.15E-01	0.00E+00	1.21E+00	1.33E+00	1.38E+00
SP112885	6.24E-01	1.53E+00	2.31E+00	1.77E+00	5.01E-01	0.00E+00	1.03E+00	9.81E-01	1.10E+00
SP112789	8.16E-01	2.30E+00	3.29E+00	3.47E+00	1.89E+00	5.42E-01	7.33E-01	1.95E+00	5.47E-01
SP102630	9.83E-01	1.68E+00	4.34E+00	3.17E+00	7.88E-01	0.00E+00	1.73E+00	1.67E+00	1.49E+00
SP112971	8.35E-01	2.32E+00	6.40E+00	3.79E+00	6.39E-01	0.00E+00	3.78E+00	9.89E-01	3.36E+00
SP112821	3.38E-01	1.45E+00	1.61E+00	1.36E+00	2.62E-01	3.06E-01	2.56E-01	8.58E-01	9.07E-01
SP112813	0.00E+00	6.93E-01	1.99E+00	1.83E+00	3.40E-01	0.00E+00	8.73E-01	1.15E+00	1.52E+00
SP112961	9.78E-01	2.02E+00	3.99E+00	3.49E+00	1.49E+00	3.66E-01	2.43E+00	1.31E+00	1.73E+00
SP112977	7.29E-01	1.11E+00	1.71E+00	1.63E+00	4.95E-01	2.20E-01	8.00E-01	1.09E+00	1.08E+00
SP112905	6.86E-01	1.77E+00	2.64E+00	2.07E+00	4.69E-01	3.54E-01	7.58E-01	1.05E+00	9.57E-01
SP102647	6.45E-01	1.83E+00	4.06E+00	3.55E+00	7.84E-01	0.00E+00	1.55E+00	1.20E+00	1.38E+00
SP112873	5.46E-01	1.52E+00	3.08E+00	2.02E+00	5.60E-01	0.00E+00	1.58E+00	1.22E+00	1.31E+00
SP112959	0.00E+00	1.28E-01	9.21E-01	1.15E+00	1.16E-01	9.13E-02	2.60E-01	1.05E+00	1.76E+00
SP112931	4.24E-01	1.15E+00	2.19E+00	1.85E+00	4.52E-01	0.00E+00	1.04E+00	1.01E+00	8.46E-01
SP112865	9.49E-01	1.80E+00	2.26E+00	1.74E+00	4.32E-01	0.00E+00	9.19E-01	1.26E+00	1.67E+00
SP113003	5.34E-01	1.11E+00	1.92E+00	2.02E+00	4.11E-01	0.00E+00	6.81E-01	6.52E-01	5.48E-01
SP113001	7.64E-01	1.28E+00	1.95E+00	1.71E+00	6.00E-01	0.00E+00	9.09E-01	1.17E+00	1.39E+00
SP112879	4.80E-01	1.16E+00	1.68E+00	1.72E+00	5.45E-01	2.59E-01	2.24E-01	1.30E+00	1.42E+00
SP112945	6.42E-01	2.24E+00	4.96E+00	3.42E+00	5.88E-01	2.11E-01	1.84E+00	1.26E+00	1.22E+00
SP112935	7.06E-01	1.48E+00	2.22E+00	1.80E+00	5.60E-01	0.00E+00	7.47E-01	9.27E-01	4.75E-01
SP112863	6.85E-01	1.87E+00	3.07E+00	2.53E+00	4.73E-01	3.29E-01	9.41E-01	1.20E+00	1.03E+00
SP112983	9.27E-01	2.19E+00	3.21E+00	2.60E+00	9.45E-01	2.86E-01	1.41E+00	1.63E+00	1.22E+00
SP112809	1.03E+00	2.83E+00	5.83E+00	3.76E+00	6.67E-01	1.51E-01	1.71E+00	1.65E+00	1.19E+00
SP112923	6.91E-01	2.11E+00	2.55E+00	2.39E+00	5.97E-01	2.01E-01	1.24E+00	1.65E+00	1.40E+00
SP112853	6.47E-01	1.61E+00	2.15E+00	1.55E+00	5.25E-01	0.00E+00	6.35E-01	1.30E+00	1.27E+00
SP113005	3.36E-01	6.60E-01	1.05E+00	1.20E+00	3.77E-01	1.73E-01	3.94E-01	7.89E-01	1.05E+00
SP112957	3.46E-01	1.57E+00	2.47E+00	2.31E+00	2.98E-01	0.00E+00	9.46E-01	1.43E+00	1.56E+00
SP112783	9.06E-01	2.13E+00	3.90E+00	2.58E+00	5.51E-01	2.00E-01	1.98E+00	1.12E+00	1.08E+00
SP112943	3.79E-01	9.64E-01	2.42E+00	1.78E+00	4.61E-01	1.88E-01	1.20E+00	7.49E-01	9.80E-01
SP112861	4.25E-01	8.03E-01	1.91E+00	2.46E+00	3.22E-01	1.77E-01	1.23E+00	2.04E+00	2.33E+00
SP112917	9.95E-01	2.33E+00	4.44E+00	2.73E+00	4.31E-01	2.19E-01	1.43E+00	1.09E+00	1.08E+00
SP112787	6.11E-01	2.12E+00	5.17E+00	3.89E+00	5.83E-01	0.00E+00	1.37E+00	1.38E+00	1.55E+00
SP112995	8.09E-01	1.46E+00	2.48E+00	2.39E+00	2.25E-01	2.62E-01	9.48E-01	1.59E+00	2.06E+00
SP112811	6.76E-01	1.63E+00	3.33E+00	2.46E+00	5.98E-01	0.00E+00	1.48E+00	1.30E+00	1.04E+00
SP112797	8.20E-01	2.04E+00	3.73E+00	2.59E+00	6.14E-01	2.35E-01	1.80E+00	1.13E+00	1.16E+00
SP112909	6.90E-01	1.79E+00	3.62E+00	2.15E+00	5.09E-01	0.00E+00	1.50E+00	1.23E+00	1.17E+00
SP112781	6.14E-01	1.68E+00	3.19E+00	2.10E+00	3.98E-01	2.57E-01	1.20E+00	1.04E+00	1.06E+00
SP112991	9.28E-01	2.11E+00	4.81E+00	3.86E+00	5.76E-01	0.00E+00	1.93E+00	1.25E+00	1.62E+00
SP112907	1.52E+00	5.03E+00	5.99E+00	5.05E+00	9.40E-01	4.35E-01	5.45E-01	1.68E+00	1.15E+00
SP112817	6.22E+00	6.12E+00	2.39E+01	1.68E+01	3.04E-01	0.00E+00	1.13E+01	3.30E+00	8.62E+00
SP112993	6.31E-01	1.80E+00	3.06E+00	2.94E+00	6.87E-01	0.00E+00	1.12E+00	1.23E+00	9.86E-01
SP112827	6.44E-01	1.84E+00	2.91E+00	2.21E+00	5.30E-01	0.00E+00	1.21E+00	7.43E-01	7.99E-01
SP112855	6.16E-01	1.13E+00	2.42E+00	2.15E+00	4.97E-01	0.00E+00	8.91E-01	9.24E-01	9.38E-01
SP112969	5.68E-01	1.26E+00	2.23E+00	2.42E+00	5.36E-01	1.86E-01	5.58E-01	1.37E+00	2.08E+00
SP112883	5.58E-01	1.20E+00	1.75E+00	1.73E+00	4.76E-01	3.66E-01	9.04E-01	1.23E+00	1.35E+00
SP112929	8.99E-01	2.15E+00	4.30E+00	2.93E+00	4.83E-01	0.00E+00	1.44E+00	1.43E+00	1.28E+00
SP112833	5.02E-01	9.93E-01	1.22E+00	1.18E+00	4.30E-01	0.00E+00	5.02E-01	7.55E-01	1.16E+00
SP112777	3.64E+00	0.00E+00	4.37E+00	2.03E+00	3.37E-01	1.47E+00	5.96E+00	4.02E+00	4.92E+00
SP112887	4.77E-01	1.26E+00	2.40E+00	2.63E+00	6.33E-01	0.00E+00	5.81E-01	1.18E+00	1.33E+00
SP112877	1.16E-01	0.00E+00	2.06E-01	2.03E-01	0.00E+00	2.18E-01	3.37E-01	3.17E-01	5.18E-01
SP112871	5.62E-01	1.26E+00	2.73E+00	2.12E+00	3.40E-01	0.00E+00	7.02E-01	9.30E-01	1.12E+00
SP112875	7.11E-01	2.57E+00	3.11E+00	2.15E+00	6.33E-01	3.89E-01	1.24E+00	1.46E+00	1.56E+00
SP112913	3.41E-01	1.15E+00	1.43E+00	1.80E+00	6.07E-01	0.00E+00	9.41E-01	1.28E+00	1.70E+00
SP112849	5.24E-01	2.01E+00	3.87E+00	3.15E+00	5.68E-01	0.00E+00	1.21E+00	1.15E+00	8.63E-01
SP112881	2.99E-01	1.26E+00	2.51E+00	1.60E+00	7.33E-02	0.00E+00	1.24E+00	1.01E+00	9.36E-01
SP112951	0.00E+00	2.71E-01	4.80E-01	6.95E-01	0.00E+00	4.19E-02	1.92E-01	4.81E-01	7.67E-01
SP112845	6.91E-01	1.34E+00	3.19E+00	2.87E+00	3.72E-01	3.83E-01	1.51E+00	9.96E-01	1.27E+00
SP114910	2.10E+00	2.94E+00	6.45E+00	4.20E+00	8.64E-01	1.97E-01	2.04E+00	1.89E+00	9.73E-01
SP114906	1.24E+00	2.24E+00	4.90E+00	2.91E+00	7.37E-01	0.00E+00	1.69E+00	1.54E+00	4.88E-01
SP114921	1.99E+00	3.86E+00	9.07E+00	8.51E+00	1.89E+00	4.07E-01	2.10E+00	3.54E+00	8.04E-01
SP114901	1.56E+00	4.67E+00	1.22E+01	5.83E+00	1.12E+00	9.67E-01	5.96E+00	3.62E+00	1.27E+00
SP114926	1.45E+00	2.24E+00	4.25E+00	3.25E+00	6.09E-01	2.11E-01	1.65E+00	8.12E-01	1.09E+00
SP114974	1.80E+00	2.87E+00	5.48E+00	4.45E+00	7.76E-01	1.81E-01	1.64E+00	1.40E+00	1.12E+00
SP114958	6.76E+00	4.43E+00	8.98E+00	5.74E+00	1.16E+00	0.00E+00	4.52E+00	2.00E+00	3.39E+00
SP114935	1.27E+00	2.57E+00	3.67E+00	2.98E+00	5.43E-01	2.24E-01	1.66E+00	8.14E-01	1.02E+00
SP114900	1.45E+00	4.65E+00	1.20E+01	5.60E+00	1.29E+00	7.74E-01	6.15E+00	3.75E+00	1.81E+00
SP114941	2.30E+00	4.43E+00	7.81E+00	9.46E+00	2.46E+00	2.51E-01	8.15E-01	2.90E+00	1.47E+00
SP114937	2.10E+00	4.09E+00	8.00E+00	9.05E+00	2.22E+00	2.32E-01	7.26E-01	2.71E+00	1.05E+00
SP114945	2.19E+00	4.15E+00	8.38E+00	9.12E+00	2.34E+00	0.00E+00	6.03E-01	2.82E+00	1.19E+00
SP114943	2.25E+00	3.58E+00	8.52E+00	9.17E+00	2.43E+00	3.76E-01	9.43E-01	2.62E+00	1.39E+00
SP114949	1.00E+00	2.79E+00	5.12E+00	3.88E+00	8.60E-01	4.19E-01	1.55E+00	1.68E+00	9.59E-01
SP114960	5.74E+00	3.37E+00	8.53E+00	6.41E+00	1.28E+00	1.60E-01	4.44E+00	1.86E+00	3.50E+00
