Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
SP112955	5	26	10	53	4	0	7	10	92
SP112807	11	55	73	80	2	0	2	32	49
SP112953	23	109	0	41	19	7	0	46	178
SP112911	3	30	0	48	8	2	0	12	53
SP112847	11	60	15	50	5	0	7	32	10
SP112859	10	105	32	131	19	5	26	71	53
SP112919	10	27	46	64	0	0	16	25	16
SP102652	3	20	122	38	7	3	5	24	0
SP112981	7	50	0	75	17	0	0	27	71
SP102620	25	54	0	95	12	0	26	34	58
SP112987	27	107	11	68	9	0	12	38	48
SP112825	23	51	1	104	6	4	6	33	27
SP112967	1	0	0	0	0	0	0	8	11
SP102622	8	68	73	116	2	0	24	72	0
SP112785	0	81	101	177	208	2	29	54	14
SP112793	7	47	94	89	7	2	7	18	0
SP112963	30	74	11	80	0	0	16	30	46
SP112801	18	177	59	125	0	0	19	63	3
SP112997	21	63	0	117	23	7	4	25	42
SP112973	11	236	0	101	11	3	5	38	51
SP112819	39	99	85	57	15	0	0	18	42
SP112941	3	0	104	55	19	5	0	44	11
SP112965	18	102	0	80	9	2	1	32	26
SP112791	17	85	85	79	12	3	0	32	2
SP112949	5	12	16	23	5	0	2	9	14
SP112857	8	102	0	80	14	3	14	29	46
SP112843	18	82	0	128	9	0	15	83	57
SP112915	8	0	118	48	12	4	0	44	37
SP112837	52	15	84	175	4	6	0	71	13
SP112823	7	34	34	61	10	0	8	19	18
SP102633	7	9	0	44	1	0	3	31	23
SP112899	2	32	0	26	6	6	17	25	81
SP112893	3	55	0	63	12	6	12	32	46
SP112895	16	134	0	32	12	1	0	38	53
SP102626	0	47	93	173	4	0	5	29	11
SP112795	17	150	1	67	0	0	24	54	4
SP112927	13	90	9	47	12	0	2	37	61
SP112779	0	140	109	108	3	0	16	39	7
SP112975	13	135	44	76	14	1	16	36	29
SP112867	2	29	20	90	13	0	20	22	64
SP112903	12	67	0	72	6	0	1	25	62
SP112933	10	40	19	41	8	0	0	11	26
SP112869	10	123	26	79	6	0	48	31	51
SP112999	1	6	0	24	6	1	1	16	26
SP112939	7	57	0	50	7	0	2	31	18
SP112921	13	12	0	77	17	0	6	9	46
SP112901	1	27	54	63	11	5	0	15	33
SP112831	1	46	0	75	0	0	0	31	55
SP112891	2	44	77	62	6	1	0	33	26
SP112775	17	88	49	130	13	2	3	72	0
SP112897	5	71	49	83	2	0	0	63	53
SP112885	14	68	0	31	5	0	21	25	42
SP112789	16	93	2	146	228	8	0	121	2
SP102630	26	26	168	133	25	0	0	54	15
SP112971	19	0	210	73	15	0	0	3	20
SP112821	4	122	0	32	2	3	0	24	21
SP112813	0	9	0	41	1	0	5	13	36
SP112961	31	82	165	54	122	6	1	16	47
SP112977	24	36	0	63	9	0	26	32	31
SP112905	25	98	0	82	5	5	7	33	34
SP102647	5	98	89	139	19	0	0	37	24
SP112873	10	82	44	37	11	0	2	56	48
SP112959	0	0	0	0	1	1	0	0	46
SP112931	6	37	16	60	8	0	11	35	34
SP112865	15	74	18	30	9	0	0	49	68
SP113003	8	10	45	97	4	1	0	8	8
SP113001	25	102	0	44	14	0	12	23	47
SP112879	8	34	0	73	17	1	0	34	44
SP112945	4	36	118	126	13	1	0	25	18
SP112935	15	113	0	83	15	0	16	14	5
SP112863	8	225	0	102	3	3	13	28	46
SP112983	28	126	0	127	28	3	45	48	46
SP112809	23	145	133	73	13	0	0	66	10
SP112923	16	88	18	47	13	0	15	35	62
SP112853	18	63	0	64	6	1	11	30	40
SP113005	5	12	0	14	11	2	0	14	39
SP112957	4	60	7	92	0	0	18	27	55
SP112783	31	69	90	61	9	1	7	23	0
SP112943	1	8	69	43	5	0	2	19	8
SP112861	3	6	19	40	0	0	25	23	107
SP112917	29	32	98	56	1	0	0	20	22
SP112787	7	90	49	100	13	0	20	44	50
SP112995	25	74	0	77	5	2	5	38	97
SP112811	16	61	82	60	12	0	0	47	13
SP112797	19	145	92	82	10	1	7	26	0
SP112909	17	59	69	55	7	0	16	26	48
SP112781	20	50	29	77	2	1	4	37	42
SP112991	15	127	162	133	3	0	0	38	20
SP112907	0	1268	0	107	9	6	0	36	15
SP112817	263	0	255	250	0	0	44	70	213
SP112993	7	54	67	74	17	0	5	39	33
SP112827	13	62	50	72	12	0	2	9	18
SP112855	15	23	0	65	7	0	17	16	38
SP112969	12	19	0	97	9	1	0	9	87
SP112883	11	81	0	32	10	6	0	20	65
SP112929	15	103	97	82	9	0	0	63	10
SP112833	5	15	26	33	7	0	5	25	30
SP112777	284	0	0	16	2	0	164	115	21
SP112887	9	29	0	134	9	0	15	12	37
SP112877	1	0	0	0	0	1	3	0	14
SP112871	8	38	43	66	2	0	7	11	37
SP112875	15	125	0	80	19	5	30	35	73
SP112913	5	30	0	59	22	2	12	11	75
SP112849	5	72	52	113	6	0	14	34	6
SP112881	0	32	41	60	0	0	16	29	27
SP112951	0	4	0	6	0	0	0	0	16
SP112845	10	12	108	66	4	3	0	22	16
SP114910	88	467	125	78	27	0	22	60	0
SP114906	33	328	97	61	20	0	13	53	0
SP114921	110	255	0	522	99	2	77	115	0
SP114901	39	282	273	71	43	31	58	178	0
SP114926	48	284	60	123	8	3	22	4	0
SP114974	62	336	127	155	16	2	0	30	1
SP114958	422	280	163	296	45	0	17	38	0
SP114935	43	266	46	121	7	2	28	2	0
SP114900	28	273	301	60	40	28	50	172	0
SP114941	98	259	0	654	123	10	0	61	0
SP114937	84	269	0	665	112	10	0	36	0
SP114945	96	308	0	673	116	9	0	38	0
SP114943	107	322	0	685	112	15	0	34	0
SP114949	14	387	42	128	26	4	26	46	5
SP114960	386	265	193	298	49	0	19	40	0
SP114962	65	350	0	524	1695	80	0	15	0
SP114996	55	108	0	504	627	47	0	0	0
SP114987	52	106	0	512	676	46	0	0	0
SP114966	70	381	0	614	1786	98	9	6	0
SP114903	35	344	303	101	24	26	38	152	0
SP114914	50	414	120	60	23	0	23	59	0
SP114944	88	279	0	671	114	12	0	40	0
SP114930	51	248	43	319	41	1	7	40	0
SP114946	9	385	48	102	14	5	33	31	7
SP114951	11	346	34	126	17	7	32	33	3
SP114953	378	249	240	303	54	0	12	47	0
SP114924	65	184	0	502	84	0	43	79	0
SP114957	401	264	170	289	43	0	16	33	0
SP114986	60	330	112	170	17	1	0	33	4
SP114971	68	328	120	142	31	0	0	42	7
SP114991	50	115	0	505	608	48	0	0	0
SP114992	46	113	0	514	693	38	0	0	0
SP114920	83	487	77	82	21	0	25	69	0
SP114898	37	366	238	82	29	31	50	149	0
SP114932	37	272	61	127	8	2	26	10	0
SP114934	37	254	41	124	9	2	24	2	1
SP114968	74	370	0	633	1815	115	23	11	0
SP114982	71	327	79	165	37	0	0	31	6
SP114973	79	348	86	154	26	0	0	29	8
SP114908	43	371	109	62	20	0	13	54	0
SP114904	87	444	105	71	21	0	26	68	0
SP114918	39	329	117	66	20	0	14	56	0
SP114984	70	282	82	160	17	0	0	29	9
SP114994	44	110	0	495	672	38	0	0	0
SP114978	81	283	83	182	24	0	0	21	9
SP114912	79	441	102	77	17	0	19	52	0
SP114917	85	472	97	63	24	0	23	60	0
SP114980	93	370	70	180	44	0	0	34	8
SP114976	89	346	60	149	41	0	0	27	13
SP114916	59	425	107	84	20	0	20	59	0
SP125579	0	0	0	1	0	0	0	0	0
SP111131	26	130	21	91	18	2	0	23	0
SP111126	3	0	17	179	12	0	2	32	17
SP111146	11	26	63	111	10	3	0	18	0
SP111123	5	16	80	124	16	3	0	23	0
SP111127	48	118	68	60	15	0	11	48	1
SP111121	2	4	0	15	2	2	1	2	0
SP111156	1	23	33	128	4	2	10	12	0
SP111122	15	83	66	100	11	4	0	30	0
SP111129	16	85	105	143	2	1	8	35	0
SP111152	18	29	121	88	12	3	5	8	0
SP111154	4	95	74	153	15	6	30	70	6
SP111124	3	28	50	45	0	2	0	19	1
SP111128	11	56	0	80	5	1	14	13	0
SP111125	32	173	101	141	7	9	9	33	0
SP111130	0	49	4	58	10	3	14	3	3
SP106835	5	0	35	22	5	1	2	5	0
SP106834	0	15	32	49	9	0	7	43	0
SP106825	40	134	79	160	16	0	41	76	0
SP106841	0	0	18	26	10	0	6	17	2
SP106827	15	67	134	81	9	0	4	35	0
SP106833	2	18	40	53	5	1	5	33	0
SP106839	9	39	136	72	4	0	0	35	0
SP106840	0	4	81	53	0	0	1	31	0
SP106828	6	15	29	37	4	0	12	28	0
SP106829	32	101	35	84	6	0	7	48	0
SP106836	2	2	4	12	0	0	0	3	0
SP106837	3	6	29	42	1	0	4	10	0
SP80037	4	32	191	68	5	0	4	3	4
SP102690	13	50	0	88	7	0	18	45	7
SP80213	0	1	0	0	0	0	0	1	8
SP79939	0	0	0	2	2	0	1	6	12
SP109649	2	2	3	55	0	0	4	4	12
SP79988	3	0	10	15	8	0	4	24	0
SP80183	0	30	63	68	0	0	3	18	2
SP79971	0	38	42	52	9	0	21	16	10
SP80217	0	0	0	0	0	0	0	0	9
SP79968	9	156	54	99	12	2	59	20	13
SP80160	0	7	0	0	2	0	0	0	7
SP80244	4	0	33	24	4	1	8	12	3
SP79998	0	1	0	0	0	0	0	0	6
SP80216	5	0	0	53	10	0	2	14	11
SP80042	5	0	28	46	4	4	17	15	0
SP79907	9	0	105	118	4	2	0	19	7
SP79958	22	83	107	73	17	7	1	42	5
SP80205	12	58	48	54	4	1	9	30	8
SP80014	0	6	18	16	1	0	0	22	2
CPCT02070032T	188	368	48	121	83	64	77	19	2
CPCT02060045T	33	127	0	328	105	64	98	0	0
CPCT02020310T	106	337	109	163	38	43	118	66	0
CPCT02020323T	12711	1364	0	0	31	55	0	0	460
CPCT02140007T	39	256	40	127	36	74	59	15	0
CPCT02140011T	87	153	148	99	10	99	89	36	0
CPCT02020348T	107	139	145	72	19	52	8	36	0
CPCT02020357T	106	385	164	281	73	71	122	71	0
CPCT02020351T	22	126	171	80	17	42	48	35	0
CPCT02140020T	266	68	236	138	49	84	76	77	11
CPCT02010399T	13	103	70	381	444	57	84	69	0
CPCT02020370T	64	132	0	824	175	56	26	151	0
CPCT02140023T	42	127	78	71	16	136	64	29	13
CPCT02140022T	9959	4092	0	170	82	335	419	73	0
CPCT02020378T	89	446	185	87	49	91	54	33	0
CPCT02010415T	58	304	111	186	154	128	52	62	0
CPCT02070021T	104	471	100	89	50	68	49	110	0
CPCT02070024T	21633	5614	323	0	0	147	216	117	53
CPCT02020380T	183	271	40	147	31	77	55	82	2
CPCT02070023T	98892	19393	4055	0	0	684	0	1952	1997
CPCT02020386T	127	188	0	253	693	71	147	91	0
CPCT02020387T	83415	12569	0	0	0	0	0	0	4560
CPCT02020388T	96	292	0	206	627	144	172	39	15
CPCT02040046T	36	443	3	45	29	73	69	59	5
CPCT02070036T	269	322	122	270	86	70	89	80	0
CPCT02070035T	81	192	48	74	25	27	39	16	2
CPCT02020394T	82	285	108	72	23	22	43	104	0
CPCT02140026T	119	312	176	74	25	57	63	28	0
CPCT02140029T	59	287	269	53	37	58	35	9	0
CPCT02140030T	187	306	321	87	40	56	56	78	0
CPCT02020656TII	41	301	0	285	62	62	498	45	0
CPCT02011011T	95	597	0	297	72	48	62	61	7
CPCT02070269T	72	220	312	69	34	50	66	73	0
CPCT02330130T	195	253	165	72	41	36	108	82	0
CPCT02070256T	45	118	247	94	466	101	0	50	17
CPCT02070425T	369	826	166	18	27	64	116	22	0
CPCT02080281T	74	153	86	88	13	35	71	21	23
CPCT02070270T	166	204	82	94	8	66	107	5	0
CPCT02390037T	105	120	176	59	30	65	37	48	20
CPCT02140098T	55	0	373	269	1419	146	155	216	29
CPCT02020888T	22	324	82	153	14	24	66	0	12
CPCT02340055T	31	218	90	132	254	108	0	60	3
CPCT02070430T	146	333	229	128	21	32	76	46	0
CPCT02050418T	163	229	117	20	26	56	64	32	0
CPCT02340108T	41	154	132	53	9	33	44	115	3
CPCT02100137T	51	302	0	54	12	95	110	53	55
CPCT02070433T	47	482	0	134	47	41	86	56	0
CPCT02070264T	241	269	311	96	33	125	73	35	0
CPCT02070420T	0	66	55	80	303	38	49	31	12
DRUP01070028TII	118	364	0	0	0	64	562	0	0
CPCT02080180T	106	183	376	90	83	119	55	109	12
CPCT02070446T	25	258	197	37	19	33	79	20	0
CPCT02020704TII	54373	5593	5115	0	0	303	350	0	391
CPCT02220031T	255	161	214	83	1214	228	152	78	26
DRUP01070071T	65	290	0	0	872	117	593	26	0
CPCT02140102T	46	142	128	47	10	38	49	51	11
CPCT02070280T	48	140	107	114	16	92	54	30	12
CPCT02100194T	14	146	0	215	30	22	39	24	0
CPCT02070268T	92	356	279	167	52	94	109	139	0
CPCT02011043T	61	198	167	27	23	49	64	26	0
CPCT02070449T	5	92	186	105	17	39	68	33	0
CPCT02340056T	135	373	144	88	29	128	73	35	0
CPCT02070450T	148	431	338	85	43	41	93	94	0
CPCT02220069T	84	497	176	25	24	126	221	119	17
CPCT02070452T	19	119	147	125	12	33	47	25	11
DRUP01070038T	20468	2229	0	140	68	238	367	0	0
CPCT02150043T	29	73	93	51	20	30	44	33	0
CPCT02090033T	87	202	32	41	60	100	225	68	0
CPCT02070426T	8	8	281	65	35	58	39	45	0
CPCT02150047T	39	150	58	83	13	33	84	43	12
CPCT02070125T	107	178	0	52	1272	131	316	6	0
CPCT02190054T	121	354	256	169	123	53	144	82	0
CPCT02130169T	18	63	342	236	1218	176	151	49	17
CPCT02020918T	66	167	197	61	3	41	73	79	13
CPCT02070459T	45	340	187	45	27	57	96	69	5
CPCT02140055T	39	82	0	112	249	77	77	41	5
DRUP01070028T	153	326	4	122	21	374	38	0	0
CPCT02160061T	137	272	50	450	67	52	80	19	0
CPCT02020656T	55	285	66	464	60	137	54	49	0
CPCT02020931T	29	258	196	27	27	48	50	68	0
CPCT02070106T	54	229	307	95	693	163	29	112	2
CPCT02070289T	42	120	108	98	21	127	0	21	4
CPCT02210043T	71	403	38	104	23	209	177	53	0
CPCT02010753T	333	131	447	164	1946	235	28	153	0
CPCT02020924T	77	280	119	107	53	28	79	21	3
CPCT02070293T	60	117	124	77	19	100	64	46	28
CPCT02020938T	0	82	436	207	19	46	74	29	72
CPCT02200006T	26	151	127	373	48	40	20	94	0
CPCT02020658T	23	89	131	79	36	62	30	50	0
CPCT02070292T	67	278	94	129	24	204	36	26	8
CPCT02070055TII	152	204	0	20	1538	199	703	0	0
CPCT02070466T	20	149	80	183	38	58	49	104	3
CPCT02070454T	29	88	39	75	29	26	33	39	6
CPCT02010762T	20	78	268	204	68	70	41	113	0
CPCT02260016T	85	306	327	50	96	79	71	20	0
CPCT02350020T	765	490	283	44	27	72	92	56	18
CPCT02070295T	56	163	256	132	16	78	5	53	0
CPCT02020942T	36	132	178	72	13	26	56	79	0
CPCT02140060T	44	507	103	136	77	94	70	66	0
CPCT02310008T	28	188	110	136	2	65	38	36	21
CPCT02070300T	53	215	165	201	27	79	15	47	0
CPCT02160062T	26	110	0	48	9	20	62	49	17
CPCT02070473T	4	89	127	135	31	47	64	57	4
CPCT02070468T	26	168	90	83	21	40	47	37	19
CPCT02300052T	350	403	341	145	29	37	59	32	0
CPCT02070301T	14	60	620	0	1047	191	0	292	0
CPCT02430002T	10	66	253	181	343	39	0	87	0
CPCT02070474T	37	294	89	125	8	39	74	35	18
CPCT02070472T	38	182	93	91	8	33	21	60	0
DRUP01070036T	81	205	0	489	114	356	20	13	0
CPCT02150052T	1117	0	438	233	3463	157	227	310	176
CPCT02070307T	188	271	0	306	194	116	70	0	24
CPCT02330099T	157	407	128	171	12	118	89	102	14
CPCT02070263T	63	146	84	183	28	153	28	16	0
DRUP01050020T	183	296	276	148	46	139	87	62	0
CPCT02020678T	40	34	125	109	830	123	23	63	14
CPCT02020673T	10	133	195	160	811	205	81	105	12
WIDE01010113T	91	175	157	43	24	65	101	27	0
CPCT02050442T	79	572	108	49	31	48	89	27	15
CPCT02020968T	104	555	42	497	38	34	118	105	0
CPCT02020970T	48	319	0	0	21	46	366	53	3
CPCT02060294T	51	266	283	32	133	76	167	59	0
CPCT02070478T	149	377	0	388	59	60	70	42	0
CPCT02140065T	72	195	228	95	33	93	25	29	0
CPCT02210085T	93	252	131	16	39	52	77	56	0
CPCT02390044T	483	595	268	57	22	44	117	21	0
CPCT02050443T	59948	5708	0	0	0	737	643	0	3162
CPCT02070306T	73	570	120	119	56	86	30	87	10
CPCT02070481T	45	153	24	505	104	29	77	16	15
CPCT02070482T	15	37	0	29	0	17	48	7	0
DRUP01140005T	544	634	0	156	35	313	108	36	0
CPCT02220082T	14	0	474	97	25	21	31	0	65
CPCT02020687T	6	60	131	23	14	72	37	26	3
CPCT02070484T	62	225	57	100	362	38	36	31	0
CPCT02020686T	103	259	35	362	177	138	35	93	0
CPCT02070486T	37	316	120	205	51	56	115	60	0
CPCT02070483T	74	200	98	130	47	31	166	22	1
CPCT02070487T	49	123	19	104	27	25	52	25	9
CPCT02040342T	142	460	37	168	40	48	106	87	0
CPCT02020977T	6	41	198	95	42	24	9	35	15
CPCT02070312T	35	371	165	125	39	64	77	38	19
CPCT02040343T	190	331	69	86	21	54	130	56	17
CPCT02290031T	63	158	83	114	18	152	20	33	11
CPCT02150008T	84	147	98	164	48	156	66	48	0
CPCT02370013TII	41	173	123	124	26	213	31	14	0
CPCT02100202T	41	236	136	126	22	19	44	103	6
CPCT02100203T	75	238	89	84	21	36	39	45	0
CPCT02070466TII	36	300	206	205	60	75	65	161	13
WIDE01010214T	63	432	0	106	6	33	101	54	0
WIDE01010215T	94	677	219	16	30	73	86	69	7
WIDE01010234T	38	234	148	125	27	50	66	50	2
CPCT02110083T	60	207	110	78	26	34	54	35	0
CPCT02070315T	58	295	182	38	14	137	30	39	0
DRUP01070026TII	80807	10336	1677	0	0	428	0	80	3560
CPCT02020981T	121	201	108	47	28	20	57	18	0
CPCT02140067T	36	307	0	50	3	114	91	23	0
CPCT02350003T	66	51	15	132	15	196	0	0	0
CPCT02070490T	83	199	92	38	15	30	57	45	0
WIDE01010283T	12	85	104	39	0	19	36	54	6
CPCT02020982T	69	247	79	34	37	39	56	107	2
CPCT02020975T	24	316	160	59	21	72	67	53	8
WIDE01010323T	12	220	109	277	88	59	35	55	0
CPCT02070208T	93	139	50	102	26	219	5	87	13
CPCT02070064TII	106	206	10	151	40	304	64	64	17
CPCT02140041TIV	261	257	319	102	42	68	40	96	0
CPCT02020704T	51146	5160	5298	0	0	400	34	0	405
CPCT02040249T	140	349	59	42	25	67	87	88	24
CPCT02020924TII	89	276	73	139	43	37	110	10	18
WIDE01010383T	84	205	79	388	85	55	95	71	8
CPCT02070335T	94	233	77	72	15	60	50	31	11
CPCT02230091T	42	203	116	92	27	67	75	84	2
CPCT02230102T	29	150	91	65	13	81	46	9	11
DRUP01050049T	60255	5715	0	0	0	495	304	0	2812
CPCT02020715T	87	363	130	135	18	80	69	39	0
CPCT02340086T	91	221	192	74	42	104	47	47	12
CPCT02020731T	65	413	110	209	40	217	24	0	0
CPCT02370027T	96	263	102	287	70	278	0	23	0
WIDE01010246T	114	283	11	157	832	110	210	61	11
CPCT02070139T	91	280	0	30	26	198	283	17	0
CPCT02070318T	115	290	153	15	22	112	75	64	23
CPCT02290038T	125	276	176	68	30	132	46	8	0
CPCT02070147TII	91	171	44	219	52	435	76	25	5
WIDE01010453T	99	198	83	40	20	44	48	59	10
DRUP01070042T	32940	5052	3840	0	0	274	0	43	256
CPCT02030488T	374	759	16	109	0	37	68	19	5
CPCT02010840T	97	76	188	172	742	179	60	36	0
CPCT02070339T	77	261	128	39	15	74	34	26	0
CPCT02070338T	188	467	0	920	160	107	82	44	14
CPCT02230108T	165	446	66	141	39	60	99	74	38
CPCT02030380TII	51	0	236	70	832	176	13	70	18
CPCT02070345T	33	146	0	122	20	97	209	48	7
CPCT02070350T	34	443	0	65	22	72	103	54	29
CPCT02010875T	102	193	0	669	98	127	64	87	0
CPCT02010877T	195	224	266	80	47	76	41	71	23
CPCT02070359T	100	464	110	437	71	132	109	119	26
CPCT02070307TII	181	258	139	183	214	63	64	27	0
CPCT02010885T	37	134	82	171	355	73	31	30	0
CPCT02010857T	137	403	111	155	37	77	94	89	20
CPCT02090058T	32	151	178	97	22	67	26	17	1
WIDE01010611T	186	261	0	20	35	33	345	76	8
CPCT02070364T	151	330	181	64	10	40	75	50	0
CPCT02140075T	38	237	79	92	27	120	93	37	34
CPCT02010889T	49	244	94	22	67	84	61	68	10
CPCT02060249T	78	131	168	114	12	51	30	24	4
CPCT02020760T	14	155	81	157	4	53	33	26	2
CPCT02020780T	33	391	80	155	1	105	9	64	0
CPCT02070367T	79	133	107	103	23	65	2	58	2
CPCT02050389T	22	505	0	183	4	180	76	13	29
CPCT02070368T	393	649	153	70	53	112	75	0	13
CPCT02150019T	155	178	0	166	1139	206	206	81	1
CPCT02300046T	503	600	15	37	40	53	322	35	0
CPCT02070130T	49	409	49	66	10	94	56	72	0
CPCT02070362T	42	79	232	245	46	84	34	158	0
CPCT02070361T	13	121	102	99	529	69	6	121	2
CPCT02140041TIII	258	277	198	188	39	192	59	86	0
CPCT02140081T	267	524	133	153	69	136	81	44	0
CPCT02020804T	30	185	126	67	14	56	35	75	8
CPCT02040280T	55	119	207	82	344	102	70	86	0
CPCT02070370T	40	131	80	124	649	185	0	24	0
CPCT02040283T	0	133	47	170	627	145	72	9	4
CPCT02050108T	6	6	0	77	227	140	6	13	0
CPCT02050391T	225	491	169	129	45	144	78	24	27
CPCT02130146T	9482	17339	1174	0	1218	1133	2674	0	0
CPCT02070378T	118	420	0	550	89	85	125	67	0
CPCT02070383T	102	340	152	91	33	106	45	54	9
CPCT02070379T	72	294	23	94	37	130	42	41	9
CPCT02340099T	266	209	210	126	8	99	67	49	0
CPCT02070274T	134	91	14	520	86	69	67	101	17
CPCT02070388T	89	171	0	544	113	121	38	62	0
CPCT02010361T	95	349	0	579	177	94	216	45	0
CPCT02070389T	69	477	69	78	36	107	98	8	0
CPCT02330125T	67847	6628	3178	0	40	285	0	138	1874
CPCT02070391T	92	287	157	86	16	128	59	34	5
CPCT02020827T	0	35	315	25	714	183	32	88	8
CPCT02150031T	55	135	176	52	17	63	54	52	11
DRUP01070052T	40	177	0	111	25	57	268	47	27
CPCT02010947T	54	181	81	107	11	80	79	86	0
DRUP01070020TII	21826	4716	0	53	85	845	0	0	0
DRUP01010097T	108	21	373	51	763	136	37	64	0
CPCT02030545T	67	265	254	43	374	147	32	42	0
CPCT02140086T	28	208	104	164	37	125	1	33	4
CPCT02070395T	27	171	157	152	31	111	25	43	0
CPCT02440017T	112	270	76	204	43	219	48	8	9
CPCT02040294T	253	592	26	131	1706	447	149	56	26
CPCT02070392T	109	87	0	1594	323	304	0	0	0
CPCT02070107TII	158	292	4	129	37	299	92	23	29
CPCT02010958T	237	443	98	100	10	88	109	164	0
CPCT02100189T	32	68	108	78	38	99	66	71	29
CPCT02080078TII	84	164	3	181	31	162	25	29	0
CPCT02020847T	132	681	9	134	219	113	88	20	0
DRUP01070055T	31	151	0	163	36	97	5	33	3
CPCT02010654T	42208	8854	0	0	0	186	0	68	1433
CPCT02010973T	28	426	21	79	23	83	84	39	0
CPCT02070130TII	89	516	104	78	20	144	81	95	0
CPCT02070064TIII	68	167	0	109	26	168	41	48	12
CPCT02070196T	98	550	0	170	39	217	35	76	3
CPCT02070398T	278	528	202	34	59	131	19	54	0
CPCT02010971T	58	203	131	133	17	73	29	43	0
DRUP01070057T	71	295	106	142	51	93	67	48	1
CPCT02050268T	135	308	144	169	34	82	75	61	0
CPCT02020678TII	25	38	103	122	911	132	70	96	6
CPCT02010978T	123	227	17	462	78	150	25	137	2
CPCT02210074T	73	190	58	53	13	33	64	22	1
CPCT02070402T	88	54	384	73	700	67	9	63	0
CPCT02070236T	104	263	161	121	23	100	60	136	0
CPCT02070217T	13	66	112	34	10	60	30	55	0
DRUP01010040T	161	0	407	305	48	318	62	364	0
