NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	154.843	26.009	30.382	18.585	0.099	0.975	1000000.0
2	155.064	25.918	30.354	18.453	0.1	0.975	1000000.0
3	154.862	26.024	30.164	18.628	0.1	0.974	1000000.0
4	154.871	25.968	30.174	18.556	2.738	0.975	1000000.0
5	154.689	26.075	30.566	18.865	5.375	0.973	1000000.0
6	154.675	26.012	30.36	18.757	0.102	0.975	1000000.0
7	155.671	26.097	30.726	18.808	0.1	0.974	1000000.0
8	155.185	26.058	30.395	18.703	0.102	0.974	1000000.0
9	153.429	25.79	29.975	18.451	2.733	0.975	1000000.0
10	156.024	26.121	30.736	18.855	0.099	0.975	1000000.0
11	154.606	26.091	30.183	18.723	2.737	0.974	1000000.0
12	155.719	26.119	30.533	18.727	2.734	0.974	1000000.0
13	155.231	26.114	30.661	18.712	0.099	0.975	1000000.0
14	155.083	26.014	30.327	18.595	0.098	0.975	1000000.0
15	155.451	25.954	30.754	18.673	0.098	0.975	1000000.0
16	154.651	26.069	30.162	18.673	2.737	0.974	1000000.0
17	155.814	25.955	30.712	18.591	0.1	0.975	1000000.0
18	156.201	26.192	30.781	18.955	0.098	0.974	1000000.0
19	154.513	25.964	30.29	18.612	2.739	0.974	1000000.0
20	154.533	25.937	30.181	18.596	0.099	0.975	1000000.0
21	155.211	25.994	30.635	18.678	0.101	0.974	1000000.0
22	154.207	25.936	30.203	18.646	0.099	0.975	1000000.0
23	155.011	25.978	30.345	18.624	0.1	0.974	1000000.0
24	155.395	26.12	30.668	18.901	0.101	0.974	1000000.0
25	154.576	25.985	30.261	18.581	0.098	0.975	1000000.0
26	155.329	26.053	30.616	18.718	0.099	0.975	1000000.0
27	155.051	25.934	30.52	18.652	0.099	0.975	1000000.0
28	154.962	26.005	30.472	18.646	0.099	0.975	1000000.0
29	154.412	25.976	30.221	18.632	0.099	0.975	1000000.0
30	154.364	25.921	30.206	18.539	0.099	0.975	1000000.0
31	154.597	26.081	30.141	18.682	0.1	0.974	1000000.0
32	154.785	26.07	30.326	18.794	0.099	0.974	1000000.0
33	155.379	26.015	30.707	18.755	0.099	0.975	1000000.0
34	154.71	25.994	30.26	18.643	0.1	0.975	1000000.0
35	154.668	26.0	30.414	18.705	0.101	0.974	1000000.0
36	155.932	26.163	30.667	18.738	0.098	0.974	1000000.0
37	155.858	26.119	30.69	18.829	0.099	0.974	1000000.0
38	155.303	26.025	30.542	18.673	0.1	0.974	1000000.0
39	155.205	26.038	30.499	18.677	2.737	0.975	1000000.0
40	156.044	26.161	30.776	18.866	0.1	0.974	1000000.0
41	154.994	26.066	30.311	18.656	0.099	0.974	1000000.0
42	154.759	26.031	30.523	18.819	2.736	0.974	1000000.0
43	154.931	26.028	30.37	18.753	0.099	0.975	1000000.0
44	154.159	25.967	30.271	18.647	0.098	0.975	1000000.0
45	154.437	25.9	30.144	18.499	0.1	0.975	1000000.0
46	154.877	26.055	30.318	18.665	0.102	0.974	1000000.0
47	154.985	26.023	30.311	18.706	0.099	0.975	1000000.0
48	154.185	25.934	30.231	18.587	0.098	0.975	1000000.0
49	154.147	25.98	30.305	18.605	0.099	0.974	1000000.0
50	154.882	25.945	30.166	18.506	2.736	0.975	1000000.0
51	154.48	26.033	30.365	18.746	0.1	0.974	1000000.0
52	155.028	25.995	30.477	18.665	0.099	0.975	1000000.0
53	155.762	26.149	30.613	18.758	0.099	0.974	1000000.0
54	154.942	26.019	30.434	18.668	0.099	0.974	1000000.0
55	154.826	25.996	30.25	18.583	0.099	0.974	1000000.0
56	155.461	25.962	30.46	18.548	0.104	0.975	1000000.0
57	155.171	26.09	30.553	18.763	0.099	0.974	1000000.0
58	154.173	26.017	30.279	18.714	0.1	0.974	1000000.0
59	154.876	26.0	30.348	18.67	0.099	0.975	1000000.0
60	155.233	25.994	30.521	18.731	0.099	0.974	1000000.0
61	155.06	26.05	30.472	18.777	2.737	0.974	1000000.0
62	154.834	25.98	30.289	18.637	2.737	0.974	1000000.0
63	154.904	26.073	30.344	18.681	0.099	0.975	1000000.0
64	154.79	26.051	30.289	18.76	0.1	0.974	1000000.0
65	154.773	26.006	30.501	18.758	0.1	0.974	1000000.0
66	155.843	26.12	30.665	18.788	0.101	0.974	1000000.0
67	154.776	26.064	30.47	18.9	0.102	0.974	1000000.0
68	155.326	26.103	30.791	18.986	0.099	0.974	1000000.0
69	154.827	25.963	30.184	18.602	0.099	0.974	1000000.0
70	153.644	25.812	29.929	18.535	0.098	0.975	1000000.0
71	154.601	25.964	30.195	18.634	0.1	0.975	1000000.0
72	154.212	25.986	30.25	18.682	2.738	0.975	1000000.0
73	154.732	25.961	30.178	18.583	2.736	0.974	1000000.0
74	155.33	25.951	30.474	18.7	0.099	0.974	1000000.0
75	154.404	25.917	30.268	18.527	2.736	0.975	1000000.0
76	154.454	25.959	30.332	18.557	0.099	0.975	1000000.0
77	155.127	26.148	30.514	18.904	0.1	0.974	1000000.0
78	156.397	26.193	30.74	18.891	0.101	0.974	1000000.0
