MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	0.0007440001094892069	0.0007267527610383695	0.0014262496187438956	0.005082559619622771	0.019815944002880316	0.1131453450769186	0.05093911919684615	0.04415302578359842	0.043177103400230406
1:Del:C:1	0.00013925752551585902	0.0017692408181937936	0.0008442324357201869	0.0044905032994574864	0.007080237449335982	0.05517619177699089	0.03279736726333795	0.02251021321862936	0.014467063760384917
1:Del:C:2	0.00022351354629790876	0.001698737194019486	0.0006756275525162892	0.009788818156521302	0.0036713132468867114	0.024123377203941344	0.021775644528097472	0.01246400930758682	0.008378289663232863
1:Del:C:3	0.001447672833564866	0.0030048007062578107	4.2949779672198926e-05	0.030065173143520953	0.009760675074649044	0.009581042812205851	0.005958814205077942	0.005542871548095718	0.005162831505294889
1:Del:C:4	0.00513626925603603	0.006177907262463122	5.882583616767079e-05	0.07353482754668221	0.02262926796451211	0.002119254109238682	0.0031661649407669756	0.0006520426079805474	0.002322862722321588
1:Del:C:5	0.03161437547765672	0.005228981457767077	0.00018292890123348116	0.1108440617332235	0.06961227398831397	4.597775638103485e-05	0.0017477107804734259	0.0008368514184257947	0.0001531100898870165
1:Del:T:0	0.0007132345771606196	0.0005574332905234769	0.0003603156117605977	0.0011258582507434767	0.013568915352298063	0.06670588940382004	0.03429009780054912	0.01464077698008623	0.019813093673437834
1:Del:T:1	0.0006913250392244664	0.0019381660506769549	0.0011991977005527588	0.0026320590464092674	0.008102891128946793	0.039208737704902887	0.025931558888041762	0.007718429531523725	0.00784602872794494
1:Del:T:2	0.0001778967723930691	0.0278741143271327	0.001989100592327304	0.0032265813403267274	0.015434345250832848	0.03481424406170845	0.019573007564758882	0.008945784395909867	0.01606813905760646
1:Del:T:3	0.00938388541340828	0.08803044742671773	2.6293471455574034e-06	0.002910482742770242	0.02772670059990099	0.0215741962287575	0.010060781958891311	0.00938848557678284	0.016299025667831302
1:Del:T:4	0.03488883436657488	0.1450291813025251	0.0014124404518224764	0.028368399443570523	0.033789039614493956	0.0025519307420108816	0.0024928109682514333	0.0007270503543804807	0.011353658182197251
1:Del:T:5	0.8307351839542388	0.19122191124595703	0.043256235227454455	0.024122612942010166	0.22733726400882007	0.045589707329636436	0.026099184788851027	0.0008915047603659332	0.020484665996045804
1:Ins:C:0	0.00017420676294136684	0.00058299851607444	0.00934122216043761	0.003499469555717951	0.005149408346234879	0.00468366341177898	0.03550778234261088	0.022808167374460026	0.0018679877165680382
1:Ins:C:1	2.9361152679641122e-05	0.00020254620103514752	0.0009713178122183308	0.0017338235492570676	0.0014894533862479875	0.004122157273523044	0.011773823795410863	0.013558653704822064	0.0020967101196583825
1:Ins:C:2	3.6581012227543398e-06	0.00033830464737548025	0.0006708658916795685	0.0005476589719182811	0.0005996909251553006	0.0031166258099256084	0.003805572386190761	0.005695383150596172	0.002773868814110756
1:Ins:C:3	0.00011893329743088543	0.0005788052667412558	0.0006987961281811295	0.002463282669559703	0.0009769179591853571	0.0015515452936233486	0.0060948258438656925	0.007199741695076227	0.00022849281922390218
1:Ins:C:4	0.0016425413256365574	0.0015423566092795226	0.0028315129043039633	0.008761860726808663	0.0016610055401542923	0.00048326186970371054	0.009934691462549381	0.0044364462525118145	0.0002981321511879287
1:Ins:C:5	0.009043201669119299	0.008611681822221726	0.018989155591989403	0.04347216110443696	0.0038571162335574627	0.0030614959227386863	0.03701866307324963	0.012877344607841224	0.00029209590681603006
1:Ins:T:0	0.0004112475045985775	0.0028300597378984093	0.004555052761425031	0.0019277576079184656	0.007787269345208188	0.006273005888942862	0.02689101592521183	0.03283203185535968	0.005611982176778838
1:Ins:T:1	7.542239903727932e-05	0.0013124039577087387	0.001971664067605161	0.00252862497814931	0.001653817278565839	0.028044193452224135	0.03524363872362301	0.021240159603767097	0.004411412447079783
1:Ins:T:2	0.00023556887870654464	0.00271628287533531	0.004970228040911025	0.021529381913132965	0.0016475394775625318	0.011672069834457944	0.02914904918987304	0.009819000868592411	0.0018778142768314866
1:Ins:T:3	6.918822757143061e-05	0.0036429824260994794	0.006836033510044217	0.010636344298254698	0.002138090895168716	0.01172984677432396	0.016864689006470143	0.004663058140140492	0.0007081496797763975
1:Ins:T:4	9.017552219109795e-05	0.01951858364074724	0.02000463431701064	0.008788862647634232	0.008292750337495818	0.0012705388163158204	0.007609885208948981	0.0022814769717660966	0.00021526061582591183
1:Ins:T:5	0.02528418289148407	0.457235004901886	0.8011954826116562	0.41951528288424017	0.1535331247915458	0.012851004701954131	0.1903063647192903	0.0053510520153213295	0.04168199967127293
2:Del:R:0	0.0009698399173066718	0.00036272972397455305	0.0004835886588989524	0.0016231853350109305	0.014962461404502391	0.028978895898908376	0.015159881275030785	0.010389674000907689	0.007666112245060503
2:Del:R:1	0.0007134793346698404	0.0008878936057225008	0.0037765875522745773	0.02271442254248541	0.0093129678722471	0.045277257189154624	0.014590372336097062	0.015896274959668517	0.008362308805808426
2:Del:R:2	0.0013441574235912412	0.0006066647077977905	0.000482047678942763	0.00535760436381679	0.007176016942539718	0.012707970638293773	0.003884570680675097	0.004828830568585545	0.0018438859420712105
2:Del:R:3	0.007506454342510551	0.0011333881072823715	0.00016372696917642314	0.004475193776452216	0.024596704019932077	0.001212849796120281	0.0007304458937142045	0.0018177277240465628	0.0010366435603282298
2:Del:R:4	0.004740656688809395	0.0003023784453762346	9.039419735017872e-05	0.010330574187828461	0.025771471750776983	0.0002446947011776501	0.00019202111341655835	0.0006809938866973652	0.000218880316351715
2:Del:R:5	0.008702433400885638	0.00028606012129998246	6.502489305717063e-05	0.008304822592518236	0.1483469369309023	0.0005361242225626483	0.0008637266488841533	0.0032571300076534725	0.0001793508961150536
3:Del:R:0	0.0001618778227839357	7.081407568421128e-05	7.650207722690538e-05	8.076430665823864e-05	0.004523138705444581	0.008855130129959435	0.007427839880990632	0.0067989377248159144	0.004124657774809748
3:Del:R:1	0.0005605320522499824	0.0007652416841301601	0.0024319658415333833	0.025768984864698724	0.003998014906755998	0.04530811839271337	0.008580334556754679	0.009473461415618658	0.00701045441441238
3:Del:R:2	0.00022000911805662327	0.00029772531409435034	0.0004176792078942526	0.00881501809672045	0.0031997274070999994	0.00830371398362331	0.001109619371673034	0.00366860075169825	0.001843065632710932
3:Del:R:3	0.00017168472310913785	0.00013257061757940392	0.0004853948832533206	0.0016873771791142645	0.0022259182335301374	0.002419321272172965	0.0007627229072750197	0.0029378290462773295	9.943778683009441e-05
3:Del:R:4	9.148827146418626e-05	9.469401688420475e-05	8.43865898787044e-06	0.0013864877758896909	0.0026150688934467327	0.0027615103327843825	0.0003588048104847985	2.8035647259727625e-05	0.00030798155785305426
3:Del:R:5	0.00040358520804147704	7.044189972361892e-05	4.76173019129078e-05	0.0004329055166353868	0.006876228485925822	0.0027801040047779678	0.0001973359158665744	1.1407633332183308e-06	0.0
4:Del:R:0	6.360749987607051e-05	4.5458939431535226e-05	4.031966618640581e-05	0.00025936470007536627	0.001054027551545005	0.005820451547624544	0.007291564636798285	0.007568873175187036	0.004626022789161652
4:Del:R:1	0.0002198249278080766	0.000442106311097632	0.0013106082133890595	0.0095181803451851	0.0035231882087828127	0.03061531938263215	0.005942887653909565	0.008532919348217547	0.0034647574613336472
4:Del:R:2	0.00018678655264011467	0.000186929789288115	0.0006478817939841974	0.0013184296715371602	0.004201439017160738	0.008340564089594408	0.0016972419669036753	0.0037293648131890224	0.001596576331066899
4:Del:R:3	0.00015710930681962055	8.346000687197375e-05	7.243596937769325e-06	0.0007370850638835691	0.00582822830619989	0.004537771027389681	0.0004746820972286514	0.00036774921875291965	0.000881630269868765
4:Del:R:4	0.00011370363873538735	3.2225521304098946e-05	2.145730628626552e-05	0.00034022703886876115	0.002516084271856016	0.0024780970549909396	0.0002962659329205053	0.0003528313977139419	0.00039575421970312164
4:Del:R:5	0.00020518017852637626	9.777016184671084e-06	2.9696330109807435e-05	0.00026640313740429635	0.005337445214590844	0.00013010243462286298	8.479131639312243e-05	2.5984002229435533e-05	0.00033216558327046284
5:Del:R:0	1.4925753428087773e-05	0.00023942258068927912	0.0002008221309915825	0.000937863956878573	0.00026536527717325954	0.03327195638557896	0.04406288615431194	0.0679085798934102	0.0863325672596693
5:Del:R:1	5.464525179377233e-05	0.00018467303889337927	0.00035283697116028634	0.001373252779521863	0.001873645114243958	0.011427442320855335	0.003713852787041105	0.010405776589177549	0.004342211328912526
5:Del:R:2	7.523710885834589e-05	0.00013211028958721728	7.231935068830353e-05	0.00019237667678680736	0.0007819675343216659	0.0016056252427370055	0.00045211085243863637	0.004808838733006269	0.0005397985595391219
5:Del:R:3	5.618445371055714e-05	1.8495239487492654e-05	6.215721037733602e-05	0.0004051025549489395	0.000574627371461247	0.0006448342400108231	0.00041602703655371445	0.0005213901478418847	0.0003651930410865134
5:Del:R:4	3.707729174839969e-05	1.555329034406583e-05	3.214725599793411e-05	0.0002524442028199303	0.00010245622764752938	3.7827352815744673e-05	5.5347558874139225e-05	0.0001058444705993189	3.3365926910278177e-10
5:Del:R:5	1.4536931887256798e-05	1.7245888118466723e-06	3.1073009454374303e-09	6.353882637737839e-05	0.0003462964368047139	6.4038888658579655e-09	7.764008334021355e-09	4.695470066096163e-09	7.058033486059489e-05
2:Ins:R:0	0.00022687741700792686	0.0005416815628632321	0.0033570308049093002	0.00202404395036865	0.009015960590477334	0.003397498401172925	0.02237161270604702	0.04412538753822446	0.0014645227643995894
2:Ins:R:1	2.559892219835547e-05	0.00020961134875051356	0.0006888695989982807	0.000667387095054437	0.0007142124294296082	0.00846542912069708	0.007089080271543935	0.010554372631013394	0.0004737976689648349
2:Ins:R:2	0.00014248173173854185	0.00027726244020414014	0.0013427572803630028	0.0005706727408323787	0.0015707098941129516	0.006833467744290829	0.0036647055184585043	0.0028253546511405147	0.0009383933650678955
2:Ins:R:3	0.00026422895287396385	0.0014444734319113196	0.002647815741947852	0.0006113729430944659	0.0016846210844960296	0.0007506224618964552	0.0024633096067555016	0.0013755238082518418	6.4310287600442e-05
2:Ins:R:4	0.002473205572750885	0.005825729926000349	0.007629411614616401	0.001926959431264379	0.0010510420516948215	0.0	0.006956747538642958	5.381069910072256e-05	0.00021687056148948615
2:Ins:R:5	0.013808580357581377	0.0078785832329595	0.03135012307786383	0.016548620608227795	0.005428165039047599	0.005039692222781013	0.030431370165606497	0.013835404636338353	0.0005526855232164962
3:Ins:R:0	7.997130931047813e-06	4.2630156573295606e-05	0.00012721234846139852	0.00038402646768092907	0.0014929628988852527	0.00049861960895214	0.005448817512642563	0.021315265959128738	0.0045269480580464
3:Ins:R:1	8.864278570399619e-06	8.097936821513941e-05	5.9363055142966915e-05	0.0006288305290945573	0.00044402872267255587	0.006736351251602173	0.004448703471352928	0.006873605884611607	0.0003099189822842163
3:Ins:R:2	3.359244526563998e-06	0.0001260246509082208	0.0003589262555760797	8.654276505694725e-05	0.00012603170807778952	0.0017204984702402725	0.0005099617116684386	0.00026391208708446355	0.0013038240707828664
3:Ins:R:3	4.217895879264688e-05	7.785624049500228e-05	0.00032884245469176675	8.463535956252599e-05	7.505246889195404e-05	0.00012044873364537523	0.0003646740508361468	0.0002511991368283262	3.723276087441718e-10
3:Ins:R:4	0.0001828363278218603	0.00010798749375898531	0.0002065988207315428	0.00046078725375096495	8.602023027592054e-05	1.384847909207565e-05	0.0004126909393556133	7.385109880999607e-06	4.974493705844906e-10
3:Ins:R:5	0.000822194446955109	0.0006823394983075559	0.0030584119615377856	0.0038050904174451714	0.0004678215978128719	0.00017361674626670265	0.002988046298473819	0.0005119338339409297	7.788209252595379e-05
4:Ins:R:0	3.244654117224854e-05	7.68478339568901e-05	0.0006280440508999164	0.0006722962917410769	0.0037084627062722573	0.0012796387122338616	0.006869353123511246	0.039466953072696924	0.0011100951543767223
4:Ins:R:1	7.51665431607762e-06	0.0001221055568976226	0.0007863209128299787	0.00046528796224265534	0.00046921463949729515	0.008037275484530254	0.004083687636448303	0.006442999060964212	0.0006174872106407747
4:Ins:R:2	7.968849906774267e-06	0.00010716636914366973	0.00033232567426239257	7.017190706392285e-05	0.00031881417232398234	0.0007233317101872672	0.0007203670938724827	0.0011521822505164891	0.00012038484814902439
4:Ins:R:3	0.00010068923915241612	0.00013739431366502686	0.00040403713114177007	0.00033790805036915117	0.0007553378386779741	1.1883546540047973e-05	0.0006121785681898473	0.000167969173999154	0.0003817784178011152
4:Ins:R:4	1.952472784978454e-05	0.00021400233064923667	0.0006695609440384942	0.0013092774676624686	0.0007446705877373461	0.00036798708134483604	0.0009975802557892167	0.000664665159129072	0.0005606060221180087
4:Ins:R:5	0.0002123080583578485	0.000434941788771539	0.001515199895989099	0.0017201970724272542	0.0004932828973323921	0.0014448735263431446	0.0023933235134791175	0.002263540954809287	0.0006504576735460433
5:Ins:R:0	4.911262037694541e-05	6.0193406676489757e-05	0.0	0.0004953714775911066	0.002539957083736226	0.0	0.0009393954006168315	0.27899795785546305	0.0005904395632353499
5:Ins:R:1	3.4585836408496106e-06	0.00037356882899985066	0.0011516127042341395	0.000858983630023431	0.0013714576341953943	0.02690745772793889	0.010355632014652656	0.02555107219144702	0.0071510970685631035
5:Ins:R:2	1.5011410164333938e-06	2.908505091909319e-05	0.00010454377590122022	0.0002655290757274997	0.00020547379011986777	0.0011036360689831782	0.000664452662167605	0.0024669449811335654	0.0017324420400109375
5:Ins:R:3	3.841292656829864e-06	1.8322498654015363e-05	0.0003069715236051707	1.588185427863209e-05	0.00010074914036522386	0.00048597757814604846	0.0002395354244436021	0.0005409358271349163	6.353414683246683e-10
5:Ins:R:4	2.0347106231348723e-05	5.425502218713518e-05	0.0001384575924927134	6.221071671461687e-05	0.0002944061792004504	0.0001913471702848213	0.0003873114403540967	0.0007435813105439592	5.5713188504338265e-05
5:Ins:R:5	4.724372797682008e-07	6.200475280070617e-05	0.0003587170054561284	5.099972315292689e-05	1.2177237601918023e-05	0.00034540653944095114	0.00016085537215310808	0.0004042414767148372	1.2546272110114386e-09
2:Del:M:1	0.00043554612228035694	0.000802914950415925	0.002729628205415793	0.015280544543056749	0.009408561331656528	0.04107162021100521	0.016817286641016834	0.01934344906359911	0.007092769490554929
3:Del:M:1	3.292343459179392e-05	7.591180589770374e-05	4.134128362238698e-05	0.0006468050600415154	0.0018715977251667936	0.010368648744188249	0.008030019093966985	0.0021933227073895976	0.001856331613380462
3:Del:M:2	0.0003512798774681869	0.00021369537844293519	0.0014645062486852113	0.00982833719899645	0.005879731251043268	0.02180928448215127	0.008459676168859004	0.006098166352239786	0.007885440425015986
4:Del:M:1	0.00016399815634031257	8.094336179055972e-05	0.000357948198725353	0.0006635142798768356	0.005904065622307826	0.007353978931205347	0.006516042094553995	0.007780348064843565	0.0048031711438670755
4:Del:M:2	7.405987379570433e-05	0.00021098369886658476	0.0005987445977962125	0.002973820666793472	0.0020758198344992705	0.015926194270141424	0.004934517611836782	0.0026123925820138536	0.007671578209847212
4:Del:M:3	0.0002925746518485539	0.00042821207716770004	0.00039086208984372205	0.005298569047008641	0.0016465837913540327	0.020488799051963724	0.0051546215282724005	0.007632525570224971	0.005897321498487144
5:Del:M:1	0.00013437301473459229	0.00014013059076205535	0.00024990290563437157	0.0005238341864242102	0.006968047222762834	0.021896366849250625	0.03827003665668599	0.03982387403026223	0.11746561005711556
5:Del:M:2	1.0970299492782941e-05	4.1267210738169526e-05	0.00036073730846510445	0.0010280478591175779	0.00047546574810439777	0.00963160340426839	0.01909960271354066	0.004920308742057387	0.17731608405709268
5:Del:M:3	0.0001288841484142722	0.00010161735750216394	0.00014436633746299775	0.0002521681097891815	0.002733685968057671	0.008641645202296787	0.00663048229719152	0.0031451330496929586	0.13526229552924632
5:Del:M:4	1.0282475832354976e-05	2.4097795134139232e-05	0.00011530474262599455	0.0008419759765820344	0.0006582036858662831	0.0016888030667905696	0.002528498017036327	0.0021830879945227365	0.08535403952002525
5:Del:M:5	3.936304417948122e-05	0.00012294912980905792	0.000202378737806157	0.00030124848084597035	0.0018831121113635162	0.004683167765033431	0.004608223436616754	0.008070842875167728	0.06326588109135628
