MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Ins:T:2	1.59E-04	3.09E-04	3.97E-04	9.20E-04	4.82E-04	9.30E-04	1.62E-03	6.13E-04	1.28E-04
1:Ins:T:3	3.81E-05	1.00E-04	1.53E-04	3.92E-04	2.52E-04	5.12E-04	7.98E-04	3.47E-04	6.27E-05
1:Ins:T:4	2.09E-05	6.13E-04	4.33E-04	4.78E-04	5.57E-04	1.96E-04	5.17E-04	3.02E-04	3.73E-05
1:Ins:T:5	2.33E-03	7.40E-03	4.74E-03	1.15E-02	1.36E-02	2.03E-03	2.40E-02	2.07E-03	1.28E-03
2:Del:R:0	8.14E-05	1.82E-04	4.90E-05	3.05E-04	1.06E-03	3.29E-04	1.05E-03	3.92E-04	1.46E-04
2:Del:R:1	1.29E-04	6.75E-04	3.50E-04	9.29E-04	1.08E-03	1.26E-03	1.36E-03	5.59E-04	1.87E-04
2:Del:R:2	6.06E-05	1.66E-04	7.40E-05	2.88E-04	5.10E-04	2.75E-04	3.41E-04	2.21E-04	7.47E-05
2:Del:R:3	1.85E-04	1.16E-04	3.60E-05	5.69E-04	1.72E-03	8.93E-05	1.04E-04	1.70E-04	7.04E-05
2:Del:R:4	1.95E-04	1.41E-04	2.50E-05	7.32E-04	1.83E-03	5.37E-05	4.95E-05	1.02E-04	2.96E-05
2:Del:R:5	8.31E-04	2.40E-04	2.02E-05	2.26E-03	1.08E-02	1.21E-04	1.64E-04	4.26E-04	3.99E-05
3:Del:R:0	2.58E-05	5.94E-05	1.97E-05	4.98E-05	3.64E-04	3.46E-04	7.97E-04	3.34E-04	1.07E-04
3:Del:R:1	1.22E-04	5.81E-04	2.97E-04	1.16E-03	1.05E-03	1.36E-03	1.23E-03	4.61E-04	1.35E-04
3:Del:R:2	4.72E-05	1.89E-04	7.24E-05	3.71E-04	3.35E-04	3.46E-04	2.61E-04	1.99E-04	7.33E-05
3:Del:R:3	1.90E-05	8.62E-05	6.10E-05	9.49E-05	1.99E-04	1.19E-04	1.37E-04	1.11E-04	1.72E-05
3:Del:R:4	1.68E-05	1.72E-05	3.54E-06	9.27E-05	2.06E-04	1.02E-04	7.95E-05	1.28E-05	2.39E-05
3:Del:R:5	3.76E-05	1.48E-05	1.64E-05	9.79E-05	5.25E-04	1.27E-04	7.58E-05	1.14E-06	0.00E+00
4:Del:R:0	6.11E-06	1.86E-05	1.21E-05	5.86E-05	1.13E-04	3.60E-04	6.76E-04	2.11E-04	9.86E-05
4:Del:R:1	5.12E-05	3.28E-04	1.66E-04	5.28E-04	6.48E-04	9.49E-04	8.90E-04	4.21E-04	1.20E-04
4:Del:R:2	2.35E-05	1.60E-04	9.00E-05	1.72E-04	3.20E-04	3.18E-04	2.78E-04	1.62E-04	7.77E-05
4:Del:R:3	2.97E-05	4.67E-05	5.21E-06	1.24E-04	4.32E-04	1.83E-04	1.58E-04	5.59E-05	4.01E-05
4:Del:R:4	1.31E-05	5.15E-06	7.08E-06	5.78E-05	2.01E-04	1.08E-04	8.12E-05	4.48E-05	3.01E-05
4:Del:R:5	2.80E-05	3.82E-06	9.23E-06	6.65E-05	4.28E-04	2.53E-05	2.42E-05	1.23E-05	2.75E-05
5:Del:R:0	7.00E-06	1.37E-04	3.06E-05	1.51E-04	1.87E-04	2.47E-03	5.21E-03	1.95E-03	5.90E-04
5:Del:R:1	9.58E-06	1.48E-04	6.73E-05	1.99E-04	2.21E-04	3.03E-04	3.81E-04	2.49E-04	1.07E-04
5:Del:R:2	8.63E-06	6.93E-05	9.92E-06	3.42E-05	8.14E-05	7.87E-05	6.41E-05	1.65E-04	4.65E-05
5:Del:R:3	6.65E-06	4.83E-06	1.31E-05	4.08E-05	5.76E-05	4.51E-05	5.20E-05	5.81E-05	2.63E-05
5:Del:R:4	3.39E-06	5.38E-06	6.54E-06	2.79E-05	2.11E-05	1.09E-05	1.45E-05	1.33E-05	2.35E-10
5:Del:R:5	2.27E-06	5.49E-07	1.17E-09	1.08E-05	2.98E-05	2.43E-09	2.94E-09	1.41E-09	7.07E-06
2:Ins:R:0	4.81E-05	6.37E-05	2.29E-04	1.27E-03	1.55E-03	2.52E-04	3.39E-03	1.13E-03	1.28E-04
2:Ins:R:1	1.44E-05	5.57E-05	4.40E-05	9.28E-05	2.49E-04	1.68E-04	4.56E-04	2.14E-04	4.95E-05
2:Ins:R:2	1.13E-05	1.38E-04	7.71E-05	1.64E-04	2.18E-04	2.05E-04	2.85E-04	1.68E-04	5.90E-05
2:Ins:R:3	4.61E-05	9.32E-05	1.14E-04	1.78E-04	1.62E-04	6.98E-05	3.06E-04	1.08E-04	1.78E-05
2:Ins:R:4	1.76E-04	3.56E-04	4.20E-04	6.21E-04	2.27E-04	0.00E+00	1.31E-03	2.05E-05	3.08E-05
2:Ins:R:5	7.26E-04	1.96E-03	1.45E-03	2.36E-03	9.06E-04	2.46E-04	4.90E-03	5.23E-04	9.32E-05
3:Ins:R:0	2.67E-06	2.52E-05	2.64E-05	2.25E-04	4.13E-04	6.42E-05	8.39E-04	4.53E-04	1.30E-04
3:Ins:R:1	3.28E-06	2.79E-05	8.69E-06	1.31E-04	2.18E-04	1.71E-04	3.65E-04	1.61E-04	3.27E-05
3:Ins:R:2	9.44E-07	1.78E-05	2.50E-05	2.59E-05	2.22E-05	7.58E-05	7.67E-05	4.76E-05	4.76E-05
3:Ins:R:3	3.87E-06	1.60E-05	2.33E-05	2.72E-05	1.66E-05	2.10E-05	5.39E-05	3.24E-05	2.62E-10
3:Ins:R:4	1.31E-05	2.82E-05	2.15E-05	5.48E-05	2.83E-05	4.45E-06	8.09E-05	4.93E-06	3.86E-10
3:Ins:R:5	6.88E-05	1.76E-04	1.68E-04	2.97E-04	9.77E-05	3.46E-05	5.42E-04	6.22E-05	1.52E-05
4:Ins:R:0	7.62E-06	6.16E-05	8.02E-05	4.01E-04	5.26E-04	1.19E-04	1.08E-03	6.13E-04	1.09E-04
4:Ins:R:1	2.90E-06	8.51E-05	7.15E-05	2.10E-04	1.78E-04	2.49E-04	3.82E-04	1.96E-04	5.26E-05
4:Ins:R:2	1.81E-06	1.91E-05	2.15E-05	2.67E-05	3.64E-05	4.81E-05	6.87E-05	7.65E-05	1.77E-05
4:Ins:R:3	1.57E-05	3.30E-05	3.95E-05	7.33E-05	8.44E-05	7.49E-06	1.08E-04	2.72E-05	2.09E-05
4:Ins:R:4	5.78E-06	5.47E-05	5.79E-05	8.61E-05	6.78E-05	3.98E-05	1.92E-04	6.35E-05	3.85E-05
4:Ins:R:5	4.55E-05	1.06E-04	1.05E-04	1.60E-04	8.10E-05	8.02E-05	2.99E-04	9.91E-05	4.55E-05
5:Ins:R:0	8.81E-06	9.42E-06	0.00E+00	3.16E-04	4.23E-04	0.00E+00	4.91E-04	4.04E-03	1.34E-04
5:Ins:R:1	1.91E-06	3.38E-04	1.45E-04	4.73E-04	6.55E-04	8.12E-04	1.13E-03	4.86E-04	1.34E-04
5:Ins:R:2	7.72E-07	1.80E-05	1.98E-05	2.07E-05	2.98E-05	6.47E-05	8.42E-05	1.19E-04	5.85E-05
5:Ins:R:3	1.09E-06	5.77E-06	2.26E-05	9.05E-06	1.78E-05	3.80E-05	4.76E-05	4.80E-05	3.68E-10
5:Ins:R:4	5.62E-06	1.88E-05	1.45E-05	2.23E-05	2.82E-05	2.70E-05	5.99E-05	4.73E-05	1.05E-05
5:Ins:R:5	2.09E-07	2.17E-05	2.92E-05	1.54E-05	6.11E-06	2.80E-05	3.34E-05	3.88E-05	4.64E-10
2:Del:M:1	8.52E-05	4.48E-04	2.12E-04	6.72E-04	8.83E-04	7.40E-04	1.13E-03	4.77E-04	1.53E-04
3:Del:M:1	8.04E-06	5.33E-05	1.40E-05	7.94E-05	1.67E-04	4.02E-04	8.26E-04	1.91E-04	8.53E-05
3:Del:M:2	5.63E-05	1.45E-04	1.35E-04	4.34E-04	5.28E-04	4.66E-04	6.53E-04	3.23E-04	1.61E-04
4:Del:M:1	3.01E-05	6.04E-05	6.19E-05	1.20E-04	4.43E-04	2.98E-04	6.99E-04	3.13E-04	1.27E-04
4:Del:M:2	1.83E-05	1.43E-04	9.42E-05	2.04E-04	3.20E-04	3.62E-04	4.68E-04	1.64E-04	1.15E-04
4:Del:M:3	2.86E-05	3.62E-04	6.98E-05	3.48E-04	5.04E-04	8.35E-04	8.76E-04	3.33E-04	1.19E-04
5:Del:M:1	2.76E-05	1.22E-04	4.88E-05	2.32E-04	5.41E-04	2.05E-03	4.07E-03	1.26E-03	8.39E-04
5:Del:M:2	3.65E-06	6.82E-06	7.32E-05	8.51E-05	9.87E-05	9.85E-04	1.91E-03	4.75E-04	7.19E-04
5:Del:M:3	1.38E-05	7.38E-05	2.68E-05	1.09E-04	2.46E-04	4.03E-04	6.65E-04	3.29E-04	6.49E-04
5:Del:M:4	3.19E-06	1.74E-05	2.15E-05	1.11E-04	8.26E-05	2.42E-04	3.60E-04	2.08E-04	4.74E-04
5:Del:M:5	6.08E-06	8.48E-05	3.87E-05	8.98E-05	2.15E-04	2.56E-04	4.00E-04	2.90E-04	3.47E-04
