Sample Names	MutationType	ID1	ID2	ID6	ID8	ID9	ID11	ID16	ID19	ID21	ID23
SP77443	1:Del:C:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Del:C:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Del:C:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Del:C:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Del:C:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Del:C:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Del:T:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Del:T:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Del:T:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Del:T:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Del:T:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Del:T:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:C:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:C:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:C:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:C:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:C:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:C:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:T:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:T:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:T:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:T:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:T:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	1:Ins:T:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Del:R:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Del:R:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Del:R:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Del:R:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Del:R:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Del:R:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Del:R:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Del:R:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Del:R:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Del:R:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Del:R:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Del:R:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Del:R:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Del:R:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Del:R:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Del:R:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Del:R:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Del:R:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Del:R:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Del:R:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Del:R:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Del:R:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Del:R:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Del:R:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Ins:R:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Ins:R:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Ins:R:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Ins:R:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Ins:R:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Ins:R:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Ins:R:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Ins:R:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Ins:R:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Ins:R:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Ins:R:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Ins:R:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Ins:R:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Ins:R:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Ins:R:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Ins:R:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Ins:R:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Ins:R:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Ins:R:0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Ins:R:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Ins:R:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Ins:R:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Ins:R:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Ins:R:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	2:Del:M:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Del:M:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	3:Del:M:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Del:M:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Del:M:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	4:Del:M:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Del:M:1	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Del:M:2	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Del:M:3	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Del:M:4	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP77443	5:Del:M:5	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:C:0	0.07319009639549275	0.9268099036045071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:C:1	0.9881510041005059	0.011848995899494067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:C:2	2.5358783384672227e-12	0.9999999999974641	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:C:3	0.6477147169525573	0.3522852830474426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:C:4	0.303682483618104	0.696317516381896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:C:5	0.35459174817048855	0.6454082518295114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:T:0	0.2832998879998398	0.7167001120001603	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:T:1	0.666288788217089	0.33371121178291097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:T:2	0.24075575290523404	0.7592442470947659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:T:3	0.21280811331929106	0.787191886680709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:T:4	0.17830653987863393	0.8216934601213661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Del:T:5	9.680383547755787e-18	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:C:0	0.666288788217089	0.33371121178291097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:C:1	3.473867148543685e-14	0.9999999999999653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:C:2	3.0101456613170564e-13	0.999999999999699	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:C:3	0.8241637292441103	0.17583627075588967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:C:4	0.5936656269662647	0.4063343730337354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:C:5	0.8652243462535829	0.134775653746417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:T:0	0.8037617151697778	0.1962382848302222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:T:1	0.9999999999999589	4.1136869623432827e-14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:T:2	0.41527705494040995	0.58472294505959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:T:3	0.9032548776752658	0.09674512232473428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:T:4	0.9191904671859522	0.08080953281404775	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	1:Ins:T:5	0.9985264342813397	0.0014735657186603069	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Del:R:0	0.9089149768501548	0.0910850231498452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Del:R:1	0.44887599352274404	0.5511240064772559	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Del:R:2	0.3784972730053363	0.6215027269946636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Del:R:3	0.5790769176693201	0.42092308233067993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Del:R:4	0.12854709666928	0.87145290333072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Del:R:5	0.6280834914611007	0.37191650853889946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Del:R:0	0.9606406829307397	0.03935931706926027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Del:R:1	0.7046994516900352	0.2953005483099648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Del:R:2	0.4446142157436207	0.5553857842563793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Del:R:3	0.6872287744866685	0.31277122551333136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Del:R:4	0.6651648744131607	0.33483512558683926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Del:R:5	0.666288788217089	0.33371121178291097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	4:Del:R:0	0.9515322440554652	0.0484677559445347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	4:Del:R:1	0.5034964350675628	0.49650356493243714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	4:Del:R:2	0.013967581535957459	0.9860324184640425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	4:Del:R:3	1.0848117789057093e-12	0.9999999999989151	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	4:Del:R:4	0.666288788217089	0.33371121178291097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	4:Del:R:5	0.24656519085504627	0.7534348091449536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	5:Del:R:0	0.34069870559916826	0.6593012944008317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	5:Del:R:1	0.13238277673155222	0.8676172232684477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	5:Del:R:2	0.4309569666998569	0.569043033300143	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	5:Del:R:3	0.22163326260193125	0.7783667373980688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	5:Del:R:4	0.0804478006289061	0.919552199371094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	5:Del:R:5	0.7786525891872599	0.22134741081274004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Ins:R:0	0.7427028014905418	0.2572971985094583	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Ins:R:1	0.06464428568166208	0.9353557143183379	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Ins:R:2	0.3374810242716777	0.6625189757283223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Ins:R:3	0.7626574416306388	0.23734255836936125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Ins:R:4	0.7782742866152899	0.22172571338471017	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	2:Ins:R:5	0.7600215040367939	0.23997849596320597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Ins:R:0	0.012456913542558899	0.987543086457441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Ins:R:1	0.3309067454708881	0.6690932545291118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Ins:R:2	0.3334126606377915	0.6665873393622085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Ins:R:3	0.992454018812481	0.007545981187519087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Ins:R:4	0.5989902939919381	0.4010097060080618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	3:Ins:R:5	0.614723299674504	0.385276700325496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	4:Ins:R:0	4.694393828957952e-13	0.9999999999995306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	4:Ins:R:1	0.5957021445125765	0.4042978554874234	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	4:Ins:R:2	0.9364882057493153	0.06351179425068458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	4:Ins:R:3	0.7366869058761609	0.2633130941238391	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SP72118	4:Ins:R:4	0.7533301441852205	0.24666985581477952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
