Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
SP125764	176	385	19	836	70	45	33	44	87	46	23	35	4	52	7	12
SP117690	55	118	12	0	55	8	13	18	21	63	3	16	0	0	5	0
SP125742	22	143	0	50	0	23	9	23	141	125	4	14	0	0	42	3
SP125804	42	280	41	537	0	51	19	11	385	0	11	0	19	25	37	68
SP125695	35	127	4	22	0	13	11	16	18	48	1	27	6	4	33	11
SP77986	7	23	0	6	0	17	0	3	15	13	4	12	2	5	2	0
SP125689	112	333	12	50	182	19	52	55	40	137	1	16	11	48	17	31
SP117523	25	113	12	8	147	16	23	31	27	21	2	9	8	0	7	8
SP125694	74	181	0	24	72	5	40	28	17	0	8	25	0	20	22	15
SP125745	46	79	0	5	149	8	21	24	9	16	0	0	0	34	0	0
SP117001	82	193	3	2	0	22	19	0	17	65	2	20	1	31	0	9
SP117949	329	228	22	16	88	14	35	30	19	58	1	17	0	0	48	10
SP117653	33	20	1	6	100	17	10	20	11	0	0	29	6	5	0	0
SP117522	33	110	14	9	172	16	29	32	28	15	2	10	9	0	0	8
SP125710	47	246	3	13	0	10	26	17	22	38	4	11	23	5	39	1
SP117214	71	296	34	22	0	9	20	28	14	48	2	28	2	25	3	5
SP125768	333	716	0	23	0	121	34	0	1	97	7	39	3	5	56	17
SP117722	82	190	31	7	0	3	19	33	10	35	3	31	13	22	4	12
SP125699	235	174	0	7	0	13	22	62	23	0	0	73	0	17	8	0
SP125771	250	321	17	42	254	62	82	176	26	0	15	0	15	102	50	19
SP125719	35	117	0	8	0	20	1	46	9	35	1	14	5	18	1	11
SP117648	24	81	0	17	0	26	16	46	28	15	3	28	14	0	0	0
SP125760	51	152	17	9	0	6	15	6	18	59	0	8	2	27	35	5
SP125770	6712	9110	757	978	401	770	2721	0	71	0	48	0	110	0	0	54
SP77956	20	33	0	0	0	0	21	0	0	0	3	0	5396	0	0	0
SP125785	106	128	36	25	3	0	6	52	11	14	5	46	0	2	23	17
SP125706	88	276	0	627	0	12	14	70	136	33	29	0	0	44	45	40
SP125705	132	176	12	10	0	0	11	41	10	51	0	19	0	23	3	9
SP125715	4	24	0	0	0	13	4	6	22	20	0	0	0	13	21	0
SP116962	20	118	20	4	0	2	7	0	24	51	0	13	10	6	0	14
SP117660	60	204	5	16	58	6	32	11	26	25	6	5	3	53	7	17
SP117643	107	156	49	892	145	26	51	75	163	0	10	30	9	22	4	16
SP125713	154	135	13	923	0	57	22	102	162	147	9	30	0	82	46	26
SP117760	42	149	18	11	0	30	27	17	21	41	3	8	2	11	12	8
SP116968	70	415	0	13	17	17	20	13	25	98	0	3	1	0	0	5
SP125775	44	130	0	4	27	28	24	14	21	19	6	7	10	3	41	14
SP125731	60	194	5	15	19	16	10	23	2	78	1	0	1	0	2	21
SP125733	56	133	12	9	83	19	10	27	4	15	5	0	11	12	27	11
SP78502	15	26	0	3	0	2	5	8	10	46	0	7	7	3	0	3
SP125791	90	265	0	6	0	10	6	23	31	40	0	28	0	8	3	3
SP125755	43	253	0	12	0	29	18	3	53	28	12	27	6	56	23	18
SP117340	244	187	2	58	0	25	8	81	36	1	4	127	14	31	0	12
SP125781	70	136	0	12	0	0	13	18	22	59	2	24	2	29	0	4
SP125783	28	133	0	17	0	0	6	30	6	71	0	8	16	10	23	9
SP116950	207	360	0	14	60	0	46	21	22	0	5	9	1	93	0	16
SP125712	65	76	0	9	196	0	56	37	20	0	2	27	2	15	38	7
SP125786	12	45	2	296	0	0	14	60	15	19	29	6	8	0	51	6
SP125693	236	566	105	3	0	166	73	28	44	0	3	34	8	32	32	5
SP116949	140	180	0	16	0	57	15	67	27	17	11	82	16	40	14	23
SP78533	24	51	0	12	0	1	7	23	12	47	0	7	2	0	0	3
SP117215	64	94	0	12	120	0	5	88	20	0	1	10	8	24	8	1
SP117040	131	304	0	10	0	0	32	23	20	0	1	31	14	83	0	11
SP117476	110	177	8	11	0	27	19	0	24	60	2	43	3	10	7	1
SP116985	81	193	0	3	0	0	21	12	6	76	3	44	27	20	0	11
SP125769	37	93	3	7	0	4	8	33	8	34	0	0	1	12	36	0
SP125778	35	21	4	1306	190	42	27	9	335	133	48	0	2	0	30	49
SP117440	85	320	0	9	0	10	16	47	27	5	1	45	5	52	4	12
SP125730	49	108	2	3	0	20	5	18	15	18	0	1	2	1	9	1
SP125686	47	284	0	11	0	13	29	22	33	0	7	28	7	51	30	6
SP125758	69	99	13	12	58	0	14	24	20	24	0	28	7	10	31	8
SP77848	24	38	0	0	0	1	5	10	6	0	3	16	1	17	0	0
SP117974	125	321	0	6	0	33	37	8	26	45	1	21	14	20	0	9
SP117911	145	277	0	3	0	12	25	22	22	29	2	34	10	17	4	0
SP117165	62	133	5	18	0	55	18	39	37	35	0	56	4	0	0	11
SP117412	95	293	4	316	53	13	7	87	118	0	4	43	2	5	0	13
SP117650	15	16	0	14	35	9	5	36	57	59	0	0	0	12	4	7
SP117076	12	126	3	18	0	5	11	24	20	0	4	5	9	30	28	4
SP125757	72	218	11	11	0	0	11	39	37	0	0	18	2	36	52	6
SP125711	47	65	17	7	162	20	8	48	1	0	33	33	7	15	101	2
SP125811	51	119	0	17	0	25	8	25	10	62	4	12	4	0	30	4
SP125723	40	82	28	19	72	16	20	14	13	42	0	64	18	36	15	3
SP125809	101	451	0	11	23	32	48	11	31	0	6	32	3	18	14	23
SP125722	41	37	0	8	74	0	6	10	15	15	0	0	4	36	20	1
SP117908	64	200	15	8	0	14	14	35	34	41	0	21	2	7	21	15
SP125741	91	441	2	10	34	2	71	16	28	2	2	16	16	38	18	21
SP125724	131	142	46	9	0	5	8	0	23	0	4	183	0	13	41	4
SP117037	43	161	0	4	0	41	4	18	11	35	3	9	11	21	38	5
SP125777	44	187	0	720	0	43	33	35	168	61	27	45	0	0	37	21
SP117291	106	319	8	14	39	35	15	58	22	0	0	18	2	59	4	0
SP125793	37	69	7	64	0	20	12	5	15	0	2	32	0	15	28	6
SP125744	136	126	6	10	53	9	21	21	2	14	0	4	5	44	28	3
SP125795	54	170	0	10	70	0	13	35	12	0	4	27	3	3	17	17
SP125703	76	147	8	7	74	29	18	26	3	41	2	9	2	22	34	4
SP125761	26	31	17	14	115	19	5	71	15	0	1	4	11	0	23	9
SP117661	207	262	0	17	6	6	31	52	20	55	0	10	2	1	18	12
SP125776	112	123	0	23	75	34	23	33	20	26	8	38	10	21	9	16
SP117261	35	97	0	2	0	19	9	41	11	25	2	16	10	0	0	2
SP125698	159	182	7	564	0	38	16	114	104	0	9	14	0	0	27	20
SP125714	100	224	0	9	66	3	18	14	7	27	4	15	1	26	30	59
SP77972	151	149	0	8	0	24	27	19	8	19	1	30	11	19	0	2
SP77866	0	27	0	0	0	11	3	13	3	4	0	6	4	0	0	1
SP125704	74	145	1	9	0	0	8	17	6	95	3	0	1	15	2	11
SP117290	113	869	0	21	0	14	52	42	19	15	9	11	15	26	3	25
SP125738	44	88	4	8	0	1	3	36	15	11	0	15	2	8	39	9
SP135427	3	2	0	4	39	4	2	40	18	9	0	24	6	0	1	0
SP135403	0	2	0	1	0	0	0	4	0	0	0	0	1	2	0	0
SP102557	0	9	1	2	0	5	0	10	6	6	4	2	4	6	0	4
SP106801	2	0	1	3	0	0	5	0	14	19	0	8	0	3	0	2
SP106758	5	43	0	9	10	6	4	25	5	0	0	14	3	7	0	5
SP106808	7	33	0	10	0	0	0	28	10	20	2	33	3	0	0	8
SP102617	26	1	0	6	0	10	2	103	1	0	4	3	7	0	1	2
SP102605	0	5	2	0	0	3	0	14	4	7	0	4	3	4	0	0
SP117086	0	0	0	0	0	7	0	0	5	0	0	0	0	1	0	0
SP117700	11	2	1	6	0	0	0	9	13	27	0	8	8	17	0	1
SP135339	0	54	8	6	35	19	6	53	22	8	5	10	11	25	0	7
SP135324	4	45	0	3	18	1	7	3	16	0	0	7	4	6	1	2
SP102529	7	17	5	5	0	3	3	50	27	0	4	18	12	16	0	3
SP102507	13	48	0	5	0	8	6	22	14	41	4	0	0	8	0	0
SP102485	0	1	1	1	0	2	0	7	9	11	0	0	7	0	0	6
SP117043	6	20	0	2	0	0	2	36	22	39	2	4	0	14	2	4
SP135496	2	37	9	10	0	0	0	25	13	0	0	23	5	21	0	5
SP117228	6	19	2	0	0	0	4	18	5	9	8	20	6	9	0	7
SP118044	0	0	0	0	0	0	0	0	0	0	4	1	0	6	0	0
SP117984	4	15	1	0	0	11	8	14	6	28	4	0	2	18	1	2
SP135346	6	0	0	12	8	2	2	23	7	0	4	2	1	20	3	0
SP135492	0	3	0	0	0	2	0	3	0	0	0	6	2	2	0	0
SP102573	3	2	0	9	0	4	0	9	5	10	2	5	1	0	0	4
SP135460	2	1	0	0	0	0	0	15	17	16	2	7	0	7	0	0
SP117667	1	0	0	4	0	0	0	5	3	0	2	3	2	5	0	3
SP106815	5	41	3	12	0	16	7	19	9	18	2	16	9	34	0	4
SP106734	2	0	0	2	0	4	0	4	5	0	0	14	1	17	1	0
SP117796	4	13	0	6	0	1	0	6	11	48	1	29	0	14	2	5
SP102537	0	24	10	9	0	0	2	61	12	24	0	36	9	4	0	2
SP135334	11	8	0	0	0	26	0	38	2	3	0	3	1	3	0	3
SP102517	7	19	4	14	0	13	4	55	12	11	3	4	6	9	1	5
SP117493	2	1	0	0	0	0	0	2	0	2	0	2	4	7	0	0
SP106722	1	0	3	9	0	5	2	25	13	16	4	0	4	13	0	1
SP135434	8	35	0	1	0	8	3	11	10	58	0	45	5	15	0	9
SP106753	2	0	0	4	0	0	0	7	0	0	0	4	0	12	0	0
SP102523	8	9	0	0	0	19	4	50	10	19	0	0	6	8	0	3
SP102591	6	0	0	7	0	6	0	13	5	35	0	0	0	2	0	2
SP102547	5	8	1	4	0	0	6	31	15	46	5	7	6	3	0	0
SP118043	3	0	7	2	52	0	0	70	25	0	1	24	0	0	1	8
SP135478	3	9	0	0	0	0	2	13	9	10	6	7	0	23	2	1
SP102561	1	0	0	6	0	1	0	3	5	0	4	3	2	0	0	0
SP135274	2	12	2	7	0	1	2	12	9	0	2	9	0	19	2	0
SP106797	1	43	0	5	0	0	3	24	10	12	0	20	0	15	0	5
SP135488	81	165	12	28	8	65	16	148	42	51	5	20	18	0	0	15
SP135480	1	0	0	12	0	13	0	0	2	12	0	9	6	0	0	0
SP135455	482	147	55	4	0	65	20	4	6	31	1	127	0	0	0	0
SP135389	5	43	0	17	0	8	9	28	17	6	0	22	15	17	0	0
SP102597	6	19	0	8	0	0	5	2	12	0	3	134	0	0	5	1
SP102489	3	0	0	4	5	0	0	14	14	2	4	3	0	0	0	4
SP135410	5	29	0	1	0	11	0	5	7	13	3	8	0	30	1	3
SP135372	0	5	7	1	8	7	0	21	1	0	0	5	1	3	0	3
SP117223	0	4	3	0	0	17	4	10	7	11	2	9	7	11	0	0
SP135328	5	21	0	10	0	0	1	10	6	2	4	30	9	23	0	6
SP135444	2	0	0	1	3	0	0	5	2	1	0	1	0	0	0	3
SP106750	0	1	0	0	0	1	0	0	2	43	0	4	2	0	1	4
SP102511	0	1	4	17	26	0	0	15	0	59	0	47	3	12	0	0
SP102541	7	15	0	9	0	3	5	23	26	24	4	21	3	34	0	0
SP102567	13	27	1	0	0	0	5	75	23	70	3	3	7	0	0	9
SP117595	5	11	0	0	0	5	0	0	5	39	2	0	0	13	0	3
SP135440	9	12	0	2	0	3	4	43	5	19	4	13	14	12	4	7
SP135296	6	60	9	8	0	6	6	84	18	0	0	8	5	15	0	0
SP117294	1	3	0	2	0	0	2	0	0	20	1	0	1	9	0	0
SP135363	10	0	0	1	10	9	0	30	6	58	2	0	0	20	0	5
SP102499	2	10	5	6	0	0	0	37	17	0	2	28	6	8	0	0
SP117951	2	2	0	3	0	4	0	3	3	17	2	0	0	0	0	2
SP117085	1	0	0	7	2	5	0	13	7	0	0	6	2	2	1	0
SP106669	3	7	0	1	0	9	2	27	10	11	2	13	9	17	0	0
SP135316	3	19	0	7	0	0	0	23	11	0	0	6	3	2	0	4
SP135305	28	86	31	458	55	55	0	148	102	0	9	11	2	11	0	10
SP102581	2	2	0	0	0	0	0	10	0	13	1	0	0	0	0	3
SP106718	12	32	0	1	28	0	4	40	6	0	0	30	0	28	3	4
SP135451	0	6	3	2	0	5	2	13	2	23	0	17	4	11	0	1
SP135354	10	0	0	2	25	15	7	26	13	2	1	20	1	9	0	4
SP102611	19	332	31	42	89	19	21	198	36	0	5	6	0	43	0	16
SP135448	7	26	0	5	0	0	0	18	2	29	2	15	2	2	1	3
SP117758	12	46	6	10	0	18	5	58	24	29	7	24	7	5	1	9
SP135282	2	22	7	0	0	2	0	17	6	16	2	11	2	4	0	0
SP135288	0	12	4	5	34	6	2	34	16	10	1	34	2	7	4	6
SP135475	5	13	0	7	0	0	6	8	11	12	0	27	6	10	2	2
SP135416	1	0	5	3	32	2	1	33	6	14	2	14	8	6	0	0
SP117331	18	44	0	9	0	7	1	62	12	35	4	5	0	27	1	0
SP135468	4	4	0	0	0	3	0	5	5	29	0	0	1	9	0	0
SP135463	1	0	0	0	0	3	0	4	11	7	0	9	4	0	1	0
SP135422	10	33	0	13	0	12	2	26	18	14	0	10	10	25	0	0
SP135484	6	16	1	1	0	0	2	40	7	4	0	9	7	14	0	4
CPCT02030262T	30	0	0	13	159	19	9	8	17	28	31	10	2	0	1	17
CPCT02190001T	136	129	20	24	36	11	22	54	14	15	60	52	11	10	0	50
CPCT02160010T	74	146	19	30	266	0	15	53	16	1	63	7	2	17	8	37
CPCT02330006T	38	142	13	11	212	2	22	11	18	13	53	1	6	0	8	7
CPCT02030290T	24	0	81	868	264	47	18	161	42	14	143	24	0	51	0	19
CPCT02060058T	89	168	27	20	208	7	20	4	7	17	58	19	0	30	0	18
CPCT02130025T	224	185	43	13	290	0	54	25	30	26	56	36	11	0	0	14
CPCT02060167T	259	104	9	5	253	0	34	45	54	0	55	21	8	0	0	24
CPCT02090031T	16	0	15	486	181	0	1	51	47	7	48	13	0	11	0	9
CPCT02220061T	218	5	115	12	723	15	64	0	13	36	35	28	13	6	4	30
DRUP01020037T	55	0	17	745	360	9	33	90	128	62	59	22	12	0	4	44
CPCT02380033T	48	108	43	6	236	3	23	21	6	65	53	0	1	22	0	3
CPCT02100135T	92	110	14	4	173	0	21	19	34	5	37	11	11	20	0	6
CPCT02080286T	7	0	0	7	50	0	6	17	1	59	24	4	8	4	0	3
CPCT02380032T	245	1	11	17	265	21	31	13	20	53	69	0	7	0	0	2
CPCT02250006T	96	61	2	338	96	58	6	42	167	14	73	0	7	0	0	17
CPCT02050312T	71	196	12	3	5	8	14	16	24	30	49	21	12	26	0	12
CPCT02270017T	183	201	18	0	0	0	30	18	93	0	132	0	5	26	0	1
CPCT02060210T	66	97	13	15	159	24	29	27	42	4	93	23	2	0	0	13
CPCT02090039T	113	188	4	10	102	0	39	26	15	57	36	0	14	27	3	12
CPCT02110060T	94	254	24	26	179	5	23	15	27	3	75	10	0	3	0	13
CPCT02130044T	70	211	10	7	0	8	19	6	40	49	100	17	10	3	0	1
CPCT02130047T	413	195	2	40	252	22	30	26	49	5	121	60	0	19	6	26
WIDE01010068T	161	183	74	18	414	32	32	6	19	50	36	28	5	3	0	27
WIDE01010103T	9	58	4	7	0	0	10	3	22	18	16	1	3	15	2	8
CPCT02440009T	332	338	11	4	0	8	21	0	51	0	127	7	0	27	9	2
WIDE01010243T	38	89	1	4	92	0	17	11	33	66	26	5	5	5	5	5
CPCT02130079T	113	159	8	9	0	15	16	9	25	63	85	9	8	3	0	7
CPCT02130082T	30	208	25	17	190	0	21	2	14	95	92	0	13	28	4	9
CPCT02210054T	103	3	23	17	242	14	22	16	25	0	45	46	18	0	0	26
CPCT02120131T	210	193	11	1	0	0	15	24	50	0	101	17	1	2	11	2
CPCT02370030T	80	225	22	30	0	12	34	33	55	50	158	17	14	6	5	9
CPCT02090047T	34	0	14	1193	532	0	47	4	287	0	287	78	16	0	8	54
CPCT02130118T	155	140	18	7	204	0	29	4	21	24	55	8	1	3	0	22
CPCT02080238T	130	135	42	20	292	21	40	23	38	47	47	16	7	0	0	5
CPCT02130120T	106	375	45	28	92	0	48	71	50	0	107	31	15	10	0	2
CPCT02030501T	39	190	0	19	0	27	15	19	15	5	74	12	1	56	0	3
CPCT02190041T	409	101	14	34	443	8	72	89	4	12	51	4	5	0	6	23
CPCT02130133T	108	27	4	18	133	23	26	6	30	82	66	76	6	18	21	17
CPCT02130129T	67	111	11	5	40	6	13	18	6	0	46	37	4	16	4	2
CPCT02290049T	168	75	42	15	434	0	24	14	8	40	82	19	5	0	0	13
CPCT02380050T	65	125	0	4	42	0	32	13	43	63	116	10	0	30	0	14
