MutationType	SP97749	SP49235	SP50177	SP97775	SP97685	SP97747	SP97771	SP97681	SP98082	SP49334	SP49124	SP115501	SP98305	SP49247	SP49328	SP98092	SP120755	SP49417	SP49175	SP49223	SP49187	SP49157	SP49379	SP49541	SP98164	SP49481	SP98078	SP106677	SP106743	SP98359	SP98192	SP98053	SP106631	SP49551	SP49651	SP98265	SP98297	SP98060	SP98289	SP115498	SP98096	SP49114	SP98090	SP49286	SP49469	SP49205	SP98327	SP49449	SP49391	SP49531	SP49322	SP49433	SP109384	SP98065	SP49591	SP49385	SP98313	SP49119	SP109301	SP115830	SP49229	SP98853	SP98855	SP98859	SP98865	SP98879	SP98871	SP98867	SP98861	SP98877	SP98889	SP98887	SP98875	SP98851	SP98833	SP98873	SP98883	SP98849	SP98869	SP98893	SP98847	SP98881	SP98841	SP98845	SP98839	SP98843	SP98863	SP98891	SP98885	SP107047	SP107050	SP99261	SP107052	SP99269	SP99271	SP107056	SP107060	SP99279	SP107063	SP107068	SP107071	SP107073	SP98896	SP99003	SP107076	SP107078	SP107080	SP98898	SP107084	SP107088	SP107091	SP107094	SP112224	SP107097	SP107101	SP98900	SP107104	SP107109	SP107111	SP107115	SP98902	SP107119	SP98904	SP98909	SP107121	SP107123	SP98907	SP107132	SP107136	SP107141	SP98913	SP107146	SP107150	SP98915	SP107152	SP107155	SP112125	SP98921	SP112130	SP112133	SP98925	SP112138	SP112141	SP98927	SP112147	SP112152	SP112156	SP98933	SP112160	SP98937	SP112165	SP112168	SP98941	SP112170	SP112174	SP98945	SP112178	SP112180	SP98949	SP112182	SP98953	SP112186	SP98955	SP112188	SP112190	SP112192	SP112194	SP98959	SP112196	SP112198	SP112201	SP98965	SP112205	SP112208	SP98967	SP112210	SP112211	SP98973	SP112213	SP50097	SP112215	SP112217	SP98975	SP112219	SP112221	SP112228	SP50099	SP98981	SP112234	SP98985	SP112237	SP98989	SP112241	SP112245	SP98991	SP112248	SP112051	SP98997	SP112252	SP99001	SP112257	SP99007	SP112261	SP50101	SP112265	SP112268	SP99011	SP112269	SP99013	SP112273	SP112274	SP50105	SP112276	SP99019	SP99021	SP112283	SP112288	SP99025	SP112290	SP99029	SP99033	SP99037	SP99041	SP99045	SP112300	SP99049	SP112304	SP50107	SP112310	SP99053	SP99057	SP99061	SP50109	SP99065	SP106993	SP50111	SP99069	SP99073	SP99077	SP99081	SP99085	SP99089	SP99093	SP99097	SP99101	SP106998	SP99105	SP99109	SP50113	SP50115	SP50117	SP107004	SP99117	SP99121	SP107007	SP99125	SP99129	SP99133	SP50119	SP99137	SP50121	SP50123	SP99141	SP50125	SP99145	SP99149	SP50129	SP99153	SP99157	SP99161	SP99165	SP50131	SP50133	SP99169	SP50135	SP50137	SP99173	SP99177	SP99181	SP50139	SP107010	SP99189	SP50141	SP99193	SP50145	SP50147	SP107012	SP50149	SP107017	SP107019	SP107023	SP50151	SP50153	SP99197	SP50155	SP99201	SP50157	SP99205	SP50159	SP50161	SP107025	SP107028	SP50163	SP99217	SP50165	SP107030	SP50167	SP99229	SP99233	SP107032	SP50169	SP50171	SP50173	SP50175	SP107034	SP50179	SP99237	SP107037	SP107041	SP50181	SP99249	SP99253	SP50183	SP99257	SP107044	SP50185
A[Del(T):R(1,4)]A	13	12	27	26	19	17	15	18	26	13	26	5	16	26	12	18	8	18	14	5	9	22	16	9	19	4	18	17	1	19	5	19	15	6	10	24	21	2	23	25	16	38	24	15	16	10	19	2	10	22	16	12	9	23	12	23	17	13	11	7	2	19	18	15	6	13	9	23	21	9	24	22	16	1	8	22	13	10	15	17	10	17	11	38	33	8	4	13	19	26	17	14	14	15	8	18	18	11	14	21	29	0	20	12	34	12	11	15	16	11	12	3	17	11	31	7	9	8	18	0	18	16	16	20	35	15	34	2	30	7	26	9	18	6	17	17	12	11	16	22	7	11	17	21	12	6	11	17	12	5	17	25	24	23	9	6	29	14	30	12	21	9	55	15	25	11	13	9	19	10	7	17	13	23	13	37	17	38	15	25	17	22	14	25	5	13	10	8	27	20	16	9	12	5	8	15	21	25	19	16	1	10	8	24	14	27	24	20	18	28	8	17	3	13	9	11	17	15	29	13	10	4	14	22	6	20	12	22	20	14	1	31	26	8	34	12	22	14	17	22	23	13	18	5	11	25	7	7	37	13	17	16	10	24	23	14	18	15	11	17	10	19	13	24	5	17	17	16	9	10	15	23	15	2	11	5	6	9	12	8	19	10	0	14	13	31	124	17	13	21	12	10	19	30	26	8	16	6	21	11	15	6	18	14	16	14	25	11	13	4	33	16	12	2	4	18	15	19	8	17	8	11	24	23	9	12
A[Del(T):R(1,4)]C	7	7	11	22	8	15	21	22	15	15	21	1	14	16	7	13	4	12	6	8	6	10	9	8	20	4	16	8	3	17	7	13	8	6	11	11	20	0	11	12	8	12	11	12	9	8	17	1	9	13	8	3	6	17	7	19	5	14	13	3	3	16	9	6	4	8	11	15	13	10	15	18	24	1	4	21	12	5	8	10	3	17	5	30	6	11	1	7	7	16	11	14	7	10	8	7	8	6	2	4	11	1	22	11	32	5	11	19	17	5	13	4	17	15	30	8	7	5	13	0	24	13	3	23	26	11	19	2	13	6	18	13	13	6	17	10	13	8	14	17	3	5	20	15	8	7	5	5	13	3	7	19	14	14	6	5	20	16	22	14	15	13	43	3	17	16	11	3	15	12	2	11	4	18	9	16	19	29	11	20	10	16	5	27	6	6	3	3	17	10	3	5	11	4	7	13	21	26	16	8	0	1	8	9	10	15	17	13	9	14	3	11	5	11	11	5	16	5	24	7	14	5	13	14	2	16	13	28	33	4	2	22	16	7	21	6	7	14	13	19	19	5	24	2	3	29	3	14	33	14	9	11	13	23	21	11	12	14	11	7	3	12	9	12	8	10	10	5	11	7	8	17	3	7	10	2	11	11	9	4	10	9	2	7	7	17	67	9	9	15	9	9	13	17	31	6	18	12	9	7	13	3	10	3	11	5	12	7	9	2	15	16	10	1	8	17	4	16	8	9	14	10	11	19	10	8
A[Del(T):R(1,4)]G	9	7	15	17	4	5	17	13	11	13	12	5	12	17	5	7	6	18	7	1	5	15	8	11	24	5	27	9	6	9	3	12	7	6	5	15	14	3	18	13	9	21	20	16	8	4	20	1	7	16	11	7	1	20	4	11	3	11	12	0	5	13	3	12	3	8	8	14	17	8	18	17	12	1	3	10	9	4	7	3	7	15	5	17	6	7	4	7	9	10	14	11	8	10	6	18	12	16	5	5	11	0	11	10	19	5	11	13	12	2	14	4	8	13	28	13	11	5	8	0	15	15	5	11	18	18	11	1	16	4	9	9	8	6	12	7	10	5	8	12	2	4	13	5	10	2	6	10	10	5	11	13	19	16	8	4	22	10	8	7	8	6	44	7	21	12	10	6	12	7	5	11	10	13	3	12	9	26	9	13	12	10	5	13	4	7	7	5	13	19	10	3	11	6	4	10	9	22	17	7	2	9	5	12	12	15	23	13	9	18	3	15	5	17	7	5	7	16	21	9	9	2	9	10	2	13	19	17	20	5	1	22	7	7	15	5	17	14	10	12	13	11	16	5	4	16	3	11	12	6	9	9	8	14	17	15	10	7	7	15	4	10	4	18	5	12	10	7	8	16	10	13	9	8	11	3	10	10	15	8	8	5	0	8	10	13	70	9	7	15	8	9	11	23	13	7	8	4	9	10	8	2	8	3	2	8	7	7	9	3	15	7	6	1	2	9	6	12	10	4	11	11	14	20	4	10
C[Del(T):R(1,4)]A	9	7	13	14	9	11	13	13	11	16	27	8	19	22	9	8	1	13	9	4	2	9	16	16	10	9	19	9	5	7	7	12	9	11	7	19	13	1	9	13	10	30	24	19	15	6	10	4	7	23	10	7	5	15	5	16	5	13	11	6	6	16	9	9	7	13	5	13	17	4	11	15	10	3	3	9	13	1	6	25	13	9	7	36	16	8	3	4	9	17	9	8	9	9	8	13	5	10	8	10	12	0	13	15	35	5	8	5	6	8	14	5	10	9	19	12	5	3	21	0	18	9	17	19	20	7	20	4	24	8	11	12	6	3	10	1	14	6	7	14	4	7	12	11	14	8	8	8	6	5	9	15	19	12	8	7	23	6	14	11	3	13	38	8	13	16	4	6	7	7	6	14	10	16	12	10	8	28	14	21	13	22	6	18	5	12	11	6	14	14	9	6	7	7	2	11	14	21	17	7	3	6	11	7	8	14	10	17	7	15	2	12	5	8	3	3	14	10	20	5	13	5	11	11	5	25	12	16	10	9	5	24	19	6	25	9	10	8	12	7	29	11	19	2	1	20	4	8	21	13	4	12	9	13	16	12	10	5	6	17	6	18	11	17	9	16	15	8	2	8	9	9	8	1	10	4	14	7	7	5	13	3	0	12	15	16	69	12	5	16	14	3	11	34	16	9	9	5	16	18	9	5	8	5	16	11	15	10	12	2	18	9	8	3	5	7	9	8	3	17	2	21	10	17	8	9
C[Del(T):R(1,4)]C	12	6	7	9	11	8	6	11	7	11	32	6	20	16	6	7	3	10	3	1	1	12	14	9	16	7	10	8	1	5	0	12	5	8	3	7	10	5	10	10	8	27	29	11	4	1	9	2	6	8	5	4	3	11	6	9	4	7	9	5	6	13	8	4	2	10	6	8	8	15	12	22	21	2	5	10	8	5	4	9	5	17	4	41	9	7	2	9	17	14	13	13	8	7	6	13	12	17	2	8	15	0	17	16	23	0	11	10	5	5	8	4	8	17	19	13	7	7	10	1	13	9	3	10	22	8	15	0	15	8	6	7	6	2	12	6	2	7	9	7	2	7	19	11	7	4	6	8	7	5	6	15	20	11	5	5	18	10	15	11	8	8	46	9	19	9	10	9	12	8	7	11	13	10	11	17	19	12	14	23	21	17	7	16	5	6	6	6	12	12	3	7	6	4	5	12	8	19	16	5	3	6	6	8	4	12	13	7	8	12	8	19	5	8	8	2	17	8	18	6	8	0	9	18	6	16	7	13	19	5	2	21	9	3	16	3	12	11	7	13	24	11	15	0	6	29	5	10	23	6	4	9	9	8	14	12	9	7	9	11	6	12	10	11	5	14	11	22	11	8	6	15	6	1	8	1	6	10	13	5	8	6	1	7	6	14	86	7	11	12	7	7	7	35	34	5	6	3	9	6	12	1	7	3	8	12	9	2	5	0	12	8	8	0	7	14	8	11	3	7	9	6	9	17	8	13
C[Del(T):R(1,4)]G	5	6	21	26	7	11	19	22	12	8	18	10	21	14	4	7	3	14	9	3	9	12	11	9	20	7	13	4	3	8	3	19	11	7	11	15	26	3	10	18	10	28	30	8	10	1	13	3	10	19	11	10	4	14	7	14	3	17	18	12	8	18	12	9	3	14	18	8	8	7	12	26	28	2	6	10	14	13	4	28	6	9	6	28	11	7	6	12	13	18	12	9	7	8	8	11	14	12	7	12	17	3	24	13	38	6	11	10	8	6	11	3	8	8	27	10	7	7	8	0	19	11	5	18	24	5	19	3	13	6	17	9	18	8	14	8	10	8	13	8	2	3	16	10	15	4	9	17	10	4	10	16	28	11	7	5	20	14	24	13	16	8	36	4	28	12	9	4	13	16	4	10	8	11	7	20	25	24	12	32	13	17	10	16	8	13	8	7	22	15	12	5	9	9	5	14	16	17	12	6	4	7	10	9	16	20	19	14	7	23	2	13	2	8	9	5	10	3	23	14	19	3	7	12	6	27	9	19	17	8	1	28	26	9	18	7	9	18	14	12	22	10	10	2	5	34	2	8	24	12	15	8	12	11	18	14	16	10	9	6	6	18	9	8	1	13	10	7	5	2	6	24	6	2	7	4	20	10	6	5	13	2	0	4	7	26	60	15	15	9	11	7	14	29	14	4	14	7	15	16	14	1	13	7	9	13	9	6	11	4	15	11	9	6	9	15	10	18	6	14	5	12	14	23	11	6
G[Del(T):R(1,4)]A	8	5	9	9	4	11	6	11	6	4	10	6	7	13	10	6	6	4	10	2	5	15	6	9	7	2	13	6	1	8	2	11	7	6	3	10	13	1	9	12	6	16	11	7	8	1	6	0	4	9	4	7	5	9	3	5	2	7	11	10	6	18	6	2	0	5	1	12	11	8	9	9	14	1	3	9	2	3	1	7	7	3	2	40	4	5	1	5	2	5	4	7	6	10	7	12	8	5	7	6	5	0	6	8	18	7	7	9	9	4	7	4	8	3	15	4	3	2	8	0	14	4	9	5	13	5	17	3	9	3	7	7	7	3	3	7	8	7	6	10	2	1	9	7	6	8	5	2	6	3	5	7	7	9	4	1	16	4	11	7	5	7	17	0	12	9	8	3	13	6	3	10	9	3	2	9	11	22	6	15	9	12	1	7	5	7	7	3	6	4	4	3	8	2	5	8	9	5	10	4	1	3	5	11	5	5	9	9	4	12	3	9	3	2	2	2	4	5	7	2	6	1	6	11	5	13	6	12	11	7	3	10	7	9	15	2	6	2	6	10	3	6	10	0	4	9	4	8	12	6	9	7	5	16	8	10	9	4	14	11	3	6	7	8	2	6	7	3	3	6	2	12	3	4	5	2	6	3	3	1	3	3	1	4	5	14	84	3	9	7	4	6	13	19	12	5	7	4	7	8	6	2	10	0	6	12	10	0	10	1	13	5	4	0	3	7	4	5	0	7	2	7	8	10	1	4
G[Del(T):R(1,4)]C	8	4	7	7	5	4	11	6	2	1	12	6	7	6	1	11	1	4	0	1	4	4	8	6	9	1	5	5	2	0	2	3	2	4	6	7	6	2	8	7	4	9	15	7	7	3	6	1	7	10	4	2	6	3	4	8	2	5	12	5	3	4	1	2	3	5	7	4	6	7	7	8	7	0	7	7	1	3	4	2	3	7	1	48	6	5	2	4	5	9	7	5	2	3	4	4	2	4	3	5	7	0	7	7	27	1	4	7	3	2	8	2	6	3	8	5	4	0	4	0	6	3	5	12	4	4	11	0	6	4	3	2	9	7	6	2	4	6	7	8	2	0	10	9	4	3	3	6	9	2	9	4	9	13	2	4	9	4	13	4	10	4	13	3	6	5	8	1	3	5	1	6	5	7	5	11	6	10	8	9	5	10	1	11	3	3	7	5	7	8	3	1	4	4	2	4	4	11	6	0	1	3	7	9	0	7	4	3	3	10	0	4	4	4	5	2	13	2	7	8	8	3	2	6	3	3	5	11	8	4	3	16	3	3	9	1	6	5	5	4	10	5	10	2	4	7	3	5	10	0	3	5	3	6	11	3	4	4	4	12	2	7	6	7	5	2	4	2	7	4	4	7	3	1	6	3	2	2	7	1	5	3	0	6	5	6	58	6	1	12	5	4	6	14	15	2	8	3	10	6	8	2	6	2	2	1	5	0	4	1	4	4	4	0	5	3	1	7	3	9	3	4	8	10	4	5
G[Del(T):R(1,4)]G	2	2	9	10	4	4	7	13	7	6	15	0	13	7	7	4	2	8	6	1	7	10	6	2	10	2	10	5	1	5	4	7	6	6	3	6	15	3	17	6	4	15	18	6	10	3	10	1	4	16	7	4	3	7	3	9	4	8	8	8	2	5	5	6	3	8	5	3	7	3	7	14	6	2	4	6	3	4	4	7	6	8	7	42	4	3	4	6	4	7	7	7	6	5	4	10	4	7	4	4	4	0	14	10	14	5	7	4	11	3	7	4	3	7	13	5	8	3	10	0	7	3	5	10	7	7	6	3	6	1	13	6	5	4	6	5	2	3	5	13	4	8	7	7	6	4	5	7	13	1	3	8	11	5	2	3	12	7	11	5	5	3	17	3	16	7	7	1	7	6	2	5	6	11	6	10	2	12	6	12	8	17	5	8	3	8	7	2	10	6	8	1	2	6	4	8	10	14	7	5	0	7	7	3	6	9	11	8	6	7	0	5	3	8	4	3	7	4	15	3	10	2	6	4	4	7	6	7	6	8	5	12	2	0	10	2	8	6	8	4	4	8	11	4	3	11	2	6	15	4	7	7	5	7	10	6	3	4	6	6	3	9	4	4	4	10	5	4	4	3	6	12	1	0	4	3	7	7	6	2	7	3	0	7	3	12	55	2	4	5	4	5	8	21	10	5	9	5	5	4	3	3	7	5	3	7	5	3	7	1	12	5	4	1	3	6	1	13	2	4	10	6	7	7	2	3
A[Del(T):R(5,7)]A	2	5	6	8	8	6	8	2	5	5	9	7	8	11	6	5	4	5	6	1	4	4	2	9	9	3	1	5	3	5	2	8	3	4	4	11	8	1	9	10	4	8	24	5	8	4	9	5	3	13	12	2	6	10	10	8	8	4	9	7	0	6	2	4	2	2	2	7	11	6	12	9	5	3	3	4	6	3	11	8	5	9	6	352	14	3	1	10	11	10	5	1	3	3	2	6	4	2	5	6	8	2	16	7	10	6	6	3	6	2	10	1	8	7	14	6	4	1	6	0	10	7	7	7	12	5	7	2	9	1	9	3	3	4	6	0	3	2	8	4	5	7	5	8	7	3	3	8	11	0	7	3	7	10	4	6	11	2	11	6	4	5	17	4	6	8	6	1	5	7	6	3	10	12	4	5	8	42	3	10	9	6	2	10	3	8	4	3	15	7	4	6	4	2	1	7	4	7	11	1	1	7	2	6	7	5	8	6	7	9	0	3	1	5	5	2	6	4	5	6	9	0	6	10	4	5	7	17	5	5	1	15	6	5	11	5	8	6	2	7	2	2	5	2	4	2	2	5	13	6	6	8	9	9	7	6	9	10	8	6	1	16	15	13	3	5	8	0	10	3	11	13	2	1	2	1	2	5	6	1	7	2	0	2	9	9	1403	8	2	5	5	8	10	20	6	6	6	2	6	6	7	1	5	2	13	5	5	2	4	0	9	4	4	0	1	3	7	3	5	5	8	9	6	12	1	9
A[Del(T):R(5,7)]C	2	4	6	3	4	2	4	5	3	1	5	3	7	5	4	2	0	2	7	2	3	6	4	3	4	3	3	2	3	3	0	4	1	4	2	4	5	2	3	6	7	3	9	2	6	3	3	2	2	15	3	4	3	3	4	4	4	5	4	7	2	2	4	1	2	4	1	6	5	5	2	5	5	1	1	2	5	4	5	9	5	6	3	211	2	1	1	6	8	3	0	7	4	3	1	4	4	4	1	2	6	0	6	6	8	1	6	2	4	3	2	1	5	2	9	6	1	3	5	0	2	3	0	6	6	2	2	0	4	1	6	2	2	3	2	4	1	0	2	4	5	4	4	4	5	7	3	3	2	1	2	3	2	6	3	4	7	5	8	2	7	5	7	2	4	3	5	1	6	4	2	9	4	1	2	5	2	11	6	12	1	4	6	10	1	0	3	4	9	1	4	1	2	1	6	6	11	4	10	3	0	3	3	1	3	5	6	7	3	12	0	4	0	5	4	1	3	7	8	3	6	3	7	5	2	5	4	5	2	5	0	8	1	3	9	3	1	8	4	4	3	3	5	0	1	3	3	4	12	0	6	5	5	5	4	0	3	4	3	10	3	7	6	6	4	4	2	2	7	4	2	14	1	0	2	2	4	4	3	1	4	1	0	1	3	5	726	3	4	9	5	0	5	10	8	3	3	3	8	4	3	2	3	2	3	1	3	5	1	0	7	8	2	1	4	2	3	4	3	1	3	8	6	10	1	3
A[Del(T):R(5,7)]G	2	2	3	8	3	1	7	5	2	6	3	4	5	3	2	4	1	3	1	1	2	3	3	7	7	1	4	6	1	2	0	3	3	4	3	6	1	1	3	12	4	7	8	2	8	3	7	2	3	10	6	4	2	9	4	0	1	6	2	4	2	5	3	2	2	6	4	2	4	1	10	3	5	0	4	7	3	1	2	3	1	8	3	336	1	1	0	4	3	6	4	6	3	5	1	7	3	2	3	3	6	0	4	4	13	3	4	2	4	2	2	0	2	4	6	0	0	3	7	3	8	3	5	3	5	2	2	1	4	3	3	4	3	1	6	1	1	2	1	2	2	6	4	5	4	0	4	5	4	1	1	6	6	3	1	0	8	5	4	2	7	6	3	1	8	11	3	2	7	3	0	8	2	4	0	4	6	18	4	7	4	5	1	6	1	9	5	5	4	6	7	2	1	2	1	7	4	5	9	1	1	2	1	5	4	6	4	5	4	11	2	2	0	5	2	3	3	2	7	3	4	1	2	4	6	2	6	7	5	0	0	9	4	3	3	6	3	5	2	5	5	3	2	3	1	9	1	3	8	3	2	2	3	2	1	4	4	2	10	6	0	9	6	8	3	5	2	1	2	2	2	13	1	3	4	3	4	1	1	0	8	1	0	1	6	7	930	5	3	3	3	4	9	8	11	2	2	2	2	6	1	0	4	3	3	4	8	0	2	0	5	5	1	0	1	1	1	7	3	1	8	2	1	10	1	2
C[Del(T):R(5,7)]A	2	4	1	8	3	6	5	4	4	1	7	6	6	7	7	3	0	6	1	0	3	5	2	7	5	0	3	4	1	2	2	1	2	5	1	6	9	1	8	8	4	6	15	5	7	1	2	3	3	3	4	5	2	4	3	2	2	3	3	8	1	4	1	1	3	2	4	5	3	3	1	4	5	0	2	3	3	0	8	1	2	6	0	193	5	4	0	4	6	3	3	4	2	5	1	10	6	7	3	4	4	0	8	6	7	4	4	4	2	0	4	3	3	1	5	2	4	1	3	1	9	3	2	5	8	1	8	0	5	2	1	3	4	1	4	5	2	3	3	5	5	5	5	3	5	3	1	4	5	0	4	0	5	4	3	0	2	6	4	1	5	3	11	3	5	13	2	2	9	1	1	5	3	11	4	5	3	14	4	6	2	3	2	5	0	5	1	3	6	4	3	3	5	0	3	3	5	8	10	2	1	5	1	3	5	5	6	9	1	9	0	3	0	2	6	2	3	3	4	0	3	0	2	6	2	1	0	10	8	3	0	10	3	1	6	4	4	3	0	2	2	4	4	3	2	2	2	6	5	3	5	4	5	7	5	1	3	2	5	4	1	3	4	2	3	4	5	1	3	4	4	10	3	2	3	1	5	2	1	1	0	2	0	4	3	2	755	6	7	4	2	1	5	8	6	5	3	1	4	4	5	1	3	3	2	3	3	2	3	1	4	6	1	0	3	0	3	3	4	2	8	6	4	8	0	1
C[Del(T):R(5,7)]C	3	2	0	7	0	5	3	8	2	5	4	4	5	5	0	7	1	8	3	2	1	2	5	4	12	1	2	1	1	2	2	3	3	0	1	4	3	0	4	6	5	4	10	1	6	0	2	2	1	5	2	1	0	2	0	4	2	7	4	3	1	3	1	4	2	1	3	5	4	2	4	7	3	0	2	5	2	0	2	5	2	3	3	263	2	5	0	3	3	3	5	3	2	4	1	4	1	4	0	5	4	0	2	5	6	4	4	3	4	2	6	3	3	1	9	4	0	2	3	0	3	1	1	2	7	4	7	0	4	2	6	3	2	1	3	3	2	4	3	4	1	5	4	5	4	3	3	4	3	1	2	5	4	3	2	2	9	7	3	2	4	2	11	2	5	5	4	3	4	1	2	6	3	11	6	9	6	15	3	7	3	6	2	7	3	2	4	3	4	6	4	1	6	4	2	3	5	10	5	1	2	4	3	2	0	4	1	6	4	9	3	5	2	7	2	0	3	7	6	2	7	1	3	10	3	2	1	6	5	4	1	4	6	2	10	2	2	2	2	3	4	4	3	1	2	10	1	5	9	0	3	4	5	4	9	3	2	6	7	7	4	8	4	2	3	4	3	3	5	1	3	15	0	1	2	2	4	1	3	3	2	2	0	3	1	12	741	10	4	3	4	3	6	9	7	2	2	2	2	3	2	1	3	3	0	4	3	2	3	0	2	2	4	0	4	4	2	3	3	1	3	5	3	6	3	2
C[Del(T):R(5,7)]G	1	1	2	2	5	1	6	7	5	2	5	2	5	5	4	3	0	5	2	1	4	2	4	2	5	1	4	6	2	1	2	2	0	3	1	4	4	0	2	6	3	5	4	5	3	2	3	1	1	5	2	4	1	4	3	2	4	5	3	2	1	6	0	2	0	2	3	2	6	2	2	6	3	0	1	4	3	0	1	4	1	5	0	195	1	4	3	0	3	4	0	3	4	1	1	6	2	3	2	2	2	0	3	2	5	1	2	0	0	0	9	1	8	3	3	2	2	0	5	0	7	3	0	5	3	3	10	0	6	2	3	3	0	3	3	2	1	2	2	0	0	5	4	1	3	5	1	0	5	1	1	3	6	6	2	0	10	3	5	3	2	2	7	1	3	4	3	1	6	3	1	5	2	4	0	3	2	9	2	3	3	1	0	5	0	4	3	4	7	4	2	0	0	1	1	4	2	4	1	2	0	2	1	2	0	2	3	2	0	6	1	5	0	2	1	0	5	4	4	2	4	0	1	5	2	5	3	4	9	2	0	9	3	2	9	7	7	5	1	6	5	0	3	2	1	2	0	8	7	2	4	2	2	2	3	3	4	2	1	5	0	5	2	1	2	4	1	0	1	2	1	9	3	2	1	0	2	2	2	0	4	2	0	4	4	4	658	3	0	2	1	1	3	7	6	1	6	2	5	7	5	0	1	0	2	3	3	2	2	0	2	1	3	0	3	3	0	3	1	3	2	1	2	7	2	2
G[Del(T):R(5,7)]A	3	1	6	7	1	2	5	4	4	2	1	2	7	9	1	6	0	3	2	3	3	2	4	3	3	1	6	1	1	2	0	5	2	2	2	4	7	0	1	1	6	5	6	1	2	1	1	1	0	5	3	0	1	4	3	2	4	1	4	5	0	7	2	2	1	4	3	4	3	2	3	6	1	1	1	1	5	1	0	5	3	7	5	233	4	4	1	0	1	6	5	1	4	2	1	3	3	1	1	2	6	0	5	5	8	0	2	4	6	4	1	1	4	1	2	1	3	5	3	0	3	3	3	1	3	4	3	1	4	3	2	5	5	1	0	3	1	1	4	7	1	2	3	4	2	2	1	6	5	0	2	3	2	6	3	1	3	7	4	2	4	6	9	1	1	3	5	0	6	1	0	4	5	8	1	6	6	6	2	2	4	2	0	2	2	4	2	8	7	2	6	0	3	1	2	5	5	4	5	0	0	2	2	2	2	6	1	4	3	4	6	2	4	6	5	1	2	6	3	0	3	0	1	1	3	5	3	9	2	5	1	5	3	4	5	3	2	3	2	4	2	2	4	0	1	5	1	3	6	6	4	3	1	4	3	3	3	1	1	1	0	4	2	5	6	6	3	2	1	4	2	6	0	0	5	1	1	2	1	0	3	1	0	1	4	4	544	5	1	5	2	1	2	9	3	4	3	1	2	5	7	0	4	3	9	1	4	2	5	1	0	0	0	0	2	2	3	4	1	4	3	1	8	6	3	3
G[Del(T):R(5,7)]C	1	1	1	3	0	2	1	5	3	3	5	2	3	5	1	1	0	2	0	1	4	3	2	6	2	0	3	2	0	2	0	6	3	1	0	5	3	0	0	8	3	5	4	2	6	3	0	3	0	4	4	1	3	3	3	2	3	3	7	2	0	3	0	2	2	2	1	1	2	0	9	6	2	1	2	5	1	0	3	3	1	1	0	210	2	0	0	1	2	5	1	2	1	2	1	2	2	4	1	2	3	0	1	2	8	3	1	2	4	2	1	2	2	1	6	3	2	2	4	0	3	3	2	3	2	2	2	1	2	2	5	2	1	0	0	2	3	2	0	3	3	5	3	3	2	5	1	3	4	0	6	4	1	2	1	2	4	4	2	2	2	3	5	4	4	4	2	2	2	0	4	4	4	4	2	4	1	9	7	7	4	1	2	5	1	5	5	2	6	1	2	1	0	0	1	4	3	1	3	2	1	4	1	3	5	4	4	2	3	6	1	6	0	1	2	0	5	1	4	2	4	2	3	6	1	5	0	4	4	2	1	2	0	3	11	1	3	0	0	4	4	2	2	1	2	3	2	1	3	1	0	3	2	2	7	6	1	1	9	5	0	4	1	3	1	5	1	2	5	2	4	4	1	0	3	3	1	4	1	1	3	1	0	1	2	5	494	3	0	3	2	2	3	6	7	2	1	2	0	1	0	0	2	0	4	6	2	1	1	0	6	3	1	0	0	5	4	4	2	2	3	5	2	3	2	3
G[Del(T):R(5,7)]G	0	1	1	4	3	2	2	2	6	1	8	1	3	5	5	8	0	3	1	1	3	3	1	4	1	2	3	4	1	6	1	2	1	2	2	3	1	1	4	7	4	1	9	4	6	1	3	5	1	6	2	1	3	3	1	1	2	3	7	1	1	4	1	1	0	3	2	4	7	1	2	4	2	0	1	0	3	0	2	8	2	2	2	252	4	2	0	2	2	3	3	2	2	4	3	2	3	0	2	1	3	0	4	7	5	1	3	3	3	1	3	0	3	0	2	3	2	2	2	0	1	2	0	1	3	1	2	1	3	1	1	0	5	3	3	3	3	2	2	2	2	1	4	3	2	5	0	3	1	2	3	4	4	3	2	2	2	2	4	6	2	3	10	0	3	3	3	1	2	1	0	4	2	6	3	4	4	13	4	5	2	3	3	6	1	1	0	2	2	2	2	0	3	1	0	3	3	3	6	0	0	2	2	3	2	4	2	0	3	7	0	1	0	6	3	1	2	3	3	3	3	2	0	5	0	2	2	3	5	2	1	5	4	3	3	2	2	0	5	5	3	1	1	0	2	2	1	3	10	2	2	4	5	2	2	2	2	0	4	2	0	3	9	5	4	2	4	0	0	2	5	6	2	1	3	2	3	3	1	1	4	4	0	3	0	3	450	2	0	1	4	2	3	6	1	0	1	1	5	2	5	0	3	1	6	5	4	3	2	0	2	0	0	0	1	2	2	2	0	2	2	3	3	2	1	2
