MutationType	SP23435	SP112829	SP112947	SP112985	SP112925	SP112937	SP112989	SP111145	SP111143	SP125584	SP111144	SP116296	SP116254	SP116256	SP116274	SP116259	SP116290	SP116258	SP116261	SP23463	SP116268	SP23471	SP116266	SP116264	SP116269	SP116275	SP23447	SP116255	SP23455	SP23475	SP116227	SP116226	SP23443	SP116260	SP116280	SP116224	SP116249	SP116232	SP116251	SP116272	SP116286	SP116282	SP116288	SP23467	SP116263	SP116292	SP116248	SP116276	SP116265	SP116267	SP116253	SP23481	SP116233	SP116284	SP116270	SP116257	SP116298	SP116294	SP23439	SP23483	SP116262	SP116228	SP116222	SP23451	SP116247	SP116225	SP116273	SP116221	SP116271	SP23459	SP23479	SP116223	SP116229	SP23477	SP116252	SP116278	SP23431	SP116231	SP116250	SP112815	SP112799	SP112835	SP112955	SP112807	SP112953	SP112911	SP112847	SP112859	SP112919	SP102652	SP112981	SP102620	SP112987	SP112825	SP112967	SP102622	SP112785	SP112793	SP112963	SP112801	SP112997	SP112973	SP112819	SP112941	SP112965	SP112791	SP112949	SP112857	SP112843	SP112915	SP112837	SP112823	SP102633	SP112899	SP112893	SP112895	SP102626	SP112795	SP112927	SP112779	SP112975	SP112867	SP112903	SP112933	SP112869	SP112999	SP112939	SP112921	SP112901	SP112831	SP112891	SP112775	SP112897	SP112885	SP112789	SP102630	SP112971	SP112821	SP112813	SP112961	SP112977	SP112905	SP102647	SP112873	SP112959	SP112931	SP112865	SP113003	SP113001	SP112879	SP112945	SP112935	SP112863	SP112983	SP112809	SP112923	SP112853	SP113005	SP112957	SP112783	SP112943	SP112861	SP112917	SP112787	SP112995	SP112811	SP112797	SP112909	SP112781	SP112991	SP112907	SP112817	SP112993	SP112827	SP112855	SP112969	SP112883	SP112929	SP112833	SP112777	SP112887	SP112877	SP112871	SP112875	SP112913	SP112849	SP112881	SP112951	SP112845	SP114910	SP114906	SP114921	SP114901	SP114926	SP114974	SP114958	SP114935	SP114900	SP114941	SP114937	SP114945	SP114943	SP114949	SP114960	SP114962	SP114996	SP114987	SP114966	SP114903	SP114914	SP114944	SP114930	SP114946	SP114951	SP114953	SP114924	SP114957	SP114986	SP114971	SP114991	SP114992	SP114920	SP114898	SP114932	SP114934	SP114968	SP114982	SP114973	SP114908	SP114904	SP114918	SP114984	SP114994	SP114978	SP114912	SP114917	SP114980	SP114976	SP114916	SP125579	SP111131	SP111126	SP111146	SP111123	SP111127	SP111121	SP111156	SP111122	SP111129	SP111152	SP111154	SP111124	SP111128	SP111125	SP111130	SP106835	SP106834	SP106825	SP106841	SP106827	SP106833	SP106839	SP106840	SP106828	SP106829	SP106836	SP106837	SP80037	SP102690	SP80213	SP79939	SP109649	SP79988	SP80183	SP79971	SP80217	SP79968	SP80160	SP80244	SP79998	SP80216	SP80042	SP79907	SP79958	SP80205	SP80014	CPCT02070032T	CPCT02060045T	CPCT02020310T	CPCT02020323T	CPCT02140007T	CPCT02140011T	CPCT02020348T	CPCT02020357T	CPCT02020351T	CPCT02140020T	CPCT02010399T	CPCT02020370T	CPCT02140023T	CPCT02140022T	CPCT02020378T	CPCT02010415T	CPCT02070021T	CPCT02070024T	CPCT02020380T	CPCT02070023T	CPCT02020386T	CPCT02020387T	CPCT02020388T	CPCT02040046T	CPCT02070036T	CPCT02070035T	CPCT02020394T	CPCT02140026T	CPCT02140029T	CPCT02140030T	CPCT02020656TII	CPCT02011011T	CPCT02070269T	CPCT02330130T	CPCT02070256T	CPCT02070425T	CPCT02080281T	CPCT02070270T	CPCT02390037T	CPCT02140098T	CPCT02020888T	CPCT02340055T	CPCT02070430T	CPCT02050418T	CPCT02340108T	CPCT02100137T	CPCT02070433T	CPCT02070264T	CPCT02070420T	DRUP01070028TII	CPCT02080180T	CPCT02070446T	CPCT02020704TII	CPCT02220031T	DRUP01070071T	CPCT02140102T	CPCT02070280T	CPCT02100194T	CPCT02070268T	CPCT02011043T	CPCT02070449T	CPCT02340056T	CPCT02070450T	CPCT02220069T	CPCT02070452T	DRUP01070038T	CPCT02150043T	CPCT02090033T	CPCT02070426T	CPCT02150047T	CPCT02070125T	CPCT02190054T	CPCT02130169T	CPCT02020918T	CPCT02070459T	CPCT02140055T	DRUP01070028T	CPCT02160061T	CPCT02020656T	CPCT02020931T	CPCT02070106T	CPCT02070289T	CPCT02210043T	CPCT02010753T	CPCT02020924T	CPCT02070293T	CPCT02020938T	CPCT02200006T	CPCT02020658T	CPCT02070292T	CPCT02070055TII	CPCT02070466T	CPCT02070454T	CPCT02010762T	CPCT02260016T	CPCT02350020T	CPCT02070295T	CPCT02020942T	CPCT02140060T	CPCT02310008T	CPCT02070300T	CPCT02160062T	CPCT02070473T	CPCT02070468T	CPCT02300052T	CPCT02070301T	CPCT02430002T	CPCT02070474T	CPCT02070472T	DRUP01070036T	CPCT02150052T	CPCT02070307T	CPCT02330099T	CPCT02070263T	DRUP01050020T	CPCT02020678T	CPCT02020673T	WIDE01010113T	CPCT02050442T	CPCT02020968T	CPCT02020970T	CPCT02060294T	CPCT02070478T	CPCT02140065T	CPCT02210085T	CPCT02390044T	CPCT02050443T	CPCT02070306T	CPCT02070481T	CPCT02070482T	DRUP01140005T	CPCT02220082T	CPCT02020687T	CPCT02070484T	CPCT02020686T	CPCT02070486T	CPCT02070483T	CPCT02070487T	CPCT02040342T	CPCT02020977T	CPCT02070312T	CPCT02040343T	CPCT02290031T	CPCT02150008T	CPCT02370013TII	CPCT02100202T	CPCT02100203T	CPCT02070466TII	WIDE01010214T	WIDE01010215T	WIDE01010234T	CPCT02110083T	CPCT02070315T	DRUP01070026TII	CPCT02020981T	CPCT02140067T	CPCT02350003T	CPCT02070490T	WIDE01010283T	CPCT02020982T	CPCT02020975T	WIDE01010323T	CPCT02070208T	CPCT02070064TII	CPCT02140041TIV	CPCT02020704T	CPCT02040249T	CPCT02020924TII	WIDE01010383T	CPCT02070335T	CPCT02230091T	CPCT02230102T	DRUP01050049T	CPCT02020715T	CPCT02340086T	CPCT02020731T	CPCT02370027T	WIDE01010246T	CPCT02070139T	CPCT02070318T	CPCT02290038T	CPCT02070147TII	WIDE01010453T	DRUP01070042T	CPCT02030488T	CPCT02010840T	CPCT02070339T	CPCT02070338T	CPCT02230108T	CPCT02030380TII	CPCT02070345T	CPCT02070350T	CPCT02010875T	CPCT02010877T	CPCT02070359T	CPCT02070307TII	CPCT02010885T	CPCT02010857T	CPCT02090058T	WIDE01010611T	CPCT02070364T	CPCT02140075T	CPCT02010889T	CPCT02060249T	CPCT02020760T	CPCT02020780T	CPCT02070367T	CPCT02050389T	CPCT02070368T	CPCT02150019T	CPCT02300046T	CPCT02070130T	CPCT02070362T	CPCT02070361T	CPCT02140041TIII	CPCT02140081T	CPCT02020804T	CPCT02040280T	CPCT02070370T	CPCT02040283T	CPCT02050108T	CPCT02050391T	CPCT02130146T	CPCT02070378T	CPCT02070383T	CPCT02070379T	CPCT02340099T	CPCT02070274T	CPCT02070388T	CPCT02010361T	CPCT02070389T	CPCT02330125T	CPCT02070391T	CPCT02020827T	CPCT02150031T	DRUP01070052T	CPCT02010947T	DRUP01070020TII	DRUP01010097T	CPCT02030545T	CPCT02140086T	CPCT02070395T	CPCT02440017T	CPCT02040294T	CPCT02070392T	CPCT02070107TII	CPCT02010958T	CPCT02100189T	CPCT02080078TII	CPCT02020847T	DRUP01070055T	CPCT02010654T	CPCT02010973T	CPCT02070130TII	CPCT02070064TIII	CPCT02070196T	CPCT02070398T	CPCT02010971T	DRUP01070057T	CPCT02050268T	CPCT02020678TII	CPCT02010978T	CPCT02210074T	CPCT02070402T	CPCT02070236T	CPCT02070217T	DRUP01010040T	CPCT02010692TII	CPCT02030380T	CPCT02220064T	CPCT02020596T	CPCT02011000T	CPCT02010998T	CPCT02070409T	CPCT02011002T	CPCT02040295T	CPCT02330129T	CPCT02040280TII	CPCT02020610T	CPCT02011003T	CPCT02070211T	CPCT02120057T	CPCT02070218T	CPCT02070416T	CPCT02210075T	CPCT02070415T	CPCT02011010T	CPCT02011012T	CPCT02070092T	CPCT02011005T	CPCT02140050T	CPCT02070235T	CPCT02340038T	CPCT02020620T	CPCT02140041TII	CPCT02070223T	CPCT02070229T	CPCT02070206T	CPCT02230052T	CPCT02140054T	CPCT02020628T	CPCT02140052T	CPCT02020560T	CPCT02070233T	CPCT02070234T	CPCT02070148T	CPCT02070142T	CPCT02070133T	CPCT02070145T	CPCT02070143T	CPCT02070141T	CPCT02010537T	CPCT02070140T	CPCT02330029T	CPCT02070158T	CPCT02010585T	CPCT02080110T	CPCT02070144T	CPCT02070107T	CPCT02380009T	CPCT02260001T	CPCT02070164T	CPCT02140045T	DRUP01070015T	CPCT02020525T	CPCT02070151T	CPCT02070174T	CPCT02020351TII	CPCT02070161T	CPCT02070105T	CPCT02070176T	CPCT02380014T	CPCT02070192T	CPCT02070193T	CPCT02020543T	CPCT02070181T	CPCT02070195T	CPCT02070027T	CPCT02330044T	CPCT02070153T	CPCT02210026T	CPCT02070200T	CPCT02070202T	CPCT02010629T	DRUP01070020T	CPCT02070049T	CPCT02070046T	DRUP01140001T	CPCT02020422T	CPCT02030300T	CPCT02070037T	CPCT02020380TII	CPCT02020409T	CPCT02100041T	CPCT02070055T	CPCT02070064T	CPCT02070074T	CPCT02020419T	CPCT02070068T	CPCT02020449T	CPCT02140038T	CPCT02010389T	CPCT02070080T	CPCT02290006T	CPCT02070069TII	CPCT02070069T	CPCT02070087T	CPCT02010490T	CPCT02080078T	CPCT02140040T	CPCT02070082T	DRUP01070008T	CPCT02070091T	CPCT02070075T	CPCT02070100T	DRUP01140002T	CPCT02020476T	CPCT02070117T	CPCT02140041T	CPCT02070101T	CPCT02070127T	CPCT02020494T	CPCT02020502T	CPCT02020500T	CPCT02040107T	CPCT02020313T	CPCT02070131T	CPCT02070135T	CPCT02140025T	CPCT02070134T	CPCT02020501T	CPCT02070085TII	DRUP01070026T	CPCT02070245T	CPCT02070241T	CPCT02070253T	CPCT02070250T	CPCT02070252T	CPCT02070220T	CPCT02120074T	CPCT02220030T	CPCT02010692T	CPCT02010695T	CPCT02010711T	CPCT02070266T	CPCT02070023TII	WIDE01010628T	CPCT02020938TII	WIDE01010484T	CPCT02070444T	CPCT02070444TII	WIDE01010585T	WIDE01010642T	WIDE01010668T	WIDE01010537T
A[Del(C):R1]A	4	0	4	0	3	1	3	2	5	0	3	1	0	0	0	4	0	0	0	0	0	0	2	3	4	2	1	0	0	1	0	2	1	2	3	0	0	0	1	1	1	4	0	1	1	1	2	0	4	4	2	1	0	2	2	0	1	0	2	0	3	4	0	2	4	2	3	1	0	1	1	0	3	1	0	0	3	1	0	2	1	3	0	1	4	1	4	4	2	1	3	11	5	2	0	4	6	4	5	4	3	3	0	2	1	2	1	0	6	4	6	1	4	4	2	1	1	2	6	1	1	4	0	3	3	0	2	1	2	3	3	3	3	0	3	2	3	3	1	3	2	5	2	3	2	2	2	3	2	3	1	2	2	1	5	1	5	1	3	1	1	0	2	3	4	2	3	2	3	5	4	8	4	0	5	2	1	4	1	57	4	1	2	1	0	3	2	0	3	4	3	7	4	3	4	6	3	3	9	11	12	12	5	6	17	8	9	17	10	5	11	6	5	5	9	5	6	5	5	8	9	3	3	3	3	14	4	5	4	4	3	6	8	4	3	3	3	4	4	0	3	3	1	2	5	0	2	4	4	1	4	0	5	2	1	1	4	3	2	5	4	2	2	1	3	0	2	4	1	0	0	0	3	1	3	0	1	0	0	0	0	2	4	4	3	0	4	6	7	27	4	3	7	9	5	10	14	12	5	42	3	7	8	46	10	288	10	182	6	0	4	1	8	2	2	6	6	5	6	9	3	2	1	1	4	10	2	4	8	3	6	6	3	8	2	4	9	1	135	12	4	4	5	2	13	3	3	8	6	9	3	55	3	9	7	4	10	10	10	9	2	9	4	5	5	8	5	5	8	10	2	4	0	5	1	7	16	4	4	5	9	5	6	4	5	4	4	3	4	1	2	17	5	4	10	9	42	3	11	7	8	12	7	6	3	10	11	6	7	6	6	5	156	9	9	1	14	2	7	11	6	11	7	3	6	4	7	6	10	5	4	11	5	2	2	3	8	5	7	170	5	5	1	3	2	5	4	4	11	7	6	130	4	1	10	7	8	1	142	3	6	8	8	11	9	5	3	2	4	61	5	12	4	13	4	7	6	7	13	8	10	5	1	11	2	8	7	4	2	9	6	8	4	3	3	16	3	3	9	6	8	5	5	7	1	3	3	7	40	9	5	4	6	7	10	18	3	132	4	7	4	5	9	38	12	6	7	3	4	18	17	3	9	5	2	4	1	107	3	3	6	11	6	6	2	8	14	9	2	4	9	2	22	11	7	4	8	5	3	0	6	3	13	180	14	14	9	5	28	5	2	3	8	1	8	5	8	5	10	6	6	10	1	4	5	8	8	9	4	2	2	0	6	5	7	4	2	13	87	4	4	12	3	0	1	2	7	55	9	83	5	4	5	5	0	1	16	12	69	10	1	2	5	1	6	8	4	6	9	5	59	4	2	56	0	3	3	11	12	3	14	7	9	7	2	5	5	6	6	5	4	4	4	9	3	5	5	237	3	3	5	6	9	8	5	3	2	3	0	6	7	1	26	5	6	6	6	8	74	4	3	2	4	2	15	1	192	9	5	7	7	286	15	0	6	4	5	9	3	2	7
A[Del(C):R1]G	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	2	1	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	1	0	1	1	0	0	1	0	0	3	0	0	0	0	0	1	0	0	2	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	2	1	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	0	0	1	2	2	0	3	0	1	2	0	0	16	1	16	0	0	0	0	0	1	1	1	1	2	0	1	0	0	0	1	0	1	0	0	1	2	0	0	0	0	0	0	0	0	4	0	0	2	0	0	1	1	0	0	0	0	0	3	1	0	0	1	0	0	1	2	0	0	0	0	0	1	1	0	1	3	1	0	0	0	0	2	0	0	1	2	1	0	0	0	1	0	3	2	1	0	0	0	0	0	0	0	0	1	0	2	2	0	2	0	0	2	1	1	1	1	1	1	9	0	0	1	1	0	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	1	0	1	12	0	0	0	0	1	1	0	5	0	2	0	4	1	1	0	0	1	1	10	1	0	0	1	1	0	0	0	0	1	8	0	2	0	1	1	1	0	0	2	1	1	2	0	1	0	1	0	2	2	0	2	0	1	1	0	1	0	0	1	1	0	2	0	0	0	0	0	2	5	3	0	0	0	1	0	2	1	6	1	0	1	1	1	0	0	3	0	0	0	2	2	1	0	0	0	1	1	4	1	0	2	1	0	0	0	2	0	0	0	3	0	0	2	1	1	1	1	0	0	2	2	0	2	23	0	3	0	1	1	1	1	0	1	0	1	2	1	1	1	0	0	1	3	2	0	2	0	1	1	1	0	0	3	0	2	1	0	0	8	2	0	0	1	1	1	2	0	1	0	6	0	0	1	0	0	2	0	0	4	1	0	1	0	0	0	0	0	4	0	2	1	1	0	3	1	0	0	0	2	1	1	2	0	0	0	1	1	1	1	1	2	1	1	1	0	0	0	16	0	0	0	2	1	1	0	0	1	2	0	2	0	2	3	4	0	1	0	0	3	0	0	0	0	1	0	0	7	1	1	0	3	16	2	0	0	0	1	0	1	0	1
A[Del(C):R1]T	4	0	2	0	1	1	1	4	0	0	6	0	1	0	6	3	1	1	1	3	1	1	1	3	3	6	0	0	1	1	0	0	1	2	8	0	0	0	0	4	0	1	0	1	3	0	0	0	2	2	1	0	0	1	1	1	0	0	1	0	2	3	1	2	3	1	4	2	1	0	0	1	4	0	0	0	0	1	0	6	2	3	0	2	5	3	4	6	0	1	3	1	1	5	1	4	7	1	3	4	6	4	1	0	2	1	0	3	4	5	3	3	2	2	0	0	5	5	0	9	4	2	2	1	1	2	0	0	0	0	4	1	1	3	4	2	2	2	1	4	1	1	4	4	0	4	4	1	2	2	2	0	1	4	0	3	0	2	1	2	0	0	3	4	3	2	1	2	6	3	4	4	3	0	1	2	0	2	2	1	3	0	1	3	2	2	3	0	3	5	4	4	6	5	5	3	4	5	16	11	10	10	3	4	19	11	13	19	4	5	11	5	2	2	4	3	3	5	5	11	14	6	3	4	3	21	5	4	4	5	5	4	13	5	6	5	6	3	5	0	1	3	1	1	4	0	1	3	2	3	3	2	3	4	1	0	2	5	1	1	2	1	1	1	2	0	1	2	3	0	0	0	0	1	3	0	2	0	1	0	1	3	3	5	3	1	4	3	5	3	3	5	1	8	2	8	7	14	8	5	8	6	10	4	2	30	15	26	5	1	6	1	11	1	1	4	7	7	7	1	7	5	2	4	3	23	4	7	5	4	2	3	9	6	3	2	12	4	20	9	5	4	6	2	13	2	4	1	9	6	2	11	0	3	2	6	11	10	16	3	6	4	3	2	7	4	8	2	10	16	4	6	3	2	4	3	9	2	4	7	6	4	6	1	9	2	4	3	4	3	5	28	16	5	1	6	40	7	5	2	8	9	7	3	3	8	2	7	3	6	3	2	13	6	5	0	3	2	1	8	4	6	3	5	4	6	3	4	3	7	4	7	5	1	6	5	4	2	3	14	0	2	2	5	2	6	3	4	5	5	15	20	2	3	7	1	3	2	13	0	7	4	4	11	2	2	4	7	3	8	6	7	3	7	6	5	4	3	7	1	12	6	11	6	0	2	3	1	2	3	1	3	3	3	3	8	4	1	18	10	18	6	6	7	4	3	2	4	26	5	7	3	12	5	6	9	0	13	4	8	5	4	6	7	8	5	2	4	3	15	17	5	10	10	2	2	9	12	2	1	3	8	2	5	11	8	8	6	3	8	14	6	41	5	6	3	5	9	3	2	5	6	10	38	12	13	11	11	39	2	2	3	7	5	4	1	9	1	4	6	18	4	3	4	2	2	3	9	1	1	2	0	4	1	10	3	4	11	9	8	3	6	4	2	5	2	2	11	2	15	6	3	6	1	3	5	18	19	13	12	4	2	2	3	2	4	2	5	7	7	11	3	4	4	5	3	6	2	14	5	3	5	8	4	3	2	1	3	11	6	5	3	3	5	2	6	6	21	3	1	4	2	11	8	13	10	3	3	4	2	3	2	5	5	4	1	4	5	11	0	3	4	3	3	3	8	22	5	2	3	5	26	12	2	4	4	11	6	3	1	8
A[Del(C):R2]A	1	2	1	0	2	2	1	1	1	0	3	0	1	1	0	1	0	1	0	0	0	1	2	1	1	0	0	1	0	1	0	0	0	0	5	0	0	0	1	0	0	1	1	1	1	1	0	0	2	1	0	1	1	0	2	1	0	0	3	0	0	2	2	1	0	0	0	0	1	1	0	0	2	0	0	0	0	0	1	3	0	0	1	1	3	0	0	4	1	3	1	1	1	2	0	3	1	1	2	2	1	3	2	1	0	0	1	1	2	2	2	1	0	1	4	0	0	3	1	1	0	0	0	0	2	1	2	0	0	2	1	1	1	0	5	1	0	1	0	2	0	2	1	2	0	0	0	0	2	0	1	0	0	0	2	2	2	0	0	1	1	2	0	1	0	0	2	0	2	1	1	2	4	1	0	0	1	4	2	2	0	0	1	4	1	0	0	0	3	0	0	6	7	1	1	2	1	6	7	6	6	6	3	3	5	5	6	6	6	1	6	3	1	2	2	4	2	2	2	5	4	0	5	1	1	6	2	2	0	0	0	2	5	2	0	0	2	2	0	0	0	0	0	2	1	0	1	0	2	1	1	0	0	1	2	0	1	4	0	3	0	1	2	3	1	0	1	0	2	0	0	1	2	3	0	0	1	0	0	0	0	1	1	2	1	1	0	1	4	4	2	2	2	2	3	2	5	13	2	8	2	0	3	13	4	53	2	32	1	0	1	1	3	0	1	2	1	4	2	2	2	2	1	1	2	3	2	2	2	0	2	1	2	1	0	0	4	2	39	2	4	2	1	1	2	3	1	6	5	5	1	14	0	4	3	2	1	4	6	1	4	2	0	1	1	2	1	0	1	12	4	2	1	4	1	2	4	6	3	2	2	3	2	5	3	2	4	2	2	1	0	3	5	0	1	5	14	1	4	2	1	2	2	1	3	7	4	4	1	1	0	4	34	4	2	0	4	2	2	0	3	0	1	1	5	0	1	3	4	1	0	2	3	11	2	2	4	0	1	31	2	1	1	0	3	2	1	4	2	1	3	37	2	2	7	0	3	1	27	2	2	0	1	4	1	5	2	1	2	20	1	1	1	13	0	4	1	2	11	4	5	1	3	2	0	4	0	5	1	2	2	2	3	3	1	4	8	4	6	4	4	2	1	3	4	1	2	2	11	5	2	0	2	9	3	4	4	33	0	6	1	1	2	3	3	3	0	1	3	1	7	2	6	3	1	2	1	15	2	5	1	1	1	2	5	3	4	10	1	2	4	3	3	2	4	1	1	9	1	1	2	2	5	171	6	2	3	3	14	1	4	0	8	1	7	4	1	3	3	3	3	4	2	3	0	2	5	2	0	2	0	1	2	0	2	6	0	3	17	1	1	5	1	1	2	2	3	10	3	22	1	2	1	3	2	3	1	4	14	5	1	1	2	0	2	1	1	6	5	3	6	1	3	8	1	4	0	2	5	1	4	2	3	1	2	1	2	0	1	0	4	4	2	2	0	2	5	48	0	0	0	3	8	2	2	5	1	4	0	3	4	3	7	1	3	3	2	4	10	1	3	1	1	3	5	2	37	3	1	2	2	49	7	1	1	0	2	3	2	0	2
A[Del(C):R2]G	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	2	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	2	0	0	1	1	1	0	0	0	1	2	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	8	0	6	0	1	0	0	0	0	0	2	1	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	2	0	0	0	2	1	0	0	3	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	0	1	2	1	0	0	0	1	1	1	0	0	0	0	1	0	5	0	1	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	1	1	0	3	0	0	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	1	2	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	2	0	1	0	0	1	0	1	0	0	0	0	2	1	0	1	0	1	0	0	1	0	1	0	0	0	0	1	16	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	7	0	0	0	0	0	0	1	0	0
A[Del(C):R2]T	0	2	1	0	0	0	0	3	1	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	0	0	1	2	0	0	0	2	0	3	0	0	1	0	0	0	1	0	1	0	0	0	0	1	1	1	3	1	0	0	2	0	0	2	0	1	0	0	0	2	0	1	1	0	1	0	1	1	0	1	0	2	0	0	1	1	1	2	0	3	0	1	1	0	0	1	0	1	0	1	3	3	2	1	3	1	3	4	2	2	1	0	2	2	2	5	2	1	0	0	1	4	2	0	1	2	0	2	0	2	3	3	1	0	1	1	3	2	0	2	0	2	1	0	1	0	1	1	3	1	0	1	0	1	0	0	0	0	2	2	1	1	1	3	1	1	0	1	1	1	4	0	0	1	3	1	0	3	3	1	0	4	2	2	3	0	0	0	0	0	1	2	0	1	0	2	5	8	3	1	5	3	9	3	3	3	3	2	5	1	6	6	3	6	0	3	3	2	2	5	3	4	1	1	6	7	0	6	3	3	3	1	1	0	0	0	1	6	1	0	0	1	1	0	0	2	4	3	0	0	0	0	2	0	1	5	1	0	1	1	0	1	6	0	1	1	2	1	1	3	1	1	0	2	0	0	0	0	1	1	0	2	0	2	0	2	1	2	0	0	0	2	3	6	2	2	1	1	4	2	1	3	6	5	9	2	4	7	4	2	23	7	22	3	2	3	2	2	0	1	1	2	2	3	3	3	0	1	1	1	5	2	0	3	1	1	3	1	5	3	1	3	1	11	6	8	1	2	3	4	0	1	1	1	2	0	4	0	1	1	1	4	2	6	3	0	2	1	3	2	2	3	3	1	12	1	3	5	5	2	2	5	2	2	3	2	4	1	2	4	1	3	1	0	1	2	9	3	3	1	8	19	1	7	1	2	7	5	3	2	5	1	1	4	0	2	1	11	6	1	0	1	1	0	1	4	4	1	0	8	2	3	1	2	3	3	7	1	2	3	1	1	1	5	16	3	1	0	3	0	6	2	4	5	2	4	11	4	1	3	1	1	2	12	5	3	2	4	5	1	1	1	4	0	8	0	3	1	6	4	4	6	1	5	2	6	1	3	2	1	2	2	2	3	1	1	3	2	1	1	6	2	1	5	4	4	4	5	5	5	4	1	5	15	3	2	3	3	6	7	7	0	21	3	4	0	6	5	7	3	4	4	1	4	7	10	2	7	3	1	2	0	8	1	3	2	2	4	4	1	0	8	4	1	3	5	1	14	1	4	1	2	4	2	2	3	0	7	60	4	9	3	2	9	0	0	4	7	2	4	2	1	2	2	1	4	2	1	0	1	2	3	3	1	1	0	1	3	1	3	7	1	7	8	3	0	4	1	1	2	2	1	7	1	7	0	3	3	2	1	0	6	6	8	6	4	1	0	2	3	1	2	1	3	2	8	3	2	8	2	1	2	2	5	2	3	2	6	2	1	2	0	2	1	1	1	1	2	0	1	2	6	21	1	1	4	1	8	6	4	1	2	1	1	2	0	1	5	1	5	0	1	6	11	2	2	2	2	2	2	1	18	1	3	3	3	24	8	5	1	0	1	4	0	1	3
