NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	817.104	14.975	243.981	8.037	0.041	0.995	1000000.0
2	840.963	15.385	250.712	8.435	0.042	0.995	1000000.0
3	814.879	15.045	243.126	8.122	0.041	0.995	1000000.0
4	814.481	14.921	243.165	7.985	0.041	0.995	1000000.0
5	842.639	15.512	250.905	8.587	0.042	0.994	1000000.0
6	815.258	14.955	243.582	8.019	0.041	0.995	1000000.0
7	811.79	14.936	242.016	8.027	0.041	0.995	1000000.0
8	837.31	15.448	248.854	8.541	0.042	0.994	1000000.0
9	815.599	14.998	242.843	8.06	0.041	0.995	1000000.0
10	837.198	15.332	248.021	8.413	0.042	0.995	1000000.0
11	836.137	15.373	246.406	8.432	0.042	0.995	1000000.0
12	818.181	14.946	242.888	7.991	0.041	0.995	1000000.0
13	837.817	15.439	248.437	8.536	0.043	0.994	1000000.0
14	812.578	14.977	242.327	8.028	0.041	0.995	1000000.0
15	816.736	14.855	244.058	7.916	0.041	0.995	1000000.0
16	839.771	15.414	250.427	8.496	0.042	0.995	1000000.0
17	811.456	14.994	239.844	8.023	0.041	0.995	1000000.0
18	836.831	15.414	247.715	8.504	0.042	0.995	1000000.0
19	813.083	14.973	240.418	8.031	0.041	0.995	1000000.0
20	843.564	15.422	253.202	8.509	0.042	0.995	1000000.0
21	837.614	15.402	248.047	8.458	0.042	0.995	1000000.0
22	812.19	14.944	241.415	7.988	0.041	0.995	1000000.0
23	813.528	14.975	241.79	8.031	0.041	0.995	1000000.0
24	817.499	15.025	242.883	8.096	0.041	0.995	1000000.0
25	837.498	15.491	248.521	8.564	0.042	0.994	1000000.0
26	815.309	14.981	240.581	8.047	0.041	0.995	1000000.0
27	811.969	14.924	240.83	8.023	0.041	0.995	1000000.0
28	841.018	15.388	249.944	8.456	0.042	0.995	1000000.0
29	840.822	15.432	250.538	8.506	0.042	0.994	1000000.0
30	833.319	15.315	246.154	8.373	0.042	0.995	1000000.0
31	808.961	15.041	240.953	8.076	0.041	0.995	1000000.0
32	837.533	15.437	248.744	8.505	0.042	0.994	1000000.0
33	836.795	15.505	248.725	8.61	0.042	0.994	1000000.0
34	835.295	15.42	248.205	8.496	0.042	0.995	1000000.0
35	816.339	14.955	243.005	7.989	0.041	0.995	1000000.0
36	836.575	15.343	248.403	8.461	0.042	0.995	1000000.0
37	833.564	15.505	247.775	8.592	0.042	0.994	1000000.0
38	840.14	15.406	249.509	8.462	0.042	0.994	1000000.0
39	838.031	15.402	250.076	8.484	0.042	0.995	1000000.0
40	838.741	15.479	249.218	8.546	0.042	0.994	1000000.0
41	815.193	14.896	242.693	7.926	0.041	0.995	1000000.0
42	809.255	14.978	239.565	8.065	0.041	0.995	1000000.0
43	810.721	14.972	242.099	8.049	0.041	0.995	1000000.0
44	836.769	15.411	249.121	8.538	0.042	0.994	1000000.0
45	839.033	15.374	249.497	8.477	0.042	0.995	1000000.0
46	815.064	15.029	242.677	8.125	0.041	0.995	1000000.0
47	815.834	14.966	244.403	8.0	0.041	0.995	1000000.0
48	838.589	15.418	249.955	8.515	0.042	0.994	1000000.0
49	813.342	15.029	240.038	8.052	0.041	0.995	1000000.0
50	817.045	14.926	242.451	8.009	0.041	0.995	1000000.0
51	814.241	14.971	242.191	8.024	0.041	0.995	1000000.0
52	816.106	14.936	244.75	7.973	0.041	0.995	1000000.0
53	833.389	15.475	247.05	8.568	0.042	0.994	1000000.0
54	813.454	14.971	242.432	8.003	0.041	0.995	1000000.0
55	809.745	15.02	239.963	8.059	0.041	0.995	1000000.0
56	838.131	15.425	249.946	8.497	0.042	0.995	1000000.0
57	839.489	15.425	251.922	8.499	0.042	0.994	1000000.0
58	839.782	15.374	249.457	8.418	0.042	0.995	1000000.0
59	810.067	15.015	240.205	8.079	0.041	0.995	1000000.0
60	840.414	15.319	250.656	8.398	1.575	0.995	1000000.0
61	836.907	15.315	246.419	8.401	0.042	0.995	1000000.0
62	831.471	15.42	246.134	8.53	0.043	0.994	1000000.0
63	815.178	14.97	241.742	7.987	0.041	0.995	1000000.0
64	837.574	15.456	249.312	8.529	0.042	0.994	1000000.0
65	841.976	15.449	251.736	8.524	0.042	0.994	1000000.0
66	840.051	15.41	248.424	8.463	0.042	0.995	1000000.0
67	816.03	14.975	245.024	8.02	0.041	0.995	1000000.0
68	833.782	15.369	246.916	8.48	0.042	0.995	1000000.0
69	841.321	15.399	251.298	8.468	0.042	0.995	1000000.0
70	833.821	15.327	246.728	8.421	0.042	0.995	1000000.0
71	837.04	15.439	247.162	8.536	0.042	0.994	1000000.0
72	816.791	14.939	242.119	7.997	0.041	0.995	1000000.0
73	809.57	14.978	240.107	8.025	0.041	0.995	1000000.0
74	809.183	14.999	239.078	8.042	0.041	0.995	1000000.0
75	811.495	15.008	240.065	8.056	0.041	0.995	1000000.0
76	838.393	15.518	250.115	8.615	0.042	0.994	1000000.0
