Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
SP85623	68	0.902	42.742	62.856%	6.685	44.272%	0.35211	0.873
SP85491	98	0.923	53.774	54.871%	9.062	40.608%	0.30677	0.905
SP87582	63	0.875	40.11	63.667%	6.277	49.47%	0.42773	0.82
SP89090	72	0.916	44.504	61.811%	7.163	41.083%	0.41634	0.895
SP85511	157	0.946	56.838	36.203%	9.777	32.322%	0.18515	0.919
SP85952	55	0.855	41.223	74.951%	6.937	52.142%	0.54406	0.815
SP85840	92	0.939	39.998	43.476%	6.454	34.597%	0.24263	0.913
SP87675	67	0.919	32.831	49.001%	6.308	39.975%	0.33025	0.897
SP85836	155	0.95	62.443	40.286%	10.059	31.73%	0.21757	0.93
SP120767	138	0.941	53.637	38.867%	8.991	33.838%	0.18169	0.912
SP105708	96	0.95	39.165	40.797%	6.115	31.369%	0.27505	0.93
SP85818	2	0.864	2.863	143.15%	1.469	73.45%	1.25759	0.883
SP105922	61	0.914	34.155	55.992%	5.927	41.599%	0.33245	0.891
SP86118	94	0.914	47.249	50.265%	8.324	40.812%	0.28939	0.883
SP86306	159	0.975	61.709	38.811%	9.663	23.653%	0.20606	0.97
SP87099	103	0.944	49.289	47.853%	8.468	34.657%	0.30051	0.931
SP87434	70	0.899	41.919	59.884%	7.068	44.349%	0.43832	0.869
SP85864	24	0.882	20.684	86.183%	3.61	47.402%	0.79287	0.866
SP105807	104	0.905	46.79	44.99%	8.534	43.55%	0.22827	0.857
SP89291	52	0.862	33.996	65.377%	5.89	50.882%	0.5097	0.814
SP88050	42	0.866	33.619	80.045%	6.122	50.323%	0.66612	0.841
SP88593	72	0.884	46.121	64.057%	7.943	47.3%	0.42528	0.85
SP88158	29	0.869	21.565	74.362%	3.721	50.174%	0.55915	0.839
SP87534	185	0.971	68.217	36.874%	10.522	23.982%	0.19602	0.964
SP88776	103	0.923	46.91	45.544%	8.177	38.504%	0.25324	0.891
SP85725	84	0.932	45.304	53.933%	7.259	36.757%	0.33517	0.914
SP86660	162	0.962	64.454	39.786%	10.044	28.118%	0.18935	0.95
SP87903	48	0.851	33.27	69.313%	5.75	52.49%	0.58123	0.801
SP88098	121	0.941	61.719	51.007%	10.593	35.019%	0.29388	0.928
SP85487	241	0.987	69.025	28.641%	10.687	16.265%	0.12789	0.985
SP105759	60	0.906	32.079	53.465%	5.328	42.387%	0.39019	0.868
SP86775	20	0.658	24.926	124.63%	4.26	75.307%	1.29312	0.577
SP88322	93	0.934	45.284	48.692%	7.823	35.97%	0.27463	0.914
SP85582	87	0.916	46.261	53.174%	7.32	40.113%	0.33479	0.883
SP87446	201	0.984	55.702	27.712%	8.395	17.968%	0.12331	0.979
SP87337	40	0.798	31.574	78.935%	5.4	60.374%	0.69874	0.723
SP86929	157	0.976	54.048	34.425%	8.212	22.56%	0.17048	0.969
SP86130	73	0.897	43.515	59.61%	7.295	44.478%	0.42345	0.862
SP86425	136	0.941	60.565	44.533%	10.273	33.869%	0.2326	0.921
SP85495	29	0.844	23.508	81.062%	4.457	53.656%	0.65848	0.814
SP85787	41	0.834	32.564	79.424%	6.801	55.716%	0.60194	0.807
SP86836	16	0.87	19.628	122.675%	6.28	60.997%	1.21027	0.875
SP89245	32	0.844	24.3	75.938%	3.941	53.63%	0.56479	0.792
SP86989	151	0.952	57.818	38.29%	9.699	31.484%	0.16909	0.933
SP88757	59	0.797	42.389	71.846%	7.227	61.744%	0.50668	0.699
SP85733	99	0.919	47.491	47.971%	7.807	39.381%	0.28275	0.883
SP85737	25	0.696	26.056	104.224%	4.708	71.796%	0.8742	0.613
SP85647	67	0.923	35.878	53.549%	5.826	39.014%	0.34709	0.898
CPCT02011098T	188	0.965	84.238	44.807%	13.655	29.246%	0.24755	0.958
WIDE01010618T	1016	1.0	53.282	5.244%	9.303	1.877%	0.00722	1.0
WIDE01010310T	757	0.997	109.569	14.474%	21.349	8.07%	0.03834	0.996
CPCT02080230T	389	0.993	101.886	26.192%	16.085	12.324%	0.12058	0.992
CPCT02010914T	230	0.985	75.827	32.968%	12.086	17.607%	0.18051	0.983
DRUP01010057T	701	0.994	133.947	19.108%	20.063	11.257%	0.0518	0.992
CPCT02010635T	749	0.997	103.409	13.806%	19.077	8.489%	0.03036	0.997
WIDE01010556T	3926	0.998	412.275	10.501%	108.441	6.617%	0.01918	0.998
WIDE01010540T	511	0.995	118.877	23.264%	18.781	11.177%	0.07323	0.994
