NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	65.634	60.273	12.882	47.12	88.173	0.832	1000000.0
2	61.987	59.82	11.835	46.172	123.257	0.836	1000000.0
3	65.008	60.086	12.82	47.748	123.204	0.831	1000000.0
4	62.732	60.77	11.923	47.392	123.195	0.834	1000000.0
5	63.682	59.29	12.11	46.86	105.73	0.838	1000000.0
6	63.182	61.086	11.833	46.327	70.635	0.823	1000000.0
7	63.408	61.162	11.955	46.994	140.738	0.828	1000000.0
8	62.433	60.606	11.611	47.038	105.833	0.831	1000000.0
9	64.133	61.331	12.411	47.462	70.593	0.823	1000000.0
10	65.118	60.807	12.806	47.505	70.588	0.825	1000000.0
11	65.039	61.238	12.505	47.646	105.699	0.824	1000000.0
12	62.553	59.255	12.003	46.119	158.285	0.84	1000000.0
13	61.752	58.965	11.123	44.705	105.71	0.84	1000000.0
14	62.284	59.901	11.544	46.349	88.197	0.834	1000000.0
15	62.51	59.911	11.781	46.357	53.126	0.833	1000000.0
16	63.389	58.534	12.12	46.012	123.26	0.842	1000000.0
17	62.179	57.569	11.778	44.85	175.816	0.853	1000000.0
18	61.481	60.03	11.83	46.627	105.793	0.832	1000000.0
19	63.328	60.285	12.215	47.422	105.674	0.832	1000000.0
20	63.311	58.587	11.94	46.088	175.782	0.847	1000000.0
21	63.165	60.854	12.178	47.695	88.277	0.828	1000000.0
22	66.186	59.605	13.246	46.7	35.658	0.834	1000000.0
23	63.733	60.707	11.921	47.435	88.121	0.829	1000000.0
24	65.121	59.33	12.739	47.075	105.68	0.835	1000000.0
25	65.296	61.494	12.887	47.531	158.249	0.823	1000000.0
26	64.008	60.923	12.109	46.234	123.272	0.829	1000000.0
27	62.774	61.024	11.643	47.014	70.862	0.823	1000000.0
28	62.769	59.462	11.783	45.56	140.803	0.839	1000000.0
29	62.77	60.116	12.251	47.049	88.127	0.831	1000000.0
30	66.889	59.608	13.355	46.387	140.762	0.84	1000000.0
31	65.578	59.359	13.174	47.04	140.712	0.838	1000000.0
32	64.339	61.019	12.215	48.033	140.767	0.822	1000000.0
33	65.484	61.647	12.658	49.345	123.371	0.818	1000000.0
34	65.887	60.101	13.047	47.588	140.772	0.834	1000000.0
35	63.889	60.04	11.859	46.019	140.763	0.838	1000000.0
36	63.85	59.441	12.447	46.662	105.669	0.833	1000000.0
37	64.128	61.149	12.22	47.952	140.743	0.824	1000000.0
38	62.289	60.496	11.607	46.72	123.291	0.833	1000000.0
39	63.795	60.342	12.065	47.397	158.266	0.829	1000000.0
40	62.246	58.677	11.337	44.599	158.263	0.848	1000000.0
41	64.44	60.75	12.136	46.351	140.756	0.832	1000000.0
42	63.636	60.847	12.129	46.932	88.195	0.828	1000000.0
43	63.1	60.711	12.298	48.015	105.62	0.825	1000000.0
44	64.283	59.606	12.506	45.952	53.341	0.838	1000000.0
45	63.309	61.076	11.862	47.035	105.687	0.824	1000000.0
46	65.464	62.544	12.744	48.97	88.21	0.816	1000000.0
47	63.409	60.894	12.013	47.486	158.316	0.827	1000000.0
48	65.563	58.984	13.668	46.752	88.113	0.837	1000000.0
49	64.355	61.481	12.297	47.967	158.305	0.823	1000000.0
50	64.525	61.956	12.466	49.183	140.828	0.814	1000000.0
51	65.24	60.726	12.9	47.036	175.97	0.828	1000000.0
52	63.425	61.365	11.884	47.87	35.586	0.828	1000000.0
53	63.377	60.177	12.059	47.038	70.671	0.829	1000000.0
54	64.427	59.623	12.047	46.714	88.279	0.832	1000000.0
55	64.318	60.546	12.277	46.542	70.581	0.828	1000000.0
56	63.246	58.62	11.59	45.849	140.773	0.842	1000000.0
57	65.437	62.684	12.118	48.688	158.279	0.817	1000000.0
58	62.918	59.022	11.792	45.989	105.658	0.84	1000000.0
59	63.768	60.423	12.103	47.522	175.8	0.832	1000000.0
60	63.233	59.876	12.031	46.958	70.894	0.838	1000000.0
61	62.641	60.297	11.823	47.289	175.783	0.827	1000000.0
62	63.365	59.497	11.987	46.243	70.588	0.839	1000000.0
63	64.678	62.458	12.231	48.622	105.901	0.81	1000000.0
64	62.244	60.213	11.685	47.168	88.118	0.832	1000000.0
65	61.47	59.319	11.175	45.771	88.133	0.842	1000000.0
66	62.668	59.509	11.613	45.739	70.728	0.837	1000000.0
67	64.247	60.429	11.981	47.023	53.091	0.837	1000000.0
68	63.086	59.997	11.745	46.506	53.209	0.834	1000000.0
69	63.067	61.636	12.076	48.181	88.285	0.821	1000000.0
70	63.851	59.846	12.248	45.987	105.684	0.838	1000000.0
71	64.857	59.796	12.687	47.71	70.664	0.824	1000000.0
72	64.711	62.154	12.467	48.823	105.707	0.816	1000000.0
73	62.902	60.052	12.223	47.381	70.607	0.833	1000000.0
74	64.504	59.557	12.056	46.056	123.226	0.842	1000000.0
75	64.815	61.537	12.338	47.274	88.152	0.829	1000000.0
76	65.488	61.347	12.727	47.381	18.02	0.824	1000000.0
77	64.114	59.753	12.401	46.611	35.538	0.834	1000000.0
78	66.669	60.833	12.95	47.249	158.39	0.831	1000000.0
79	63.243	59.364	11.864	45.73	105.649	0.844	1000000.0
80	63.295	60.423	12.019	47.261	88.177	0.832	1000000.0
81	61.161	59.313	11.439	46.437	123.192	0.838	1000000.0
82	61.839	59.9	11.693	46.088	105.66	0.839	1000000.0
83	65.389	58.795	13.127	46.926	158.281	0.839	1000000.0
84	63.405	59.826	12.123	47.089	88.146	0.829	1000000.0
85	62.89	60.156	12.028	46.681	105.665	0.834	1000000.0
86	63.527	59.261	11.864	45.961	123.212	0.841	1000000.0
87	63.261	59.599	11.895	45.999	88.141	0.836	1000000.0
88	63.427	58.742	12.038	45.0	17.945	0.849	1000000.0
89	64.23	60.007	12.464	47.088	70.628	0.837	1000000.0
90	63.699	60.241	12.532	47.148	88.121	0.828	1000000.0
