MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Del:C:0	0.0012455120618687942	0.013583573841897305	0.0019139825611637206	0.013319648055598612	0.016887780560646205	0.01305811770260334	0.01928135458379984	0.028423731181537733	0.24997833400964736	0.009084300885442645	0.024098604209721087	0.0040910813605296425
1:Del:C:1	0.0001828379126618529	0.004291357983602211	0.0020324672076822026	0.013270616802910808	0.002555002230074024	0.011887969870585949	0.004924935601884499	0.006374682820169255	0.17488875791430472	0.0033020750318974025	0.008095152340538335	0.008895112656173296
1:Del:C:2	0.00012984732376935425	0.0022679992286521156	0.000871720743161859	0.017203763714060186	0.0011698714616068173	0.004459800499316771	0.0007749242936552036	0.003469513835843827	0.08618228264153004	0.0018805058258294593	0.00720002125017345	0.001348206659022253
1:Del:C:3	0.0005728163755338756	0.0026629505890878136	0.0016152729411260224	0.03261123300762847	0.0014812544088999857	0.003918049612257164	0.00024484261980433074	0.005555146093247459	0.0281801444850862	0.00040796337807478265	0.004136740290559829	0.002778806504647946
1:Del:C:4	0.0007123328729903733	0.004366359378909692	0.0009975286619010148	0.08639320041751489	3.3468020847067235e-05	0.002161158633825835	0.0004948929046076955	0.0013484753214333977	0.011926617770513985	0.00020992841007682727	0.002349100144347176	0.0011926977034454466
1:Del:C:5	0.013932601048145444	0.03467482614796609	0.0023686980578349905	0.13846065898891538	0.009486357683781534	0.0013550849484090578	0.0012373514744103886	0.0005225331761175766	0.0024436283015347726	0.00012171053589554503	0.00041990476798673624	7.498779392335564e-05
1:Del:T:0	0.00046038561044952074	0.011197268402611371	0.004847169865970499	0.008655039394079722	0.013412503375657253	0.0003706858115037903	0.008755030996399	0.03852555297780782	0.0447820208594203	0.12568962194025515	0.029071645932272076	0.009264621034963056
1:Del:T:1	0.0006825384815238067	0.004177449582202826	0.0011766362732305424	0.005652695655444404	0.00870950078999158	0.00545297940261662	0.0038361080960021355	0.007826999376329696	0.023838830189779402	0.14848619379103184	0.0044814408008842736	0.015000363405561075
1:Del:T:2	0.0009158761380467788	0.005784146696096286	0.0027653057307179553	0.009745315067702905	0.007521304916299414	0.040687412709230555	0.0010062160433244572	0.011773295677267015	0.015071735656820238	0.10392723407596349	0.01438579656649381	0.005542839865665883
1:Del:T:3	0.006048892714898102	0.005019337194098626	0.0034181599132716654	0.06196300283481833	0.005163992636516923	0.05988379695918411	9.037123629241251e-05	0.0003921202220954001	0.00889552088920027	0.2159482515603304	0.0047010804360616025	0.00010767180123366415
1:Del:T:4	0.02930970324203372	0.01087542031193152	0.0040845055755926295	0.1559724360378459	3.3932530786842105e-05	0.07048706157831475	0.003538690509740263	0.0075143910711631175	0.0017949631373630837	0.07872180773876608	0.0003705925885878969	0.0030354504453862317
1:Del:T:5	0.8238087522983552	0.5634947171404747	0.026661893619592068	0.08041598210850688	0.08071365067207692	0.1952738314680755	0.05387449381349143	0.03441790993612135	0.005731414937111209	0.024853781018760932	0.00614220726025509	0.005005420669914796
1:Ins:C:0	0.00012692876371225736	0.0009013026817410719	0.003958450934049296	0.0002966270774344082	0.000909818098298274	0.010403303504722317	0.6340035223960876	0.00040742902287888683	0.0016250783211680187	0.0013943994425546463	0.0007074820529669523	0.0012320844419991773
1:Ins:C:1	1.733866874477786e-05	0.0024344100897906173	0.0006377161724958569	0.0009471770357049536	0.00552516122610541	0.0005114681870236382	0.02068379057571292	0.007940404086839407	0.0021682460878946585	0.00115468493757362	0.0047377677366603164	0.001954149791672535
1:Ins:C:2	7.170109482785847e-05	0.001085025557335939	0.0005709352867052076	0.0007291037152026547	0.0010932000285902178	0.0005858615211764117	0.0029803000879473985	0.003713924429612234	0.0023996668752806725	0.00025102838670136405	0.004863047183025628	0.0012075919553171843
1:Ins:C:3	6.843976844493227e-05	0.001135733026503658	0.0005959885698757717	0.0034100373892579226	0.003568735610751901	0.0007847295154351741	0.0009880985600466375	0.003175826188235078	0.0027552254288730183	0.0009112680142061435	0.0009223379431205104	0.00245866591547383
1:Ins:C:4	0.0017280191223835572	0.0014803874674362305	0.001296791470667813	0.011140298563113903	0.005332312655809801	0.0011986132356105372	0.0006812577510299888	0.0017327350437517453	0.0016071734206343535	0.000320389030057413	0.0010384371681357151	0.0011171213560010073
1:Ins:C:5	0.011191052510403096	0.009019342902156495	0.018778369578067212	0.012516056227032096	0.02891548726707697	0.002527372067561373	0.0010039121119916673	0.002536918914993294	0.004880480573629029	0.0019458343722544669	0.005469963539217133	0.005262840557843446
1:Ins:T:0	0.00010040622582437209	0.006365190266848622	0.002688495601469185	0.004494627007079544	0.0340933779720217	0.007873284221277572	0.043044576905667785	0.009091935958131216	0.01696403005043976	0.00251173519509979	0.006743181629572064	0.015473108659498393
1:Ins:T:1	3.5226550535298886e-05	0.01028074554153136	0.0011082993723357504	0.00958441554394085	0.01355984874360729	0.0019204166611598338	0.018958974303677677	0.029179302302654832	0.03723296426003799	0.007930136222857981	0.002452577310468769	0.0068568737155874256
1:Ins:T:2	0.00011662488388537895	0.007281834403984249	0.0016545413485619066	0.02201976363081485	0.011079133948660455	0.0035416352732863744	0.007403419897891581	0.013966328534588684	0.03305266616865993	0.0026283524551399752	0.0034563307864664237	0.0003479587055335287
1:Ins:T:3	0.00017641512815316673	0.004312002679216676	0.003940020576119423	0.010133963576518	0.008668910515261814	0.013212611239869148	0.003000277917017229	0.012039035923080518	0.014331073344510514	0.0020425424879795175	0.0006118690701032392	0.005521162468940022
1:Ins:T:4	0.0006748804350718274	0.0010292700485297246	0.014831856171076652	0.012812372799962758	0.0009294430556474253	0.05169762418605387	6.546408039866946e-05	0.0002756540320115164	0.0034375200408976524	0.001250011189840734	0.0001048039946181234	1.401298464324817e-47
1:Ins:T:5	0.09039091416459996	0.05457076498010781	0.8415174731612205	0.03275639051406094	0.30864831459708986	0.4692114070057869	0.06741639343148563	0.21777062056586147	0.0025979390111751854	0.08492860046792851	0.04355415958078722	0.0050072994683372
2:Del:R:0	0.000987955719247111	0.007867951713269577	0.0005713813701731851	0.0046580375285702755	0.0029035369487262637	0.0003527741836842324	0.00300064392555214	0.015007033962756395	0.0865242764656432	0.009918295880779623	0.002472560570799942	0.010274187882896513
2:Del:R:1	0.000710825844057581	0.012128458699007751	0.0022625488493576997	0.01091431482025655	0.0034557641688661533	0.0010432244992261985	0.002279375351645285	0.06274821023456752	0.01661529120057821	0.0218967798165977	0.008837406320963056	0.013815319552086293
