MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
4:Del:R:2	7.28E-05	6.30E-05	1.76E-05	9.53E-05	2.68E-05	1.86E-04
4:Del:R:3	3.70E-05	3.40E-05	1.10E-05	3.17E-05	3.71E-05	1.35E-04
4:Del:R:4	2.39E-05	2.28E-05	3.76E-06	3.32E-05	8.37E-06	3.50E-05
4:Del:R:5	9.11E-06	1.24E-05	4.45E-06	2.13E-05	1.13E-05	5.68E-05
5:Del:R:0	1.24E-03	4.33E-05	2.24E-05	9.94E-04	6.89E-04	8.95E-04
5:Del:R:1	1.08E-04	7.03E-05	1.51E-05	1.24E-04	1.29E-04	2.46E-04
5:Del:R:2	3.40E-05	2.91E-05	8.14E-06	2.02E-05	3.68E-05	9.09E-05
5:Del:R:3	4.40E-06	1.16E-05	2.68E-06	1.29E-06	7.19E-06	5.11E-05
5:Del:R:4	7.09E-06	3.41E-06	1.90E-06	6.07E-06	3.86E-06	2.90E-05
5:Del:R:5	4.13E-06	1.59E-09	1.03E-10	2.81E-06	7.78E-07	8.71E-10
2:Ins:R:0	1.03E-04	8.60E-05	1.39E-05	1.51E-04	1.03E-04	4.66E-04
2:Ins:R:1	1.52E-04	9.06E-05	1.72E-05	1.59E-04	1.31E-04	2.67E-04
2:Ins:R:2	8.69E-05	5.43E-05	1.58E-05	1.33E-04	8.72E-05	1.99E-04
2:Ins:R:3	4.64E-05	3.15E-05	1.47E-05	7.53E-05	5.65E-05	1.14E-04
2:Ins:R:4	2.78E-05	4.29E-05	3.49E-05	4.82E-05	4.31E-05	1.34E-04
2:Ins:R:5	3.39E-06	9.78E-05	7.38E-05	1.05E-04	1.68E-05	3.14E-04
3:Ins:R:0	3.98E-05	2.05E-05	1.07E-05	6.83E-05	5.68E-05	2.39E-04
3:Ins:R:1	1.33E-04	8.23E-05	0.00E+00	1.40E-04	9.27E-05	2.01E-04
3:Ins:R:2	4.76E-05	2.89E-05	1.27E-06	2.99E-05	5.71E-05	9.16E-05
3:Ins:R:3	7.65E-06	7.82E-06	1.58E-06	1.58E-05	1.02E-05	2.26E-05
3:Ins:R:4	7.76E-06	7.75E-06	8.83E-06	5.66E-06	7.97E-06	3.39E-06
3:Ins:R:5	8.28E-06	2.29E-05	1.54E-05	2.05E-05	1.01E-05	8.22E-05
4:Ins:R:0	3.78E-05	4.73E-05	5.83E-06	3.51E-05	7.13E-05	3.78E-04
4:Ins:R:1	1.09E-04	6.99E-05	9.56E-06	1.44E-04	8.07E-05	2.05E-04
4:Ins:R:2	2.01E-05	1.33E-05	0.00E+00	2.81E-05	3.79E-05	7.60E-05
4:Ins:R:3	6.78E-06	7.33E-06	2.75E-06	1.59E-05	2.45E-05	3.53E-05
4:Ins:R:4	5.79E-06	1.84E-05	1.08E-05	1.82E-05	1.70E-05	5.34E-05
4:Ins:R:5	2.73E-05	3.20E-05	4.03E-06	3.53E-05	3.78E-05	7.06E-05
5:Ins:R:0	5.33E-09	1.08E-09	1.22E-06	2.40E-09	4.30E-08	1.81E-03
5:Ins:R:1	2.97E-04	1.57E-04	0.00E+00	2.84E-04	2.42E-04	4.80E-04
5:Ins:R:2	8.91E-06	3.56E-05	6.34E-06	6.60E-05	4.54E-05	9.22E-05
5:Ins:R:3	1.53E-05	2.00E-05	0.00E+00	1.43E-05	4.96E-06	7.30E-05
5:Ins:R:4	1.28E-05	1.54E-05	1.33E-10	1.89E-05	4.18E-06	2.35E-05
5:Ins:R:5	1.15E-05	1.07E-05	1.65E-10	1.27E-05	1.07E-05	5.46E-06
2:Del:M:1	6.73E-04	1.49E-04	3.43E-05	5.74E-04	4.02E-04	4.52E-04
3:Del:M:1	2.62E-04	7.58E-05	8.43E-06	2.29E-04	1.90E-04	2.40E-04
3:Del:M:2	2.54E-04	9.65E-05	2.50E-05	2.05E-04	1.69E-04	2.50E-04
4:Del:M:1	2.19E-04	5.68E-05	1.23E-05	1.81E-04	1.70E-04	2.21E-04
4:Del:M:2	2.24E-04	8.53E-05	1.63E-05	2.00E-04	1.36E-04	2.09E-04
4:Del:M:3	2.84E-04	9.08E-05	2.63E-05	2.42E-04	1.60E-04	2.86E-04
5:Del:M:1	1.07E-03	1.72E-04	1.41E-05	9.24E-04	6.60E-04	8.34E-04
5:Del:M:2	3.90E-04	2.02E-04	1.93E-05	6.17E-04	8.65E-04	7.04E-04
5:Del:M:3	2.58E-04	1.70E-04	1.09E-05	4.18E-04	7.36E-04	4.21E-04
5:Del:M:4	1.40E-04	1.02E-04	7.32E-06	1.67E-04	3.73E-04	4.35E-04
5:Del:M:5	1.06E-04	1.30E-04	1.68E-05	1.89E-04	3.83E-04	4.18E-04
