NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	261.812	14.611	59.662	7.771	16.238	0.994	1000000.0
2	261.84	14.695	59.421	7.73	8.144	0.993	1000000.0
3	261.059	14.7	57.719	7.745	16.239	0.993	1000000.0
4	260.911	14.658	57.778	7.714	28.383	0.994	1000000.0
5	257.343	14.742	57.57	7.806	16.243	0.992	1000000.0
6	260.358	14.644	58.146	7.728	20.286	0.994	1000000.0
7	261.762	14.668	59.204	7.785	48.624	0.994	1000000.0
8	258.212	14.613	57.9	7.662	12.188	0.994	1000000.0
9	263.183	14.716	60.497	7.798	0.044	0.994	1000000.0
10	260.616	14.676	59.632	7.737	20.286	0.993	1000000.0
11	260.268	14.578	58.929	7.599	0.045	0.994	1000000.0
12	257.708	14.626	57.673	7.734	20.286	0.994	1000000.0
13	255.756	14.396	56.228	7.544	28.382	0.994	1000000.0
14	262.696	14.721	60.12	7.832	24.335	0.994	1000000.0
15	260.615	14.72	58.858	7.659	0.053	0.994	1000000.0
16	265.668	14.793	60.768	7.917	0.045	0.994	1000000.0
17	259.767	14.631	58.375	7.734	0.045	0.993	1000000.0
18	259.649	14.594	57.559	7.659	0.046	0.994	1000000.0
19	264.672	14.765	59.032	7.855	4.094	0.994	1000000.0
20	262.419	14.725	59.434	7.807	20.286	0.994	1000000.0
21	264.06	14.777	58.998	7.88	4.092	0.994	1000000.0
22	261.62	14.85	59.162	7.92	0.046	0.993	1000000.0
23	259.254	14.601	58.288	7.697	36.479	0.994	1000000.0
24	242.096	14.936	48.94	7.952	0.046	0.993	1000000.0
25	257.514	14.531	58.027	7.632	0.045	0.993	1000000.0
26	261.186	14.6	58.605	7.668	16.237	0.994	1000000.0
27	258.931	14.643	57.331	7.723	0.045	0.993	1000000.0
28	264.722	14.76	60.464	7.776	0.046	0.993	1000000.0
29	259.976	14.605	57.388	7.683	0.044	0.994	1000000.0
30	260.405	14.682	59.142	7.748	0.046	0.994	1000000.0
31	262.827	14.761	59.892	7.83	16.237	0.994	1000000.0
32	261.582	14.679	58.63	7.706	0.045	0.994	1000000.0
33	261.986	14.536	58.625	7.637	20.287	0.993	1000000.0
34	258.527	14.572	57.112	7.651	12.19	0.994	1000000.0
35	260.183	14.571	59.211	7.589	0.045	0.994	1000000.0
36	262.207	14.619	57.39	7.689	0.044	0.994	1000000.0
37	260.967	14.757	58.338	7.843	20.286	0.994	1000000.0
38	261.091	14.593	58.679	7.635	24.335	0.994	1000000.0
39	260.801	14.54	59.017	7.734	24.335	0.994	1000000.0
40	260.981	14.661	58.673	7.753	36.478	0.994	1000000.0
41	263.53	14.845	59.061	7.99	20.287	0.993	1000000.0
42	262.613	14.691	59.456	7.786	32.43	0.994	1000000.0
43	263.102	14.749	60.248	7.911	44.577	0.994	1000000.0
44	261.417	14.718	58.729	7.792	20.285	0.994	1000000.0
45	262.696	14.719	59.136	7.717	40.529	0.994	1000000.0
46	262.916	14.768	59.592	7.774	12.189	0.994	1000000.0
47	260.801	14.743	58.184	7.776	28.382	0.994	1000000.0
48	260.361	14.603	58.325	7.627	44.576	0.994	1000000.0
49	260.848	14.588	58.663	7.737	32.432	0.994	1000000.0
50	263.774	14.68	59.493	7.781	0.045	0.994	1000000.0
51	260.931	14.584	58.75	7.64	28.383	0.994	1000000.0
52	263.204	14.764	58.728	7.799	20.287	0.994	1000000.0
53	260.303	14.776	57.904	7.779	0.051	0.993	1000000.0
54	255.077	14.246	55.864	7.366	32.43	0.994	1000000.0
55	257.462	14.655	57.913	7.763	24.335	0.994	1000000.0
56	261.275	14.697	59.259	7.78	20.287	0.994	1000000.0
57	260.354	14.793	58.479	7.815	0.045	0.994	1000000.0
58	261.5	14.704	58.856	7.81	24.334	0.994	1000000.0
59	259.914	14.662	57.894	7.716	40.528	0.994	1000000.0
60	260.791	14.814	58.434	7.859	32.432	0.994	1000000.0
61	256.714	14.631	57.171	7.747	0.045	0.994	1000000.0
62	261.144	14.741	58.6	7.886	20.287	0.993	1000000.0
63	258.054	14.488	56.963	7.556	12.189	0.994	1000000.0
64	262.585	14.81	59.275	7.859	0.045	0.994	1000000.0
65	261.327	14.617	57.771	7.666	20.287	0.994	1000000.0
66	259.25	14.667	58.377	7.762	0.045	0.994	1000000.0
67	260.33	14.671	55.385	7.713	24.334	0.993	1000000.0
68	239.214	14.743	46.786	7.762	0.045	0.994	1000000.0
69	260.671	14.702	59.294	7.769	28.383	0.994	1000000.0
70	256.73	14.513	56.763	7.613	36.48	0.994	1000000.0
71	261.876	14.81	59.176	7.821	28.383	0.993	1000000.0
72	260.863	14.712	58.732	7.713	32.432	0.994	1000000.0
73	263.175	14.62	59.816	7.754	24.335	0.994	1000000.0
74	258.404	14.701	57.357	7.799	24.335	0.994	1000000.0
75	261.639	14.759	58.888	7.789	16.237	0.993	1000000.0
76	262.982	14.674	58.772	7.759	24.335	0.994	1000000.0
77	254.882	14.461	56.965	7.529	24.335	0.994	1000000.0
78	258.916	14.654	57.287	7.652	20.285	0.994	1000000.0
79	260.78	14.624	58.797	7.65	0.044	0.994	1000000.0
80	259.023	14.643	58.452	7.72	20.287	0.994	1000000.0
81	265.488	14.835	58.069	7.895	0.045	0.993	1000000.0
82	261.242	14.695	57.858	7.795	32.43	0.994	1000000.0
83	260.673	14.667	57.992	7.723	0.045	0.994	1000000.0
84	259.493	14.596	57.983	7.653	24.334	0.994	1000000.0
85	261.485	14.675	59.347	7.827	16.238	0.994	1000000.0
86	261.35	14.803	58.82	7.769	36.481	0.994	1000000.0
87	259.705	14.686	57.237	7.646	32.432	0.994	1000000.0
88	260.945	14.717	58.794	7.812	12.191	0.993	1000000.0
89	262.633	14.671	60.288	7.758	32.431	0.993	1000000.0
90	260.831	14.69	59.43	7.819	16.238	0.994	1000000.0
91	258.706	14.659	58.504	7.775	8.141	0.994	1000000.0
92	258.139	14.66	57.912	7.727	0.046	0.993	1000000.0
93	262.405	14.678	59.401	7.742	20.286	0.993	1000000.0
94	261.904	14.786	58.726	7.838	12.19	0.994	1000000.0
95	264.031	14.91	60.525	7.994	28.382	0.993	1000000.0
96	259.879	14.528	58.521	7.629	36.48	0.994	1000000.0
97	259.285	14.643	57.582	7.658	20.286	0.993	1000000.0
98	262.532	14.693	59.605	7.729	32.432	0.993	1000000.0
99	260.384	14.698	59.212	7.708	16.238	0.993	1000000.0
100	263.188	14.732	59.894	7.845	4.093	0.993	1000000.0
