MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.004173211648885626	0.005232956020063284	0.04873111964203417	0.09762899778783321	0.0038620991886637057	0.03251127521507442	0.02764768284803722
1:Del:C:1	0.0013430815933679697	0.005442782995814923	0.013253393813301954	0.08453783802688122	0.0038926400911441306	0.013502120203338564	0.012390165018150583
1:Del:C:2	0.0015962447825404525	0.0014398287154835999	0.008347696544369683	0.049531305311247706	0.0014482734886223625	0.007716980726690963	0.006719389373465674
1:Del:C:3	0.003375142094300827	0.0029907498878310435	0.005934157087540371	0.02848986100172624	0.0003205295707863343	0.0017509345266444143	0.0034414210742397698
1:Del:C:4	0.008500432455803094	0.0018607780164165888	0.011144989068943687	0.01427000884898007	0.0011379853324342548	0.0005866068125396851	0.002128315930312965
1:Del:C:5	0.032929706273134796	0.00225319922515439	0.022287235278636217	0.0026687680833671836	0.001337180359431045	0.0011753397064734371	0.003355630419135096
1:Del:T:0	0.001666543011961039	0.0007818920754652936	0.01416681680828333	0.07639078922569752	0.031960036535747346	0.009228747541201301	0.037527220845222475
1:Del:T:1	0.0016664162454253528	0.0017825667127908673	0.011345055741257966	0.05475947070866823	0.013501382495742292	0.00786758869769983	0.026539002470672132
1:Del:T:2	0.003199315928068245	0.001828202302385762	0.015106293829157949	0.0584026025980711	0.004853097917047293	0.012050374539103358	0.012809777835500427
1:Del:T:3	0.01178533174097538	0.0025473500944190163	0.024218959792051464	0.04902449188753963	0.005835725021315738	0.018805178222246467	0.017959409960967607
1:Del:T:4	0.033450376335531475	0.002316792346373404	0.032658034040941857	0.0331657469458878	0.0023363820718805073	0.010297398632392287	0.009022100318397862
1:Del:T:5	0.6587134596705436	0.00957357562983816	0.3611459860924515	0.002098692336985266	0.0007794362350625761	0.006216682425898626	0.026400703520794055
1:Ins:C:0	0.0014337524928896394	0.0003685885828599567	0.016489879750417914	0.0004343308007654459	0.000775542013084447	0.004920149448685862	0.11789973793551325
1:Ins:C:1	0.0001775982237813878	0.0006457687513228904	0.0012244520838066819	0.00441187580494443	0.012140048341825605	0.0009309783994103782	0.012420310010784306
1:Ins:C:2	0.0001221390829232405	0.0025009102828335017	0.0008445112200843141	0.0028177652443991973	0.00196140872023534	0.002043223474029219	0.0008944054494349985
1:Ins:C:3	0.00055930878406798	0.0005915265978001116	0.0015410329138831002	0.003975155532825739	0.005127345932414755	0.0005336803009231517	0.003982198843732476
1:Ins:C:4	0.0021850595489377156	0.003182725206206669	0.002614592130330493	0.0009823057359972154	0.004190395363257267	0.0003570528517693106	0.001943651796609629
1:Ins:C:5	0.013825988490134477	0.025603104811161757	0.011250708445440977	0.0008089517881235508	0.007775036100065335	0.0005648341935739154	0.01916679331450723
1:Ins:T:0	0.0015036962612066417	0.006264901828253642	0.006427826572180492	0.007171075334772467	0.014678017725236714	0.0028847479962860233	0.03077433565245883
1:Ins:T:1	0.0004155145441291097	0.0068123267777264115	0.005279341723471589	0.037594389002770186	0.015284338484052569	0.003318126340636809	0.014304718093480915
1:Ins:T:2	0.002794772912748158	0.006875959387980401	0.007684892253018915	0.02111137520521879	0.00491216868871561	0.001193581398765673	0.009231735551188648
1:Ins:T:3	0.0017813618894433603	0.008590190890245139	0.004728695906960638	0.01451967550907284	0.0009167861814421485	0.003046974719582067	0.011884886922780424
1:Ins:T:4	0.0024466531382495303	0.015238658841699362	0.008185279016615823	0.009130870967637747	0.0026482477374520385	0.0008199668642919277	0.010325539640325588
1:Ins:T:5	0.12380856311880052	0.7583617824316025	0.19596599362790584	0.02770083553157747	0.040932755272951905	0.02883451561036054	0.1648168033733964
2:Del:R:0	0.0024342588770377917	0.001301912659946538	0.005870722088729963	0.01763710370287299	0.01727628445252776	0.0011515774699273607	0.01837104600827388
2:Del:R:1	0.0039289194889715875	0.009523886352253612	0.010816038023622241	0.020118952358607202	0.005818601037026383	0.00756088815338444	0.03024640743271448
2:Del:R:2	0.001993238278882927	0.0017395471777854254	0.004020447394614166	0.008460199015680701	0.0046186962025240065	0.0006123495951396762	0.006908271216088906
2:Del:R:3	0.007153119150607381	0.001127527735188778	0.007229987957944104	0.0016393531364155933	0.0021803956388032476	0.0004047764401620668	0.0030498963096721354
