Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
SP115060	1.21E+00	2.54E+00	1.89E+00	1.98E+00	1.06E+00	1.02E+00	5.65E-01	5.39E-01	9.20E-01	1.56E-01	1.23E+00
SP13594	2.62E+00	2.20E+00	2.05E+00	2.67E+00	1.21E+00	1.24E+00	6.19E-01	2.43E-02	8.46E-01	2.02E-01	1.73E+00
SP96834	1.22E+00	1.56E+00	1.15E+00	1.74E+00	1.26E+00	1.41E+00	6.48E-01	1.27E+00	1.23E+00	1.08E-01	1.47E+00
SP115057	9.70E-01	7.66E-01	5.32E-01	1.20E+00	2.02E+00	2.22E+00	4.61E-01	1.22E+00	1.71E+00	1.02E-01	1.55E+00
SP116768	1.71E+00	2.20E+00	1.85E+00	2.39E+00	8.68E-01	1.07E+00	0.00E+00	7.78E-01	5.54E-01	3.16E-01	1.78E+00
SP13442	2.51E+00	3.41E+00	2.55E+00	3.18E+00	1.59E+00	1.89E+00	6.00E-01	6.01E-01	1.41E+00	1.96E-01	2.36E+00
SP13325	1.07E+00	7.29E-01	6.11E-01	1.13E+00	3.63E-01	6.47E-01	1.77E-01	4.72E-01	6.32E-01	2.23E-02	1.06E+00
SP116736	9.95E-01	1.02E+00	8.25E-01	1.37E+00	1.70E+00	1.54E+00	5.00E-01	8.32E-01	1.31E+00	0.00E+00	1.21E+00
SP13619	1.16E+00	1.43E+00	1.02E+00	1.42E+00	1.49E+00	1.43E+00	4.84E-01	5.01E-01	1.22E+00	0.00E+00	1.46E+00
SP115111	2.84E+00	3.95E+00	2.29E+00	4.21E+00	2.32E+00	2.54E+00	5.37E-01	1.36E+00	1.76E+00	1.33E-01	2.75E+00
SP116760	1.16E+00	1.83E+00	1.18E+00	1.74E+00	1.09E+00	1.12E+00	4.58E-01	9.79E-01	5.72E-01	3.51E-01	1.14E+00
SP13311	6.21E-01	6.90E-01	3.23E-01	7.03E-01	1.51E+00	1.39E+00	3.50E-01	9.82E-01	1.16E+00	3.00E-02	8.66E-01
SP13509	7.14E-01	1.06E+00	9.34E-01	1.11E+00	1.25E+00	1.27E+00	4.84E-01	3.57E-01	9.49E-01	0.00E+00	1.02E+00
SP13539	8.80E-01	5.40E-01	4.05E-01	7.61E-01	9.68E-01	1.00E+00	4.07E-01	8.93E-01	6.49E-01	3.34E-01	1.01E+00
SP13624	6.60E-01	5.48E-01	4.40E-01	7.23E-01	1.48E+00	1.44E+00	4.69E-01	1.30E+00	1.10E+00	2.09E-01	1.13E+00
SP116746	1.11E+00	2.31E+00	1.49E+00	2.07E+00	4.81E-01	6.62E-01	5.15E-01	5.52E-01	5.93E-01	4.83E-01	1.28E+00
SP13490	1.05E+00	5.49E-01	4.99E-01	9.81E-01	1.57E+00	1.80E+00	5.37E-01	1.34E+00	1.16E+00	2.18E-01	1.30E+00
SP116774	9.82E-01	1.20E+00	1.12E+00	1.31E+00	1.14E+00	1.06E+00	1.30E-01	8.34E-01	6.03E-01	2.00E-02	1.43E+00
SP115105	8.72E-01	8.49E-01	5.25E-01	9.97E-01	1.47E+00	1.45E+00	1.89E-01	6.69E-01	1.18E+00	4.45E-01	9.69E-01
SP13278	1.10E+00	6.31E-01	4.01E-01	1.02E+00	1.17E+00	1.15E+00	3.87E-01	9.42E-01	8.17E-01	5.34E-02	1.18E+00
SP116756	2.92E+00	2.62E+00	1.90E+00	3.14E+00	1.25E+00	1.39E+00	6.33E-01	1.17E+00	6.59E-01	3.36E-01	2.14E+00
SP13319	4.31E-01	3.61E-01	1.69E-01	4.14E-01	6.58E-01	6.91E-01	0.00E+00	2.46E-01	5.73E-01	0.00E+00	5.48E-01
SP13280	1.75E+00	3.40E+00	2.33E+00	2.59E+00	1.27E+00	1.24E+00	4.26E-01	8.91E-01	5.22E-01	0.00E+00	1.41E+00
SP13363	1.19E+00	6.80E-01	1.56E-01	1.09E+00	9.77E-01	1.30E+00	5.03E-01	4.16E-01	1.02E+00	0.00E+00	1.18E+00
SP13347	9.63E-01	8.57E-01	4.41E-01	1.49E+00	1.31E+00	1.44E+00	3.15E-01	1.17E+00	8.62E-01	9.99E-02	1.59E+00
SP116730	1.31E+00	2.63E+00	1.82E+00	2.65E+00	1.19E+00	1.26E+00	3.58E-01	8.63E-01	1.19E+00	2.47E-01	1.59E+00
SP13365	6.62E-01	4.73E-01	2.90E-01	5.88E-01	1.06E+00	1.00E+00	3.58E-01	7.51E-01	1.01E+00	3.17E-01	8.69E-01
SP115099	2.52E+00	2.26E+00	1.96E+00	2.82E+00	9.53E-01	9.84E-01	4.66E-01	2.66E-01	7.67E-01	5.14E-02	1.69E+00
SP116764	7.72E-01	1.08E+00	7.10E-01	1.48E+00	1.16E+00	1.04E+00	2.04E-01	8.65E-01	6.06E-01	3.40E-01	1.10E+00
SP116772	8.74E-01	1.15E+00	8.99E-01	8.88E-01	1.77E+00	1.96E+00	5.16E-01	1.13E+00	1.12E+00	2.80E-01	9.93E-01
SP96888	6.86E-01	3.50E-01	2.91E-01	6.21E-01	5.34E-01	5.52E-01	2.67E-01	6.06E-01	5.90E-01	1.70E-01	8.13E-01
SP13327	1.14E+00	1.59E+00	1.17E+00	1.64E+00	1.44E+00	1.33E+00	7.97E-01	8.38E-01	1.19E+00	0.00E+00	1.29E+00
SP116740	1.40E+00	2.98E+00	2.63E+00	2.10E+00	1.22E+00	1.37E+00	4.81E-01	9.20E-01	9.17E-01	8.76E-02	1.83E+00
CPCT02150038T	8.69E+00	1.41E+01	5.53E+00	1.32E+01	2.57E+00	3.03E+00	1.13E+00	2.10E+00	2.31E+00	1.51E+00	7.70E+00
CPCT02040203T	7.07E-02	6.00E-02	0.00E+00	5.80E-02	4.80E-01	4.71E-01	5.08E-01	2.97E-01	3.46E-01	7.85E-01	1.87E-01
CPCT02300038T	1.11E+01	2.12E+01	1.44E+01	2.12E+01	3.70E+00	4.45E+00	1.42E+00	1.78E+00	3.70E+00	2.41E+00	1.19E+01
WIDE01010265T	1.07E+01	1.96E+01	1.16E+01	1.99E+01	3.08E+00	3.27E+00	1.34E+00	1.81E+00	3.28E+00	1.99E+00	1.01E+01
CPCT02310012T	2.47E+01	2.59E+01	2.23E+01	2.93E+01	5.37E+00	1.19E+01	1.12E+00	7.66E+00	2.45E+00	3.23E+00	2.01E+01
CPCT02080232T	2.68E+01	3.56E+01	2.79E+01	3.53E+01	3.79E+00	3.67E+00	1.76E+00	2.92E+00	3.69E+00	3.07E+00	2.34E+01
CPCT02180068T	8.36E+01	7.60E+01	5.54E+01	9.66E+01	5.90E+00	7.88E+00	6.28E+00	2.86E+00	3.10E+00	4.11E+00	6.64E+01
CPCT02290041T	2.15E+01	1.86E+01	6.53E+00	2.51E+01	4.13E+00	4.76E+00	2.20E+00	2.28E+00	4.09E+00	2.45E+00	1.64E+01
CPCT02040278T	1.04E+01	1.68E+01	1.01E+01	1.69E+01	2.60E+00	3.56E+00	1.71E+00	2.03E+00	3.80E+00	2.21E+00	9.41E+00
CPCT02310017T	3.83E+01	5.78E+01	3.26E+01	6.14E+01	5.77E+00	8.03E+00	3.11E+00	3.99E+00	7.60E+00	5.55E+00	3.35E+01
CPCT02150022T	2.17E+00	3.49E+00	2.48E+00	3.14E+00	1.51E+00	1.46E+00	7.13E-01	6.94E-01	1.25E+00	1.08E+00	1.94E+00
CPCT02150026T	1.91E+01	3.41E+01	2.85E+01	3.50E+01	4.85E+00	5.13E+00	2.03E+00	2.39E+00	4.17E+00	3.16E+00	1.67E+01
CPCT02150030T	3.28E+01	1.43E+01	6.68E+00	3.10E+01	2.99E+00	3.28E+00	9.35E-01	1.93E+00	1.81E+00	2.29E+00	1.98E+01
CPCT02180037T	1.03E+01	1.20E+01	9.55E+00	1.12E+01	3.08E+00	2.92E+00	1.57E+00	2.04E+00	2.29E+00	2.63E+00	6.32E+00
CPCT02150033T	4.55E+00	8.21E+00	3.37E+00	8.32E+00	2.33E+00	2.22E+00	1.43E+00	1.98E+00	1.79E+00	2.23E+00	4.47E+00
CPCT02230051T	2.14E+00	3.06E+00	1.41E+00	3.24E+00	1.46E+00	1.63E+00	9.19E-01	1.07E+00	1.18E+00	1.00E+00	2.02E+00
CPCT02340030T	2.77E+00	9.21E+00	9.27E+00	7.43E+00	6.47E+00	8.96E+00	3.16E+00	8.80E+00	4.22E+00	5.15E+00	5.45E+00
CPCT02340031T	1.09E+01	2.27E+01	1.91E+01	2.04E+01	3.43E+00	4.15E+00	1.56E+00	1.63E+00	3.03E+00	2.15E+00	9.30E+00
CPCT02230066T	4.79E+00	9.73E+00	8.16E+00	7.01E+00	1.97E+00	2.05E+00	7.79E-01	1.19E+00	2.12E+00	1.93E+00	4.01E+00
CPCT02180043T	1.36E+01	1.60E+01	1.24E+01	1.48E+01	2.93E+00	3.86E+00	1.69E+00	1.77E+00	2.38E+00	3.61E+00	9.78E+00
CPCT02120032T	4.18E+02	7.26E+01	5.69E+01	3.85E+02	4.58E+00	2.61E+01	2.65E-01	5.75E+00	1.46E+01	1.88E+00	2.67E+02
CPCT02300023T	7.64E+00	8.75E+00	5.52E+00	9.93E+00	3.15E+00	2.65E+00	7.81E-01	1.86E+00	2.39E+00	1.88E+00	6.92E+00
CPCT02180001T	2.45E+01	2.97E+01	2.45E+01	3.21E+01	4.22E+00	4.86E+00	1.66E+00	3.30E+00	3.50E+00	2.80E+00	2.11E+01
CPCT02330016T	1.88E+01	2.74E+01	1.96E+01	2.74E+01	3.50E+00	5.21E+00	1.65E+00	1.58E+00	4.06E+00	1.59E+00	1.77E+01
CPCT02180015T	7.91E+00	1.07E+01	6.45E+00	9.87E+00	2.25E+00	2.41E+00	9.19E-01	1.34E+00	1.12E+00	9.92E-01	8.42E+00
WIDE01010545T	2.46E+01	5.04E+01	3.23E+01	5.39E+01	5.85E+00	7.35E+00	2.38E+00	1.39E+00	5.77E+00	3.84E+00	2.38E+01
