MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	0.002173189059831202	1.2175488518550991e-05	0.10079737767577171	0.035282911509275434	0.024972948553040622	0.04692833521869034	0.0017728595377411694
1:Del:C:1	0.0005023654127217014	0.0004773300109764023	0.061668564565479755	0.014521333761513234	0.013573607839643955	0.013477984851633665	0.0005332298985740635
1:Del:C:2	0.0006300734877004289	0.000865845459202319	0.028014551661908627	0.01076876476407051	0.009429898317903281	0.01026705328025855	0.0003856038156834485
1:Del:C:3	0.0031376923457719385	0.0006537339514852647	0.01728024857118726	0.0048971323855221275	0.0032615538549725896	0.00991597375141282	1.8296581738574958e-09
1:Del:C:4	0.009361999118700623	0.00018850285763619468	0.008489049575291573	0.003479024455882609	0.0016564988312438799	0.0028052283577562776	2.348686481967732e-09
1:Del:C:5	0.030802429374307393	0.001289146406988948	0.0033049206470604988	0.0008388842421481968	0.007280755552346818	0.01086186527449172	0.0003487637989746872
1:Del:T:0	0.0015902059484506027	0.001406129601673456	0.07156878866255284	0.013881030464544893	0.01874824732542038	0.027639633817598222	0.0011406704416731372
1:Del:T:1	0.001602034119423479	0.0025567547837272286	0.04363964499905706	0.005481773435603827	0.012239648238755762	0.008384673630171164	0.00047397679722052996
1:Del:T:2	0.002658840847434476	0.001581213210884016	0.0482388287037611	0.013485613921657204	0.00803385269769933	0.012807687503373017	0.0005576516687870026
1:Del:T:3	0.014923542942851782	0.005576296234503389	0.04156806994229555	0.021552718989551068	0.002292473565757973	0.01561296109459363	0.0007108768218313344
1:Del:T:4	0.04555538207292557	0.004356744243887078	0.03146701008081436	0.01685153561644256	0.0	0.03426791071193293	0.0025168000353733076
1:Del:T:5	0.7270426142215729	0.0470642592292279	0.001167632367346485	0.0024590969219366343	0.07288721160985005	0.02611773050582457	0.011440220028162003
1:Ins:C:0	0.0012798396951984614	0.005813278224086389	0.012042669619731612	0.00759084984314768	0.015052691081346553	0.015087890551603778	0.000564298149277871
1:Ins:C:1	3.785807947728204e-05	3.0358179374800896e-08	2.9033593083926946e-07	4.469416316977615e-05	3.412649192569006e-08	2.639952660121736e-07	0.2195999413728714
1:Ins:C:2	5.404807755001073e-05	1.3649824603945149e-11	3.381420849102312e-08	0.00022398540465676576	0.0008748225916798447	0.00041348856444571423	0.11268030628561973
1:Ins:C:3	0.00038289195319521243	0.0012594913461362013	0.00033283871747926243	0.00032874872610591413	0.0027779239910159957	0.0017981250162119977	0.043038875013589856
1:Ins:C:4	0.0037649127724580468	0.003799631155561656	0.00017567562180374806	0.0005039660660986555	0.0004530219571342364	0.0052695180726119875	0.01457789970561862
1:Ins:C:5	0.01231303001753986	0.032751107420772314	4.868291879986941e-06	0.0012816054846700809	0.010444433039519935	0.02420196563747595	0.004313268954865635
1:Ins:T:0	0.0010554331450839526	0.004304968302603811	0.009956347425468266	0.004942133435979486	0.02710749166086316	0.004660872304607437	0.0005627034706412815
1:Ins:T:1	2.1428250402095728e-05	0.0014097289717756212	0.029150778260082007	0.0008706496084414539	0.007913854910293594	0.007571425573551096	0.23389267772436143
1:Ins:T:2	0.0022226333059370516	0.0049613681272603575	0.00924721971154213	0.0004968315442852144	0.0030162752708929475	0.006252341591471122	0.14156811356544494
1:Ins:T:3	0.0014083137677516789	0.007674080301076174	0.007380613903515041	0.0008924734500033082	0.001650435915998969	0.0033372658323787617	0.09366827853024005
1:Ins:T:4	0.002966559516498819	0.018660487085580827	0.002185866276267916	0.0026077732694102453	0.0002575359538604971	0.005893377921602223	0.0463302980735898
1:Ins:T:5	0.08562679082155228	0.7956413996219635	0.0396632373565808	0.01775214221022907	0.11894872188485352	0.1250906357960998	0.053915859796106816
2:Del:R:0	0.0017623318813275546	0.00017864344787085429	0.02540263982489705	0.005413463350851089	0.01358628751244396	0.013664954981068149	1.847513564356973e-10
2:Del:R:1	0.0038193909381516278	0.0024315928120631726	0.03519286992028356	0.004592832033522427	0.016087487647309898	0.021412892790976912	0.0014921902233618312
2:Del:R:2	0.001835383012657985	0.0003112002258785651	0.011436860635876655	0.0015259348867402878	0.005767267090268433	0.006471996221225709	0.00018882644184978315
2:Del:R:3	0.005897550471127033	1.401298464324817e-47	0.001773879305110313	0.00044720446376231846	0.004522705862764269	0.00539823082896504	2.1608745673362684e-09
2:Del:R:4	0.0025600650871638207	2.1694419171325308e-07	0.00022540660480316	8.630739944969435e-05	0.0037773244781419634	0.0033663582581180407	5.333031451336054e-09
2:Del:R:5	0.0035042548813527218	0.0	0.000988211524664208	3.784455166704781e-05	0.00511729862599168	0.08617751011624933	1.851513483086542e-09
3:Del:R:0	0.0004745149914015201	4.022356928317095e-05	0.00981789748184383	0.006168345944024623	0.004931011933367699	0.0032301965244881893	0.00017086552236836972
