Samples	ID83A	ID83B	ID83C	ID83D
CPCT02080120T	1.91E+00	5.55E+00	4.38E+00	3.03E+00
CPCT02030351T	2.25E+00	2.90E+01	2.82E+01	3.52E+00
CPCT02060119T	1.38E+00	7.21E+00	8.05E+00	1.13E+00
CPCT02080136T	6.57E+00	5.20E+00	3.68E+00	1.33E+00
DRUP01010035T	3.95E-01	4.47E+00	4.45E+00	3.80E-01
CPCT02070039T	8.17E-01	1.51E+01	1.48E+01	2.51E+00
CPCT02030302T	2.49E+00	4.79E+00	4.38E+00	2.02E+00
CPCT02070053T	4.13E+00	4.79E+01	6.01E+01	5.16E+01
CPCT02070065T	6.44E-01	2.13E+00	2.15E+00	9.39E-01
DRUP01070003T	5.19E-01	2.03E+00	2.10E+00	1.03E+00
CPCT02070099T	5.89E-01	1.90E+00	2.00E+00	9.36E-01
CPCT02020473T	6.58E-01	2.61E+00	2.67E+00	1.03E+00
DRUP01070009T	1.03E+01	1.02E+01	3.44E+00	2.29E+00
CPCT02030324T	5.23E+00	9.52E+00	1.19E+01	2.30E+00
CPCT02030330T	4.34E+00	2.03E+01	1.93E+01	4.69E+00
CPCT02050151T	1.50E+00	2.77E+00	3.07E+00	1.07E+00
CPCT02070128T	4.53E-01	1.80E+01	1.78E+01	4.51E+00
CPCT02080099T	2.89E+00	1.32E+01	1.41E+01	2.00E+00
DRUP01030004T	1.75E+00	1.71E+01	1.59E+01	3.71E+00
CPCT02070265T	3.26E+00	7.84E+00	9.10E+00	1.94E+00
CPCT02080040T	3.62E+00	8.28E+00	9.86E+00	2.20E+00
WIDE01010705T	9.53E-01	3.70E+00	3.59E+00	1.32E+00
