MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
5:Del:R:1	3.10E-06	5.68E-05	6.69E-07	7.47E-05	3.13E-06	4.58E-06	4.89E-05	1.30E-05
5:Del:R:2	2.13E-06	4.16E-05	1.53E-06	3.60E-05	2.20E-06	3.44E-06	2.18E-05	3.35E-06
5:Del:R:3	1.66E-06	2.40E-05	2.59E-07	2.45E-05	1.70E-06	1.86E-06	1.24E-05	1.18E-06
5:Del:R:4	8.53E-07	1.03E-05	5.59E-07	1.01E-05	8.61E-07	6.04E-07	7.08E-06	2.91E-08
5:Del:R:5	2.37E-07	1.18E-05	5.78E-07	8.18E-06	4.52E-07	1.14E-06	4.62E-06	4.15E-08
2:Ins:R:0	3.49E-06	4.15E-04	3.97E-05	5.11E-04	1.13E-05	5.22E-05	5.90E-04	8.15E-05
2:Ins:R:1	2.14E-06	4.13E-05	7.20E-06	5.61E-05	4.96E-06	2.69E-05	7.17E-05	2.27E-05
2:Ins:R:2	3.03E-06	4.23E-05	9.91E-06	6.25E-05	1.99E-06	3.12E-05	6.86E-05	1.43E-05
2:Ins:R:3	9.04E-06	6.35E-05	4.39E-05	4.70E-05	2.70E-05	2.02E-04	1.87E-05	1.12E-05
2:Ins:R:4	2.62E-05	1.79E-04	1.30E-04	1.50E-04	1.04E-04	5.43E-04	9.71E-07	1.20E-05
2:Ins:R:5	8.95E-05	1.16E-03	4.03E-04	7.95E-04	2.41E-04	2.08E-03	2.20E-04	0.00E+00
3:Ins:R:0	1.21E-07	9.30E-05	1.07E-05	1.22E-04	7.15E-09	2.65E-05	1.33E-04	2.21E-05
3:Ins:R:1	1.71E-06	7.78E-06	2.83E-06	1.66E-05	2.40E-06	6.38E-06	2.96E-05	1.12E-05
3:Ins:R:2	1.08E-06	1.51E-05	1.09E-05	8.55E-06	2.83E-06	5.38E-05	1.31E-05	4.70E-06
3:Ins:R:3	8.65E-07	7.55E-06	9.26E-06	4.33E-06	8.64E-07	4.74E-05	4.98E-06	1.61E-06
3:Ins:R:4	1.80E-06	5.38E-06	8.19E-06	6.46E-06	1.87E-06	3.86E-05	4.67E-06	4.28E-07
3:Ins:R:5	7.46E-06	6.87E-05	2.93E-05	5.41E-05	2.00E-05	1.38E-04	1.66E-05	5.52E-07
4:Ins:R:0	0.00E+00	2.66E-04	2.86E-05	3.81E-04	0.00E+00	6.84E-05	5.36E-04	6.76E-05
4:Ins:R:1	1.23E-06	2.19E-05	4.46E-06	3.89E-05	0.00E+00	1.23E-05	4.50E-05	1.16E-05
4:Ins:R:2	1.36E-06	3.27E-05	1.40E-05	2.22E-05	1.12E-06	6.58E-05	2.19E-05	2.39E-06
4:Ins:R:3	2.77E-06	5.43E-05	3.39E-05	3.09E-05	4.37E-06	1.79E-04	9.04E-06	1.05E-06
4:Ins:R:4	2.68E-06	7.81E-05	2.87E-05	4.93E-05	2.31E-06	1.41E-04	1.57E-05	0.00E+00
4:Ins:R:5	2.67E-06	2.27E-05	1.23E-05	1.82E-05	5.12E-06	3.23E-05	1.53E-05	0.00E+00
5:Ins:R:0	0.00E+00	7.44E-04	7.74E-05	1.09E-03	0.00E+00	1.69E-04	1.65E-03	2.01E-04
5:Ins:R:1	1.77E-06	5.21E-05	1.05E-05	7.10E-05	1.56E-06	4.04E-05	1.04E-04	1.89E-05
5:Ins:R:2	4.51E-07	2.75E-05	1.45E-05	1.74E-05	3.42E-07	7.67E-05	1.59E-05	4.75E-06
5:Ins:R:3	7.84E-07	1.54E-05	5.42E-06	1.01E-05	2.27E-08	2.51E-05	1.14E-05	2.23E-07
5:Ins:R:4	7.54E-07	7.47E-06	3.21E-06	5.79E-06	5.46E-07	9.27E-06	7.74E-06	3.45E-07
5:Ins:R:5	1.26E-07	2.17E-06	1.38E-06	2.67E-06	5.56E-07	2.78E-06	5.35E-06	2.27E-11
2:Del:M:1	2.83E-05	3.62E-04	6.10E-06	5.63E-04	3.70E-05	1.57E-05	3.21E-04	5.78E-05
3:Del:M:1	2.61E-06	6.37E-05	1.19E-07	6.14E-05	2.33E-06	2.35E-06	3.33E-05	1.07E-05
3:Del:M:2	2.09E-05	1.70E-04	4.18E-06	3.38E-04	2.82E-05	6.64E-06	1.32E-04	1.89E-05
4:Del:M:1	3.12E-06	1.79E-04	2.36E-06	1.52E-04	2.89E-06	2.32E-06	1.02E-04	1.54E-05
4:Del:M:2	7.96E-06	5.11E-05	1.56E-06	1.22E-04	9.38E-06	2.13E-06	6.95E-05	1.23E-05
4:Del:M:3	1.15E-05	9.19E-05	3.32E-06	1.83E-04	1.60E-05	4.72E-06	9.49E-05	1.20E-05
5:Del:M:1	8.07E-06	2.87E-04	1.32E-06	2.75E-04	5.26E-06	3.84E-06	1.76E-04	4.01E-05
5:Del:M:2	6.19E-06	8.18E-06	2.92E-07	3.78E-05	4.93E-06	4.50E-06	5.73E-04	5.92E-05
5:Del:M:3	3.33E-06	5.10E-05	7.69E-07	6.24E-05	3.08E-06	4.53E-06	3.39E-04	2.88E-05
5:Del:M:4	1.98E-06	1.62E-05	3.29E-07	3.36E-05	2.29E-06	3.19E-06	2.05E-04	2.45E-05
5:Del:M:5	3.78E-06	6.04E-05	1.73E-06	5.41E-05	2.39E-06	5.90E-06	1.90E-04	1.97E-05
