MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	0.0008474284716066904	0.009943419559276663	0.0003796599067936768	0.004288754386361688	0.0012362401821883395	0.0008698010048829019	0.054715133234858514	0.11758713081479072
1:Del:C:1	0.00045002648192166817	0.0014496772050915751	5.412859047055463e-05	0.00034486849341192283	0.0017923171794973314	0.00035776801628799147	0.01993856769055128	0.15712295085191727
1:Del:C:2	0.0012443667574552819	0.0003946308044179718	1.6746185701776993e-05	0.0010332374583231286	0.0007814215830876492	0.0001196272335255344	0.006792805450968445	0.14116754844784737
1:Del:C:3	0.004318336714059115	0.0014673686598143832	3.977328506039157e-05	0.010247791088186204	0.004519197207409889	0.0001620815218620919	0.0020885006748721934	0.051660162918269636
1:Del:C:4	0.01057274148799479	0.006003198163816705	3.513662192176526e-05	0.03216698426636867	0.003307557777734473	0.0002597781523945741	9.666948826634326e-06	0.03570434838533401
1:Del:C:5	0.030089311730116607	0.047515151482075454	0.0005445339768630219	0.08832070253789424	0.003260461187455803	0.004564426927827298	0.00019137034498271533	0.016722438195720314
1:Del:T:0	0.0009363858040887862	0.004941104953177273	0.00012600476264196914	0.003155012851348147	3.2019807981669146e-05	0.0007072915928438305	0.035353053640574214	0.0377781131491065
1:Del:T:1	0.0011302188935223966	0.0016675935676903463	9.754260054251064e-07	0.0031124806427396835	0.003051432076608762	0.000221998571723816	0.04418489772826433	0.034710365235805514
1:Del:T:2	0.0015117520873900504	0.002695457864756463	0.0007016113035933813	0.0007078933055890957	0.0437753950804472	0.00041814640981101546	0.02680957628414035	0.01961356891319156
1:Del:T:3	0.012787564657628536	0.005774121167487465	0.0010174581839055463	0.002135698502679588	0.11841337993741036	0.00092120734963828	0.02092105893418193	0.020480705685913564
1:Del:T:4	0.043634214997291566	0.014138751039290583	0.0010102912783622742	0.020741961197927594	0.1897060466837138	0.0035004734390531667	0.0058380792837124315	0.00782536034937948
1:Del:T:5	0.8243359416723252	0.6329444974660874	0.010319793242961168	0.41849848464131356	0.3395904424786568	0.1515499782562256	0.05549171327613294	0.0004533887006982695
1:Ins:C:0	9.422768272997927e-05	0.0003134044333455677	0.003036549887619913	2.6254875701852144e-05	0.009337906327564269	0.0008481927146203816	0.08576062381267548	0.0005262802021479729
1:Ins:C:1	0.0001336349343182519	0.0003235374097857857	0.0005417998417397029	4.7261587404285335e-05	5.179251769959592e-05	0.0021545105064569724	0.005466384091414511	0.013363228803500533
1:Ins:C:2	0.00011929664135095663	9.346564040242811e-05	0.0005492187780328095	9.175004002827336e-05	0.00023275927957001842	0.0013365544816770125	0.0017246451752725989	0.009566587703302503
1:Ins:C:3	0.000402389920927817	8.02609250695241e-05	0.0008981282426975668	0.0013420641179254745	0.00034029096779249814	0.0027298914997663814	0.001203505684970878	0.009710029643028974
1:Ins:C:4	0.002444179649464786	0.00010099551393068396	0.0002787636779248714	0.0007468854201943032	0.0012228339188732208	0.09849423915147781	1.0112709423992782e-05	0.007187158530578017
1:Ins:C:5	0.012527627339586615	0.006555841442605015	0.018308306783437728	0.011853226090315729	0.0002553783530311193	0.13785750225186347	0.0036441051989095285	0.007297135679982603
1:Ins:T:0	2.649130874488037e-07	0.002886800750566181	0.007685739393346012	0.0007104677239840384	0.001959585910954047	0.0006760621769353747	0.022549288254231213	0.020952132493257523
1:Ins:T:1	7.890186087252005e-05	0.0002437754179481999	0.0025114050880074503	0.0002901423033151218	0.00037180677755713985	0.0015100801817607135	0.009644010141491889	0.06006920251995325
1:Ins:T:2	9.631260964852984e-05	0.0005864391667273594	0.0052768865274265405	0.015556994398357346	0.00010511090978980064	0.002699051902163774	0.004319876545632723	0.06768005758523941
1:Ins:T:3	2.971778158098459e-05	0.0001859141852636826	0.006964845228940249	0.007215297641814686	0.0029459402550128288	0.0006159985833801329	0.004906034090090543	0.03819554060697555
1:Ins:T:4	0.0	1.8344058480579407e-06	0.022418104652315377	0.00018668563611015543	0.025280228594783693	0.0401012995839119	0.0007118993614858482	0.009883042853325606
1:Ins:T:5	0.018672705523204058	0.029529189079609726	0.8595456820726395	0.18625827126204966	0.24402786263264717	0.2872252394258976	0.014156276261928724	0.02376814438495785
2:Del:R:0	0.0012699369463371113	0.008120962186949328	2.593268793589232e-05	0.0027343700791243463	1.191021758131683e-05	0.00044096573707065546	0.01699326858855784	0.007481804294511676
2:Del:R:1	0.0006098075465706642	0.0030292867313255556	1.4739907525154195e-05	0.01465191247058101	6.422940496122464e-05	0.00014087142905282234	0.03070619654841721	0.012228143867105246
2:Del:R:2	0.0013314899685792625	0.0030959670257288963	1.2002359607690139e-05	0.004701746630016715	0.00017942849321116226	0.00010546436703947393	0.0058710769552271815	0.013074162872508168
2:Del:R:3	0.0133687933254987	0.02153960887430003	2.876057078537997e-05	0.0018638017791090533	0.00014867965131998062	0.0004793799455683256	0.0	0.007662720107473433
2:Del:R:4	0.002175377580570057	0.01197559721855214	7.59388170854436e-05	0.015446339942864143	0.0013552968547446654	0.0007142828282667324	3.0156004504533483e-06	0.0033905990445055067
2:Del:R:5	0.0031455498142167926	0.05177079308778047	8.549492841666506e-05	0.03802952591329813	0.00043769802858150797	0.000101634073889727	5.232351789345557e-05	0.0021535598405171188
3:Del:R:0	0.0002676167224126402	0.004374187176581472	1.6861711719684536e-06	0.00043854723509866744	0.0	5.574462510359979e-05	0.0048660418088547885	0.0006840383012604434
3:Del:R:1	0.0002802892536055879	0.0018783517153133289	0.0	0.015992663325741886	0.00011755766765418229	8.082279411610216e-05	0.019327717781998217	0.00048109462302818427
3:Del:R:2	0.00019933430397941264	0.001261448079603724	0.0	0.0053823543374892325	5.1537678082240746e-05	6.163625597764622e-05	0.0052030802564695475	0.00023701551683188882
3:Del:R:3	7.697744152210362e-05	0.00080059907217219	7.761638968730722e-06	0.0017666638223454356	2.3967138643001816e-05	1.4393786295840983e-05	0.0009594937119982205	4.026442879847991e-05
3:Del:R:4	7.512608816796273e-05	0.0007625748268765165	1.170462172126463e-06	0.0010954164931172273	9.953407856187368e-05	1.357639606567318e-05	0.0005129912463598885	1.1045465542203203e-10
3:Del:R:5	9.582593668710615e-05	0.0021511675385409035	3.4547495104853e-06	0.0019594060236704535	1.302058442206544e-05	4.737133747767075e-05	0.000403261926403502	2.918715934163707e-08
4:Del:R:0	8.276515413854212e-05	0.0018170212802942841	3.95211352588376e-05	0.0002962703698813129	2.9463854286859714e-05	1.2423782419261897e-05	0.004254058534279466	0.0006224072707118467
4:Del:R:1	4.002583763394796e-05	0.0015994593853247351	1.1378901504031092e-05	0.007637024427531287	3.50865981545212e-05	0.00011392899164547999	0.014991169590502977	0.00026501720858504994
4:Del:R:2	6.8819553240473395e-06	0.0023535260173957796	4.227921542678814e-06	0.0023744265327695756	8.788415407252614e-06	5.988801798309851e-05	0.004120712580624968	8.32097698097356e-05
4:Del:R:3	1.4387292194300017e-05	0.003797836406447459	1.3451220735305469e-06	0.0014933325801393948	3.3973119933556896e-05	7.395441161861527e-06	0.001986817838042043	8.53414269076147e-06
4:Del:R:4	3.6946210998394234e-05	0.0006031144999724347	3.13393526857908e-05	0.000974369074247079	6.5868598767337975e-06	3.4703663249047165e-05	0.0005346053207176737	1.508592166871381e-05
4:Del:R:5	1.0240468747610975e-05	0.0020966665099695094	2.9553840229823435e-06	0.001200370620645117	2.999347242196304e-06	2.1397991938054694e-05	0.0003965761123254197	3.6447215634449747e-10
5:Del:R:0	0.00011443131894338876	0.0009873036505450728	8.628118932392681e-05	0.0008022230396454688	7.831559294118051e-06	0.00012093746663595084	0.0397940069437027	0.004866676763631403
5:Del:R:1	1.9539646524435737e-05	0.0011617577535798773	2.348450287499304e-06	0.00124583957483992	8.845065848390731e-06	0.0001402564738964429	0.008948125205934047	0.0004509448718454223
