MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Ins:C:0	1.70E-05	2.92E-09	3.59E-08	2.58E-05	8.68E-08	1.63E-07	1.57E-09	7.68E-09	4.60E-09	8.49E-08	1.51E-08	2.56E-46	3.23E-08	4.38E-08	7.35E-08	1.30E-08	4.16E-03
1:Ins:C:1	7.74E-06	8.30E-05	8.47E-04	6.71E-05	8.61E-05	2.69E-04	1.40E-04	5.92E-04	6.62E-04	1.85E-03	1.69E-04	6.64E-04	6.20E-04	2.26E-04	3.28E-04	1.28E-03	1.20E-03
1:Ins:C:2	6.57E-06	4.40E-05	3.86E-04	2.53E-05	4.03E-05	2.83E-04	7.11E-05	5.03E-04	4.92E-04	6.87E-04	8.97E-05	4.53E-04	2.58E-04	1.89E-04	9.16E-05	7.95E-04	3.98E-04
1:Ins:C:3	1.52E-05	8.73E-05	6.62E-04	0.00E+00	3.02E-07	9.88E-05	1.69E-04	5.32E-04	4.28E-04	9.04E-04	1.18E-45	3.51E-04	4.21E-04	1.89E-04	8.53E-05	7.16E-04	4.17E-04
1:Ins:C:4	4.53E-05	1.58E-04	4.07E-04	5.95E-06	1.04E-05	1.76E-05	1.44E-04	5.31E-04	2.41E-04	8.72E-04	7.29E-05	3.73E-04	4.79E-04	2.16E-04	7.60E-05	6.38E-04	3.60E-04
1:Ins:C:5	2.43E-04	1.77E-03	1.76E-03	0.00E+00	0.00E+00	2.62E-04	2.50E-04	4.07E-03	7.28E-04	2.16E-03	0.00E+00	9.35E-04	1.85E-03	3.56E-04	2.24E-04	1.10E-03	1.03E-03
1:Ins:T:0	1.07E-05	1.72E-04	4.44E-04	1.77E-04	2.25E-04	4.29E-04	3.80E-04	9.62E-04	7.96E-04	3.10E-03	1.47E-04	2.58E-03	9.64E-04	5.68E-04	7.24E-05	2.18E-03	2.25E-03
1:Ins:T:1	4.77E-06	7.53E-04	2.55E-03	1.40E-04	1.56E-04	2.09E-04	3.40E-04	3.09E-03	1.53E-03	4.22E-03	6.12E-04	1.95E-03	2.79E-03	8.60E-04	6.09E-04	3.51E-03	9.63E-04
1:Ins:T:2	9.09E-05	3.62E-04	1.24E-03	3.25E-05	1.69E-05	1.40E-47	2.54E-04	8.67E-04	1.01E-03	2.19E-03	1.34E-04	1.34E-03	5.43E-04	7.48E-04	1.89E-04	2.08E-03	6.88E-04
1:Ins:T:3	4.51E-05	4.43E-04	6.92E-04	9.20E-05	6.96E-05	3.54E-04	1.61E-04	9.74E-04	4.60E-04	1.33E-03	2.77E-04	8.57E-04	5.29E-04	4.47E-04	3.03E-04	1.35E-03	3.66E-04
1:Ins:T:4	6.59E-05	9.32E-04	9.79E-04	1.15E-04	2.38E-05	1.67E-04	5.37E-05	5.93E-04	1.67E-04	1.22E-03	3.77E-04	2.80E-04	4.82E-04	3.51E-04	1.73E-04	1.04E-03	2.05E-04
1:Ins:T:5	1.70E-03	4.16E-03	1.38E-02	1.08E-03	1.34E-03	2.14E-03	2.78E-03	1.65E-02	2.85E-03	9.55E-03	4.26E-03	6.25E-03	5.49E-03	2.86E-03	4.32E-04	1.02E-02	4.37E-03
2:Del:R:0	4.86E-05	1.38E-04	7.80E-04	2.67E-04	1.63E-04	3.52E-04	3.55E-04	6.98E-04	2.59E-03	3.56E-03	5.30E-04	1.66E-03	1.08E-03	3.23E-04	2.09E-03	1.19E-03	6.76E-04
2:Del:R:1	6.76E-05	2.65E-04	6.58E-04	1.57E-04	3.90E-04	6.25E-04	2.78E-04	1.40E-03	1.21E-03	1.74E-03	7.05E-04	9.18E-04	3.60E-03	4.45E-04	6.19E-03	1.44E-03	8.82E-04
2:Del:R:2	6.29E-05	1.42E-04	3.24E-04	8.68E-05	1.15E-04	6.38E-04	1.68E-04	4.74E-04	3.81E-04	6.64E-04	1.60E-04	4.37E-04	9.61E-04	3.99E-04	1.86E-03	5.30E-04	1.56E-04
2:Del:R:3	1.54E-04	3.34E-06	9.75E-04	4.04E-05	1.40E-47	5.96E-04	1.16E-04	1.19E-04	1.67E-05	2.14E-03	7.95E-05	6.14E-04	3.21E-04	2.45E-04	4.62E-04	5.15E-04	2.08E-04
2:Del:R:4	1.68E-04	1.93E-05	1.35E-03	1.09E-05	3.63E-06	2.95E-05	3.43E-05	2.48E-04	2.11E-05	1.94E-03	5.58E-05	6.50E-04	1.75E-04	1.36E-04	1.74E-04	1.23E-04	1.37E-04
2:Del:R:5	5.24E-04	3.80E-09	6.36E-03	1.63E-09	8.86E-06	1.25E-08	7.35E-05	1.69E-05	2.29E-05	1.11E-02	4.10E-10	5.13E-03	4.81E-04	9.36E-05	4.98E-04	1.98E-04	1.17E-05
3:Del:R:0	1.71E-05	1.93E-05	1.62E-04	2.45E-04	2.35E-04	1.08E-04	2.00E-04	3.54E-04	2.03E-03	2.65E-03	1.03E-04	1.44E-03	2.82E-04	1.37E-04	1.11E-03	7.18E-04	2.90E-04
3:Del:R:1	4.97E-05	2.32E-04	6.51E-04	2.15E-04	1.41E-04	9.20E-04	2.03E-04	1.35E-03	8.39E-04	1.76E-03	4.57E-04	1.09E-03	4.81E-03	1.13E-04	3.74E-03	1.45E-03	5.95E-04
3:Del:R:2	2.61E-05	9.03E-05	3.48E-04	8.02E-06	4.41E-05	1.95E-04	1.31E-04	4.15E-04	2.08E-04	6.55E-04	1.81E-04	2.90E-04	1.20E-03	7.88E-05	1.09E-03	7.56E-04	8.83E-05
3:Del:R:3	1.35E-05	3.31E-05	1.65E-04	4.24E-06	9.05E-06	1.32E-04	7.32E-05	2.08E-04	8.57E-05	4.01E-04	3.47E-05	1.20E-04	3.89E-04	9.08E-06	2.00E-04	3.84E-04	5.10E-05
3:Del:R:4	1.16E-05	6.71E-06	1.08E-04	5.30E-06	3.07E-06	7.09E-05	2.20E-07	1.01E-04	9.65E-05	3.67E-04	1.41E-05	1.43E-04	3.25E-04	5.84E-05	2.73E-04	2.32E-04	5.44E-05
3:Del:R:5	1.88E-05	4.44E-05	2.52E-04	2.01E-06	0.00E+00	2.35E-04	3.35E-07	1.11E-04	8.14E-05	6.43E-04	4.02E-05	2.24E-04	2.97E-04	2.00E-05	2.67E-04	3.00E-04	2.06E-05
4:Del:R:0	6.48E-06	2.91E-05	3.21E-04	2.62E-04	1.14E-04	4.22E-05	2.88E-05	2.92E-04	2.18E-03	3.15E-03	1.14E-04	1.30E-03	2.33E-04	3.10E-05	1.38E-03	9.21E-04	2.72E-04
4:Del:R:1	2.75E-05	2.27E-04	2.63E-04	2.23E-04	1.91E-04	1.22E-04	1.48E-04	1.46E-03	4.84E-04	1.34E-03	5.04E-04	1.04E-03	4.42E-03	1.70E-04	3.39E-03	1.41E-03	3.63E-04
4:Del:R:2	1.96E-05	6.58E-05	4.40E-04	2.84E-05	4.31E-05	1.10E-04	1.65E-04	3.23E-04	3.09E-04	8.09E-04	1.61E-04	5.34E-04	1.35E-03	6.31E-05	9.84E-04	6.96E-04	2.21E-04
4:Del:R:3	1.86E-05	3.91E-05	2.66E-04	2.42E-06	8.65E-06	6.20E-05	3.91E-05	3.87E-04	1.20E-04	9.65E-04	5.27E-05	4.80E-04	9.00E-04	7.74E-05	7.26E-04	4.59E-04	5.50E-05
4:Del:R:4	7.52E-06	6.95E-06	9.19E-05	5.90E-06	7.45E-06	9.41E-05	1.40E-47	1.31E-04	0.00E+00	3.79E-04	1.60E-05	1.77E-04	3.04E-04	1.26E-05	3.26E-04	1.82E-04	1.84E-05
4:Del:R:5	2.05E-05	8.02E-06	1.34E-04	7.17E-06	1.72E-05	8.78E-05	3.25E-05	9.12E-05	2.30E-05	2.26E-04	4.97E-05	1.22E-04	1.80E-04	0.00E+00	4.42E-05	5.17E-05	0.00E+00
5:Del:R:0	1.40E-47	1.65E-04	8.20E-05	1.93E-03	3.84E-03	4.76E-04	3.41E-03	8.58E-05	5.14E-03	1.51E-02	4.20E-04	1.41E-03	1.24E-03	4.24E-04	2.29E-03	1.00E-03	3.02E-04
5:Del:R:1	5.02E-06	1.44E-04	1.05E-03	4.31E-04	7.17E-05	2.65E-04	2.22E-04	1.95E-03	3.88E-04	3.44E-03	1.29E-04	2.18E-03	2.37E-03	5.42E-05	7.57E-04	1.67E-03	1.59E-04
5:Del:R:2	7.11E-06	1.19E-05	2.74E-04	3.48E-05	4.41E-05	9.14E-05	3.08E-05	5.67E-04	9.37E-05	1.05E-03	3.13E-05	5.69E-04	8.98E-04	1.39E-05	2.33E-04	3.72E-04	5.23E-05
5:Del:R:3	5.81E-06	0.00E+00	1.65E-04	1.63E-05	2.21E-05	2.13E-05	4.12E-05	2.86E-04	2.22E-06	3.93E-04	2.83E-06	1.93E-04	3.47E-04	1.39E-10	8.71E-05	1.38E-04	2.86E-05
5:Del:R:4	6.41E-06	1.96E-06	4.10E-05	4.74E-06	2.88E-06	4.10E-05	0.00E+00	3.61E-05	2.95E-05	7.66E-05	2.99E-05	6.03E-05	8.29E-05	0.00E+00	1.35E-05	3.87E-05	1.12E-05
5:Del:R:5	2.71E-06	1.19E-06	1.51E-05	3.80E-06	5.28E-06	2.52E-05	1.53E-06	2.30E-05	6.79E-06	4.30E-05	9.07E-06	1.81E-05	1.99E-05	9.66E-08	9.25E-06	2.57E-06	3.19E-07
2:Ins:R:0	3.94E-05	3.56E-05	3.29E-04	8.96E-05	4.15E-05	2.36E-05	7.75E-04	7.46E-04	7.31E-05	2.50E-03	5.41E-04	4.20E-03	2.96E-04	4.83E-05	1.78E-04	2.25E-03	2.53E-03
2:Ins:R:1	9.33E-06	1.44E-04	1.16E-03	0.00E+00	2.40E-05	2.71E-05	1.83E-04	1.05E-03	6.58E-04	1.73E-03	3.11E-04	1.01E-03	4.14E-04	2.00E-04	3.30E-04	2.33E-03	2.32E-04
2:Ins:R:2	1.49E-05	6.51E-05	4.77E-04	3.91E-05	3.43E-05	9.66E-05	1.37E-04	5.70E-04	2.78E-04	8.21E-04	1.36E-04	5.72E-04	3.71E-04	1.38E-04	1.12E-04	1.15E-03	1.31E-04
2:Ins:R:3	3.14E-05	1.98E-05	3.12E-04	3.15E-05	9.63E-06	1.83E-04	1.04E-04	3.85E-04	6.65E-05	4.39E-04	1.00E-04	4.83E-04	2.47E-04	7.88E-05	1.84E-04	5.01E-04	2.42E-04
2:Ins:R:4	7.22E-05	1.70E-04	4.54E-04	1.99E-05	0.00E+00	3.08E-05	9.57E-05	5.32E-04	3.55E-05	7.27E-04	1.25E-05	5.03E-04	3.27E-04	3.49E-05	0.00E+00	3.11E-04	1.84E-04
2:Ins:R:5	3.48E-04	1.16E-03	3.20E-03	8.80E-06	3.03E-05	1.97E-47	9.23E-05	7.43E-03	1.41E-04	4.48E-03	9.01E-09	3.54E-03	1.43E-03	3.77E-08	1.27E-05	3.12E-04	2.03E-04
3:Ins:R:0	1.36E-05	1.93E-05	1.42E-04	9.93E-05	7.76E-07	4.00E-05	4.77E-04	4.26E-04	1.30E-04	3.37E-04	1.62E-04	2.24E-03	3.11E-04	3.88E-05	6.17E-05	8.71E-04	1.00E-03
3:Ins:R:1	1.97E-06	1.67E-05	9.04E-04	3.70E-05	7.04E-05	1.46E-04	1.09E-04	7.85E-04	3.61E-04	1.16E-03	3.10E-04	5.48E-04	3.92E-04	3.39E-05	1.31E-04	1.69E-03	2.59E-04
3:Ins:R:2	2.88E-06	2.59E-05	1.26E-04	3.07E-05	2.45E-05	1.10E-04	1.77E-05	2.55E-04	6.89E-05	3.07E-04	9.32E-05	1.18E-04	1.35E-04	2.21E-05	1.15E-04	3.95E-04	1.41E-04
3:Ins:R:3	4.28E-06	8.70E-06	4.57E-05	1.77E-05	1.10E-06	3.87E-05	5.75E-06	5.79E-05	1.05E-05	8.02E-05	1.87E-05	3.41E-05	6.22E-05	2.12E-09	2.46E-05	9.20E-05	2.35E-05
3:Ins:R:4	6.37E-06	6.82E-06	3.96E-05	1.06E-05	8.27E-06	1.71E-05	2.10E-05	5.91E-05	1.30E-05	6.71E-05	1.03E-05	3.48E-05	3.34E-05	3.95E-06	3.37E-06	5.66E-05	1.49E-05
3:Ins:R:5	4.18E-05	6.76E-05	2.74E-04	5.85E-06	2.93E-06	9.53E-06	6.56E-06	5.03E-04	2.82E-05	3.82E-04	2.81E-05	2.91E-04	2.47E-04	1.53E-05	2.27E-05	5.70E-05	4.93E-05
4:Ins:R:0	3.44E-05	2.52E-05	3.25E-04	9.29E-06	1.17E-09	3.19E-09	8.78E-04	8.89E-04	6.91E-09	1.03E-03	7.59E-04	4.06E-03	1.14E-03	1.62E-04	4.80E-05	1.11E-03	1.17E-03
4:Ins:R:1	4.46E-06	7.08E-05	1.85E-03	6.44E-05	7.12E-05	4.20E-05	1.61E-04	1.60E-03	2.94E-04	2.66E-03	7.99E-06	1.11E-03	4.99E-04	6.65E-05	7.87E-05	3.70E-03	2.85E-04
4:Ins:R:2	5.04E-06	6.56E-06	1.41E-04	2.56E-05	7.08E-06	7.01E-05	5.73E-05	2.41E-04	1.02E-04	3.19E-04	2.61E-05	2.75E-04	2.08E-04	0.00E+00	3.83E-05	3.55E-04	1.26E-04
4:Ins:R:3	6.55E-06	8.46E-06	8.44E-05	2.01E-05	5.65E-06	4.67E-05	3.75E-05	1.61E-04	1.86E-05	1.34E-04	3.38E-05	1.33E-04	9.55E-05	2.30E-05	3.03E-05	7.33E-05	9.86E-05
4:Ins:R:4	1.04E-05	1.91E-05	1.75E-04	5.17E-06	1.92E-05	3.76E-05	7.56E-06	3.25E-04	3.51E-05	2.46E-04	3.38E-05	1.87E-04	1.67E-04	1.22E-05	4.05E-05	1.46E-04	4.74E-05
4:Ins:R:5	8.05E-06	2.84E-05	3.04E-04	1.25E-05	3.43E-05	8.80E-05	1.93E-05	6.05E-04	5.59E-05	5.35E-04	6.43E-05	2.55E-04	4.49E-04	0.00E+00	5.71E-05	2.14E-04	8.46E-05
5:Ins:R:0	1.07E-04	8.90E-10	8.33E-04	2.51E-07	2.95E-09	1.83E-08	2.93E-03	2.68E-08	1.57E-06	1.63E-03	1.07E-05	8.32E-03	1.50E-03	4.66E-05	1.28E-10	3.53E-05	3.10E-05
5:Ins:R:1	5.32E-06	1.96E-04	1.83E-03	7.36E-04	3.80E-04	8.25E-04	3.64E-04	5.26E-03	7.76E-04	2.53E-03	6.76E-04	2.09E-03	2.44E-03	3.17E-04	2.77E-04	7.26E-03	3.06E-04
5:Ins:R:2	4.07E-06	2.25E-05	1.57E-04	7.41E-05	0.00E+00	6.72E-05	5.55E-05	3.04E-04	8.75E-05	3.69E-04	1.99E-05	3.07E-04	2.95E-04	1.40E-47	8.50E-05	3.69E-04	4.87E-05
5:Ins:R:3	2.41E-06	1.57E-05	2.27E-05	8.74E-06	5.57E-06	2.59E-05	3.82E-05	1.15E-04	2.90E-05	1.36E-04	1.88E-05	1.37E-04	1.09E-04	0.00E+00	9.71E-06	9.00E-05	9.37E-05
5:Ins:R:4	1.03E-06	2.02E-05	6.63E-05	1.53E-05	1.24E-05	2.27E-05	0.00E+00	1.34E-04	1.26E-05	9.32E-05	3.89E-05	6.46E-05	6.55E-05	1.65E-05	1.13E-05	6.51E-05	1.24E-05
5:Ins:R:5	6.60E-07	8.21E-06	4.57E-05	5.17E-06	5.38E-06	1.07E-05	4.42E-47	8.35E-05	1.51E-05	9.86E-05	5.39E-06	6.77E-05	9.67E-05	0.00E+00	2.64E-05	6.33E-05	3.00E-05
2:Del:M:1	7.27E-05	1.48E-04	7.97E-04	1.12E-04	2.91E-04	4.86E-04	1.37E-04	1.20E-03	1.82E-03	2.30E-03	3.71E-04	2.01E-03	2.22E-03	5.53E-04	7.90E-03	1.72E-03	8.33E-04
3:Del:M:1	1.07E-05	3.45E-05	3.85E-04	1.95E-04	1.70E-04	1.58E-04	1.95E-05	4.86E-04	2.09E-03	2.73E-03	1.45E-04	8.68E-04	5.96E-04	6.47E-05	1.28E-03	9.04E-04	1.11E-04
3:Del:M:2	3.20E-05	1.40E-04	4.61E-04	2.44E-04	1.83E-04	2.13E-04	1.90E-04	9.02E-04	1.14E-03	1.72E-03	3.21E-04	8.94E-04	2.64E-03	7.10E-05	2.08E-03	1.14E-03	4.61E-04
4:Del:M:1	1.54E-05	8.13E-05	2.56E-04	2.19E-04	1.90E-04	1.83E-04	1.06E-04	4.20E-04	2.04E-03	2.74E-03	1.93E-04	1.28E-03	6.27E-04	6.01E-05	1.06E-03	5.04E-04	3.33E-04
4:Del:M:2	1.13E-05	1.47E-04	5.21E-04	4.27E-04	4.00E-05	2.28E-04	1.91E-04	6.02E-04	8.02E-04	1.49E-03	2.44E-04	7.11E-04	1.61E-03	6.99E-05	1.17E-03	1.00E-03	8.62E-05
4:Del:M:3	1.95E-05	1.40E-04	4.83E-04	3.00E-04	7.75E-05	3.44E-04	2.32E-04	1.09E-03	3.68E-04	1.24E-03	7.23E-05	7.61E-04	2.71E-03	1.19E-04	1.87E-03	1.51E-03	3.35E-04
5:Del:M:1	2.46E-05	7.68E-47	5.13E-04	3.70E-03	2.28E-03	9.37E-05	1.01E-03	1.44E-03	8.71E-04	3.72E-03	4.35E-04	3.09E-03	2.11E-03	2.81E-04	9.45E-04	1.64E-03	8.17E-04
5:Del:M:2	4.17E-06	1.69E-04	1.62E-04	5.40E-03	2.99E-03	2.82E-04	1.29E-04	7.08E-04	7.65E-04	1.23E-02	4.28E-04	1.02E-03	8.90E-04	1.56E-04	4.53E-05	1.04E-03	9.17E-04
5:Del:M:3	1.29E-05	9.57E-05	4.21E-04	6.27E-03	1.75E-03	2.85E-04	1.53E-04	5.24E-04	6.11E-04	1.89E-03	1.58E-04	1.19E-03	5.44E-03	2.07E-04	4.76E-04	8.59E-04	6.84E-04
5:Del:M:4	7.50E-06	4.78E-05	3.26E-05	4.70E-03	4.91E-04	7.49E-05	1.48E-04	3.44E-04	4.50E-04	8.91E-03	3.37E-04	6.26E-04	8.96E-04	1.07E-04	5.25E-04	5.69E-04	3.38E-04
5:Del:M:5	3.53E-06	3.64E-05	6.15E-03	4.18E-03	1.36E-04	1.11E-04	2.90E-04	2.95E-03	7.41E-04	9.14E-03	7.10E-05	5.54E-03	4.56E-03	1.43E-04	1.58E-04	1.37E-03	2.04E-04
