MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
5:Del:R:4	4.11E-06	6.61E-06	3.06E-06	7.99E-06	1.88E-05	2.09E-05	3.13E-05	5.74E-05	3.68E-05	3.05E-06
5:Del:R:5	1.94E-06	4.67E-06	4.73E-06	1.77E-05	1.59E-05	1.03E-05	3.92E-10	4.29E-05	2.59E-05	5.47E-10
2:Ins:R:0	1.45E-04	9.44E-05	8.60E-05	6.75E-04	6.33E-04	6.94E-04	7.38E-04	3.59E-04	1.42E-03	1.86E-05
2:Ins:R:1	1.68E-05	3.24E-04	9.04E-06	4.19E-04	4.18E-04	7.15E-04	2.41E-04	3.54E-04	8.45E-04	2.09E-10
2:Ins:R:2	2.96E-05	2.46E-04	2.64E-05	2.70E-04	3.72E-04	3.84E-04	1.81E-04	2.46E-04	5.87E-04	1.75E-05
2:Ins:R:3	6.67E-05	4.68E-05	2.97E-05	1.36E-04	1.62E-04	1.06E-04	1.59E-04	1.89E-04	2.48E-04	2.72E-05
2:Ins:R:4	2.09E-04	1.18E-04	1.54E-05	4.14E-05	5.22E-04	7.86E-05	1.63E-04	1.48E-04	3.16E-04	3.54E-05
2:Ins:R:5	8.21E-04	7.17E-04	6.65E-05	1.92E-04	2.60E-03	1.66E-04	6.04E-04	1.18E-03	1.22E-03	4.92E-05
3:Ins:R:0	1.09E-05	6.11E-05	4.81E-05	4.18E-04	6.04E-04	5.89E-04	3.82E-04	4.75E-04	9.91E-04	2.66E-10
3:Ins:R:1	9.83E-06	2.42E-04	0.00E+00	4.58E-04	6.23E-04	7.02E-04	1.67E-04	4.95E-04	1.09E-03	1.74E-05
3:Ins:R:2	3.96E-06	3.80E-05	2.72E-05	8.79E-05	1.05E-04	1.47E-04	5.13E-05	1.61E-04	1.56E-04	1.91E-05
3:Ins:R:3	4.50E-06	8.53E-06	1.22E-05	2.34E-05	6.29E-05	3.03E-05	1.91E-06	3.53E-05	4.10E-05	9.90E-10
3:Ins:R:4	1.77E-05	7.16E-06	1.30E-05	3.99E-05	5.69E-05	3.91E-05	5.23E-05	7.91E-05	7.21E-05	7.14E-10
3:Ins:R:5	4.65E-05	8.60E-05	1.73E-05	1.12E-04	4.50E-04	8.20E-05	2.94E-05	3.46E-04	2.48E-04	1.96E-05
4:Ins:R:0	8.37E-05	4.83E-05	4.11E-05	3.03E-04	4.61E-04	4.53E-04	5.64E-04	3.72E-04	7.69E-04	1.63E-05
4:Ins:R:1	7.24E-06	3.76E-04	2.29E-05	5.01E-04	5.98E-04	6.81E-04	1.77E-04	5.69E-04	1.23E-03	2.79E-05
4:Ins:R:2	1.43E-05	3.25E-05	2.08E-05	6.79E-05	7.66E-05	9.79E-05	7.54E-05	1.65E-04	1.58E-04	7.31E-10
4:Ins:R:3	1.67E-05	2.69E-05	1.60E-05	4.77E-05	8.18E-05	6.59E-05	4.89E-05	5.99E-05	1.69E-04	8.06E-10
4:Ins:R:4	1.71E-05	2.40E-05	2.03E-06	4.91E-05	6.61E-05	7.44E-05	6.00E-05	1.56E-04	1.74E-04	7.37E-10
4:Ins:R:5	8.81E-06	7.86E-05	2.36E-05	9.81E-05	1.67E-04	1.30E-04	4.19E-05	3.18E-04	2.12E-04	5.88E-10
5:Ins:R:0	1.74E-07	0.00E+00	4.84E-09	3.24E-10	0.00E+00	2.11E-09	5.17E-03	4.62E-09	2.78E-08	3.10E-05
5:Ins:R:1	2.14E-06	1.11E-03	1.65E-04	1.52E-03	1.50E-03	2.12E-03	6.12E-04	9.92E-04	2.82E-03	5.36E-05
5:Ins:R:2	5.63E-06	4.78E-05	2.83E-05	7.87E-05	8.08E-05	9.07E-05	7.47E-05	1.15E-04	1.77E-04	2.64E-05
5:Ins:R:3	2.92E-06	1.22E-05	6.41E-06	5.77E-05	4.78E-05	5.87E-05	4.50E-05	1.23E-04	1.07E-04	7.29E-10
5:Ins:R:4	4.30E-06	3.70E-05	6.12E-06	5.69E-05	9.22E-05	7.79E-05	5.23E-06	1.49E-04	1.56E-04	7.60E-10
5:Ins:R:5	6.27E-07	1.39E-05	4.54E-06	5.74E-05	5.65E-05	7.17E-05	4.25E-05	1.30E-04	1.37E-04	7.98E-10
2:Del:M:1	9.24E-05	3.40E-04	7.62E-05	1.02E-03	1.06E-03	1.95E-03	4.13E-04	1.07E-03	7.85E-04	3.19E-05
3:Del:M:1	2.84E-05	1.15E-04	8.77E-05	4.94E-04	2.98E-04	6.10E-04	1.92E-04	4.08E-04	4.51E-04	1.82E-05
3:Del:M:2	7.69E-05	1.99E-04	8.56E-05	8.14E-04	5.90E-04	1.85E-03	2.26E-04	7.92E-04	3.87E-04	2.53E-05
4:Del:M:1	4.98E-05	2.81E-05	6.86E-05	3.32E-04	2.79E-04	5.45E-04	2.11E-04	2.88E-04	3.24E-04	5.94E-10
4:Del:M:2	2.93E-05	6.13E-05	8.98E-05	5.91E-04	3.67E-04	1.24E-03	1.92E-04	5.89E-04	4.06E-04	5.74E-10
4:Del:M:3	6.25E-05	1.57E-04	9.40E-05	9.22E-04	7.23E-04	2.13E-03	2.53E-04	9.30E-04	6.69E-04	3.90E-05
5:Del:M:1	4.63E-05	3.07E-04	7.10E-04	2.00E-03	1.49E-03	4.33E-03	1.10E-03	1.60E-03	2.35E-03	3.47E-05
5:Del:M:2	6.09E-06	1.96E-04	9.02E-04	6.97E-04	3.58E-04	1.10E-03	3.68E-04	6.04E-04	9.73E-04	3.17E-05
5:Del:M:3	2.86E-05	5.42E-05	7.81E-04	4.15E-04	3.52E-04	5.10E-04	3.76E-04	6.60E-04	7.91E-04	4.40E-05
5:Del:M:4	9.92E-06	5.59E-05	4.60E-04	6.86E-05	1.13E-04	3.99E-04	2.19E-04	3.25E-04	1.44E-04	2.18E-05
5:Del:M:5	1.21E-05	1.76E-04	4.46E-04	4.44E-04	5.93E-04	6.01E-04	4.47E-04	1.01E-03	1.19E-03	4.26E-05
