Samples	ID83A	ID83B	ID83C	ID83D
SP116718	2.64E+00	2.35E+00	1.56E+00	5.79E-01
SP116720	1.60E+00	1.35E+00	9.89E-01	0.00E+00
SP59284	2.52E+00	2.36E+00	8.83E-01	0.00E+00
SP116618	2.18E+00	1.77E+00	1.45E+00	1.75E-01
SP59436	6.28E-01	3.70E-01	5.07E-01	4.11E-02
SP116645	3.71E+00	3.52E+00	2.12E+00	6.80E-01
SP59320	1.67E+00	1.50E+00	1.15E+00	0.00E+00
SP116672	1.07E+00	7.94E-01	7.24E-01	1.25E-01
SP116635	1.97E+00	1.63E+00	1.32E+00	2.71E-01
SP59328	1.56E+00	1.34E+00	9.84E-01	6.31E-01
SP116627	1.69E+00	1.34E+00	1.14E+00	2.78E-01
SP116725	1.19E+00	1.17E+00	6.16E-01	0.00E+00
SP59292	1.40E+00	1.34E+00	9.67E-01	0.00E+00
SP116683	2.49E+00	2.29E+00	1.71E+00	8.26E-01
SP59372	6.95E-01	2.25E-01	8.47E-01	5.97E-01
SP116610	4.03E+00	3.17E+00	2.86E+00	1.38E+00
SP116638	1.84E+00	1.67E+00	1.12E+00	3.64E-01
SP59336	1.86E+00	1.43E+00	9.52E-01	3.69E-01
SP124971	4.85E+00	4.12E+00	2.64E+00	6.54E-01
SP116665	1.26E+00	9.39E-01	7.35E-01	0.00E+00
SP116674	2.83E+00	2.63E+00	1.85E+00	3.47E-01
SP116657	5.97E+00	4.81E+00	3.28E+00	3.71E-01
SP116670	2.92E+00	1.78E+00	2.47E+00	4.80E-01
SP116642	3.82E+00	3.35E+00	2.38E+00	1.17E+00
SP116606	1.84E+00	9.47E-01	1.69E+00	6.95E-01
SP116604	1.78E+00	1.50E+00	1.41E+00	4.48E-01
SP59376	1.24E+00	9.75E-01	9.46E-01	5.31E-01
SP59272	2.29E+00	1.85E+00	1.09E+00	5.13E-01
SP124969	5.20E+00	4.92E+00	2.99E+00	9.41E-01
SP116608	1.25E+00	1.08E+00	6.57E-01	1.62E-01
SP59396	1.73E+00	1.56E+00	7.52E-01	3.84E-01
SP116688	1.87E+00	1.65E+00	1.09E+00	6.77E-02
SP59392	1.66E+00	1.52E+00	7.18E-01	0.00E+00
SP59456	2.60E+00	2.11E+00	1.46E+00	3.38E-01
SP59348	1.98E+00	1.69E+00	1.27E+00	0.00E+00
SP59300	3.27E+00	2.03E+00	2.47E+00	4.91E-01
SP59340	1.87E+00	1.82E+00	1.39E+00	2.01E-01
SP59380	8.85E-01	8.30E-01	6.95E-01	0.00E+00
SP59440	3.32E+00	2.65E+00	2.01E+00	1.18E+00
SP59428	1.14E+00	1.09E+00	8.77E-01	3.15E-02
SP59400	4.96E+00	3.37E+00	3.29E+00	1.14E+00
SP116624	2.64E+00	2.47E+00	1.65E+00	9.11E-01
SP59432	1.56E+00	1.43E+00	1.10E+00	5.52E-01
SP59452	5.07E+00	4.33E+00	2.79E+00	8.40E-01
SP116679	8.64E-01	6.76E-01	6.23E-01	1.68E-01
SP116676	5.50E+00	4.24E+00	3.62E+00	6.28E-01
SP59360	3.49E+00	3.40E+00	1.15E+00	3.54E-01
SP59384	2.48E+00	2.30E+00	1.14E+00	2.23E-01
SP59332	1.53E+00	1.39E+00	9.14E-01	1.62E-01
SP116616	3.03E+00	3.01E+00	1.90E+00	3.47E-01
SP124981	2.45E+00	2.37E+00	1.37E+00	1.00E-01
SP59368	4.51E+00	4.13E+00	2.55E+00	1.31E+00
SP116648	6.64E+00	6.20E+00	3.05E+00	5.85E-01
SP59420	1.23E+00	1.30E+00	8.91E-01	3.94E-01
SP116706	2.62E+00	2.41E+00	1.77E+00	4.08E-01
SP116654	2.20E+00	1.94E+00	1.45E+00	4.23E-01
SP59308	2.10E+00	1.78E+00	1.23E+00	0.00E+00
SP59288	3.29E+00	2.95E+00	1.64E+00	1.15E+00
SP116622	1.32E+00	1.20E+00	9.02E-01	3.72E-01
SP59316	1.73E+00	1.46E+00	1.19E+00	0.00E+00
SP59324	1.77E+00	1.49E+00	1.04E+00	2.95E-01
SP116697	2.46E+01	2.29E+01	1.28E+01	1.73E+00
SP59304	7.88E+00	6.01E+00	5.30E+00	1.45E+00
SP116620	6.44E+00	6.09E+00	3.13E+00	4.91E-01
SP13289	6.20E-01	6.37E-01	5.73E-01	2.63E-01
SP116742	1.82E-01	3.96E-01	3.62E-01	3.59E-02
SP115134	3.36E-01	4.37E-01	4.41E-01	3.60E-01
SP96884	4.52E-01	5.09E-01	4.61E-01	1.25E-01
SP13385	4.10E-01	8.23E-01	7.60E-01	0.00E+00
SP13291	7.67E-01	6.36E-01	7.09E-01	3.39E-01
SP13514	1.34E+00	1.09E+00	9.59E-01	7.11E-01
SP115117	7.20E-01	6.97E-01	5.52E-01	5.85E-01
SP115114	1.53E+00	1.42E+00	8.73E-01	0.00E+00
SP13279	7.41E-01	7.16E-01	6.88E-01	3.65E-01
SP13487	6.73E-01	7.49E-01	5.78E-01	0.00E+00
SP13361	1.54E+00	1.24E+00	9.74E-01	1.00E-02
SP13421	1.37E+00	1.11E+00	8.47E-01	5.87E-01
SP116738	7.27E-01	5.22E-01	5.66E-01	2.68E-01
SP13293	2.37E-01	5.12E-01	5.35E-01	2.50E-01
SP13281	1.05E+00	9.16E-01	7.34E-01	4.83E-01
SP13677	4.85E-01	5.69E-01	7.28E-01	6.08E-01
SP13399	5.86E-01	7.09E-01	6.20E-01	2.03E-01
SP116732	1.21E+00	8.98E-01	8.08E-01	0.00E+00
SP115073	3.77E-01	5.24E-01	4.73E-01	3.01E-01
SP13307	5.17E-01	7.86E-01	7.34E-01	5.11E-01
SP13299	1.36E+00	1.22E+00	9.55E-01	5.25E-01
SP13481	5.71E-01	5.29E-01	5.15E-01	1.81E-01
SP116780	7.73E-01	7.37E-01	6.27E-01	3.48E-01
SP13433	7.73E-01	4.26E-01	7.28E-01	1.41E-01
SP115064	9.86E-01	9.00E-01	7.82E-01	6.52E-02
SP13359	5.82E-01	4.66E-01	6.05E-01	4.79E-01
SP116734	1.63E+00	1.22E+00	8.80E-01	4.92E-01
SP116770	9.38E-01	6.78E-01	6.58E-01	3.91E-01
SP13323	7.44E-01	7.31E-01	6.59E-01	4.36E-01
SP13367	1.56E+00	1.25E+00	1.09E+00	5.28E-01
SP96882	9.62E-01	8.39E-01	1.09E+00	9.17E-01
SP13283	4.20E-01	5.46E-01	4.94E-01	2.59E-01
SP116728	6.83E-01	7.23E-01	5.47E-01	1.00E-02
SP13478	3.85E-01	4.06E-01	3.57E-01	0.00E+00
SP116744	8.38E-01	8.04E-01	9.73E-01	9.01E-01
SP115093	1.61E+00	1.35E+00	1.09E+00	4.60E-01
SP13315	2.75E-01	3.75E-01	3.55E-01	3.00E-02
SP13331	1.18E+00	9.74E-01	8.20E-01	0.00E+00
SP115108	1.34E+00	1.19E+00	8.19E-01	9.18E-02
SP116752	6.39E-01	6.94E-01	6.94E-01	2.19E-01
SP115085	5.20E-01	7.26E-01	5.08E-01	1.07E-01
SP115102	6.42E-01	7.37E-01	5.91E-01	0.00E+00
SP13379	4.87E-01	6.18E-01	7.07E-01	4.03E-01
SP116750	1.40E+00	1.21E+00	9.10E-01	4.80E-01
SP115125	4.10E-01	5.43E-01	4.87E-01	1.00E-01
SP115089	1.16E+00	1.12E+00	8.37E-01	4.70E-01
SP13297	7.84E-01	8.93E-01	6.59E-01	0.00E+00
SP13339	4.14E-01	5.12E-01	5.02E-01	1.51E-01
SP13671	6.78E-01	7.49E-01	6.42E-01	3.49E-01
SP116776	6.41E-01	4.82E-01	5.40E-01	3.15E-02
SP13683	1.09E+00	9.40E-01	5.53E-01	0.00E+00
SP116758	1.39E+00	1.04E+00	9.74E-01	6.57E-01
SP116782	1.45E+00	1.27E+00	9.97E-01	1.53E-01
SP13317	4.88E-01	6.79E-01	7.09E-01	5.02E-01
SP115128	1.12E+00	9.79E-01	6.14E-01	0.00E+00
SP116754	1.07E+00	9.50E-01	8.18E-01	6.17E-01
SP116766	1.92E+00	1.79E+00	1.12E+00	4.56E-01
SP116748	1.34E+00	1.15E+00	1.07E+00	6.40E-01
SP115070	6.58E-01	6.25E-01	5.40E-01	0.00E+00
SP115131	9.45E-01	8.38E-01	5.62E-01	8.12E-02
SP115097	7.88E-01	7.01E-01	8.21E-01	7.41E-01
SP115060	1.22E+00	9.93E-01	8.32E-01	2.74E-01
SP13594	1.39E+00	1.20E+00	7.54E-01	2.83E-01
SP96834	1.05E+00	8.82E-01	9.24E-01	5.63E-01
SP115057	5.13E-01	7.76E-01	6.38E-01	2.46E-01
SP116768	1.14E+00	1.01E+00	7.77E-01	5.52E-01
SP13442	1.50E+00	1.30E+00	9.75E-01	2.43E-01
SP13325	7.21E-01	7.21E-01	4.76E-01	9.80E-02
SP116736	6.54E-01	5.85E-01	6.17E-01	6.00E-02
SP13619	9.61E-01	8.12E-01	7.33E-01	2.43E-02
SP115111	1.51E+00	1.45E+00	9.78E-01	3.52E-01
SP116760	8.78E-01	8.30E-01	7.98E-01	6.57E-01
SP13311	4.40E-01	5.85E-01	5.52E-01	2.62E-01
SP13509	8.54E-01	6.32E-01	5.87E-01	0.00E+00
SP13539	3.99E-01	6.24E-01	6.44E-01	5.25E-01
SP13624	4.46E-01	5.72E-01	6.18E-01	3.76E-01
SP116746	1.17E+00	9.61E-01	8.44E-01	8.58E-01
SP13490	4.18E-01	6.03E-01	6.20E-01	2.99E-01
SP116774	7.73E-01	7.70E-01	6.63E-01	1.28E-01
SP115105	6.79E-01	7.72E-01	7.84E-01	6.52E-01
SP13278	4.27E-01	6.81E-01	5.76E-01	1.22E-01
SP116756	1.41E+00	1.34E+00	9.74E-01	6.86E-01
SP13319	3.12E-01	3.79E-01	3.40E-01	8.89E-02
SP13280	1.27E+00	1.07E+00	7.09E-01	0.00E+00
SP13363	2.96E-01	5.95E-01	5.19E-01	9.99E-02
SP13347	5.87E-01	7.22E-01	7.91E-01	5.55E-01
SP116730	1.43E+00	1.02E+00	9.10E-01	4.30E-01
SP13365	3.63E-01	5.66E-01	6.74E-01	4.72E-01
SP115099	1.22E+00	1.14E+00	8.00E-01	9.59E-02
SP116764	7.96E-01	7.03E-01	7.36E-01	5.22E-01
SP116772	7.31E-01	7.60E-01	7.98E-01	6.12E-01
SP96888	3.70E-01	4.92E-01	4.38E-01	2.67E-01
SP13327	1.03E+00	8.90E-01	7.46E-01	1.00E-02
SP116740	1.27E+00	1.16E+00	8.78E-01	1.78E-01
CPCT02150038T	3.34E+00	2.68E+00	1.93E+00	2.17E+00
CPCT02040203T	0.00E+00	7.88E-02	9.84E-01	9.96E-01
CPCT02300038T	5.55E+00	4.31E+00	2.94E+00	3.88E+00
WIDE01010265T	4.12E+00	3.51E+00	2.31E+00	2.74E+00
CPCT02310012T	6.33E+00	5.21E+00	3.47E+00	4.53E+00
CPCT02080232T	6.74E+00	6.10E+00	3.55E+00	4.31E+00
CPCT02180068T	1.29E+01	1.10E+01	4.35E+00	5.96E+00
CPCT02290041T	4.70E+00	4.01E+00	3.42E+00	3.53E+00
CPCT02040278T	4.04E+00	2.89E+00	2.76E+00	2.93E+00
CPCT02310017T	1.05E+01	8.98E+00	1.18E+00	6.74E+00
CPCT02150022T	1.68E+00	1.26E+00	1.15E+00	1.62E+00
CPCT02150026T	6.27E+00	5.61E+00	3.15E+00	4.26E+00
CPCT02150030T	4.56E+00	4.48E+00	2.80E+00	3.40E+00
CPCT02180037T	4.50E+00	3.00E+00	2.56E+00	3.81E+00
CPCT02150033T	3.63E+00	2.09E+00	2.30E+00	3.54E+00
CPCT02230051T	1.63E+00	1.37E+00	1.40E+00	1.71E+00
CPCT02340030T	4.99E+00	9.31E-01	5.45E+00	6.87E+00
CPCT02340031T	5.73E+00	4.99E+00	2.43E+00	2.65E+00
CPCT02230066T	3.81E+00	2.73E+00	1.63E+00	3.00E+00
CPCT02180043T	5.81E+00	4.03E+00	1.49E+00	4.79E+00
CPCT02120032T	5.81E-01	2.51E+00	0.00E+00	2.38E+00
CPCT02300023T	2.84E+00	2.17E+00	2.20E+00	2.80E+00
CPCT02180001T	6.87E+00	6.19E+00	3.07E+00	3.24E+00
CPCT02330016T	6.67E+00	6.13E+00	2.66E+00	2.37E+00
CPCT02180015T	2.79E+00	2.35E+00	1.74E+00	1.31E+00
WIDE01010545T	8.56E+00	7.24E+00	1.93E+00	4.96E+00
