NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	160.132	23.268	30.625	16.673	0.084	0.98	1000000.0
2	158.979	23.155	30.804	16.652	2.401	0.98	1000000.0
3	158.964	23.267	30.895	16.847	0.085	0.98	1000000.0
4	164.84	23.489	32.185	16.911	0.085	0.98	1000000.0
5	158.647	23.41	30.573	16.914	0.087	0.979	1000000.0
6	155.798	23.365	29.019	16.901	2.407	0.98	1000000.0
7	157.438	23.289	29.451	16.869	0.089	0.979	1000000.0
8	160.078	23.298	31.326	16.921	9.343	0.98	1000000.0
9	160.843	23.514	30.569	17.032	27.868	0.979	1000000.0
10	158.941	23.359	30.454	16.832	0.085	0.98	1000000.0
11	158.763	23.207	30.417	16.6	2.403	0.98	1000000.0
12	158.477	23.329	30.339	16.84	0.091	0.98	1000000.0
13	160.165	23.428	30.493	16.866	4.716	0.979	1000000.0
14	157.505	23.128	30.453	16.582	0.088	0.98	1000000.0
15	160.168	23.286	31.168	16.889	0.085	0.98	1000000.0
16	159.596	23.305	30.8	16.69	0.084	0.98	1000000.0
17	157.646	23.081	30.45	16.655	7.028	0.98	1000000.0
18	155.226	23.184	28.756	16.664	0.088	0.98	1000000.0
19	160.489	23.307	30.928	16.724	2.405	0.98	1000000.0
20	162.009	23.479	31.409	16.87	2.404	0.98	1000000.0
21	159.298	23.253	30.797	16.769	4.714	0.98	1000000.0
22	157.015	23.178	29.469	16.754	0.086	0.98	1000000.0
23	158.259	23.312	30.382	16.734	2.4	0.98	1000000.0
24	158.248	23.239	30.655	16.814	0.084	0.98	1000000.0
25	157.811	23.192	30.249	16.823	0.085	0.98	1000000.0
26	158.544	23.119	30.675	16.641	0.088	0.98	1000000.0
27	158.974	23.295	30.648	16.857	0.085	0.98	1000000.0
28	158.904	23.279	30.732	16.797	0.087	0.98	1000000.0
29	157.267	23.241	30.108	16.776	4.717	0.98	1000000.0
30	157.845	23.087	30.223	16.585	0.083	0.98	1000000.0
31	165.903	23.481	32.304	16.904	2.403	0.98	1000000.0
32	159.013	23.191	30.985	16.819	18.601	0.98	1000000.0
33	159.357	23.351	30.6	16.851	11.658	0.98	1000000.0
34	158.457	23.32	30.18	16.754	0.088	0.98	1000000.0
35	158.002	23.408	30.662	17.117	0.088	0.979	1000000.0
36	156.992	23.433	29.649	17.046	4.72	0.979	1000000.0
37	160.824	23.369	30.89	16.834	0.088	0.98	1000000.0
38	157.958	23.244	30.169	16.733	4.715	0.98	1000000.0
39	160.26	23.514	31.321	17.051	2.4	0.979	1000000.0
40	159.489	23.411	30.726	16.962	2.403	0.98	1000000.0
41	160.074	23.356	31.347	16.864	0.086	0.98	1000000.0
42	157.259	23.283	29.68	16.823	0.087	0.98	1000000.0
43	159.541	23.396	30.901	16.937	0.085	0.98	1000000.0
44	158.182	23.339	29.924	16.959	37.124	0.979	1000000.0
45	159.225	23.33	30.818	16.829	0.087	0.98	1000000.0
46	160.288	23.345	30.809	16.796	2.399	0.98	1000000.0
47	157.184	23.224	29.726	16.817	0.086	0.979	1000000.0
48	160.9	23.475	30.886	17.002	4.715	0.98	1000000.0
49	158.458	23.257	30.66	16.81	0.084	0.98	1000000.0
50	159.023	23.188	30.818	16.69	7.03	0.981	1000000.0
51	158.932	23.454	30.627	16.942	0.086	0.979	1000000.0
52	157.582	23.201	29.831	16.819	0.086	0.98	1000000.0
53	158.373	23.135	30.605	16.796	2.399	0.98	1000000.0
54	159.304	23.37	30.341	16.803	2.407	0.98	1000000.0
55	160.446	23.472	31.126	16.979	4.716	0.979	1000000.0
56	159.55	23.09	30.73	16.758	0.085	0.98	1000000.0
57	159.767	23.519	30.907	17.157	0.087	0.979	1000000.0
58	159.168	23.27	30.151	16.742	2.401	0.98	1000000.0
59	157.077	23.273	29.915	16.771	4.716	0.98	1000000.0
60	159.962	23.41	30.977	16.918	0.087	0.98	1000000.0
61	157.852	23.341	30.383	16.949	4.719	0.979	1000000.0
62	159.44	23.292	30.942	16.891	0.085	0.98	1000000.0
63	157.26	23.329	29.465	16.778	0.088	0.98	1000000.0
64	158.761	23.21	30.5	16.618	2.398	0.98	1000000.0
65	159.021	23.372	29.93	16.935	4.717	0.98	1000000.0
66	160.583	23.263	31.673	16.785	0.084	0.98	1000000.0
67	158.668	23.234	30.704	16.732	0.091	0.98	1000000.0
68	158.78	23.293	30.473	16.733	2.4	0.98	1000000.0
69	159.256	23.267	30.974	16.707	0.086	0.98	1000000.0
70	159.03	23.269	30.725	16.841	4.719	0.98	1000000.0
71	157.73	23.132	30.31	16.768	0.084	0.98	1000000.0
72	157.993	23.099	30.194	16.661	16.285	0.98	1000000.0
73	159.7	23.319	30.772	16.872	0.084	0.98	1000000.0
74	157.854	23.212	30.305	16.63	4.712	0.981	1000000.0
75	160.811	23.369	30.605	16.779	20.92	0.98	1000000.0
76	160.535	23.541	30.428	16.947	0.085	0.98	1000000.0
77	158.551	23.142	30.624	16.563	0.084	0.981	1000000.0
78	157.592	23.228	30.743	16.801	0.087	0.98	1000000.0
79	159.038	23.192	30.653	16.682	0.089	0.98	1000000.0
80	158.176	23.185	30.435	16.634	0.084	0.98	1000000.0
81	156.53	23.268	29.37	16.799	2.402	0.98	1000000.0
82	158.391	23.237	30.552	16.682	0.084	0.98	1000000.0
83	161.841	23.217	31.13	16.687	0.085	0.98	1000000.0
84	159.151	23.329	30.553	16.829	0.085	0.98	1000000.0
85	160.878	23.618	30.892	17.067	7.029	0.98	1000000.0
86	158.528	23.241	30.603	16.702	2.401	0.98	1000000.0
87	158.761	23.313	30.675	16.854	0.087	0.98	1000000.0
88	157.639	23.327	30.253	16.823	0.084	0.98	1000000.0
89	159.929	23.379	30.671	16.904	0.086	0.979	1000000.0
90	159.44	23.337	30.562	16.928	4.714	0.979	1000000.0
91	160.696	23.536	31.247	17.084	4.716	0.979	1000000.0
92	160.11	23.378	31.114	16.887	0.086	0.98	1000000.0
93	160.604	23.354	30.738	16.787	2.411	0.98	1000000.0
94	160.975	23.483	30.257	16.978	34.808	0.979	1000000.0
95	162.006	23.502	31.46	17.082	2.401	0.979	1000000.0
96	159.478	23.296	30.411	16.812	16.294	0.98	1000000.0
97	158.86	23.198	30.509	16.728	0.087	0.98	1000000.0
98	158.185	23.209	30.423	16.728	0.089	0.98	1000000.0
99	158.378	23.209	30.409	16.809	4.712	0.98	1000000.0
100	160.861	23.58	31.093	17.226	0.088	0.979	1000000.0
