MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Ins:T:2	1.72E-04	4.18E-04	3.38E-04	8.63E-04	1.02E-03	1.38E-03	1.44E-03	4.03E-04	1.27E-03	2.19E-04	8.48E-04	1.55E-03	1.16E-03	1.38E-03
1:Ins:T:3	1.55E-04	5.12E-04	5.02E-04	7.30E-04	7.62E-04	5.94E-04	1.27E-03	4.38E-04	1.62E-03	2.60E-05	1.05E-03	1.49E-03	1.39E-03	1.34E-03
1:Ins:T:4	4.61E-04	1.91E-03	1.17E-03	7.83E-04	1.04E-03	1.22E-03	1.02E-03	3.55E-04	1.30E-03	7.20E-05	5.15E-04	1.17E-03	2.36E-03	2.47E-03
1:Ins:T:5	6.45E-03	1.09E-02	1.33E-02	1.06E-02	5.48E-03	2.66E-03	2.82E-03	6.42E-03	1.63E-03	2.43E-03	2.54E-03	7.13E-03	4.75E-03	2.04E-02
2:Del:R:0	1.05E-04	6.30E-04	2.03E-04	8.50E-04	1.56E-03	3.83E-03	2.35E-03	6.91E-04	6.85E-03	8.37E-04	1.15E-03	4.96E-03	2.18E-03	1.99E-03
2:Del:R:1	1.41E-03	7.18E-04	1.49E-03	1.75E-03	5.28E-03	2.44E-03	1.84E-03	7.88E-04	6.29E-03	3.32E-04	1.65E-03	2.65E-03	3.78E-03	3.30E-03
2:Del:R:2	7.36E-04	3.88E-04	5.81E-04	8.82E-04	1.63E-03	9.99E-04	1.22E-03	4.59E-04	2.03E-03	4.05E-04	9.65E-04	1.75E-03	1.10E-03	1.31E-03
2:Del:R:3	2.40E-04	1.89E-04	1.19E-04	2.77E-04	3.95E-04	4.64E-04	4.42E-04	1.94E-04	7.75E-04	1.82E-04	3.12E-04	7.84E-04	7.29E-04	3.47E-04
2:Del:R:4	1.86E-04	1.46E-04	7.14E-05	1.76E-04	2.35E-04	1.90E-04	1.56E-04	5.00E-05	1.95E-04	2.03E-04	1.76E-04	5.18E-04	7.33E-04	3.14E-04
2:Del:R:5	5.32E-04	4.56E-05	1.22E-04	4.05E-04	5.01E-04	9.80E-05	1.22E-04	1.92E-08	1.51E-04	4.58E-04	1.31E-08	7.66E-04	1.71E-03	5.65E-04
3:Del:R:0	1.78E-04	6.36E-05	1.34E-04	4.48E-04	4.68E-04	7.21E-04	1.24E-03	3.87E-04	1.20E-03	2.60E-04	6.23E-04	1.26E-03	1.01E-03	1.15E-03
3:Del:R:1	5.96E-04	7.82E-04	8.02E-04	1.60E-03	2.89E-03	1.75E-03	2.72E-03	1.08E-03	4.19E-03	2.99E-04	6.29E-04	4.15E-03	2.51E-03	2.64E-03
3:Del:R:2	2.62E-04	5.71E-04	2.85E-04	6.70E-04	1.39E-03	6.99E-04	5.96E-04	5.40E-04	1.88E-03	3.38E-04	1.11E-04	1.29E-03	1.20E-03	1.18E-03
3:Del:R:3	1.01E-04	1.85E-04	1.18E-04	2.00E-04	3.48E-04	1.84E-04	3.73E-04	1.35E-05	5.48E-04	7.07E-05	2.54E-04	5.50E-04	3.07E-04	3.99E-04
3:Del:R:4	6.58E-05	2.30E-05	6.39E-05	1.99E-04	2.32E-04	2.62E-04	3.76E-04	2.68E-05	2.22E-04	1.35E-04	2.26E-05	4.21E-04	3.17E-04	2.07E-04
3:Del:R:5	3.67E-05	1.71E-05	5.92E-05	1.25E-04	8.98E-05	6.67E-05	1.25E-04	4.34E-05	5.36E-05	8.23E-05	2.20E-04	8.87E-05	2.95E-04	1.05E-04
4:Del:R:0	4.02E-05	1.14E-04	1.38E-04	2.07E-04	2.37E-04	5.36E-04	6.82E-04	4.13E-04	6.47E-04	3.45E-04	6.91E-04	9.12E-04	3.60E-04	6.43E-04
4:Del:R:1	3.63E-04	3.88E-04	7.53E-04	1.17E-03	2.94E-03	1.43E-03	3.28E-03	1.27E-03	4.15E-03	3.21E-04	1.37E-03	4.05E-03	2.83E-03	2.53E-03
4:Del:R:2	1.84E-04	4.41E-04	2.22E-04	5.03E-04	1.06E-03	1.03E-03	1.00E-03	4.93E-05	1.77E-03	1.98E-04	0.00E+00	1.62E-03	8.56E-04	9.94E-04
4:Del:R:3	1.21E-04	7.89E-05	1.91E-04	1.92E-04	9.61E-04	9.91E-04	9.52E-04	1.72E-05	7.61E-04	3.56E-04	3.90E-04	1.09E-03	9.18E-04	6.70E-04
4:Del:R:4	3.36E-05	3.32E-05	1.17E-04	1.09E-04	1.98E-04	3.74E-04	2.78E-04	0.00E+00	3.70E-04	1.68E-04	1.04E-04	4.11E-04	2.49E-04	2.64E-04
4:Del:R:5	4.67E-05	4.03E-05	7.25E-05	1.44E-04	1.71E-04	2.02E-04	1.03E-04	1.40E-05	1.01E-04	1.32E-04	1.08E-04	1.44E-04	1.46E-04	1.47E-04
5:Del:R:0	8.00E-04	5.69E-04	6.39E-04	1.10E-03	5.02E-04	3.12E-03	3.19E-03	2.06E-03	2.96E-03	1.46E-03	4.33E-03	6.64E-03	1.69E-03	2.85E-03
5:Del:R:1	3.43E-04	3.32E-04	3.23E-04	1.53E-03	2.19E-03	1.62E-03	1.68E-03	5.96E-04	2.49E-03	4.39E-04	6.18E-05	2.14E-03	1.33E-03	2.22E-03
5:Del:R:2	1.60E-04	9.99E-05	2.42E-04	4.79E-04	5.81E-04	5.27E-04	6.64E-04	1.73E-04	4.01E-04	1.69E-04	2.70E-04	6.81E-04	5.67E-04	5.03E-04
5:Del:R:3	5.73E-05	9.02E-05	8.63E-05	1.38E-04	2.91E-04	1.54E-04	3.34E-04	3.27E-05	3.20E-04	6.92E-05	2.25E-05	2.62E-04	1.81E-04	3.50E-04
5:Del:R:4	3.64E-05	5.28E-06	3.10E-05	2.04E-05	5.73E-05	3.93E-05	5.78E-05	1.32E-05	6.77E-05	7.25E-05	2.05E-05	9.20E-05	8.01E-05	7.16E-05
5:Del:R:5	1.33E-05	9.15E-06	2.41E-05	3.87E-05	5.72E-05	2.67E-05	1.41E-05	2.55E-05	2.18E-05	7.05E-05	1.75E-08	4.35E-05	5.08E-05	9.29E-05
2:Ins:R:0	7.31E-04	3.76E-04	9.41E-04	1.50E-03	1.27E-03	4.36E-04	9.73E-04	3.01E-05	5.26E-07	1.35E-03	1.28E-03	1.33E-03	2.69E-03	1.48E-03
2:Ins:R:1	3.86E-04	3.03E-04	3.45E-04	6.36E-04	9.55E-04	5.74E-04	8.24E-04	1.32E-04	1.53E-03	4.48E-04	9.81E-04	1.20E-03	1.02E-03	1.42E-03
2:Ins:R:2	1.46E-04	1.71E-04	2.10E-04	4.41E-04	4.59E-04	5.21E-04	7.78E-04	2.54E-08	4.62E-04	1.83E-04	3.40E-04	8.65E-04	6.38E-04	1.04E-03
2:Ins:R:3	8.73E-05	1.11E-04	1.46E-04	1.04E-04	1.25E-04	3.20E-05	8.07E-05	1.64E-04	6.25E-05	1.75E-04	9.20E-05	9.12E-05	2.13E-04	2.11E-04
2:Ins:R:4	1.65E-04	2.29E-04	2.54E-04	3.20E-04	4.27E-04	1.71E-04	1.10E-04	1.63E-04	6.44E-05	4.31E-04	2.22E-04	3.53E-04	6.38E-04	4.50E-04
2:Ins:R:5	1.15E-03	1.15E-03	3.00E-03	2.82E-03	2.65E-03	8.41E-04	3.60E-04	3.12E-04	1.73E-03	1.43E-03	6.33E-04	2.89E-03	3.95E-03	5.76E-03
3:Ins:R:0	1.69E-04	1.15E-04	3.01E-04	2.54E-04	2.21E-04	1.32E-04	2.69E-04	9.56E-05	1.45E-04	5.35E-04	1.45E-05	2.36E-04	3.57E-04	4.29E-04
3:Ins:R:1	3.56E-04	8.73E-04	3.78E-04	5.06E-04	7.63E-04	5.75E-04	6.41E-04	1.56E-04	1.01E-03	1.99E-04	4.27E-04	1.19E-03	8.04E-04	1.21E-03
3:Ins:R:2	1.50E-05	6.65E-05	1.02E-04	7.10E-05	1.60E-04	1.35E-04	1.50E-04	8.42E-05	2.84E-04	1.02E-04	3.42E-05	2.49E-04	2.15E-04	2.47E-04
3:Ins:R:3	1.87E-05	2.65E-06	1.04E-05	1.97E-05	2.43E-05	2.43E-05	1.77E-05	3.71E-05	2.63E-05	1.66E-05	1.21E-05	4.13E-05	3.68E-05	1.40E-05
3:Ins:R:4	2.37E-05	1.08E-05	2.70E-05	3.57E-05	4.73E-05	7.34E-05	7.45E-05	1.60E-05	7.48E-05	1.64E-05	2.24E-05	5.94E-05	5.04E-05	5.66E-05
3:Ins:R:5	7.39E-05	1.17E-04	1.39E-04	1.34E-04	1.90E-04	2.51E-04	1.73E-04	8.61E-05	2.12E-04	9.97E-05	2.31E-04	2.01E-04	4.46E-04	3.67E-04
4:Ins:R:0	1.73E-04	1.52E-04	5.39E-04	6.01E-04	5.87E-04	2.76E-04	1.74E-04	1.13E-05	2.52E-05	1.33E-03	3.66E-04	2.62E-04	6.34E-04	7.34E-04
4:Ins:R:1	3.49E-04	8.78E-04	5.06E-04	6.19E-04	9.15E-04	6.24E-04	6.23E-04	1.32E-04	1.03E-03	2.65E-04	4.27E-04	1.12E-03	9.66E-04	1.43E-03
4:Ins:R:2	6.45E-05	7.16E-06	8.84E-05	8.38E-05	1.67E-04	2.30E-04	9.55E-05	9.71E-05	2.20E-04	1.71E-04	6.08E-05	2.41E-04	1.15E-04	1.89E-04
4:Ins:R:3	5.17E-05	5.02E-05	1.09E-04	1.15E-04	2.13E-04	8.86E-06	8.31E-05	7.04E-06	6.38E-05	1.07E-04	1.67E-08	1.14E-04	1.16E-04	1.87E-04
4:Ins:R:4	8.08E-05	9.71E-05	1.38E-04	1.70E-04	1.99E-04	8.43E-05	1.23E-04	2.72E-08	1.62E-04	1.03E-04	7.46E-06	1.54E-04	2.46E-04	2.73E-04
4:Ins:R:5	2.02E-04	1.48E-04	2.61E-04	5.67E-04	7.74E-04	7.25E-04	1.72E-04	1.62E-08	4.71E-04	9.77E-05	6.91E-05	4.55E-04	4.67E-04	6.28E-04
5:Ins:R:0	5.26E-06	3.89E-08	4.10E-08	1.04E-07	1.65E-07	4.41E-08	7.59E-08	4.52E-07	4.61E-08	3.21E-03	3.29E-08	1.99E-07	6.08E-05	1.64E-07
5:Ins:R:1	5.11E-04	5.02E-04	7.63E-04	1.79E-03	2.49E-03	1.62E-03	1.55E-03	2.23E-04	3.80E-03	3.58E-04	1.81E-03	3.04E-03	3.50E-03	3.85E-03
5:Ins:R:2	2.66E-05	9.70E-05	5.48E-05	6.07E-05	1.75E-04	1.47E-04	1.80E-04	1.18E-04	2.23E-04	1.65E-04	2.19E-04	2.23E-04	2.54E-04	2.07E-04
5:Ins:R:3	3.46E-05	1.21E-05	5.02E-05	1.09E-04	6.35E-05	9.44E-05	6.25E-05	4.32E-05	6.92E-05	1.54E-04	4.84E-05	6.78E-05	1.15E-04	1.43E-04
5:Ins:R:4	2.00E-05	1.88E-05	3.61E-05	7.75E-05	8.69E-05	8.03E-05	9.08E-05	4.19E-06	1.08E-04	2.55E-05	5.98E-05	1.69E-04	5.26E-05	8.21E-05
5:Ins:R:5	3.55E-05	3.27E-05	3.52E-05	7.96E-05	1.33E-04	1.89E-04	1.09E-04	0.00E+00	7.38E-05	1.85E-05	8.71E-05	1.89E-04	1.25E-04	1.31E-04
2:Del:M:1	1.85E-04	5.79E-04	8.04E-04	1.38E-03	2.07E-03	2.66E-03	2.07E-03	7.70E-04	4.02E-03	7.75E-04	1.39E-03	3.07E-03	2.39E-03	2.00E-03
3:Del:M:1	2.54E-05	2.54E-04	1.66E-04	2.86E-04	3.10E-04	6.76E-04	9.80E-04	2.82E-04	7.42E-04	2.60E-04	6.46E-04	1.03E-03	4.20E-04	3.38E-04
3:Del:M:2	5.80E-04	5.70E-04	5.21E-04	8.15E-04	2.24E-03	9.69E-04	1.21E-03	5.99E-04	2.77E-03	3.62E-04	4.71E-04	1.79E-03	2.01E-03	1.74E-03
4:Del:M:1	1.05E-04	1.32E-04	1.72E-04	2.70E-04	1.11E-03	6.08E-04	1.51E-03	3.97E-04	1.49E-03	2.86E-04	6.84E-04	1.87E-03	1.15E-03	1.46E-03
4:Del:M:2	7.73E-05	3.92E-04	2.53E-04	5.97E-04	1.25E-03	1.29E-03	2.01E-03	7.19E-04	2.70E-03	2.05E-04	3.29E-04	3.01E-03	9.92E-04	1.19E-03
4:Del:M:3	3.54E-04	4.56E-04	4.49E-04	6.07E-04	1.47E-03	1.70E-03	2.40E-03	5.85E-04	2.40E-03	3.32E-04	4.07E-04	3.25E-03	1.66E-03	1.72E-03
5:Del:M:1	2.28E-04	2.37E-04	8.16E-04	8.02E-04	1.61E-03	2.21E-03	2.48E-03	1.63E-03	2.42E-03	1.09E-03	2.67E-03	3.55E-03	1.66E-03	1.98E-03
5:Del:M:2	2.80E-04	7.55E-04	5.49E-04	1.52E-03	1.38E-03	9.96E-04	1.39E-03	2.91E-03	1.64E-03	7.82E-04	1.24E-03	2.98E-03	1.86E-03	2.14E-03
5:Del:M:3	1.42E-04	2.96E-04	3.01E-04	5.70E-04	7.01E-04	3.19E-04	6.03E-04	2.48E-03	7.68E-04	5.59E-04	3.13E-04	1.15E-03	1.09E-03	1.27E-03
5:Del:M:4	1.36E-04	1.82E-04	5.12E-04	4.34E-04	5.73E-04	6.26E-04	8.80E-04	1.50E-03	7.30E-04	3.16E-04	2.98E-04	1.28E-03	1.81E-03	1.04E-03
5:Del:M:5	4.30E-04	1.70E-04	7.02E-04	1.37E-03	1.62E-03	1.54E-03	8.52E-04	1.71E-03	8.78E-04	5.62E-04	3.49E-04	1.58E-03	2.78E-03	2.26E-03
