Samples	ID83A	ID83B
SP114926	69	483
SP114974	95	634
SP114958	562	699
SP114935	62	453
SP114900	101	851
SP114941	173	1032
SP114937	151	1025
SP114945	166	1074
SP114943	180	1095
SP114949	45	633
SP114960	530	720
SP114962	169	2560
SP114996	133	1208
SP114987	131	1261
SP114966	184	2780
SP114903	107	916
SP114914	82	667
SP114944	156	1048
SP114930	88	662
SP114946	39	595
SP114951	39	570
SP114953	534	749
SP114924	128	829
SP114957	537	679
SP114986	93	634
SP114971	101	637
SP114991	123	1203
SP114992	118	1286
SP114920	107	737
SP114898	100	882
SP114932	60	483
SP114934	56	438
SP114968	193	2848
SP114982	99	617
SP114973	105	625
SP114908	71	601
SP114904	113	709
SP114918	70	571
SP114984	97	552
SP114994	113	1246
SP114978	110	573
SP114912	104	683
SP114917	109	715
SP114980	120	679
SP114976	112	613
SP114916	89	685
SP125579	0	1
SP111131	39	272
SP111126	18	244
SP111146	34	208
SP111123	29	238
SP111127	71	298
SP111121	4	24
SP111156	14	199
SP111122	36	273
SP111129	47	348
SP111152	51	233
SP111154	32	421
SP111124	15	133
SP111128	21	159
SP111125	62	443
SP111130	5	139
SP106835	17	58
SP106834	8	147
SP106825	81	465
SP106841	7	72
SP106827	46	299
SP106833	14	143
SP106839	40	255
SP106840	16	154
SP106828	20	111
SP106829	50	263
SP106836	5	18
SP106837	13	82
SP80037	40	271
SP102690	28	200
SP80213	0	10
SP79939	0	23
SP109649	8	74
SP79988	11	53
SP80183	14	170
SP79971	12	176
SP80217	2	7
SP79968	35	389
SP80160	0	16
SP80244	18	71
SP79998	1	6
SP80216	18	77
SP80042	22	97
SP79907	42	222
SP79958	51	306
SP80205	29	195
SP80014	2	63
CPCT02070032T	231	739
CPCT02060045T	81	674
CPCT02020310T	167	813
CPCT02020323T	14621	0
CPCT02140007T	70	576
CPCT02140011T	156	565
CPCT02020348T	157	421
CPCT02020357T	190	1083
CPCT02020351T	67	474
CPCT02140020T	495	510
CPCT02010399T	68	1153
CPCT02020370T	154	1274
CPCT02140023T	86	490
CPCT02140022T	11114	4016
CPCT02020378T	140	894
CPCT02010415T	118	937
CPCT02070021T	145	896
CPCT02070024T	25874	2229
CPCT02020380T	242	646
CPCT02070023T	126973	0
CPCT02020386T	280	1290
CPCT02020387T	100544	0
CPCT02020388T	204	1387
CPCT02040046T	63	699
CPCT02070036T	390	918
CPCT02070035T	105	399
CPCT02020394T	120	619
CPCT02140026T	167	687
CPCT02140029T	114	693
CPCT02140030T	279	852
CPCT02020656TII	141	1153
CPCT02011011T	138	1101
CPCT02070269T	152	744
CPCT02330130T	281	671
CPCT02070256T	140	998
CPCT02070425T	383	1225
CPCT02080281T	121	443
CPCT02070270T	230	502
CPCT02390037T	179	481
CPCT02140098T	263	2399
CPCT02020888T	60	637
CPCT02340055T	77	819
CPCT02070430T	213	798
CPCT02050418T	208	499
CPCT02340108T	86	498
CPCT02100137T	86	646
CPCT02070433T	81	812
CPCT02070264T	355	828
CPCT02070420T	17	617
DRUP01070028TII	228	880
CPCT02080180T	225	908
CPCT02070446T	73	595
CPCT02020704TII	66125	0
CPCT02220031T	599	1812
DRUP01070071T	221	1742
CPCT02140102T	88	434
CPCT02070280T	97	516
CPCT02100194T	36	454
CPCT02070268T	187	1101
CPCT02011043T	105	510
CPCT02070449T	54	491
CPCT02340056T	187	818
CPCT02070450T	234	1039
CPCT02220069T	162	1127
CPCT02070452T	63	475
DRUP01070038T	23510	0
CPCT02150043T	64	309
CPCT02090033T	163	652
CPCT02070426T	76	463
CPCT02150047T	77	438
CPCT02070125T	291	1771
CPCT02190054T	224	1078
CPCT02130169T	156	2114
CPCT02020918T	130	570
CPCT02070459T	100	771
CPCT02140055T	91	591
DRUP01070028T	201	837
CPCT02160061T	223	904
CPCT02020656T	120	1050
CPCT02020931T	77	626
CPCT02070106T	174	1510
CPCT02070289T	80	461
CPCT02210043T	126	952
CPCT02010753T	827	2610
CPCT02020924T	123	644
CPCT02070293T	122	513
CPCT02020938T	78	887
CPCT02200006T	84	795
CPCT02020658T	65	435
CPCT02070292T	114	752
CPCT02070055TII	467	2349
CPCT02070466T	62	622
CPCT02070454T	56	308
CPCT02010762T	99	763
CPCT02260016T	165	869
CPCT02350020T	921	926
CPCT02070295T	121	638
CPCT02020942T	89	503
CPCT02140060T	96	1001
CPCT02310008T	69	555
CPCT02070300T	108	694
CPCT02160062T	47	294
CPCT02070473T	46	512
CPCT02070468T	61	470
CPCT02300052T	450	946
CPCT02070301T	183	2041
CPCT02430002T	84	895
CPCT02070474T	77	642
CPCT02070472T	69	457
DRUP01070036T	154	1124
CPCT02150052T	2969	3152
CPCT02070307T	289	880
CPCT02330099T	227	971
CPCT02070263T	115	586
DRUP01050020T	291	946
CPCT02020678T	133	1228
CPCT02020673T	89	1623
WIDE01010113T	153	530
CPCT02050442T	119	899
CPCT02020968T	177	1316
CPCT02020970T	109	747
CPCT02060294T	141	926
CPCT02070478T	210	935
CPCT02140065T	133	637
CPCT02210085T	138	578
CPCT02390044T	546	1061
CPCT02050443T	70198	0
CPCT02070306T	121	1030
CPCT02070481T	110	858
CPCT02070482T	29	124
DRUP01140005T	626	1200
CPCT02220082T	124	603
CPCT02020687T	39	333
CPCT02070484T	118	793
CPCT02020686T	183	1019
CPCT02070486T	96	864
CPCT02070483T	141	628
CPCT02070487T	79	354
CPCT02040342T	187	901
CPCT02020977T	52	413
CPCT02070312T	91	842
CPCT02040343T	250	704
CPCT02290031T	107	545
CPCT02150008T	157	654
CPCT02370013TII	89	656
CPCT02100202T	88	645
CPCT02100203T	108	519
CPCT02070466TII	109	1012
WIDE01010214T	90	705
WIDE01010215T	150	1121
WIDE01010234T	87	653
CPCT02110083T	98	506
CPCT02070315T	103	690
DRUP01070026TII	96888	0
CPCT02020981T	158	442
CPCT02140067T	61	563
CPCT02350003T	117	358
CPCT02070490T	116	443
WIDE01010283T	42	313
CPCT02020982T	106	564
CPCT02020975T	72	708
WIDE01010323T	60	795
CPCT02070208T	152	582
CPCT02070064TII	175	787
CPCT02140041TIV	382	803
CPCT02020704T	62443	0
CPCT02040249T	182	699
CPCT02020924TII	139	656
WIDE01010383T	171	899
CPCT02070335T	129	514
CPCT02230091T	91	617
CPCT02230102T	61	434
DRUP01050049T	69581	0
CPCT02020715T	135	786
CPCT02340086T	155	675
CPCT02020731T	115	963
CPCT02370027T	164	955
WIDE01010246T	253	1536
CPCT02070139T	160	765
CPCT02070318T	171	698
CPCT02290038T	179	682
CPCT02070147TII	173	945
WIDE01010453T	138	463
DRUP01070042T	42405	0
CPCT02030488T	356	1031
CPCT02010840T	260	1290
CPCT02070339T	109	545
CPCT02070338T	318	1664
CPCT02230108T	218	910
CPCT02030380TII	185	1281
CPCT02070345T	86	596
CPCT02070350T	68	754
CPCT02010875T	206	1134
CPCT02010877T	297	726
CPCT02070359T	191	1377
CPCT02070307TII	284	845
CPCT02010885T	96	817
CPCT02010857T	200	923
CPCT02090058T	78	513
WIDE01010611T	304	660
CPCT02070364T	202	699
CPCT02140075T	85	672
CPCT02010889T	90	609
CPCT02060249T	135	477
CPCT02020760T	45	480
CPCT02020780T	70	768
CPCT02070367T	125	447
CPCT02050389T	63	949
CPCT02070368T	426	1092
CPCT02150019T	371	1761
CPCT02300046T	590	1015
CPCT02070130T	81	724
CPCT02070362T	132	788
CPCT02070361T	62	1000
CPCT02140041TIII	386	911
CPCT02140081T	331	1076
CPCT02020804T	69	527
CPCT02040280T	154	911
CPCT02070370T	105	1128
CPCT02040283T	35	1172
CPCT02050108T	12	463
CPCT02050391T	291	1041
CPCT02130146T	9285	23735
CPCT02070378T	201	1253
CPCT02070383T	152	780
CPCT02070379T	103	639
CPCT02340099T	386	648
CPCT02070274T	288	811
CPCT02070388T	174	964
CPCT02010361T	196	1359
CPCT02070389T	107	835
CPCT02330125T	79990	0
CPCT02070391T	145	719
CPCT02020827T	64	1336
CPCT02150031T	111	504
DRUP01070052T	103	649
CPCT02010947T	102	577
DRUP01070020TII	27117	408
DRUP01010097T	321	1232
CPCT02030545T	156	1068
CPCT02140086T	67	637
CPCT02070395T	76	641
CPCT02440017T	174	815
CPCT02040294T	488	2898
CPCT02070392T	273	2144
CPCT02070107TII	228	835
CPCT02010958T	306	943
CPCT02100189T	90	499
CPCT02080078TII	128	551
CPCT02020847T	178	1218
DRUP01070055T	54	465
CPCT02010654T	52749	0
CPCT02010973T	61	722
CPCT02070130TII	137	990
CPCT02070064TIII	106	533
CPCT02070196T	136	1052
CPCT02070398T	320	985
CPCT02010971T	103	584
DRUP01070057T	121	753
CPCT02050268T	203	805
CPCT02020678TII	98	1405
CPCT02010978T	217	1004
CPCT02210074T	101	406
CPCT02070402T	264	1174
CPCT02070236T	175	793
CPCT02070217T	45	335
DRUP01010040T	438	1227
CPCT02010692TII	153	869
CPCT02030380T	186	1244
CPCT02220064T	102	917
CPCT02020596T	176	826
CPCT02011000T	134	1123
CPCT02010998T	104	527
CPCT02070409T	72	559
CPCT02011002T	149	794
CPCT02040295T	94	530
CPCT02330129T	109	1891
CPCT02040280TII	809	5713
CPCT02020610T	88	1208
CPCT02011003T	474	2212
CPCT02070211T	241	1974
CPCT02120057T	373	1070
CPCT02070218T	429	3244
CPCT02070416T	66	539
CPCT02210075T	48	251
CPCT02070415T	78	580
CPCT02011010T	330	1499
CPCT02011012T	76	466
CPCT02070092T	157	1251
CPCT02011005T	84	835
CPCT02140050T	127	641
CPCT02070235T	127	695
CPCT02340038T	182	820
CPCT02020620T	329	702
CPCT02140041TII	369	1239
CPCT02070223T	107	879
CPCT02070229T	75	772
CPCT02070206T	143	1146
CPCT02230052T	47	425
CPCT02140054T	586	736
CPCT02020628T	463	1165
CPCT02140052T	200	877
CPCT02020560T	53	458
CPCT02070233T	54	536
CPCT02070234T	53	414
CPCT02070148T	94	505
CPCT02070142T	129	700
CPCT02070133T	73	716
CPCT02070145T	503	1193
CPCT02070143T	153	825
CPCT02070141T	107	709
CPCT02010537T	137	1005
CPCT02070140T	42345	0
CPCT02330029T	204	915
CPCT02070158T	103	831
CPCT02010585T	195	931
CPCT02080110T	226	1209
CPCT02070144T	65	414
CPCT02070107T	120	530
CPCT02380009T	139	557
CPCT02260001T	108	667
CPCT02070164T	29141	1127
CPCT02140045T	420	778
DRUP01070015T	69331	0
CPCT02020525T	96	640
CPCT02070151T	102	646
CPCT02070174T	104	481
CPCT02020351TII	63	457
CPCT02070161T	68	531
CPCT02070105T	160	299
CPCT02070176T	648	1071
CPCT02380014T	422	1214
CPCT02070192T	49881	0
CPCT02070193T	429	1043
CPCT02020543T	238	671
CPCT02070181T	27	396
CPCT02070195T	194	941
CPCT02070027T	151	679
CPCT02330044T	152	930
CPCT02070153T	54	656
CPCT02210026T	105	561
CPCT02070200T	195	1078
CPCT02070202T	990	1965
CPCT02010629T	118	784
DRUP01070020T	30375	1375
CPCT02070049T	106	793
CPCT02070046T	76	573
DRUP01140001T	10450	4129
CPCT02020422T	314	862
CPCT02030300T	139	529
CPCT02070037T	82	484
CPCT02020380TII	202	621
CPCT02020409T	122	2765
CPCT02100041T	118	603
CPCT02070055T	355	1912
CPCT02070064T	114	491
CPCT02070074T	224	1390
CPCT02020419T	112	691
CPCT02070068T	211	552
CPCT02020449T	454	822
CPCT02140038T	124	605
CPCT02010389T	82	737
CPCT02070080T	377	1325
CPCT02290006T	258	1201
CPCT02070069TII	79	765
CPCT02070069T	52	542
CPCT02070087T	81	534
CPCT02010490T	62	659
CPCT02080078T	135	456
CPCT02140040T	91	495
CPCT02070082T	218	969
DRUP01070008T	115375	0
CPCT02070091T	80	211
CPCT02070075T	96	374
CPCT02070100T	124	687
DRUP01140002T	297	830
CPCT02020476T	637	2870
CPCT02070117T	756	512
CPCT02140041T	244	560
CPCT02070101T	134	907
CPCT02070127T	63	447
CPCT02020494T	80	527
CPCT02020502T	93	392
CPCT02020500T	259	1171
CPCT02040107T	123	445
CPCT02020313T	47	836
CPCT02070131T	19892	145
CPCT02070135T	106	661
CPCT02140025T	109	851
CPCT02070134T	146	369
CPCT02020501T	161	611
CPCT02070085TII	110	939
DRUP01070026T	56025	0
CPCT02070245T	164	589
CPCT02070241T	106	670
CPCT02070253T	101	477
CPCT02070250T	238	613
CPCT02070252T	58	466
CPCT02070220T	92	741
CPCT02120074T	100	605
CPCT02220030T	90004	10501
CPCT02010692T	128	770
CPCT02010695T	70	676
CPCT02010711T	73	935
CPCT02070266T	2093	503
CPCT02070023TII	138090	0
WIDE01010628T	205	2395
CPCT02020938TII	72	883
WIDE01010484T	105	583
CPCT02070444T	30	354
CPCT02070444TII	104	1351
WIDE01010585T	663	1406
WIDE01010642T	99	555
WIDE01010668T	62	308
WIDE01010537T	231	669
