Samples	ID83A	ID83B
SP112957	4.61E-01	4.61E-01
SP112783	8.48E-01	8.48E-01
SP112943	4.37E-01	4.37E-01
SP112861	5.91E-01	5.91E-01
SP112917	9.82E-01	9.82E-01
SP112787	7.06E-01	7.06E-01
SP112995	9.71E-01	9.71E-01
SP112811	7.44E-01	7.44E-01
SP112797	8.42E-01	8.42E-01
SP112909	7.76E-01	7.75E-01
SP112781	6.81E-01	6.81E-01
SP112991	1.06E+00	1.06E+00
SP112907	1.51E+00	1.51E+00
SP112817	2.33E+00	2.33E+00
SP112993	6.97E-01	6.97E-01
SP112827	6.79E-01	6.79E-01
SP112855	6.20E-01	6.20E-01
SP112969	6.36E-01	6.36E-01
SP112883	7.18E-01	7.18E-01
SP112929	9.89E-01	9.89E-01
SP112833	5.65E-01	5.65E-01
SP112777	1.41E+00	1.41E+00
SP112887	5.37E-01	5.37E-01
SP112877	2.93E-01	2.91E-01
SP112871	6.91E-01	6.91E-01
SP112875	8.46E-01	8.46E-01
SP112913	4.54E-01	4.54E-01
SP112849	5.22E-01	5.22E-01
SP112881	4.92E-01	4.92E-01
SP112951	0.00E+00	0.00E+00
SP112845	7.97E-01	7.97E-01
SP114910	1.84E+00	1.84E+00
SP114906	1.23E+00	1.24E+00
SP114921	1.39E+00	1.39E+00
SP114901	1.42E+00	1.42E+00
SP114926	1.50E+00	1.50E+00
SP114974	1.58E+00	1.58E+00
SP114958	2.28E+00	2.28E+00
SP114935	1.16E+00	1.16E+00
SP114900	1.34E+00	1.34E+00
SP114941	1.36E+00	1.36E+00
SP114937	1.18E+00	1.18E+00
SP114945	1.33E+00	1.33E+00
SP114943	1.56E+00	1.56E+00
SP114949	1.12E+00	1.12E+00
SP114960	2.45E+00	2.45E+00
SP114962	1.16E+00	1.16E+00
SP114996	1.21E+00	1.21E+00
SP114987	8.90E-01	8.90E-01
SP114966	1.49E+00	1.49E+00
SP114903	1.56E+00	1.56E+00
SP114914	1.82E+00	1.83E+00
SP114944	1.46E+00	1.46E+00
SP114930	1.16E+00	1.16E+00
SP114946	1.18E+00	1.18E+00
SP114951	1.03E+00	1.03E+00
SP114953	2.14E+00	2.14E+00
SP114924	1.19E+00	1.19E+00
SP114957	2.61E+00	2.61E+00
SP114986	1.31E+00	1.31E+00
SP114971	1.72E+00	1.72E+00
SP114991	9.80E-01	9.81E-01
SP114992	9.44E-01	9.44E-01
SP114920	1.97E+00	1.97E+00
SP114898	1.51E+00	1.51E+00
SP114932	1.31E+00	1.31E+00
SP114934	1.38E+00	1.38E+00
SP114968	1.53E+00	1.53E+00
SP114982	1.31E+00	1.31E+00
SP114973	1.50E+00	1.50E+00
SP114908	1.49E+00	1.49E+00
SP114904	1.88E+00	1.88E+00
SP114918	1.46E+00	1.46E+00
SP114984	1.50E+00	1.50E+00
SP114994	1.03E+00	1.03E+00
SP114978	1.48E+00	1.48E+00
SP114912	1.89E+00	1.89E+00
SP114917	1.78E+00	1.78E+00
SP114980	1.71E+00	1.71E+00
SP114976	1.52E+00	1.52E+00
SP114916	1.82E+00	1.82E+00
SP125579	0.00E+00	0.00E+00
SP111131	1.01E+00	1.01E+00
SP111126	4.51E-01	4.51E-01
SP111146	6.29E-01	6.30E-01
SP111123	5.49E-01	5.49E-01
SP111127	1.09E+00	1.09E+00
SP111121	1.74E-01	1.73E-01
SP111156	3.72E-01	3.72E-01
SP111122	6.88E-01	6.88E-01
SP111129	9.34E-01	9.36E-01
SP111152	9.12E-01	9.12E-01
SP111154	7.30E-01	7.30E-01
SP111124	5.48E-01	5.48E-01
SP111128	5.23E-01	5.23E-01
SP111125	8.95E-01	8.95E-01
SP111130	2.68E-01	2.69E-01
SP106835	4.12E-01	4.12E-01
SP106834	2.64E-01	2.65E-01
SP106825	9.99E-01	9.99E-01
SP106841	2.21E-01	2.21E-01
SP106827	8.35E-01	8.35E-01
SP106833	4.39E-01	4.39E-01
SP106839	8.79E-01	8.79E-01
SP106840	5.11E-01	5.11E-01
SP106828	4.29E-01	4.29E-01
SP106829	9.14E-01	9.14E-01
SP106836	2.03E-01	2.03E-01
SP106837	4.14E-01	4.14E-01
SP80037	8.45E-01	8.45E-01
SP102690	6.23E-01	6.23E-01
SP80213	2.31E-01	2.31E-01
SP79939	1.62E-01	1.62E-01
SP109649	2.39E-01	2.39E-01
SP79988	2.86E-01	2.86E-01
SP80183	4.34E-01	4.34E-01
SP79971	4.87E-01	4.87E-01
SP80217	2.04E-01	2.04E-01
SP79968	8.33E-01	8.34E-01
SP80160	1.00E-02	1.00E-02
SP80244	4.00E-01	4.00E-01
SP79998	1.71E-01	1.74E-01
SP80216	3.88E-01	3.89E-01
SP80042	3.28E-01	3.28E-01
SP79907	7.42E-01	7.42E-01
SP79958	8.74E-01	8.74E-01
SP80205	6.77E-01	6.77E-01
SP80014	1.91E-01	1.90E-01
CPCT02070032T	2.24E+00	2.24E+00
CPCT02060045T	9.34E-01	9.34E-01
CPCT02020310T	1.75E+00	1.75E+00
CPCT02020323T	2.02E+00	2.02E+00
CPCT02140007T	1.18E+00	1.18E+00
CPCT02140011T	1.53E+00	1.53E+00
CPCT02020348T	1.81E+00	1.81E+00
CPCT02020357T	1.59E+00	1.59E+00
CPCT02020351T	1.19E+00	1.19E+00
CPCT02140020T	2.09E+00	2.09E+00
CPCT02010399T	7.97E-01	7.97E-01
CPCT02020370T	1.30E+00	1.30E+00
CPCT02140023T	1.08E+00	1.08E+00
CPCT02140022T	6.17E+00	6.17E+00
CPCT02020378T	1.68E+00	1.68E+00
CPCT02010415T	1.51E+00	1.51E+00
CPCT02070021T	1.88E+00	1.88E+00
CPCT02070024T	4.49E+00	4.49E+00
CPCT02020380T	1.85E+00	1.85E+00
CPCT02070023T	1.05E+01	1.05E+01
CPCT02020386T	1.54E+00	1.54E+00
CPCT02020387T	4.41E+00	4.41E+00
CPCT02020388T	1.53E+00	1.53E+00
CPCT02040046T	1.28E+00	1.28E+00
CPCT02070036T	2.27E+00	2.27E+00
CPCT02070035T	1.28E+00	1.28E+00
CPCT02020394T	1.72E+00	1.72E+00
CPCT02140026T	1.92E+00	1.93E+00
CPCT02140029T	1.67E+00	1.67E+00
CPCT02140030T	2.44E+00	2.44E+00
CPCT02020656TII	1.30E+00	1.30E+00
CPCT02011011T	1.95E+00	1.95E+00
CPCT02070269T	1.73E+00	1.73E+00
CPCT02330130T	1.78E+00	1.78E+00
CPCT02070256T	1.19E+00	1.19E+00
CPCT02070425T	3.09E+00	3.09E+00
CPCT02080281T	1.41E+00	1.41E+00
CPCT02070270T	1.74E+00	1.74E+00
CPCT02390037T	1.46E+00	1.46E+00
CPCT02140098T	1.27E+00	1.27E+00
CPCT02020888T	1.09E+00	1.09E+00
CPCT02340055T	1.00E+00	1.00E+00
CPCT02070430T	2.24E+00	2.24E+00
CPCT02050418T	1.69E+00	1.69E+00
CPCT02340108T	1.23E+00	1.23E+00
CPCT02100137T	1.23E+00	1.23E+00
CPCT02070433T	1.32E+00	1.32E+00
CPCT02070264T	2.14E+00	2.14E+00
CPCT02070420T	5.42E-01	5.42E-01
DRUP01070028TII	1.85E+00	1.85E+00
CPCT02080180T	1.80E+00	1.80E+00
CPCT02070446T	1.17E+00	1.17E+00
CPCT02020704TII	6.59E+00	6.59E+00
CPCT02220031T	2.01E+00	2.01E+00
DRUP01070071T	1.53E+00	1.53E+00
CPCT02140102T	1.16E+00	1.16E+00
CPCT02070280T	1.14E+00	1.14E+00
CPCT02100194T	8.20E-01	8.20E-01
CPCT02070268T	2.02E+00	2.02E+00
CPCT02011043T	1.34E+00	1.34E+00
CPCT02070449T	8.57E-01	8.56E-01
CPCT02340056T	1.83E+00	1.83E+00
CPCT02070450T	2.37E+00	2.37E+00
CPCT02220069T	1.71E+00	1.71E+00
CPCT02070452T	9.43E-01	9.44E-01
DRUP01070038T	4.91E+00	4.91E+00
CPCT02150043T	9.47E-01	9.47E-01
CPCT02090033T	1.57E+00	1.57E+00
CPCT02070426T	9.74E-01	9.74E-01
CPCT02150047T	1.09E+00	1.09E+00
CPCT02070125T	1.42E+00	1.42E+00
CPCT02190054T	2.00E+00	2.00E+00
CPCT02130169T	1.15E+00	1.14E+00
CPCT02020918T	1.53E+00	1.53E+00
CPCT02070459T	1.53E+00	1.53E+00
CPCT02140055T	7.69E-01	7.69E-01
DRUP01070028T	1.57E+00	1.57E+00
CPCT02160061T	1.79E+00	1.79E+00
CPCT02020656T	1.19E+00	1.19E+00
CPCT02020931T	1.41E+00	1.41E+00
CPCT02070106T	1.52E+00	1.52E+00
CPCT02070289T	1.22E+00	1.22E+00
CPCT02210043T	1.75E+00	1.75E+00
CPCT02010753T	2.23E+00	2.23E+00
CPCT02020924T	1.49E+00	1.49E+00
CPCT02070293T	1.42E+00	1.42E+00
CPCT02020938T	1.11E+00	1.11E+00
CPCT02200006T	1.09E+00	1.09E+00
CPCT02020658T	8.52E-01	8.52E-01
CPCT02070292T	1.26E+00	1.26E+00
CPCT02070055TII	1.82E+00	1.82E+00
CPCT02070466T	1.03E+00	1.03E+00
CPCT02070454T	8.86E-01	8.86E-01
CPCT02010762T	9.80E-01	9.80E-01
CPCT02260016T	1.89E+00	1.89E+00
CPCT02350020T	2.73E+00	2.73E+00
CPCT02070295T	1.47E+00	1.47E+00
CPCT02020942T	1.06E+00	1.06E+00
CPCT02140060T	1.42E+00	1.42E+00
CPCT02310008T	1.08E+00	1.08E+00
CPCT02070300T	1.23E+00	1.23E+00
CPCT02160062T	8.58E-01	8.58E-01
CPCT02070473T	7.16E-01	7.17E-01
CPCT02070468T	1.10E+00	1.10E+00
CPCT02300052T	2.54E+00	2.54E+00
CPCT02070301T	1.41E+00	1.41E+00
CPCT02430002T	9.24E-01	9.24E-01
CPCT02070474T	1.27E+00	1.27E+00
CPCT02070472T	1.11E+00	1.11E+00
DRUP01070036T	1.22E+00	1.22E+00
CPCT02150052T	3.23E+00	3.23E+00
CPCT02070307T	1.71E+00	1.71E+00
CPCT02330099T	1.86E+00	1.86E+00
CPCT02070263T	1.23E+00	1.23E+00
DRUP01050020T	2.04E+00	2.04E+00
CPCT02020678T	1.11E+00	1.11E+00
CPCT02020673T	1.16E+00	1.16E+00
WIDE01010113T	1.62E+00	1.62E+00
CPCT02050442T	1.83E+00	1.83E+00
CPCT02020968T	1.75E+00	1.75E+00
CPCT02020970T	1.46E+00	1.46E+00
CPCT02060294T	1.49E+00	1.49E+00
CPCT02070478T	1.81E+00	1.81E+00
CPCT02140065T	1.46E+00	1.46E+00
CPCT02210085T	1.52E+00	1.52E+00
CPCT02390044T	3.13E+00	3.13E+00
CPCT02050443T	5.61E+00	5.61E+00
CPCT02070306T	1.64E+00	1.64E+00
CPCT02070481T	1.13E+00	1.13E+00
CPCT02070482T	5.04E-01	5.04E-01
DRUP01140005T	2.57E+00	2.57E+00
CPCT02220082T	1.26E+00	1.26E+00
CPCT02020687T	8.19E-01	8.19E-01
CPCT02070484T	1.18E+00	1.18E+00
CPCT02020686T	1.71E+00	1.71E+00
CPCT02070486T	1.28E+00	1.28E+00
CPCT02070483T	1.52E+00	1.52E+00
CPCT02070487T	1.03E+00	1.03E+00
CPCT02040342T	2.30E+00	2.30E+00
CPCT02020977T	7.00E-01	7.00E-01
CPCT02070312T	1.37E+00	1.37E+00
CPCT02040343T	1.99E+00	1.99E+00
CPCT02290031T	1.29E+00	1.29E+00
CPCT02150008T	1.31E+00	1.31E+00
CPCT02370013TII	1.14E+00	1.14E+00
CPCT02100202T	1.46E+00	1.46E+00
CPCT02100203T	1.63E+00	1.63E+00
CPCT02070466TII	1.28E+00	1.28E+00
WIDE01010214T	1.56E+00	1.56E+00
WIDE01010215T	1.92E+00	1.92E+00
WIDE01010234T	1.19E+00	1.19E+00
CPCT02110083T	1.43E+00	1.43E+00
CPCT02070315T	1.40E+00	1.40E+00
DRUP01070026TII	5.54E+00	5.54E+00
CPCT02020981T	1.66E+00	1.66E+00
CPCT02140067T	1.21E+00	1.21E+00
CPCT02350003T	1.11E+00	1.11E+00
CPCT02070490T	1.43E+00	1.43E+00
WIDE01010283T	9.31E-01	9.31E-01
CPCT02020982T	1.24E+00	1.24E+00
CPCT02020975T	1.49E+00	1.49E+00
WIDE01010323T	1.08E+00	1.08E+00
CPCT02070208T	1.35E+00	1.35E+00
CPCT02070064TII	1.48E+00	1.48E+00
CPCT02140041TIV	1.93E+00	1.93E+00
CPCT02020704T	6.04E+00	6.04E+00
CPCT02040249T	1.71E+00	1.71E+00
CPCT02020924TII	1.41E+00	1.41E+00
WIDE01010383T	1.45E+00	1.45E+00
CPCT02070335T	1.67E+00	1.67E+00
CPCT02230091T	1.09E+00	1.09E+00
CPCT02230102T	1.11E+00	1.11E+00
DRUP01050049T	4.15E+00	4.15E+00
CPCT02020715T	1.50E+00	1.50E+00
CPCT02340086T	1.54E+00	1.54E+00
CPCT02020731T	1.59E+00	1.59E+00
CPCT02370027T	1.52E+00	1.52E+00
WIDE01010246T	1.68E+00	1.68E+00
CPCT02070139T	1.69E+00	1.69E+00
CPCT02070318T	1.82E+00	1.82E+00
CPCT02290038T	1.83E+00	1.83E+00
CPCT02070147TII	1.39E+00	1.39E+00
WIDE01010453T	1.60E+00	1.60E+00
DRUP01070042T	5.34E+00	5.33E+00
CPCT02030488T	3.16E+00	3.16E+00
CPCT02010840T	1.25E+00	1.25E+00
CPCT02070339T	1.62E+00	1.62E+00
CPCT02070338T	2.05E+00	2.05E+00
CPCT02230108T	1.86E+00	1.86E+00
CPCT02030380TII	1.16E+00	1.16E+00
CPCT02070345T	8.26E-01	8.26E-01
CPCT02070350T	1.21E+00	1.21E+00
CPCT02010875T	1.55E+00	1.55E+00
CPCT02010877T	2.17E+00	2.17E+00
CPCT02070359T	1.61E+00	1.61E+00
CPCT02070307TII	1.76E+00	1.76E+00
CPCT02010885T	1.01E+00	1.01E+00
CPCT02010857T	2.17E+00	2.17E+00
CPCT02090058T	1.19E+00	1.19E+00
WIDE01010611T	1.84E+00	1.84E+00
CPCT02070364T	2.05E+00	2.05E+00
CPCT02140075T	1.17E+00	1.17E+00
CPCT02010889T	1.16E+00	1.16E+00
CPCT02060249T	1.45E+00	1.45E+00
CPCT02020760T	9.86E-01	9.86E-01
CPCT02020780T	1.35E+00	1.35E+00
CPCT02070367T	1.26E+00	1.26E+00
CPCT02050389T	1.40E+00	1.40E+00
CPCT02070368T	3.02E+00	3.02E+00
CPCT02150019T	1.43E+00	1.43E+00
CPCT02300046T	2.63E+00	2.63E+00
CPCT02070130T	1.47E+00	1.47E+00
CPCT02070362T	1.10E+00	1.10E+00
CPCT02070361T	7.66E-01	7.66E-01
CPCT02140041TIII	2.01E+00	2.01E+00
CPCT02140081T	2.80E+00	2.80E+00
CPCT02020804T	1.29E+00	1.29E+00
CPCT02040280T	1.38E+00	1.38E+00
CPCT02070370T	9.43E-01	9.43E-01
CPCT02040283T	7.35E-01	7.35E-01
CPCT02050108T	4.79E-01	4.80E-01
CPCT02050391T	2.24E+00	2.24E+00
CPCT02130146T	2.03E+01	2.03E+01
CPCT02070378T	1.61E+00	1.61E+00
CPCT02070383T	1.64E+00	1.64E+00
CPCT02070379T	1.46E+00	1.46E+00
CPCT02340099T	2.07E+00	2.07E+00
CPCT02070274T	1.48E+00	1.48E+00
CPCT02070388T	1.16E+00	1.16E+00
CPCT02010361T	1.62E+00	1.62E+00
CPCT02070389T	1.74E+00	1.74E+00
CPCT02330125T	7.04E+00	7.04E+00
CPCT02070391T	1.62E+00	1.62E+00
CPCT02020827T	8.22E-01	8.21E-01
CPCT02150031T	1.44E+00	1.44E+00
DRUP01070052T	1.30E+00	1.30E+00
CPCT02010947T	1.10E+00	1.10E+00
DRUP01070020TII	5.84E+00	5.84E+00
DRUP01010097T	1.36E+00	1.36E+00
CPCT02030545T	1.55E+00	1.55E+00
CPCT02140086T	1.05E+00	1.05E+00
CPCT02070395T	1.10E+00	1.10E+00
CPCT02440017T	1.63E+00	1.63E+00
CPCT02040294T	2.31E+00	2.31E+00
CPCT02070392T	1.60E+00	1.60E+00
CPCT02070107TII	1.67E+00	1.67E+00
CPCT02010958T	2.54E+00	2.54E+00
CPCT02100189T	1.09E+00	1.09E+00
CPCT02080078TII	1.17E+00	1.17E+00
CPCT02020847T	2.08E+00	2.08E+00
DRUP01070055T	9.02E-01	9.02E-01
CPCT02010654T	4.70E+00	4.70E+00
CPCT02010973T	1.42E+00	1.42E+00
CPCT02070130TII	1.98E+00	1.98E+00
CPCT02070064TIII	1.22E+00	1.22E+00
CPCT02070196T	1.62E+00	1.62E+00
CPCT02070398T	2.85E+00	2.85E+00
CPCT02010971T	1.45E+00	1.45E+00
DRUP01070057T	1.23E+00	1.23E+00
CPCT02050268T	1.80E+00	1.80E+00
CPCT02020678TII	9.03E-01	9.03E-01
CPCT02010978T	1.49E+00	1.49E+00
CPCT02210074T	1.09E+00	1.09E+00
CPCT02070402T	1.46E+00	1.46E+00
CPCT02070236T	1.82E+00	1.82E+00
CPCT02070217T	8.81E-01	8.80E-01
DRUP01010040T	1.85E+00	1.85E+00
CPCT02010692TII	1.59E+00	1.59E+00
CPCT02030380T	1.21E+00	1.21E+00
CPCT02220064T	1.46E+00	1.46E+00
CPCT02020596T	1.62E+00	1.62E+00
CPCT02011000T	1.40E+00	1.40E+00
CPCT02010998T	1.22E+00	1.22E+00
CPCT02070409T	1.38E+00	1.38E+00
CPCT02011002T	1.76E+00	1.76E+00
CPCT02040295T	1.32E+00	1.32E+00
CPCT02330129T	1.14E+00	1.14E+00
CPCT02040280TII	3.09E+00	3.09E+00
CPCT02020610T	1.01E+00	1.01E+00
CPCT02011003T	1.96E+00	1.96E+00
CPCT02070211T	1.45E+00	1.45E+00
CPCT02120057T	1.39E+00	1.39E+00
CPCT02070218T	1.86E+00	1.86E+00
CPCT02070416T	1.19E+00	1.19E+00
CPCT02210075T	8.17E-01	8.17E-01
CPCT02070415T	1.00E+00	1.00E+00
CPCT02011010T	2.07E+00	2.07E+00
CPCT02011012T	1.28E+00	1.28E+00
CPCT02070092T	2.06E+00	2.06E+00
CPCT02011005T	1.52E+00	1.52E+00
CPCT02140050T	1.48E+00	1.48E+00
CPCT02070235T	1.54E+00	1.54E+00
CPCT02340038T	1.89E+00	1.89E+00
CPCT02020620T	1.76E+00	1.76E+00
CPCT02140041TII	1.76E+00	1.76E+00
CPCT02070223T	1.64E+00	1.65E+00
CPCT02070229T	1.37E+00	1.37E+00
CPCT02070206T	1.84E+00	1.84E+00
CPCT02230052T	1.01E+00	1.01E+00
CPCT02140054T	2.66E+00	2.66E+00
CPCT02020628T	3.25E+00	3.25E+00
CPCT02140052T	1.76E+00	1.76E+00
CPCT02020560T	8.84E-01	8.83E-01
CPCT02070233T	1.01E+00	1.01E+00
CPCT02070234T	8.17E-01	8.17E-01
CPCT02070148T	1.39E+00	1.39E+00
CPCT02070142T	1.64E+00	1.64E+00
CPCT02070133T	1.45E+00	1.45E+00
CPCT02070145T	1.72E+00	1.72E+00
CPCT02070143T	1.63E+00	1.63E+00
CPCT02070141T	1.71E+00	1.71E+00
CPCT02010537T	1.21E+00	1.21E+00
CPCT02070140T	6.34E+00	6.34E+00
CPCT02330029T	1.98E+00	1.98E+00
CPCT02070158T	1.80E+00	1.80E+00
CPCT02010585T	1.75E+00	1.75E+00
CPCT02080110T	2.38E+00	2.38E+00
CPCT02070144T	9.62E-01	9.62E-01
CPCT02070107T	1.57E+00	1.57E+00
CPCT02380009T	1.17E+00	1.17E+00
CPCT02260001T	1.28E+00	1.28E+00
CPCT02070164T	5.49E+00	5.49E+00
CPCT02140045T	2.60E+00	2.60E+00
DRUP01070015T	3.58E+00	3.58E+00
CPCT02020525T	1.32E+00	1.32E+00
CPCT02070151T	1.39E+00	1.39E+00
CPCT02070174T	1.28E+00	1.28E+00
CPCT02020351TII	1.01E+00	1.01E+00
CPCT02070161T	1.06E+00	1.06E+00
CPCT02070105T	1.09E+00	1.09E+00
CPCT02070176T	2.58E+00	2.58E+00
CPCT02380014T	2.39E+00	2.39E+00
CPCT02070192T	2.64E+00	2.64E+00
CPCT02070193T	2.26E+00	2.26E+00
CPCT02020543T	1.69E+00	1.69E+00
CPCT02070181T	6.88E-01	6.88E-01
CPCT02070195T	2.17E+00	2.17E+00
CPCT02070027T	1.45E+00	1.45E+00
CPCT02330044T	1.82E+00	1.82E+00
CPCT02070153T	8.46E-01	8.46E-01
CPCT02210026T	9.38E-01	9.38E-01
CPCT02070200T	2.35E+00	2.35E+00
CPCT02070202T	4.43E+00	4.43E+00
CPCT02010629T	1.24E+00	1.24E+00
DRUP01070020T	8.17E+00	8.17E+00
CPCT02070049T	1.44E+00	1.44E+00
CPCT02070046T	1.23E+00	1.23E+00
DRUP01140001T	6.68E+00	6.68E+00
CPCT02020422T	2.19E+00	2.19E+00
CPCT02030300T	1.55E+00	1.55E+00
CPCT02070037T	1.49E+00	1.49E+00
CPCT02020380TII	1.80E+00	1.80E+00
CPCT02020409T	1.16E+00	1.16E+00
CPCT02100041T	1.53E+00	1.53E+00
CPCT02070055T	1.36E+00	1.36E+00
CPCT02070064T	1.35E+00	1.35E+00
CPCT02070074T	2.64E+00	2.64E+00
CPCT02020419T	1.55E+00	1.55E+00
CPCT02070068T	1.84E+00	1.84E+00
CPCT02020449T	2.34E+00	2.34E+00
CPCT02140038T	1.61E+00	1.61E+00
CPCT02010389T	1.49E+00	1.49E+00
CPCT02070080T	3.44E+00	3.44E+00
CPCT02290006T	1.27E+00	1.27E+00
CPCT02070069TII	1.36E+00	1.36E+00
CPCT02070069T	9.38E-01	9.38E-01
CPCT02070087T	1.20E+00	1.20E+00
CPCT02010490T	1.05E+00	1.05E+00
CPCT02080078T	1.37E+00	1.37E+00
