Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
SP55142	5.48E+01	3.14E+00	2.69E+01	3.61E+00	5.17E+01	1.60E+01	6.17E-01	4.97E+00	3.06E+00	1.28E+00
SP53387	9.17E+00	8.14E-01	6.33E+00	9.49E-01	8.68E+00	4.77E+00	2.99E-01	9.35E-01	1.45E+00	1.65E+00
SP54745	5.42E+00	1.25E+00	3.57E+00	1.68E+00	7.45E+00	7.45E+00	3.02E-01	1.08E+00	1.70E+00	1.38E+00
SP52284	1.16E+00	8.82E-01	1.05E+00	1.38E+00	2.25E+00	2.22E+00	0.00E+00	1.11E+00	1.09E+00	5.57E-01
SP53618	2.10E+01	6.56E-01	1.43E+01	1.56E+00	2.27E+01	7.01E+00	3.54E-01	1.61E+00	1.62E+00	8.81E-01
SP52232	1.04E+01	3.79E-01	6.24E+00	2.02E-01	1.04E+01	2.35E+00	1.99E-01	8.44E-01	8.83E-01	8.46E-01
SP50412	6.65E-01	3.32E-01	8.53E-01	5.14E-01	1.06E+00	9.30E-01	1.81E-01	4.15E-01	6.56E-01	0.00E+00
SP50321	3.01E+00	1.97E-01	3.11E+00	1.07E+00	5.36E+00	5.53E+00	2.39E-01	7.26E-01	8.30E-01	5.57E-01
SP53548	3.22E-01	5.58E-01	6.77E-01	1.00E+00	2.66E+00	2.41E+00	2.17E-01	6.26E-01	7.48E-01	7.96E-01
SP55004	3.00E-02	0.00E+00	1.73E-01	1.83E-01	3.32E-01	3.95E-01	8.60E-02	2.43E-01	2.47E-01	9.70E-02
SP56079	1.66E+01	4.98E-01	9.68E+00	1.01E+00	1.69E+01	2.87E+00	0.00E+00	1.00E+00	1.30E+00	1.20E+00
SP56168	1.74E+00	8.07E-01	1.74E+00	1.27E+00	3.82E+00	3.88E+00	3.31E-01	1.05E+00	1.70E+00	8.67E-01
SP54363	1.10E+01	1.28E+00	7.54E+00	1.96E+00	1.18E+01	5.13E+00	3.19E-01	1.12E+00	1.05E+00	1.05E+00
SP53810	6.54E+01	9.51E-01	3.90E+01	1.15E+00	7.21E+01	4.84E+00	3.33E-01	4.33E-01	1.59E+00	1.06E+00
SP50518	9.89E-01	5.99E-01	7.85E-01	1.22E+00	3.62E+00	3.71E+00	3.49E-01	9.89E-01	1.21E+00	3.14E-01
SP56303	1.28E+00	1.01E+00	1.12E+00	1.57E+00	7.23E+00	7.27E+00	4.90E-01	2.19E+00	1.47E+00	5.77E-01
SP55711	9.76E-01	5.66E-01	1.35E+00	1.29E+00	3.81E+00	3.77E+00	1.94E-01	8.52E-01	1.51E+00	3.98E-01
SP55509	2.22E+01	7.22E-01	1.34E+01	1.42E+00	2.37E+01	4.41E+00	0.00E+00	1.15E+00	1.37E+00	2.93E-01
SP55309	3.87E-01	2.67E-01	5.35E-01	3.86E-01	6.84E-01	7.28E-01	9.40E-02	3.44E-01	6.43E-01	2.18E-01
SP52607	5.30E-01	6.90E-02	7.52E-01	5.42E-01	1.41E+00	1.45E+00	0.00E+00	4.36E-01	5.97E-01	4.47E-01
SP52667	1.21E+01	7.62E-01	7.71E+00	9.07E-01	1.27E+01	4.87E+00	0.00E+00	1.29E+00	1.13E+00	3.00E-02
SP51446	1.49E+00	4.30E-01	6.73E-01	1.18E+00	2.92E+00	3.14E+00	3.27E-01	7.19E-01	1.20E+00	6.46E-01
SP50592	8.67E-01	5.18E-01	1.04E+00	1.21E+00	2.12E+00	1.97E+00	4.21E-01	6.57E-01	1.44E+00	6.43E-01
SP53073	6.83E+00	8.74E-01	4.44E+00	9.88E-01	6.58E+00	4.52E+00	2.23E-01	1.01E+00	9.85E-01	8.23E-01
SP56638	1.13E+01	9.56E-01	6.98E+00	1.64E+00	1.09E+01	4.41E+00	4.01E-01	1.21E+00	1.28E+00	1.68E+00
SP56537	1.44E+01	1.60E+00	7.60E+00	2.06E+00	1.25E+01	6.03E+00	0.00E+00	1.14E+00	1.22E+00	1.47E+00
SP57586	7.98E+00	1.36E+00	5.13E+00	1.59E+00	8.04E+00	5.85E+00	3.62E-01	1.28E+00	1.28E+00	1.02E+00
SP56541	1.16E+01	1.07E+00	7.51E+00	7.60E-01	1.14E+01	5.17E+00	3.82E-01	1.74E+00	1.28E+00	1.44E+00
SP56553	2.35E+01	1.89E+00	1.30E+01	2.76E+00	2.07E+01	5.39E+00	6.21E-01	1.62E+00	1.98E+00	1.65E+00
SP56771	2.61E+00	1.31E+00	1.92E+00	1.77E+00	4.08E+00	4.72E+00	3.75E-01	1.54E+00	1.05E+00	1.90E-01
SP57941	2.71E+01	1.84E+00	1.43E+01	2.46E+00	2.67E+01	1.10E+01	3.05E-01	1.73E+00	2.33E+00	8.79E-01
SP57818	1.73E+01	1.27E+00	1.08E+01	1.50E+00	1.82E+01	8.77E+00	4.07E-01	2.22E+00	1.25E+00	1.20E+00
SP56460	4.77E+00	1.37E+00	2.09E+00	2.38E+00	6.56E+00	6.55E+00	4.71E-01	2.30E+00	1.18E+00	9.67E-01
SP56474	1.91E+00	1.51E+00	1.88E+00	1.73E+00	4.25E+00	4.28E+00	1.64E-01	1.30E+00	1.20E+00	7.31E-01
SP56704	1.81E+01	1.46E+00	1.26E+01	1.79E+00	1.71E+01	3.72E+00	2.92E-01	1.26E+00	9.30E-01	2.07E+00
SP56533	6.28E+00	1.36E+00	3.69E+00	1.59E+00	6.32E+00	5.11E+00	0.00E+00	1.22E+00	1.27E+00	1.06E+00
SP56730	1.37E+01	1.53E+00	7.14E+00	2.11E+00	1.27E+01	6.97E+00	4.23E-01	1.13E+00	1.10E+00	1.44E+00
SP59245	1.25E+01	1.48E+00	6.91E+00	1.92E+00	1.12E+01	5.79E+00	1.11E+00	3.99E+00	1.68E+00	2.06E+00
SP57024	6.31E+00	8.44E-01	4.13E+00	1.60E+00	5.09E+00	2.72E+00	3.25E-01	1.07E+00	1.13E+00	9.96E-01
SP57933	1.57E+01	2.68E+00	8.45E+00	4.33E+00	1.66E+01	8.11E+00	6.72E-01	8.72E+00	3.04E+00	1.76E+00
SP56754	7.80E+00	1.17E+00	4.63E+00	1.52E+00	7.69E+00	5.49E+00	1.74E-01	1.12E+00	1.27E+00	1.16E+00
SP56827	1.32E+01	8.21E-01	7.81E+00	9.50E-01	1.29E+01	3.33E+00	0.00E+00	8.74E-01	8.65E-01	3.43E-01
SP57084	1.33E+01	1.74E+00	7.46E+00	2.27E+00	1.16E+01	6.95E+00	3.40E-01	1.43E+00	7.52E-01	1.33E+00
SP57538	9.15E+00	1.48E+00	6.32E+00	1.50E+00	8.25E+00	7.48E+00	2.08E-01	1.46E+00	1.39E+00	1.54E+00
SP57735	1.40E+01	1.26E+00	8.11E+00	1.33E+00	1.15E+01	5.78E+00	2.60E-01	1.18E+00	1.20E+00	1.50E+00
SP57669	1.67E+01	1.39E+00	9.33E+00	1.45E+00	1.54E+01	7.91E+00	4.46E-01	1.54E+00	1.37E+00	1.37E+00
SP56566	4.12E+00	1.09E+00	2.90E+00	1.66E+00	3.93E+00	3.20E+00	1.75E-01	1.37E+00	1.02E+00	7.23E-01
SP56569	1.09E+01	1.26E+00	5.62E+00	1.48E+00	1.00E+01	5.13E+00	1.46E-01	1.11E+00	9.90E-01	1.52E+00
SP58342	1.85E+01	1.61E+00	1.17E+01	2.46E+00	1.83E+01	4.68E+00	4.05E-01	1.65E+00	1.34E+00	2.36E+00
SP58349	1.17E+01	1.44E+00	6.77E+00	1.57E+00	1.12E+01	8.89E+00	6.09E-01	2.60E+00	1.52E+00	2.01E+00
SP56644	1.39E+01	1.91E+00	8.46E+00	2.21E+00	1.26E+01	6.08E+00	4.23E-01	2.17E+00	1.64E+00	1.19E+00
SP57629	6.71E+00	2.69E+00	3.44E+00	3.44E+00	7.09E+00	6.24E+00	2.75E-01	1.61E+00	1.56E+00	1.36E+00
SP56941	9.97E-01	3.57E-01	9.04E-01	8.58E-01	1.17E+00	1.27E+00	0.00E+00	5.46E-01	5.45E-01	2.64E-01
SP57619	1.36E+01	1.24E+00	7.69E+00	1.14E+00	1.30E+01	4.75E+00	2.21E-01	1.84E+00	9.30E-01	8.57E-01
SP58245	1.50E+01	1.93E+00	9.38E+00	1.61E+00	1.24E+01	5.99E+00	3.10E-01	1.35E+00	1.03E+00	1.46E+00
SP57251	1.34E+01	1.80E+00	7.27E+00	2.13E+00	1.30E+01	1.19E+01	4.86E-01	1.48E+00	1.39E+00	1.61E+00
SP56502	1.61E+01	1.58E+00	8.63E+00	1.92E+00	1.49E+01	5.70E+00	4.99E-01	1.46E+00	1.91E+00	1.56E+00
SP58668	1.84E+01	1.69E+00	1.19E+01	2.12E+00	1.78E+01	3.35E+00	4.99E-01	1.51E+00	1.50E+00	1.87E+00
SP58101	1.10E+01	1.62E+00	7.13E+00	1.65E+00	9.85E+00	5.98E+00	1.44E-01	1.37E+00	1.24E+00	1.81E+00
SP58991	7.47E+00	1.61E+00	4.81E+00	1.88E+00	6.51E+00	4.16E+00	4.97E-01	1.36E+00	1.55E+00	1.06E+00
SP56607	5.58E+00	9.21E-01	4.26E+00	1.59E+00	5.62E+00	2.94E+00	2.06E-01	1.04E+00	9.36E-01	7.66E-01
SP58326	2.56E+01	2.16E+00	1.55E+01	2.51E+00	2.40E+01	6.15E+00	4.46E-01	1.48E+00	1.43E+00	1.77E+00
SP57267	1.89E+01	1.68E+00	1.02E+01	2.17E+00	1.74E+01	4.94E+00	7.44E-01	2.03E+00	1.21E+00	2.11E+00
SP57066	1.59E+01	1.56E+00	1.00E+01	2.47E+00	1.46E+01	5.35E+00	4.96E-01	1.90E+00	1.46E+00	1.62E+00
SP57901	7.99E+00	1.40E+00	4.24E+00	2.20E+00	6.97E+00	5.44E+00	4.09E-01	1.29E+00	1.21E+00	1.27E+00
SP57651	4.23E+00	7.61E-01	2.63E+00	1.08E+00	4.55E+00	4.03E+00	4.58E-01	1.40E+00	1.08E+00	5.94E-01
SP57450	2.99E+00	1.21E+00	1.81E+00	1.66E+00	3.81E+00	3.56E+00	2.87E-01	1.31E+00	1.12E+00	1.24E+00
SP57846	1.36E+01	1.26E+00	8.27E+00	1.86E+00	1.31E+01	4.74E+00	2.29E-01	1.15E+00	9.10E-01	1.32E+00
SP58612	8.86E+00	1.27E+00	5.64E+00	1.95E+00	8.08E+00	4.38E+00	4.25E-01	2.06E+00	1.45E+00	1.32E+00
SP56821	1.21E+01	1.27E+00	6.79E+00	1.85E+00	9.91E+00	3.63E+00	3.52E-01	1.03E+00	1.20E+00	1.10E+00
SP58882	3.63E+00	1.43E+00	2.65E+00	1.84E+00	6.07E+00	7.01E+00	2.90E-01	1.64E+00	1.10E+00	1.50E+00
SP57189	3.99E+01	2.35E+00	2.32E+01	2.78E+00	3.87E+01	6.08E+00	7.13E-01	1.70E+00	1.47E+00	2.97E+00
CPCT02020306T	1.32E+01	4.20E-01	7.46E+00	1.03E+00	1.34E+01	2.55E+00	9.27E-01	5.63E-01	7.28E-01	1.37E+00
CPCT02110002T	1.47E+01	1.26E+00	1.08E+01	1.71E+00	1.68E+01	3.40E+00	1.53E+00	1.46E+00	1.13E+00	2.81E+00
CPCT02020308T	1.02E+01	1.40E+02	7.87E+00	1.48E+02	1.50E+01	3.46E+01	7.27E+00	2.39E+00	4.02E+01	6.97E+00
CPCT02020305T	5.95E+00	1.20E+00	3.77E+00	1.41E+00	5.01E+00	3.12E+00	1.49E+00	9.99E-01	1.00E+00	1.28E+00
CPCT02010356T	4.68E+00	1.27E+00	3.34E+00	1.51E+00	4.81E+00	3.41E+00	1.26E+00	1.14E+00	8.64E-01	1.27E+00
CPCT02020337T	2.04E+01	1.43E+00	1.18E+01	2.09E+00	1.97E+01	3.41E+00	1.37E+00	1.37E+00	1.15E+00	2.51E+00
CPCT02010373T	5.27E+01	2.20E+00	3.30E+01	2.64E+00	5.45E+01	5.84E+00	2.22E+00	2.02E+00	2.19E+00	7.05E+00
CPCT02020343T	1.15E+00	5.20E-01	1.33E+00	1.16E+00	3.09E+00	2.85E+00	1.34E+00	1.35E+00	1.31E+00	1.47E+00
CPCT02020353T	1.04E+01	1.86E+00	6.68E+00	1.93E+00	9.56E+00	3.67E+00	1.85E+00	1.36E+00	1.38E+00	2.31E+00
CPCT02020334T	1.61E+01	1.41E+00	1.09E+01	1.66E+00	1.68E+01	3.11E+00	1.94E+00	1.35E+00	1.22E+00	1.81E+00
CPCT02140018T	8.91E-01	1.27E+00	1.15E+00	1.43E+00	3.02E+00	3.04E+00	1.76E+00	1.16E+00	1.37E+00	1.11E+00
CPCT02140021T	1.09E+00	9.54E-01	8.27E-01	9.74E-01	2.61E+00	2.33E+00	9.22E-01	8.81E-01	1.67E+00	6.96E-01
CPCT02040039T	6.24E+00	1.05E+00	4.21E+00	1.72E+00	6.16E+00	2.10E+00	1.12E+00	7.75E-01	1.18E+00	1.66E+00
CPCT02010409T	5.43E+00	1.50E+00	4.67E+00	1.66E+00	7.48E+00	4.80E+00	1.40E+00	1.55E+00	1.77E+00	1.73E+00
CPCT02110010T	2.69E+00	1.23E+00	2.14E+00	1.48E+00	2.80E+00	2.45E+00	1.16E+00	1.03E+00	8.64E-01	1.40E+00
CPCT02070025T	5.88E-01	2.46E-01	6.72E-01	7.14E-01	1.63E+00	1.65E+00	1.01E+00	3.65E-01	6.86E-01	3.18E-01
CPCT02040045T	3.47E+01	1.79E+00	2.19E+01	2.00E+00	3.77E+01	8.40E+00	1.57E+00	1.95E+00	1.93E+00	2.39E+00
CPCT02040051T	1.14E+01	1.78E+00	8.11E+00	1.92E+00	1.16E+01	3.63E+00	1.39E+00	1.25E+00	1.43E+00	2.52E+00
CPCT02040054T	6.09E+00	9.17E-01	4.02E+00	1.71E+00	5.60E+00	2.85E+00	1.36E+00	1.20E+00	1.09E+00	1.21E+00
CPCT02140028T	1.50E+01	1.41E+00	8.67E+00	1.78E+00	1.40E+01	4.00E+00	2.37E+00	1.55E+00	1.78E+00	1.88E+00
CPCT02011006T	3.64E+01	1.91E+00	2.34E+01	2.88E+00	4.29E+01	5.71E+00	2.05E+00	2.10E+00	2.48E+00	6.16E+00
CPCT02040302T	8.97E-01	1.85E+00	1.13E+00	1.77E+00	1.95E+00	1.93E+00	9.14E-01	5.18E-01	1.00E+00	1.51E+00
CPCT02011015T	6.65E+01	4.26E+00	4.48E+01	4.63E+00	6.91E+01	1.64E+01	4.14E+00	2.97E+00	3.08E+00	1.15E+01
DRUP01040009T	7.95E+00	1.59E+00	5.42E+00	3.24E+00	7.08E+00	3.54E+00	2.27E+00	1.52E+00	1.37E+00	4.11E+00
CPCT02011018T	1.56E+01	1.60E+00	1.15E+01	1.52E+00	1.42E+01	4.14E+00	1.20E+00	1.50E+00	1.58E+00	3.01E+00
CPCT02270045T	3.17E+00	9.75E-01	2.64E+00	1.39E+00	4.17E+00	3.14E+00	1.04E+00	1.05E+00	1.43E+00	1.66E+00
CPCT02120088T	9.19E-01	6.78E-01	7.77E-01	8.76E-01	2.06E+00	3.15E+00	1.83E+00	9.25E-01	1.00E+00	5.47E-01
CPCT02011022T	7.88E-01	9.31E-01	1.11E+00	9.56E-01	2.42E+00	2.46E+00	1.01E+00	1.17E+00	1.85E+00	9.67E-01
CPCT02010722T	1.06E+01	1.58E+00	6.59E+00	1.65E+00	9.47E+00	4.76E+00	1.77E+00	3.37E+00	1.62E+00	1.78E+00
CPCT02011021T	1.34E+00	1.83E+00	2.09E+00	2.20E+00	2.64E+00	2.53E+00	1.42E+00	1.69E+00	2.06E+00	1.62E+00
CPCT02011019T	8.06E+00	1.29E+00	4.45E+00	1.55E+00	6.54E+00	3.31E+00	1.99E+00	2.28E+00	1.20E+00	2.12E+00
CPCT02011008T	2.79E+00	1.13E+00	2.03E+00	9.65E-01	2.27E+00	1.85E+00	5.79E-01	9.39E-01	1.42E+00	1.35E+00
CPCT02011017T	1.48E+01	2.03E+00	9.35E+00	2.09E+00	1.54E+01	3.97E+00	1.29E+00	1.28E+00	1.20E+00	1.86E+00
DRUP01010116T	2.46E+01	2.84E+00	1.49E+01	2.78E+00	2.59E+01	1.64E+01	1.81E+00	2.94E+00	2.07E+00	4.28E+00
CPCT02011029T	1.88E+00	1.88E+00	1.73E+00	1.97E+00	2.91E+00	2.59E+00	8.92E-01	1.14E+00	1.16E+00	1.70E+00
CPCT02020887T	9.47E-01	4.11E-01	1.06E+00	7.32E-01	2.51E+00	2.63E+00	9.43E-01	9.50E-01	8.66E-01	1.06E+00
CPCT02040214T	1.35E+01	1.52E+00	7.75E+00	1.65E+00	1.42E+01	2.33E+00	1.63E+00	1.17E+00	1.21E+00	1.23E+00
CPCT02190052T	1.75E+01	1.76E+00	1.17E+01	1.93E+00	1.89E+01	5.96E+00	3.02E+00	1.61E+00	1.51E+00	1.81E+00
CPCT02010699T	2.18E+01	1.55E+00	1.19E+01	1.36E+00	1.94E+01	3.87E+00	2.00E+00	1.48E+00	7.66E-01	2.18E+00
CPCT02040213T	9.85E+00	1.52E+00	6.29E+00	1.55E+00	8.88E+00	3.75E+00	1.86E+00	1.50E+00	1.13E+00	1.71E+00
CPCT02070276T	1.70E+01	1.12E+00	9.25E+00	0.00E+00	1.56E+01	5.41E+00	2.43E+00	2.56E+00	7.13E-01	1.91E+00
CPCT02040208T	7.15E-01	8.81E-01	1.54E-01	1.12E+00	1.85E+00	2.22E+00	1.71E+00	6.89E-01	5.67E-01	0.00E+00
DRUP01040010T	3.49E+01	1.51E+00	2.30E+01	2.00E+00	3.89E+01	4.51E+00	1.57E+00	1.37E+00	1.46E+00	3.95E+00
CPCT02040315T	1.41E+01	8.34E-01	9.46E+00	1.28E+00	1.47E+01	3.34E+00	1.22E+00	9.85E-01	1.47E+00	2.33E+00
CPCT02040313T	4.77E+00	1.49E+00	2.71E+00	1.20E+00	3.05E+00	3.88E+00	1.63E+00	9.35E-01	1.29E+00	2.72E+00
CPCT02040312T	2.20E+00	6.75E-01	1.63E+00	1.50E+00	1.83E+00	1.96E+00	9.24E-01	1.17E+00	1.04E+00	1.36E+00
CPCT02010727T	1.93E+01	4.00E+00	1.07E+01	4.78E+00	1.86E+01	3.52E+00	2.09E+00	1.68E+00	1.88E+00	1.90E+00
CPCT02010728T	2.33E+00	1.24E+00	1.28E+00	1.35E+00	1.19E+01	1.43E+01	2.62E+00	2.79E+00	1.74E+00	1.34E+00
CPCT02011031T	4.67E+00	1.32E+00	2.88E+00	1.94E+00	4.50E+00	3.06E+00	1.53E+00	3.79E+00	1.35E+00	1.85E+00
CPCT02011035T	5.38E+00	8.64E-01	3.78E+00	1.61E+00	5.95E+00	3.52E+00	1.14E+00	1.39E+00	1.21E+00	1.54E+00
CPCT02011038T	4.32E-01	7.61E-02	3.15E-01	2.70E-01	8.27E-01	8.30E-01	7.03E-01	3.44E-01	5.15E-01	7.51E-01
CPCT02010927T	4.96E+00	1.47E+00	3.38E+00	2.21E+00	4.19E+00	4.34E+00	1.51E+00	2.25E+00	1.59E+00	2.53E+00
CPCT02070447T	9.78E-01	1.86E+00	1.73E+00	2.72E+00	2.52E+00	2.36E+00	1.16E+00	1.33E+00	1.25E+00	1.81E+00
DRUP01020043T	8.13E-01	4.46E-01	9.35E-01	7.16E-01	2.34E+00	1.87E+00	9.82E-01	8.60E-01	1.07E+00	7.77E-01
DRUP01270007T	1.06E+00	1.28E+00	1.43E+00	1.73E+00	4.41E+00	3.28E+00	9.51E-01	8.12E-01	1.41E+00	1.07E+00
CPCT02011040T	9.20E-01	2.24E-01	1.05E+00	9.37E-01	1.95E+00	1.87E+00	9.43E-01	5.04E-01	8.24E-01	1.55E+00
CPCT02011032T	1.39E+00	1.13E+00	1.65E+00	8.96E-01	2.32E+00	2.76E+00	1.10E+00	9.44E-01	1.56E+00	1.05E+00
CPCT02010738T	1.35E+01	2.78E+00	9.65E+00	2.60E+00	1.37E+01	3.71E+00	2.38E+00	1.29E+00	1.62E+00	2.47E+00
CPCT02011044T	4.29E+00	1.11E+00	3.22E+00	1.37E+00	4.70E+00	2.25E+00	8.13E-01	1.16E+00	1.20E+00	1.20E+00
CPCT02011036T	3.27E+00	2.00E+00	2.94E+00	2.77E+00	7.88E+00	6.58E+00	1.54E+00	2.13E+00	3.19E+00	2.24E+00
CPCT02020906T	5.26E+00	3.88E+00	2.99E+00	7.53E+00	1.29E+01	4.04E+00	1.79E+00	1.44E+01	4.75E+00	3.44E+00
CPCT02011046T	5.37E+00	8.35E-01	3.83E+00	1.50E+00	4.00E+00	2.82E+00	8.71E-01	1.22E+00	1.59E+00	1.41E+00
CPCT02011047T	1.74E+00	1.46E+00	1.25E+00	1.29E+00	2.47E+00	2.67E+00	1.19E+00	1.44E+00	1.29E+00	1.24E+00
CPCT02011050T	7.07E+00	8.32E+01	1.36E+00	8.75E+01	8.23E+00	2.56E+01	3.46E+00	2.37E-01	2.85E+01	2.99E+00
CPCT02390011T	2.65E+00	1.10E+00	1.93E+00	1.16E+00	9.94E+00	1.30E+01	2.94E+00	3.47E+00	1.06E+00	9.39E-01
CPCT02080188T	4.73E+01	2.59E+00	3.07E+01	3.04E+00	4.77E+01	6.64E+00	2.38E+00	2.45E+00	1.88E+00	4.09E+00
CPCT02020912T	2.63E+00	1.30E+00	2.75E+00	1.38E+00	4.35E+00	2.86E+00	1.10E+00	1.14E+00	1.58E+00	1.26E+00
CPCT02120100T	9.71E-01	7.01E-01	1.11E+00	7.65E-01	2.89E+00	3.01E+00	1.45E+00	8.68E-01	1.26E+00	1.14E+00
CPCT02011053T	5.78E+00	1.52E+00	4.74E+00	2.27E+00	5.80E+00	4.39E+00	1.04E+00	1.38E+00	1.42E+00	1.34E+00
CPCT02011055T	1.82E+01	1.77E+00	1.07E+01	2.33E+00	1.71E+01	5.70E+00	1.48E+00	1.80E+00	1.68E+00	4.15E+00
DRUP01010119T	1.36E+00	8.63E-01	1.57E+00	1.18E+00	3.92E+00	3.17E+00	1.14E+00	1.70E+00	1.85E+00	1.42E+00
DRUP01010116TII	2.42E+01	3.15E+00	1.44E+01	3.32E+00	2.61E+01	1.73E+01	2.07E+00	3.36E+00	2.44E+00	4.44E+00
CPCT02040317T	2.17E+01	1.54E+00	1.28E+01	2.11E+00	2.01E+01	3.10E+00	1.67E+00	1.71E+00	1.09E+00	2.78E+00
CPCT02040320T	1.48E+01	1.74E+00	1.04E+01	2.56E+00	1.44E+01	5.30E+00	1.67E+00	1.73E+00	1.42E+00	4.32E+00
CPCT02010955T	1.88E+00	3.92E+00	1.90E+00	4.03E+00	6.39E+00	6.83E+00	1.44E+00	1.77E+00	1.81E+00	1.99E+00
CPCT02011057T	2.61E+00	2.06E+00	2.40E+00	2.75E+00	3.81E+00	3.27E+00	1.55E+00	1.36E+00	1.72E+00	1.90E+00
CPCT02011059T	1.38E+00	4.66E-01	1.15E+00	1.24E+00	3.01E+00	2.80E+00	1.16E+00	1.32E+00	1.01E+00	1.75E+00
CPCT02011052T	3.13E+01	1.87E+00	2.08E+01	2.83E+00	2.95E+01	5.47E+00	1.98E+00	2.60E+00	2.07E+00	5.59E+00
CPCT02011056T	2.29E+00	1.69E+00	1.69E+00	2.37E+00	3.28E+00	4.01E+00	1.66E+00	2.01E+00	2.34E+00	2.52E+00
CPCT02270046T	7.95E+00	1.49E+00	5.86E+00	2.08E+00	7.65E+00	2.79E+00	1.56E+00	9.79E-01	1.00E+00	2.21E+00
CPCT02011042T	1.17E+00	7.19E-01	1.11E+00	1.04E+00	1.90E+00	1.98E+00	9.92E-01	1.32E+00	1.25E+00	1.17E+00
CPCT02100145T	9.60E+00	1.09E+00	6.82E+00	1.61E+00	1.09E+01	6.79E+00	1.43E+00	1.68E+00	1.91E+00	1.51E+00
CPCT02130173T	9.67E-01	2.73E+00	1.67E+00	1.94E+00	3.68E+00	3.39E+00	1.60E+00	1.86E+00	3.39E+00	2.17E+00
CPCT02011067T	1.59E+00	1.52E+00	2.14E+00	2.11E+00	3.47E+00	2.91E+00	2.35E+00	1.43E+00	1.21E+00	1.33E+00
CPCT02190029T	2.27E+00	2.29E+00	2.22E+00	2.32E+00	3.45E+00	3.69E+00	2.51E+00	1.68E+00	1.78E+00	1.46E+00
CPCT02020925T	2.52E+01	1.96E+00	1.53E+01	1.93E+00	2.73E+01	3.46E+00	1.29E+00	1.41E+00	2.13E+00	2.49E+00
CPCT02011051T	5.13E-01	1.13E+00	1.35E+00	1.69E+00	3.03E+00	2.60E+00	1.23E+00	9.98E-01	8.85E-01	1.68E+00
DRUP01010066T	6.91E+00	1.56E+00	4.18E+00	1.47E+00	5.93E+00	4.61E+00	2.33E+00	1.07E+00	1.10E+00	8.24E-01
CPCT02011065T	1.75E+00	1.36E+00	1.84E+00	1.85E+00	4.74E+00	3.02E+00	1.36E+00	1.71E+00	1.93E+00	2.35E+00
CPCT02011080T	8.11E-01	7.41E-01	7.06E-01	1.02E+00	1.53E+00	1.68E+00	7.71E-01	7.72E-01	6.44E-01	1.39E+00
CPCT02010741T	1.43E+00	1.33E+00	2.06E+00	1.65E+00	3.11E+00	3.54E+00	1.56E+00	1.31E+00	1.39E+00	1.30E+00
CPCT02011082T	8.24E+00	2.43E+00	5.52E+00	2.01E+00	7.94E+00	4.02E+00	1.54E+00	1.54E+00	2.55E+00	2.47E+00
CPCT02011079T	2.90E+01	3.64E+00	1.74E+01	2.58E+00	3.23E+01	3.79E+00	1.70E+00	1.45E+00	3.39E+00	3.20E+00
CPCT02011077T	7.29E-01	5.99E-01	7.52E-01	1.39E+00	1.24E+00	1.28E+00	9.88E-01	5.24E-01	6.85E-01	8.83E-01
