Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
CPCT02010507T	38	92	231	406	46	118	142	18	38	62
CPCT02120040T	1140	411	737	90	652	0	140	176	84	524
CPCT02080138T	2228	26	734	80	330	79	284	283	33	26
CPCT02040157T	0	108	48	270	73	80	68	34	66	19
CPCT02040149T	978	48	290	67	106	44	150	63	0	39
CPCT02180002T	1767	214	391	417	305	73	134	90	64	319
CPCT02020417T	159	150	133	126	186	135	92	96	14	13
CPCT02010455T	485	6	166	34	89	60	47	23	17	11
DRUP01010010T	186	41	47	174	77	59	43	36	9	38
CPCT02010452T	28	126	33	551	13	12	38	22	76	55
CPCT02010451T	67	56	62	693	28	74	65	56	97	57
CPCT02010450T	898	127	388	334	264	239	85	120	59	29
CPCT02010453T	2357	75	573	172	50	173	133	59	0	112
CPCT02010407T	1474	97	990	57	308	11	83	26	50	48
CPCT02020429T	422	149	107	107	144	83	33	64	47	12
CPCT02010477T	3	53	13	333	84	52	25	36	40	26
CPCT02010478T	3	205	29	86	28	13	31	21	32	32
CPCT02010484T	117	278	19	92	314	320	52	113	106	9
CPCT02020452T	585	64	233	172	166	99	76	126	56	53
CPCT02190006T	671	187	164	225	266	29	88	74	119	51
CPCT02010481T	0	29	35	88	140	33	53	36	60	9
CPCT02110015T	790	62	223	80	171	110	48	32	32	103
DRUP01010016T	269	15	152	15	69	40	31	17	26	21
DRUP01010017T	1623	126	630	284	315	0	112	113	62	62
CPCT02080088T	347	17	190	269	117	276	26	57	53	0
CPCT02020482T	582	57	198	107	216	8	55	23	10	57
CPCT02010524T	1254	24	400	98	361	100	57	69	11	34
CPCT02010530T	405	64	414	120	433	663	66	263	78	0
CPCT02010536T	1991	39	977	109	270	0	95	40	66	66
CPCT02040093T	36	160	6	726	75	68	100	33	53	110
CPCT02020485T	3	137	160	356	65	113	68	172	90	52
CPCT02040092T	460	160	176	143	186	136	44	98	80	46
CPCT02080089T	903	139	451	424	236	54	82	39	101	49
CPCT02040077T	545	100	134	153	136	43	95	26	54	70
CPCT02010498T	1186	369	323	192	435	206	95	45	73	186
CPCT02190013T	665	60	178	97	265	0	110	60	51	69
CPCT02060086T	10	8	12	55	37	62	40	1	25	6
CPCT02040106T	731	51	270	237	0	0	62	97	31	57
CPCT02040104T	1587	342	947	248	324	75	139	514	2679	87
CPCT02230013T	17	62	23	298	53	55	63	26	28	22
CPCT02230017T	197	108	0	180	140	35	62	33	47	7
CPCT02180023T	780	70	510	127	195	119	82	55	46	62
DRUP01010054T	0	57	145	422	0	67	105	47	44	35
DRUP01010058T	710	67	300	149	557	0	182	99	7	54
CPCT02010690T	26	23	23	82	0	135	292	44	9	0
CPCT02020639T	1032	132	257	125	264	71	114	104	11	149
CPCT02040194T	1030	56	134	78	200	72	76	20	0	57
CPCT02010670T	1034	136	760	23	356	0	113	113	67	59
CPCT02040198T	1468	26	759	72	464	0	133	84	48	28
CPCT02050283T	25	44	10	298	36	107	106	0	44	13
CPCT02010702T	348	32	171	61	94	136	98	62	16	37
DRUP01010024TII	15	24	15	88	0	66	203	22	34	10
DRUP01070030T	91	160	99	105	159	40	89	63	42	9
CPCT02050294T	2360	102	1060	412	119	136	112	20	9	123
CPCT02120097T	79	439	150	340	167	160	143	41	98	28
CPCT02170019T	606	120	367	74	135	59	52	12	33	25
CPCT02010706T	852	23	394	64	208	73	95	8	5	59
CPCT02040202T	83	72	73	316	37	172	60	63	50	19
CPCT02040201T	104	164	44	272	147	56	124	41	44	16
WIDE01010634T	105	6	119	62	17	105	30	30	32	3
WIDE01010610T	870	190	625	653	444	0	91	405	118	124
WIDE01010630T	480	528	122	725	338	0	126	103	152	116
WIDE01010491T	5	13	15	105	15	21	16	16	24	20
WIDE01010495T	0	27	41	328	24	86	39	14	31	34
WIDE01010485T	275	90	64	197	209	16	66	47	47	281
WIDE01010474T	26	132	41	389	151	105	66	99	81	20
WIDE01010513T	1281	93	605	422	372	44	111	134	88	65
WIDE01010523T	1072	577	289	448	707	0	103	628	193	132
WIDE01010528T	102	32	3	71	103	56	27	46	22	24
WIDE01010457T	628	381	347	330	179	0	116	278	101	90
WIDE01010427T	0	10	0	24	3	0	11	0	21	156
WIDE01010472T	163	213	37	193	161	453	55	114	94	22
WIDE01010501T	405	159	124	364	222	390	57	260	132	0
WIDE01010480T	15	78	19	383	101	24	43	45	53	24
WIDE01010557T	4644	258	1731	480	544	0	296	85	0	273
WIDE01010589T	51	36	30	184	137	30	60	47	49	73
WIDE01010549T	18	9	13	52	34	45	17	2	23	8
WIDE01010593T	61	39	26	247	60	62	36	26	39	59
WIDE01010558T	4	43	15	322	34	34	32	37	48	61
WIDE01010657T	1037	227	223	381	271	85	76	82	31	65
WIDE01010667T	271	17	113	78	95	84	19	8	23	22
WIDE01010675T	25	90	32	120	53	72	40	23	80	29
WIDE01010646T	991	56	683	80	191	0	88	38	30	82
WIDE01010666T	7	3	22	29	63	49	26	19	35	10
WIDE01010648T	2007	392	1434	769	213	0	159	134	72	155
WIDE01010677T	577	32	481	173	62	120	47	43	20	56
WIDE01010671T	192	19	90	38	77	43	26	57	31	15
WIDE01010679T	1	20	39	113	12	40	51	35	23	36
WIDE01010685T	216	83	75	205	50	36	43	27	33	30
WIDE01010689T	232	20	123	77	45	154	17	35	30	20
WIDE01010707T	742	42	152	115	113	112	60	60	10	70
WIDE01010708T	12	23	39	191	118	82	36	90	65	27
