Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
SP116536	15	13	0	13	6	32	0	11	0	0	0	10	0
SP116539	0	0	0	3	0	14	3	3	0	0	0	0	0
SP116542	3	0	0	2	2	11	0	1	0	2	0	9	0
SP116545	1	0	0	5	16	4	0	0	2	1	0	0	0
SP116548	7	0	0	4	1	13	1	7	0	3	0	4	0
SP116550	1	1	0	0	2	0	0	0	0	2	0	0	0
SP116553	12	3	0	1	7	0	0	0	5	0	0	7	0
SP116557	0	0	1	0	0	2	4	0	0	0	0	2	0
SP116559	6	0	0	4	7	13	0	4	0	1	0	5	0
SP116562	17	10	2	0	3	0	0	6	0	2	0	6	0
SP116564	4	2	1	7	1	4	5	2	7	7	0	6	0
SP116571	2	1	0	10	2	4	1	2	0	3	0	1	0
SP116393	0	0	0	0	0	0	0	0	2	0	0	0	0
SP116442	0	0	0	0	2	0	0	0	0	0	0	2	0
SP116446	1	0	0	1	0	2	0	0	4	1	0	0	1
SP116419	0	6	0	10	39	15	1	22	0	0	17	21	0
SP116383	46	133	3	110	35	24	43	22	0	23	0	51	13
SP116385	52	28	0	15	16	7	16	5	18	13	0	46	10
SP116440	22	15	0	14	0	14	4	20	0	3	44	43	0
SP116450	84	125	3	45	36	1	0	24	0	17	69	40	0
SP116493	23	0	0	2	10	18	1	4	0	3	17	4	1
SP116391	12	3	0	19	8	12	2	1	0	0	16	1	0
SP116401	11	21	0	2	5	11	0	5	0	6	0	4	1
SP116409	34	11	0	13	16	0	2	8	0	18	0	34	8
SP116416	0	0	0	3	5	11	2	1	0	2	5	0	2
SP116424	2	3	0	1	5	0	2	7	0	5	0	9	0
SP116515	0	18	1	9	21	14	11	10	6	1	0	3	0
SP116499	8	8	6	42	60	0	18	8	4	2	0	0	2
SP116505	139	3	2	70	29	0	7	2	0	3	7	12	4
SP116509	15	18	2	40	36	24	17	8	0	4	4	8	6
SP116437	6	8	0	3	12	17	0	12	0	0	0	7	0
SP116512	29	20	0	19	86	0	6	3	0	203	0	20	0
SP116465	3	0	1	41	1	0	10	1	0	51	0	84	0
SP116496	47	158	0	40	42	135	44	18	0	19	0	40	9
SP116525	20	44	0	35	39	72	3	10	0	5	0	26	0
SP116481	9	1	2	4	13	0	3	0	0	1	8	0	0
SP116586	3	3	0	4	20	22	9	3	0	2	1	6	2
SP116528	184	30	0	19	15	49	6	7	38	14	0	10	3
SP116589	60	70	8	45	84	0	42	13	0	6	66	1	0
SP116406	7	13	0	26	39	0	3	0	6	10	0	13	0
SP116484	1	0	2	4	20	0	1	1	0	3	8	3	0
SP116453	7	9	1	8	22	13	0	2	0	5	22	7	3
SP116469	21	161	0	11	63	60	34	23	0	30	11	7	11
SP116578	9	362	0	22	15	57	119	22	0	27	70	16	0
SP116531	34	0	0	5	15	12	1	6	0	8	16	1	0
SP116593	3	0	1	5	37	4	0	7	0	0	0	5	0
SP116487	4	3	0	1	4	0	5	0	0	3	10	0	0
SP116456	2	0	0	2	4	14	0	4	0	1	0	4	18
SP116472	38	19	3	55	28	0	36	4	0	6	10	26	14
SP116518	127	16	0	153	111	49	10	5	48	17	0	31	0
SP116412	23	4	0	28	36	0	0	7	0	5	0	0	0
SP116534	9	11	0	16	10	14	15	6	0	0	0	7	1
SP116596	7	87	0	6	96	2	18	40	0	17	101	16	8
SP116490	23	0	0	47	42	0	19	8	2	4	0	12	0
SP116459	30	24	1	32	46	22	7	3	0	13	5	17	1
SP116475	33	1	0	22	30	6	1	4	0	0	0	13	3
SP116520	18	21	0	38	93	27	10	14	0	6	13	12	0
SP116431	49	22	4	29	106	0	1	16	0	21	20	4	12
SP116582	102	50	0	52	51	50	38	6	0	5	17	12	10
SP116599	36	0	0	55	17	25	1	9	9	7	0	0	0
SP116478	22	0	2	36	84	0	6	1	0	5	0	6	7
SP116462	28	8	0	16	10	12	3	3	0	5	9	8	0
SP116523	39	14	0	25	15	0	3	2	0	0	28	0	1
SP116434	6	11	0	1	0	2	0	1	4	1	1	0	0
SP122725	67	32	0	47	34	30	15	4	12	36	2	16	0
SP122476	8	24	6	15	87	12	29	28	4	8	52	6	0
SP122372	0	145	0	0	43	43	3	35	0	14	0	4	0
SP122489	31	4	0	22	33	60	4	9	0	8	0	4	6
SP122560	37	27	1	20	30	0	14	0	0	4	39	0	11
SP122590	7	26	0	23	70	0	5	5	0	8	39	9	1
SP122714	14	16	1	8	36	21	7	1	9	6	0	24	5
SP121870	47	0	1	55	17	67	8	9	0	10	0	12	0
SP123010	68	30	1	16	16	48	6	0	0	16	20	54	3
SP121865	17	35	3	31	33	48	4	13	0	10	11	9	0
SP122676	129	10	4	41	95	0	18	20	0	13	27	10	4
SP122412	22	26	4	5	11	48	19	3	5	10	10	23	2
SP122392	118	63	3	70	119	51	162	15	0	39	29	85	6
SP122634	25	32	0	21	34	28	11	9	0	13	18	19	7
SP122702	30	2	7	23	62	70	11	44	0	16	5	6	0
SP121828	28	21	2	5	64	0	18	39	0	5	2	25	0
SP121783	5	63	0	11	87	0	20	8	0	8	26	14	0
SP121774	42	75	0	41	189	0	18	13	21	21	1	27	1
SP121790	8	20	1	23	88	15	15	10	0	2	37	9	3
SP121859	18	9	0	19	57	25	11	27	0	10	49	5	0
SP121808	12	12	3	2	0	63	4	16	8	3	0	9	0
SP121781	41	69	2	67	188	18	20	38	0	22	0	89	0
SP121763	10	41	0	6	35	16	14	0	0	5	25	8	1
SP121811	13	41	0	3	50	0	41	10	0	1	16	20	6
SP121852	26	46	1	23	60	9	16	15	26	1	25	0	7
SP122361	58	43	2	194	100	46	21	16	0	57	85	67	0
SP121837	6	34	2	8	23	34	13	7	0	8	2	13	4
SP121824	0	26	0	0	19	43	12	2	0	2	0	13	0
SP121841	4	11	1	20	30	31	1	7	0	4	0	7	0
SP121831	33	35	4	30	76	0	16	0	0	0	26	0	0
SP121761	64	37	2	25	156	23	16	19	0	11	0	28	3
SP121816	16	21	1	20	89	34	11	23	0	11	31	7	4
SP121861	1	4	0	0	0	4	0	0	3	0	0	0	4
SP121847	32	36	2	22	72	44	14	11	0	11	0	0	1
DRUP01010001T	60	75	24	33	74	42	46	51	4	59	0	78	12
CPCT02010424T	92	157	25	25	110	0	20	70	29	32	59	12	20
CPCT02010349T	7	23	6	3	19	3	6	16	14	16	16	12	3
CPCT02020325T	62	0	65	21	3	45	11	10	43	31	9	4	37
CPCT02030246T	41	16	56	29	17	116	27	8	0	13	0	23	14
CPCT02070010T	82	0	44	32	18	45	14	19	0	10	0	15	18
CPCT02010370T	6	46	20	29	66	0	21	0	44	0	13	0	8
CPCT02010369T	138	174	78	64	51	143	73	36	66	66	58	0	19
CPCT02070013T	87	294	71	83	82	98	54	44	8	18	17	28	11
CPCT02060018T	60	0	44	9	5	82	7	8	34	9	0	6	15
CPCT02060022T	65	18	42	26	11	50	6	28	29	17	0	32	0
CPCT02070009T	106	31	97	53	75	39	21	14	57	24	10	25	29
CPCT02010398T	34	287	121	63	22	0	29	39	0	48	4	11	33
CPCT02010408T	51	6	64	10	4	30	26	13	66	20	25	62	7
CPCT02030246TII	57	12	22	32	50	79	22	17	7	21	29	23	14
CPCT02010386T	159	59	43	91	118	5	8	10	77	8	27	3	7
CPCT02020309T	150	18	163	53	34	49	11	8	10	24	0	25	32
CPCT02080045T	70	469	31	119	69	220	116	66	29	55	0	2	14
CPCT02020398T	30	28	28	31	10	0	30	0	50	14	0	35	10
CPCT02010392T	3	52	106	6	0	23	0	17	0	9	26	22	0
CPCT02090003T	112	1	75	20	48	0	25	14	20	2	0	14	31
CPCT02060274T	80	13	41	81	0	40	38	26	5	2	201	0	13
CPCT02020650T	92	241	76	17	22	219	0	10	24	29	0	0	0
CPCT02080181T	50	14	47	20	48	45	6	34	0	27	55	25	12
DRUP01340015T	47	0	67	18	35	5	14	8	0	11	0	0	455
CPCT02070436T	105	148	140	258	63	120	1726	60	45	53	26	25	30
CPCT02050225TII	73	0	65	38	0	55	11	19	56	30	0	32	3
DRUP01070031T	174	0	48	13	6	49	4	10	28	3	0	15	25
CPCT02070278T	32	1	53	13	0	22	9	12	2	6	32	25	17
CPCT02010732T	123	26	78	37	45	0	34	13	77	17	2	39	9
CPCT02060181T	34	22	45	59	13	43	0	14	81	11	0	5	21
CPCT02080175T	87	54	81	28	31	75	15	16	21	8	69	18	12
CPCT02020903T	17	0	34	35	26	0	28	22	54	37	0	39	23
CPCT02070441T	103	3	29	35	12	36	12	25	53	17	0	9	19
CPCT02080181TII	62	20	34	30	51	66	1	25	0	19	0	35	194
CPCT02070290T	74	23	68	44	67	16	14	53	38	20	65	13	11
DRUP01090011T	98	7	128	0	45	0	26	3	0	11	20	32	35
CPCT02080297T	41	40	12	33	89	59	4	11	15	3	6	7	26
CPCT02010680T	29	16	73	23	37	30	1	16	23	7	0	31	17
CPCT02090064T	61	2	14	33	10	41	18	16	13	7	0	18	27
CPCT02020937T	111	0	39	29	22	8	0	10	86	9	0	18	7
CPCT02090065T	91	28	36	44	33	41	18	14	54	14	0	28	28
CPCT02060191T	112	282	70	103	10	206	64	17	25	13	0	0	6
CPCT02060192T	0	39	95	7	22	0	4	0	0	18	98	18	10
CPCT02011090T	23	4	20	9	11	33	3	0	11	27	11	2	29
CPCT02070463T	51	57	25	19	18	17	78	15	10	17	0	14	18
CPCT02011094T	14	0	17	3	9	15	7	5	25	10	8	39	10
CPCT02030458T	19	36	62	1	14	0	9	20	16	14	73	8	6
CPCT02060282T	34	0	9	11	3	16	1	12	28	7	0	6	19
DRUP01090012T	138	0	86	19	7	27	8	5	36	12	59	6	32
CPCT02090042T	55	26	48	5	19	29	11	14	42	24	3	20	14
CPCT02340078T	14	4	51	3	4	20	4	0	11	2	0	19	21
WIDE01010040T	43	396	18	43	23	133	69	52	27	44	0	39	5
CPCT02020683T	78	686	173	69	36	119	93	39	0	48	0	27	2
CPCT02020691T	108	107	128	100	64	87	41	33	86	17	41	0	12
DRUP01010077T	113	28	45	17	45	0	17	7	89	17	0	25	26
DRUP01050021T	465	539	221	1202	40	0	179	758	0	107	0	129	190
CPCT02080206T	28	2	53	11	14	26	10	3	21	9	0	9	9
CPCT02060292T	117	268	23	31	37	67	55	6	12	13	0	2	12
CPCT02060290T	12	10	14	13	27	0	5	2	36	10	9	18	10
CPCT02090044T	49	109	107	39	109	89	30	682	0	0	52	0	41
WIDE01010138T	76	68	60	29	18	21	62	8	92	1	0	0	33
CPCT02130062T	45	45	78	47	40	66	30	3	25	0	86	0	22
WIDE01010160T	121	85	43	102	39	19	18	5	29	7	64	14	45
CPCT02020706T	6	34	103	2	0	0	20	9	30	2	0	3	0
CPCT02070313T	40	13	56	40	0	39	6	1	67	21	0	9	10
WIDE01010187T	48	309	27	36	84	171	40	34	14	33	63	17	19
WIDE01010169T	287	38	38	162	124	87	40	65	101	41	0	2	15
CPCT02100161T	373	519	71	168	184	146	60	54	94	68	19	28	42
CPCT02070317T	108	0	50	75	35	35	8	16	14	24	0	25	28
WIDE01010239T	151	0	51	33	0	53	19	6	34	14	0	20	28
WIDE01010233T	177	0	52	155	31	22	35	36	41	11	0	38	38
CPCT02070322T	42	22	89	13	31	50	11	8	12	4	0	26	7
WIDE01010262T	22	256	40	82	30	168	93	51	22	28	0	19	0
WIDE01010267T	135	3	29	100	39	13	7	32	97	31	0	46	15
WIDE01010293T	1	0	8	0	0	0	0	4	47	1	0	8	8
WIDE01010167T	20	24	27	3	18	23	2	14	15	7	27	13	21
CPCT02060211T	39	24	141	116	107	60	3	28	34	22	0	15	10
DRUP01080012T	70	614	428	152	72	176	131	66	13	46	55	0	5
WIDE01010356T	40	39	44	26	6	97	130	12	55	8	0	26	30
WIDE01010374T	26	193	4	29	29	0	40	0	0	7	0	0	21
WIDE01010393T	100	341	48	157	271	184	85	57	27	47	0	23	31
CPCT02090036T	253	27	58	217	0	3	14	3	91	0	0	0	2
CPCT02340018TII	25	227	212	86	172	0	258	22	0	6	185	17	40
CPCT02340088T	32	25	52	46	21	0	29	23	28	27	29	65	17
WIDE01010452T	154	16	33	15	7	116	15	8	6	4	0	28	9
CPCT02080227T	75	51	137	16	10	35	24	4	0	13	79	3	19
CPCT02060230T	252	32	70	12	25	63	0	17	14	0	0	30	0
CPCT02020750T	8	13	44	3	21	0	7	9	9	12	20	20	13
CPCT02060241T	24	23	53	54	0	0	3	8	53	26	30	1	0
CPCT02060245T	41	0	99	69	61	74	14	16	8	2	0	10	3
CPCT02070319T	38	35	93	25	55	67	23	28	18	19	0	20	15
CPCT02010856T	63	44	40	32	26	14	0	13	54	274	0	0	2
CPCT02090052T	31	0	41	94	113	20	0	58	64	20	37	0	16
CPCT02090053T	21	14	43	55	30	0	7	5	73	19	0	12	8
CPCT02070357T	227	310	98	391	633	45	271	58	157	50	0	0	13
CPCT02090057T	0	30	31	4	39	29	9	4	12	21	6	13	4
CPCT02270035T	94	10	58	27	25	9	1	7	61	7	88	5	9
CPCT02060254T	88	0	35	143	91	43	5	18	83	15	0	11	11
CPCT02070365T	24	21	25	30	6	26	5	5	31	10	48	14	14
