Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
SP102133	5.14E+01	3.76E+01	6.87E+01	4.06E+01	2.85E+01	7.20E+01	3.55E+00	2.40E+00
SP125732	5.63E+01	5.85E+01	1.30E+01	2.72E+01	1.46E+01	1.64E+01	1.98E+00	1.55E+00
SP125746	3.85E+02	3.92E+02	1.21E+02	4.17E+02	1.77E+02	2.13E+01	3.58E+00	3.37E+00
SP125770	7.39E+01	7.10E+01	4.43E+01	2.96E+01	2.73E+01	4.59E+01	8.15E+00	1.36E+00
SP77956	2.43E+00	0.00E+00	6.88E+00	5.63E-01	0.00E+00	7.31E+00	4.00E-02	4.73E+00
SP124384	2.00E+02	1.94E+02	5.83E+01	2.11E+02	7.20E+01	1.67E+01	6.12E+00	4.95E+00
SP135287	3.44E+02	3.83E+02	1.01E+02	3.24E+02	1.12E+02	5.75E+01	1.10E-01	2.87E+00
SP85122	5.56E+02	6.43E+02	1.71E+02	5.70E+02	2.22E+02	4.67E+01	4.97E+00	5.67E+00
SP84384	7.88E+02	8.66E+02	2.52E+02	9.39E+02	2.15E+02	5.50E+01	0.00E+00	9.87E+00
SP84982	2.89E+02	3.23E+02	8.16E+01	2.84E+02	6.85E+01	4.28E+01	3.71E+00	3.73E+00
SP84392	6.56E+02	7.52E+02	2.08E+02	7.44E+02	2.10E+02	6.73E+01	0.00E+00	6.25E+00
SP84439	6.45E+02	7.31E+02	2.43E+02	8.15E+02	1.43E+02	1.04E+02	1.03E+01	1.10E+01
SP95454	2.49E+02	2.48E+02	8.44E+01	2.86E+02	1.20E+02	2.15E+01	5.27E-01	2.37E+00
SP94741	3.68E+02	4.04E+02	1.27E+02	4.53E+02	1.98E+02	2.83E+01	1.73E+00	3.69E+00
SP90209	4.81E+02	4.39E+02	4.77E+02	4.60E+02	3.31E+02	6.10E+02	0.00E+00	0.00E+00
SP90989	2.45E+02	3.14E+02	7.36E+01	2.41E+02	1.03E+02	2.33E+01	3.32E+00	2.30E+00
SP93540	6.15E+02	7.72E+02	2.12E+02	7.86E+02	3.09E+02	3.44E+01	8.32E-01	4.27E+00
SP93227	6.03E+02	3.75E+02	6.39E+02	3.51E+02	7.58E+02	7.25E+02	0.00E+00	1.03E+01
SP94348	3.86E+02	4.08E+02	1.26E+02	4.53E+02	1.82E+02	2.12E+01	2.44E+00	3.97E+00
SP94933	2.60E+02	2.54E+02	1.65E+02	1.80E+02	1.20E+02	1.63E+02	7.08E+00	4.10E+00
SP92364	3.42E+02	3.63E+02	1.05E+02	3.57E+02	1.40E+02	5.45E+01	4.58E+00	3.42E+00
SP94917	1.74E+02	1.68E+02	6.78E+01	2.28E+02	7.97E+01	2.15E+01	3.43E+00	3.47E+00
SP92460	1.45E+02	1.33E+02	5.21E+01	1.84E+02	6.83E+01	1.18E+01	2.44E+00	2.12E+00
SP89909	1.37E+02	1.28E+02	4.75E+01	1.67E+02	3.94E+01	1.16E+01	2.20E+00	1.82E+00
CPCT02020308T	2.52E+02	5.02E+02	1.18E+02	4.76E+02	2.43E+02	2.52E+01	3.83E+01	5.07E+00
CPCT02020323T	5.88E+01	9.52E+01	2.12E+01	8.66E+01	3.86E+01	8.76E+00	4.88E+00	1.55E+00
CPCT02010373T	5.30E+00	5.51E+00	3.36E+00	8.87E+00	7.77E+00	2.70E+00	7.42E+00	8.57E+00
CPCT02140022T	1.12E+02	1.45E+02	3.57E+01	8.89E+01	4.30E+01	9.98E+00	2.13E+01	5.26E+00
CPCT02070024T	1.48E+02	2.16E+02	5.64E+01	1.92E+02	1.21E+02	1.51E+01	1.23E+01	5.36E+00
CPCT02070023T	4.75E+02	8.39E+02	1.77E+02	7.58E+02	3.82E+02	5.86E+01	5.19E+01	2.03E+01
CPCT02020387T	5.32E+02	8.36E+02	1.14E+02	5.50E+02	2.82E+02	5.13E+01	2.44E+01	6.18E+00
CPCT02140024T	5.71E+01	5.36E+01	2.26E+01	7.35E+01	3.09E+01	4.21E+00	4.75E+00	1.52E+00
CPCT02010441T	5.00E+02	6.30E+02	5.54E+01	2.39E+02	1.07E+02	2.87E+01	1.58E+01	4.18E+00
DRUP01010007T	2.80E+01	3.05E+01	9.61E+00	1.59E+01	8.27E+00	3.32E+00	5.83E+00	2.30E-01
DRUP01070001T	7.79E+02	9.80E+02	8.32E+01	3.80E+02	1.25E+02	9.30E+01	1.47E+01	6.51E+00
CPCT02011015T	6.52E+00	1.46E+01	8.09E+00	1.77E+01	1.56E+01	6.84E+00	1.12E+01	1.38E+01
CPCT02230072T	2.75E+02	4.07E+02	6.69E+01	2.62E+02	1.68E+02	1.32E+01	3.86E+01	1.60E+01
CPCT02380035T	2.06E+02	2.89E+02	3.61E+01	1.71E+02	9.39E+01	7.69E+00	1.16E+01	3.33E+00
CPCT02020704TII	2.54E+02	4.28E+02	7.41E+01	3.12E+02	1.20E+02	3.89E+01	3.34E+01	6.29E+00
DRUP01010020T	4.33E+02	6.23E+02	9.94E+01	3.39E+02	2.10E+02	2.73E+01	3.88E+01	4.32E+00
CPCT02011050T	2.42E+02	3.14E+02	9.30E+01	3.38E+02	1.38E+02	1.75E+01	1.80E+01	3.63E+00
CPCT02080188T	4.02E+00	6.17E+00	4.81E+00	8.80E+00	9.09E+00	5.01E+00	7.37E+00	8.27E+00
CPCT02250005T	5.46E+02	5.88E+02	5.65E+01	1.48E+02	5.60E+01	1.20E+01	1.70E+01	3.67E+00
DRUP01070038T	1.29E+02	1.64E+02	4.98E+01	1.17E+02	5.99E+01	5.76E+00	2.37E+01	3.30E+00
DRUP01010123T	1.74E+03	2.05E+03	1.78E+02	6.07E+02	4.12E+02	7.03E+01	5.20E+01	4.80E+00
CPCT02200005T	6.38E+01	9.37E+01	1.53E+01	5.72E+01	3.17E+01	4.38E+00	5.03E+00	2.15E+00
CPCT02120105T	4.08E+01	3.82E+01	7.41E+00	1.84E+01	6.69E+00	2.94E+00	6.98E+00	2.24E+00
CPCT02330076T	6.51E+02	7.35E+02	5.27E+01	2.95E+02	2.41E+02	1.89E+02	4.13E+01	7.20E+00
CPCT02220071T	9.16E+01	1.16E+02	1.94E+01	5.42E+01	3.66E+01	4.49E+00	9.10E+00	1.90E+00
CPCT02020671T	8.73E+00	9.44E+00	3.94E+00	1.13E+01	1.30E+01	2.69E+00	1.03E+01	1.23E+01
CPCT02050424T	0.00E+00	0.00E+00	1.12E+01	0.00E+00	2.25E+01	3.49E+00	1.51E+01	8.95E+00
DRUP01340017T	2.06E+03	2.39E+03	1.22E+02	6.27E+02	3.16E+02	5.48E+01	4.08E+01	9.98E+00
CPCT02230088T	2.42E+00	5.78E+00	4.13E+00	1.13E+01	1.26E+01	3.07E+00	1.31E+01	1.39E+01
DRUP01010122T	1.56E+03	1.77E+03	1.26E+02	4.37E+02	2.33E+02	5.56E+01	3.66E+01	7.77E+00
CPCT02230086T	1.48E+02	2.28E+02	4.63E+01	1.74E+02	1.04E+02	2.34E+01	9.06E+00	3.99E+00
WIDE01010064T	3.69E+01	4.15E+01	1.40E+01	3.89E+01	7.17E+00	4.51E+00	1.17E+01	3.73E+00
CPCT02150052T	2.92E+01	2.56E+01	1.31E+01	1.20E+01	2.15E+01	3.82E+00	1.68E+01	3.44E+00
WIDE01010069T	4.69E+02	7.37E+02	1.67E+02	7.40E+02	2.96E+02	2.71E+01	2.41E+01	1.54E+01
DRUP01010078T	2.07E+00	7.43E+00	4.52E+00	1.03E+01	1.21E+01	3.91E+00	9.31E+00	1.26E+01
WIDE01010075T	1.10E+02	1.36E+02	2.75E+01	8.63E+01	3.61E+01	1.68E+01	9.74E+00	2.26E+00
CPCT02020680T	2.30E+02	3.10E+02	5.27E+01	1.68E+02	1.02E+02	1.24E+01	2.58E+01	3.39E+00
WIDE01010127T	4.52E+00	8.37E+00	4.29E+00	1.15E+01	8.34E+00	2.34E+00	7.07E+00	8.32E+00
DRUP01030013T	2.26E+02	3.57E+02	7.67E+01	3.03E+02	1.63E+02	2.35E+01	1.68E+01	4.04E+00
DRUP01230004T	2.65E+03	2.88E+03	2.34E+02	6.62E+02	2.80E+02	5.38E+01	6.97E+01	1.24E+01
DRUP01230001T	2.89E+02	4.11E+02	6.77E+01	2.56E+02	1.67E+02	1.39E+01	4.59E+01	1.75E+01
WIDE01010139T	1.03E+01	1.14E+01	4.66E+00	1.19E+01	8.22E+00	2.41E+00	8.50E+00	9.81E+00
CPCT02130049T	3.90E+01	4.41E+01	1.34E+01	3.36E+01	7.63E+00	5.23E+00	1.47E+01	3.73E+00
CPCT02050443T	7.45E+02	8.28E+02	9.18E+01	2.93E+02	1.09E+02	2.52E+01	3.96E+01	6.53E+00
DRUP01340016T	1.49E+03	1.65E+03	2.02E+02	4.88E+02	3.55E+02	4.81E+01	5.45E+01	5.53E+00
CPCT02140091TII	3.09E+01	5.07E+01	1.62E+01	5.13E+01	2.60E+01	9.92E+00	8.27E+00	1.59E+00
DRUP01070026TII	5.77E+02	8.18E+02	7.42E+01	4.44E+02	2.00E+02	4.58E+01	3.10E+01	7.90E+00
CPCT02270029T	7.14E+00	9.30E+00	5.60E+00	1.37E+01	9.02E+00	3.86E+00	1.05E+01	1.13E+01
CPCT02010780T	3.33E+00	4.78E+00	3.08E+00	6.96E+00	6.71E+00	2.22E+00	7.54E+00	8.06E+00
CPCT02270026T	1.56E+01	1.62E+01	7.82E+00	1.61E+01	9.08E+00	7.44E+00	7.67E+00	7.58E+00
CPCT02020986T	9.37E+02	1.05E+03	7.27E+01	2.39E+02	9.90E+01	7.63E+00	2.88E+01	5.38E+00
CPCT02020704T	2.65E+02	4.35E+02	7.12E+01	2.96E+02	1.21E+02	3.40E+01	3.50E+01	5.79E+00
DRUP01080031T	2.69E+02	4.99E+02	1.01E+02	3.75E+02	1.77E+02	3.73E+01	4.00E+01	3.57E+00
DRUP01070080T	1.38E+03	1.69E+03	1.37E+02	5.57E+02	1.10E+02	1.21E+02	2.77E+01	1.71E+01
CPCT02050358T	2.35E+01	3.16E+01	1.17E+01	2.60E+01	6.28E+00	7.70E+00	8.33E+00	1.77E+00
DRUP01050049T	6.32E+02	7.30E+02	6.99E+01	2.46E+02	1.12E+02	2.44E+01	3.15E+01	5.82E+00
DRUP01330020T	1.09E+03	9.20E+02	0.00E+00	2.53E+02	3.98E+02	2.14E+02	7.89E+01	1.20E+01
DRUP01070085T	5.22E+02	6.51E+02	1.12E+02	2.99E+02	2.39E+02	2.82E+01	4.08E+01	3.70E+00
DRUP01050048T	4.58E+02	8.21E+02	1.44E+02	6.30E+02	3.60E+02	4.18E+01	5.19E+01	6.87E+00
DRUP01020053T	2.98E+03	3.22E+03	3.00E+02	8.24E+02	3.50E+02	8.06E+01	8.69E+01	1.37E+01
DRUP01040016T	1.41E+03	1.66E+03	1.10E+02	4.83E+02	2.84E+02	6.31E+01	2.84E+01	7.27E+00
DRUP01010142T	2.46E+02	4.14E+02	9.52E+01	4.02E+02	1.82E+02	2.78E+01	1.82E+01	3.55E+00
CPCT02010786T	8.61E+02	1.01E+03	7.29E+01	2.89E+02	1.62E+02	4.24E+01	1.79E+01	5.28E+00
DRUP01010148T	5.79E+02	9.36E+02	1.25E+02	6.79E+02	2.95E+02	3.02E+01	4.33E+01	1.61E+01
WIDE01010451T	4.62E+01	5.02E+01	2.07E+01	5.96E+01	2.90E+01	3.42E+00	1.59E+01	1.26E+00
DRUP01070042T	1.96E+02	3.14E+02	7.87E+01	3.20E+02	1.45E+02	2.58E+01	1.92E+01	4.98E+00
CPCT02450014T	1.00E+03	4.75E+02	3.68E+03	1.82E+02	1.20E+02	3.58E+03	1.92E+01	2.10E+01
DRUP01030018T	3.10E+03	3.41E+03	2.53E+02	7.37E+02	3.24E+02	7.61E+01	7.03E+01	1.27E+01
DRUP01080014T	1.12E+02	1.49E+02	2.62E+01	7.83E+01	5.50E+01	9.53E+00	7.73E+00	2.21E+00
CPCT02180068T	3.83E+01	4.20E+01	1.20E+01	2.33E+01	8.17E+00	9.41E+00	9.16E+00	1.81E+00
CPCT02010870T	3.88E+00	9.99E+00	5.93E+00	1.41E+01	8.84E+00	5.48E+00	7.47E+00	6.82E+00
CPCT02010847T	6.69E+00	6.88E+00	3.40E+00	7.34E+00	8.60E+00	9.16E-01	9.13E+00	8.24E+00
DRUP01050028T	4.90E+02	5.28E+02	7.02E+01	1.30E+02	1.09E+02	1.41E+01	1.90E+01	3.25E+00
WIDE01010606T	1.16E+03	1.22E+03	4.80E+02	6.71E+02	1.17E+02	3.20E+02	6.94E+01	0.00E+00
CPCT02010867T	5.25E+00	2.79E+00	4.50E+00	5.31E+00	1.28E+01	2.24E+00	1.16E+01	1.47E+01
DRUP01010047TII	1.33E+03	1.44E+03	1.16E+02	2.92E+02	1.02E+02	3.54E+01	2.84E+01	6.24E+00
WIDE01010460T	1.61E+03	1.82E+03	2.13E+02	5.54E+02	2.40E+02	9.61E+01	7.55E+01	8.88E+00
CPCT02010882T	2.51E+03	2.63E+03	3.02E+02	6.87E+02	2.19E+02	7.76E+01	6.68E+01	9.87E+00
CPCT02310017T	3.92E+01	4.28E+01	1.31E+01	3.72E+01	9.59E+00	3.85E+00	1.16E+01	2.10E+00
CPCT02050380T	3.94E+01	4.43E+01	1.33E+01	3.66E+01	9.41E+00	4.98E+00	1.07E+01	2.94E+00
CPCT02130140T	4.13E+02	5.80E+02	5.84E+01	3.15E+02	1.27E+02	3.98E+01	2.09E+01	4.52E+00
CPCT02210064T	3.30E+01	3.98E+01	1.18E+01	3.10E+01	8.72E+00	4.25E+00	8.12E+00	1.54E+00
CPCT02170035T	1.80E+03	1.93E+03	1.80E+02	4.70E+02	1.86E+02	5.14E+01	4.81E+01	7.78E+00
CPCT02010911T	8.54E+00	8.90E+00	4.31E+00	1.17E+01	9.00E+00	2.84E+00	1.00E+01	1.08E+01
CPCT02130146T	1.19E+02	1.55E+02	1.55E+02	1.20E+02	2.84E+01	1.41E+02	3.06E+01	3.74E+00
CPCT02020815T	1.78E+00	5.98E+00	3.98E+00	9.17E+00	1.01E+01	3.00E+00	7.89E+00	9.75E+00
CPCT02330125T	3.46E+02	5.73E+02	8.45E+01	4.31E+02	1.87E+02	2.99E+01	3.12E+01	8.78E+00
DRUP01010096T	8.05E+00	9.25E+00	4.26E+00	1.35E+01	7.85E+00	1.14E+00	1.04E+01	1.01E+01
CPCT02030532T	4.15E+01	1.11E+02	1.25E+02	1.03E+02	1.04E+02	1.14E+02	2.38E+01	5.68E+00
DRUP01070020TII	2.32E+02	2.56E+02	6.60E+01	1.28E+02	6.06E+01	2.01E+01	3.28E+01	1.72E+00
CPCT02030546T	4.02E+02	6.51E+02	1.98E+02	7.30E+02	3.87E+02	7.08E+01	3.52E+01	2.54E+01
CPCT02010654T	2.22E+02	3.60E+02	8.19E+01	2.84E+02	1.87E+02	2.69E+01	1.82E+01	4.48E+00
CPCT02140091T	2.77E+01	3.07E+01	1.28E+01	3.40E+01	2.08E+01	4.47E+00	4.00E+00	1.15E+00
CPCT02230056T	2.93E+01	2.83E+01	1.70E+01	1.96E+01	1.83E+01	1.34E+01	1.25E+01	3.55E+00
CPCT02040169T	6.23E+01	7.06E+01	2.19E+01	2.74E+01	2.47E+01	5.92E+00	1.17E+01	3.25E+00
CPCT02080152T	1.17E+02	1.81E+02	2.69E+01	1.10E+02	7.22E+01	6.30E+00	8.63E+00	2.29E+00
CPCT02010986T	1.88E+01	3.69E+01	1.70E-01	6.38E+01	4.47E+00	0.00E+00	4.07E+01	5.52E+00
DRUP01010047T	1.69E+03	1.79E+03	1.84E+02	4.18E+02	1.51E+02	3.61E+01	4.98E+01	7.80E+00
CPCT02080273T	5.64E+02	8.20E+02	1.27E+02	4.62E+02	2.61E+02	6.18E+01	4.77E+01	6.27E+00
CPCT02080157T	1.61E+02	2.53E+02	6.95E+01	1.83E+02	1.02E+02	3.76E+01	2.23E+01	4.61E+00
DRUP01010108T	4.17E+01	4.76E+01	1.60E+01	4.27E+01	1.07E+01	6.66E+00	1.26E+01	2.91E+00
CPCT02030392T	5.52E+01	2.46E+02	9.30E+01	3.11E+02	1.75E+02	1.19E+01	2.67E+01	2.28E+00
CPCT02050279T	1.03E+03	1.18E+03	1.35E+02	3.13E+02	2.47E+02	2.98E+01	3.44E+01	6.39E+00
CPCT02160034T	4.11E+01	4.75E+01	1.22E+01	3.36E+01	8.74E+00	5.39E+00	9.38E+00	1.92E+00
CPCT02040280TII	2.34E+00	7.06E+00	3.86E+00	1.12E+01	9.08E+00	2.71E+00	8.20E+00	1.04E+01
CPCT02190020T	2.00E+00	8.17E+00	5.44E+00	1.50E+01	1.06E+01	2.20E+00	1.26E+01	1.35E+01
CPCT02100120T	3.45E+01	4.12E+01	1.45E+01	3.03E+01	9.54E+00	5.54E+00	9.87E+00	2.28E+00
DRUP01010051T	1.07E+03	1.28E+03	9.66E+01	3.93E+02	2.28E+02	4.78E+01	3.40E+01	5.23E+00
CPCT02020622T	2.38E+01	2.55E+01	1.10E+01	2.47E+01	6.18E+00	5.93E+00	1.01E+01	1.88E+00
CPCT02020630T	1.32E+00	2.15E+01	5.57E+00	4.53E+01	1.03E+01	1.52E+00	2.82E+01	8.45E+00
CPCT02340029T	3.32E+01	3.65E+01	1.20E+01	3.51E+01	6.58E+00	4.96E+00	1.05E+01	3.45E+00
CPCT02080162T	8.24E+01	1.04E+02	3.35E+01	7.54E+01	4.81E+01	9.32E+00	1.21E+01	3.63E+00
DRUP01010044T	2.94E+01	3.47E+01	1.14E+01	2.15E+01	9.22E+00	3.46E+00	7.67E+00	3.96E-01
CPCT02050252T	2.46E+01	2.84E+01	1.02E+01	1.78E+01	6.77E+00	4.32E+00	8.06E+00	9.33E-01
CPCT02210016T	2.33E+03	2.55E+03	2.07E+02	5.57E+02	2.57E+02	4.93E+01	6.10E+01	8.34E+00
CPCT02050170T	1.18E+02	1.93E+02	4.84E+01	1.56E+02	6.55E+01	2.38E+01	1.96E+01	2.75E+00
CPCT02010569T	3.06E+01	3.60E+01	1.14E+01	3.17E+01	7.78E+00	4.04E+00	1.03E+01	2.28E+00
CPCT02100019T	6.65E+02	7.23E+02	2.16E+02	5.08E+02	2.10E+02	4.72E+01	9.70E+01	9.84E+00
CPCT02020514T	1.46E+02	2.40E+02	5.55E+01	1.70E+02	9.07E+01	1.39E+01	2.18E+01	2.20E+00
CPCT02070140T	1.80E+02	3.41E+02	6.57E+01	2.90E+02	1.37E+02	2.35E+01	2.42E+01	6.19E+00
CPCT02030347T	1.81E+03	1.97E+03	1.36E+02	3.75E+02	1.10E+02	1.42E+02	2.94E+01	8.32E+00
CPCT02180033T	1.33E+02	1.50E+02	4.50E+01	1.51E+02	7.06E+01	8.37E+00	1.28E+01	3.60E+00
CPCT02070164T	1.68E+02	2.13E+02	6.80E+01	1.51E+02	7.36E+01	1.58E+01	3.30E+01	4.40E+00
DRUP01070015T	3.06E+02	4.69E+02	1.17E+02	4.77E+02	2.21E+02	2.52E+01	1.59E+01	5.09E+00
DRUP01010022T	2.67E+02	3.90E+02	5.45E+01	2.47E+02	1.29E+02	1.36E+01	9.79E+00	3.49E+00
CPCT02030349T	2.64E+02	4.09E+02	7.83E+01	3.26E+02	1.67E+02	2.39E+01	1.20E+01	4.50E+00
CPCT02120032T	5.15E+01	6.04E+01	1.55E+01	3.93E+01	1.90E+01	1.41E+01	4.20E+00	2.50E+00
DRUP01010025T	1.33E+03	1.47E+03	1.06E+02	3.09E+02	1.47E+02	6.75E+01	2.74E+01	5.94E+00
CPCT02220023T	1.38E+00	2.49E+00	2.44E+00	8.09E+00	8.53E+00	1.13E+00	8.17E+00	8.69E+00
CPCT02100101T	5.22E+01	7.50E+01	5.74E+01	7.17E+01	1.49E+01	4.73E+01	1.13E+01	2.16E+00
CPCT02030357T	3.05E+03	3.35E+03	2.56E+02	7.32E+02	3.45E+02	7.15E+01	6.74E+01	1.33E+01
CPCT02070192T	1.95E+02	2.81E+02	8.00E+01	2.54E+02	1.55E+02	2.66E+01	1.19E+01	4.40E+00
CPCT02050211T	9.03E+02	1.01E+03	1.03E+02	2.71E+02	1.40E+02	3.93E+01	2.83E+01	4.95E+00
CPCT02380016T	4.03E+01	4.73E+01	1.18E+01	2.46E+01	1.84E+01	2.46E+00	6.31E+00	6.65E-01
DRUP01090003T	1.61E+03	1.73E+03	1.75E+02	4.29E+02	2.28E+02	4.28E+01	4.35E+01	7.56E+00
CPCT02230039T	2.52E+01	2.60E+01	7.99E+00	1.80E+01	7.39E+00	5.92E+00	8.22E+00	2.69E+00
DRUP01010037T	5.53E+02	6.42E+02	6.69E+01	2.30E+02	1.11E+02	1.84E+01	3.26E+01	4.84E+00
CPCT02120042T	2.28E+03	2.45E+03	2.24E+02	5.28E+02	1.85E+02	5.75E+01	5.58E+01	8.08E+00
DRUP01070020T	2.76E+02	3.25E+02	8.77E+01	2.15E+02	7.56E+01	1.50E+01	5.20E+01	3.71E+00
CPCT02340022T	4.27E+01	4.91E+01	2.89E+01	4.15E+01	2.49E+01	3.56E+01	1.88E+01	1.76E+00
CPCT02070041T	1.27E+02	1.61E+02	4.60E+01	1.18E+02	3.46E+01	1.01E+01	2.11E+01	2.75E+00
DRUP01140001T	1.08E+02	1.41E+02	3.69E+01	9.41E+01	4.67E+01	1.00E+01	2.22E+01	5.79E+00
CPCT02210004T	2.84E+02	3.68E+02	1.28E+02	4.90E+02	1.95E+02	2.43E+01	1.29E+01	6.21E+00
CPCT02050089T	2.31E+01	2.61E+01	9.78E+00	1.94E+01	1.02E+01	5.92E+00	5.69E+00	1.86E+00
CPCT02050104T	9.27E+00	3.13E+00	1.60E+01	2.87E+00	2.20E+01	4.70E+00	1.52E+01	4.44E+00
CPCT02050041T	2.46E+01	3.01E+01	1.16E+01	2.06E+01	9.39E+00	6.13E+00	1.18E+01	2.86E+00
DRUP01050001T	1.29E+03	1.49E+03	1.01E+02	4.01E+02	2.28E+02	3.69E+01	3.14E+01	6.51E+00
DRUP01050003T	2.86E+01	6.34E+01	1.03E+02	6.58E+01	8.09E+01	7.90E+01	2.06E+01	4.07E+00
DRUP01070008T	4.41E+02	7.47E+02	1.50E+02	6.04E+02	3.41E+02	4.67E+01	4.43E+01	1.05E+01
CPCT02370001T	1.99E+01	2.54E+01	1.10E+01	1.74E+01	1.45E+01	3.26E+00	7.62E+00	2.43E+00
CPCT02020491T	0.00E+00	1.04E+01	5.67E+00	1.74E+01	9.15E+00	5.19E+00	8.44E+00	9.99E+00
CPCT02020486T	3.47E+01	3.80E+01	1.03E+01	2.91E+01	7.05E+00	6.10E+00	1.01E+01	2.63E+00
DRUP01010018T	2.06E+03	2.28E+03	1.86E+02	5.39E+02	3.01E+02	4.98E+01	5.24E+01	1.04E+01
DRUP01050002T	2.06E+03	2.23E+03	2.11E+02	5.77E+02	2.32E+02	6.73E+01	6.48E+01	9.64E+00
CPCT02040104T	0.00E+00	1.51E+01	6.68E+00	4.06E+01	8.99E+00	1.50E-01	3.15E+01	1.14E+01
CPCT02070131T	1.38E+02	1.57E+02	5.09E+01	1.70E+02	7.56E+01	1.48E+01	6.77E+00	4.03E+00
DRUP01070026T	2.16E+02	3.35E+02	8.17E+01	3.01E+02	1.71E+02	2.56E+01	1.29E+01	5.46E+00
CPCT02380029T	1.10E+03	1.36E+03	7.22E+01	4.16E+02	1.27E+02	2.05E+01	2.09E+01	6.57E+00
CPCT02360007T	1.87E+02	2.99E+02	7.24E+01	2.63E+02	1.45E+02	1.74E+01	2.25E+01	5.13E+00
CPCT02340041T	3.22E+01	3.65E+01	1.11E+01	2.83E+01	6.53E+00	4.43E+00	1.08E+01	2.25E+00
CPCT02040196T	3.01E+01	3.53E+01	1.09E+01	2.72E+01	8.03E+00	3.73E+00	1.05E+01	1.99E+00
DRUP01110002T	6.97E+02	8.88E+02	9.14E+01	3.75E+02	2.18E+02	3.78E+01	3.87E+01	6.49E+00
CPCT02220030T	5.72E+02	8.27E+02	1.25E+02	4.65E+02	3.09E+02	4.65E+01	4.24E+01	6.73E+00
DRUP01050017T	5.63E+02	5.94E+02	1.52E+02	3.78E+02	8.18E+01	2.36E+01	6.12E+01	5.46E+00
CPCT02030430T	1.08E+02	1.55E+02	4.68E+01	1.27E+02	5.74E+01	1.42E+01	2.24E+01	2.92E+00
CPCT02070023TII	5.95E+02	9.39E+02	1.53E+02	6.21E+02	3.64E+02	4.80E+01	6.09E+01	1.12E+01
WIDE01010443T	1.77E+01	2.15E+01	1.06E+01	1.79E+01	7.77E+00	5.87E+00	5.14E+00	1.65E+00
WIDE01010470T	2.09E+02	1.85E+02	1.00E+02	1.45E+02	1.14E+02	1.51E+02	3.98E+01	6.53E+00
DRUP01010167T	2.18E+02	3.33E+02	5.59E+01	2.70E+02	9.39E+01	2.02E+01	9.06E+00	3.69E+00
CPCT02080048T	2.82E+02	3.24E+02	9.01E+01	2.78E+02	6.85E+01	2.43E+01	7.37E+01	1.62E+01
