Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
CPCT02120149T	3	7	31	47	81	0	90	116	61	67	15
CPCT02070358T	9	72	23	85	22	0	118	0	137	0	0
CPCT02060168T	2	105	26	25	2	17	46	98	1	6	20
CPCT02030509T	341	31	37	56	2	82	63	0	0	42	11
CPCT02210066T	643	15	43	0	28	183	61	20	0	28	40
CPCT02030495T	8	10	27	17	24	0	79	117	0	39	13
CPCT02060251T	0	0	1	18	14	30	31	20	0	4	7
CPCT02380049T	12	39	1	3	11	0	55	0	165	15	24
CPCT02300049T	0	53	25	8	4	87	74	11	0	5	10
CPCT02140079T	0	32	24	0	5	8	109	0	75	29	0
CPCT02110074T	1	172	20	17	67	104	55	0	10	124	30
CPCT02210065T	54	198	0	264	355	0	73	117	50	0	13
CPCT02120153T	45	65	41	98	68	15	71	13	87	131	6
CPCT02110078T	38	80	37	144	132	180	108	88	0	28	22
CPCT02030517T	6	217	18	23	73	61	143	76	0	45	100
CPCT02020466T	256	83	134	4	56	295	114	0	0	0	5
CPCT02070397T	0	14	28	51	7	10	93	95	0	6	4
CPCT02050203T	809	121	133	45	28	221	126	0	0	0	7
CPCT02020572T	319	191	219	30	0	213	236	0	119	0	4
CPCT02060142T	380	32	141	37	22	0	92	28	112	3	28
CPCT02230050T	858	55	159	283	163	0	99	0	84	146	86
CPCT02070222T	3	18	29	0	9	114	90	0	0	22	4
CPCT02010646T	2	125	37	0	254	0	98	43	94	26	10
CPCT02070418T	18	75	12	20	28	0	21	0	186	15	25
CPCT02080160T	852	138	171	40	36	58	196	119	0	67	61
CPCT02100112T	23	52	55	0	21	96	201	0	0	106	11
CPCT02100119T	75	158	39	145	164	0	73	0	126	116	45
CPCT02340032T	8	257	0	7	99	11	54	0	195	16	32
CPCT02020513T	9	167	0	24	0	0	37	52	0	14	22
CPCT02180025T	127	48	44	347	193	0	29	0	72	112	37
CPCT02120022T	12	22	30	81	27	0	25	67	66	41	21
CPCT02020516T	18	292	10	130	43	0	66	50	156	9	19
CPCT02060089T	0	142	21	14	126	0	27	123	10	33	16
CPCT02090018T	7	63	20	91	47	0	30	138	61	32	19
CPCT02060094T	4	30	20	0	19	51	30	124	0	0	27
CPCT02120028T	37	128	27	58	107	0	73	59	27	50	25
CPCT02090019T	725	41	286	66	47	0	75	0	209	22	90
CPCT02060105T	290	14	137	96	37	0	95	39	0	29	39
CPCT02020544T	508	0	31	0	21	247	60	23	7	0	29
CPCT02060110T	0	13	3	0	6	68	28	0	0	0	12
CPCT02030355T	21	24	6	7	12	0	19	0	217	4	21
CPCT02040127T	18	101	25	123	81	108	66	104	0	47	30
CPCT02070190T	7	147	0	0	164	160	53	0	0	42	6
CPCT02090020T	2	61	0	14	2	0	48	59	0	0	2
DRUP01020004T	1	102	4	6	0	0	52	131	0	3	8
CPCT02060120T	279	163	127	130	739	0	85	87	0	14	49
CPCT02070210T	27	300	0	37	488	173	161	147	0	0	69
CPCT02040144T	602	284	113	303	147	36	179	64	55	94	95
CPCT02040143T	13	60	21	69	48	22	82	82	0	0	20
CPCT02020593T	51	310	12	77	94	0	74	160	45	113	38
CPCT02180005T	17	287	3	46	93	56	75	0	142	0	29
CPCT02030299T	338	0	311	68	38	0	63	0	216	16	61
CPCT02020420T	1	106	31	15	7	52	67	50	0	15	44
CPCT02030303T	396	34	258	61	13	0	67	0	124	19	14
CPCT02070058T	365	42	338	0	36	25	66	0	123	54	20
CPCT02040050T	211	48	41	10	8	172	33	0	9	0	16
CPCT02020434T	39	131	25	141	48	0	53	0	117	76	30
CPCT02220006T	0	145	9	144	23	0	29	0	501	0	22
DRUP01140003T	0	147	22	29	0	0	30	102	0	18	16
CPCT02020459T	290	0	125	33	21	64	86	0	57	52	11
CPCT02330021T	6	96	9	0	77	15	25	175	17	10	21
CPCT02110016T	23	0	0	45	5	0	24	30	0	15	19
CPCT02330023T	21	48	13	15	9	74	29	0	41	14	0
CPCT02040095T	35	96	7	77	126	0	46	0	127	153	49
CPCT02160017T	764	109	207	205	83	0	123	0	157	96	120
CPCT02080093T	4	148	9	13	43	38	26	0	0	26	26
CPCT02060088T	0	25	0	10	12	33	14	54	0	0	14
CPCT02290021T	136	67	35	27	103	0	110	0	123	124	18
CPCT02340042T	22	209	31	91	97	0	95	178	0	64	18
CPCT02040192T	269	59	58	110	36	0	70	0	0	39	50
CPCT02300026T	27	144	24	188	32	128	115	0	106	0	37
CPCT02450007T	738	134	84	52	46	71	70	63	0	47	36
CPCT02170020T	447	0	76	166	52	0	109	43	7	57	31
CPCT02030440T	43	84	23	170	68	0	109	0	120	79	18
CPCT02190003T	1053	198	126	38	326	8	69	0	234	28	22
WIDE01010536T	6	60	6	10	2	0	23	48	0	0	14
WIDE01010554T	9	36	14	31	3	0	22	84	6	34	37
