MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M
1:Del:C:0	0.00027863504928973273	0.0012377405687584542	0.008460014127122122	0.010466245674397214	0.004524143949165591	0.032490928068291396	0.02245995059143752	0.0395693433098495	0.013339490446815034	0.01647798186109867	0.07716962279751897	0.11235059451311827	0.024689720575115644
1:Del:C:1	0.00031821998903978964	0.0004088294768007472	0.0041024111022125	0.0031795923486606626	0.0035238445339018654	0.01409854662953876	0.009021835699677468	0.02008244037628174	0.005165556490828749	0.009841281833359972	0.03205996731412597	0.05343192053027451	0.03240075506251742
1:Del:C:2	0.00020499293599641534	0.0002488258923403919	0.006067648466560058	0.0025015629020344932	0.0031559034323800006	0.005763723408308579	0.0070318009867332875	0.012000387040898204	0.004177219935954781	0.005316500487060694	0.015704879078548402	0.023455745309474876	0.012714317190257134
1:Del:C:3	0.00010710584048865712	0.0002095420696605288	0.01928577660655719	0.0034142019276623614	0.003999397585866973	0.0003720499950577505	0.005632623196579516	0.007524240519851446	0.004910117708495818	0.004430658563614997	0.010503594290930778	0.009569852283748332	0.005369232011363465
1:Del:C:4	0.00019928788649849593	0.00032902533452841	0.052320266917522534	0.008332073689671234	0.0015544306888477877	0.0026130247162154774	0.004339489843114279	0.003850643727782881	0.011083204156485919	0.0037250560455140656	0.0015926340804873007	0.004738612662633983	0.002299310557063734
1:Del:C:5	0.0059166133990055415	0.004398599022533744	0.11443954438436776	0.037114688012991906	0.005477462981070857	0.005686170841094338	0.004094359712617006	4.8565644246991726e-05	0.029189664137375074	0.0049198471086856444	0.004589117162940966	0.000523534372236405	0.00022717557964824664
1:Del:T:0	0.0017599807859005523	0.0007858332101022825	0.007053988285042579	0.008421682575863088	0.0035636925348080696	0.017601242970558813	0.01801983654499054	0.014766428526490927	0.013243620762805221	0.01807533421640983	0.042654029401019214	0.10259383944794535	0.030171354628982953
1:Del:T:1	0.0024041561619378626	0.00012300015814616926	0.008302971561197409	0.005190751802147133	0.003727893437317107	0.01178562684886856	0.02648581730434671	0.007136366221529898	0.012753105774791038	0.013147399653680622	0.008138527874239116	0.11798916237393314	0.00864130628935527
1:Del:T:2	0.0015992397249647184	0.0004526078665003297	0.01323872797191143	0.00659040945200104	0.00670586388441734	0.005925615393207409	0.01466101324884221	0.016453349916264414	0.009602083298523212	0.014738213851815089	0.022530764664988965	0.06415289364755154	0.019939815089455807
1:Del:T:3	0.011616360619664192	0.00046746206814418656	0.03172922500758432	0.01650373579999723	0.007434923695509497	0.012645140776257904	0.017047113255393924	0.023205217658542096	0.015793345686797692	0.013213610818056623	0.014396674131276085	0.09974990913644433	0.00743654170219088
1:Del:T:4	0.03272298856638372	0.002237363924650708	0.08921766430372373	0.03107641075425363	0.02111372264655074	0.0008307087793946266	0.01512512979679741	0.015275482019642368	0.030141044293995948	0.02253315365378512	0.018580746672814712	0.0648862575459134	0.013457600281392389
1:Del:T:5	0.851138625741005	0.11514086819137484	0.16072034835227472	0.5316491961479187	0.02685390142719041	0.032413398088238156	0.13692483910330006	0.013998101319157286	0.4063229769468307	0.08229017214802432	0.049627387335325936	0.01155719355990982	0.013164541448386444
1:Ins:C:0	0.00062289399127053	0.0003359420864373419	0.0006140990907965715	0.0007346875507113281	1.4841558027001157e-08	5.705295586722059e-07	0.4177889519929886	0.003320256845444902	0.0015650921438503929	0.00046124364422666986	2.6448824854696796e-08	5.079962022591644e-08	1.0577518821719423e-07
1:Ins:C:1	0.000338062208057579	0.0016627810086356476	0.000840359442809131	0.0008941112355938685	0.0007266644841001835	0.00749067087774165	0.016424821950495244	0.0007968828569573816	0.0024733504830510354	0.0028731041599530725	0.0024290577262217994	0.006586884840216954	0.010241605866758619
1:Ins:C:2	0.00020458983059143065	0.000995405266294256	0.0009205743619895657	0.0010287307911971766	0.0010331181299989111	9.936104885127861e-05	0.0029068144180928357	0.000561137541476171	0.0013247357497721169	0.002198662902947035	0.005417263278213795	0.0030959646918057616	0.0039860270865305835
1:Ins:C:3	0.00042658022075329425	0.0017117743648122996	0.0017232973447971745	0.0006212237365434703	0.0012729609345842618	0.0033964580604879304	0.001182077450248471	3.49991736584343e-06	0.001379334013645348	0.001894160868707786	0.0013007689431672987	0.0013917800983961116	0.0048946160794599795
1:Ins:C:4	0.0007046813406984142	0.09727970495820046	0.006779208576017481	0.0013218124051354607	0.00015168360936968384	0.00028926349820267204	0.0005565512075554579	9.756295264537585e-05	0.0026404109409486408	0.0008169607290926706	0.003069965831534205	0.0007285048452679632	0.0007005421234615028
1:Ins:C:5	0.006764195685100276	0.10159262508153916	0.029431236262898893	0.006853215543087572	0.025107149157556706	0.006269793164492512	0.002249276471484336	0.0017986426798597677	0.017950653720181436	0.01918875906325411	0.0012349806632846593	0.004570926346468695	0.010822470255079679
1:Ins:T:0	0.0008136250266124989	0.00227476776111871	0.001704242671330576	0.0025479498313507065	0.0038671584332769272	0.02905441711656749	0.02121403567958623	0.0035565536154899746	0.004133080756582785	0.004689638614654541	0.0033952894812682645	0.006763620498531964	0.015208041123114526
1:Ins:T:1	0.0001564980526381987	0.00182992541231215	0.0021241634791658724	0.002686800644187315	0.005418324680977094	0.007653452322701923	0.009800171948736534	0.002614086115790997	0.0035373924030864144	0.01643445015855832	0.012412112991733011	0.00952790936097017	0.09771128222811967
1:Ins:T:2	0.0009497110198935843	0.002470508455298841	0.006493655545637011	0.0027557616142439654	0.0023384461794921665	0.006403467542681369	0.0038134762477784532	0.002061116853583371	0.004200979313845892	0.007282126506688655	0.0040036831347970295	0.006854730171250338	0.05628018774557859
1:Ins:T:3	0.00034609147551236676	0.001844944804906845	0.005881582430301933	0.002951034324914872	0.004654701151594054	0.005930461267107603	0.0032974152706447056	0.0012046040943096159	0.0035651597032847347	0.009435106709424872	0.008041288402455393	0.005738631545191311	0.03523809514939785
1:Ins:T:4	0.0002250360646576155	0.043942797251511366	0.013000205490388907	0.001984676270512864	0.019541901615448297	0.0009001600633473572	0.0028129920610808767	0.0026659050522721372	0.004453776505833958	0.01114654018485453	0.0029029720641847233	0.0013708196377018567	0.012674482753074017
1:Ins:T:5	0.044103763079038016	0.4180339714884758	0.24311572417616845	0.0752252467181964	0.7128148725628853	0.2038521332293749	0.12215582193806768	0.028357558134011925	0.21403458137065173	0.41839283611625433	0.10795555872453744	0.04492055770475417	0.05267271546414122
2:Del:R:0	0.0011381632793563768	0.0005566685894154943	0.002436218195944093	0.007902514073939527	0.0018548062251647934	0.005207254040336693	0.003927080769935856	0.003936775091569871	0.006686314614680669	0.008458808168943505	0.0360257056565024	0.01567178795799009	0.027274627016158775
2:Del:R:1	0.0034074441125267183	0.0002540588272177047	0.008494467443961184	0.00657172440434806	0.004647961171867792	0.0020514118295977823	0.005232963268645108	0.0055322277409140955	0.011546813178574667	0.01934869466756936	0.05915784925222397	0.01966313484008424	0.04635105210356414
2:Del:R:2	0.0010260026290598034	0.00022180204400001457	0.005513549444440286	0.00497319825240993	0.0012117954924542574	0.0005211115116253495	0.0005242091728905507	0.002048196668620221	0.004624257362447679	0.00623684611680801	0.021043894884642214	0.006321882132088632	0.012013159868656658
2:Del:R:3	0.0029750480366055854	0.0006982051217963203	0.03367662460661904	0.03210823523811996	0.0002871030180540402	0.00010943834419251175	2.9089569143252447e-05	0.0005053288262669753	0.008273196615627967	0.002190600978620836	0.00023798002689982668	0.0004018523724788281	0.002974873672037326
2:Del:R:4	0.0008418557153845541	0.0006019609243958257	0.0142162906536214	0.012638147928297299	0.0006142288164119236	0.00165508738331269	1.1428742291172966e-05	0.00029199180734167384	0.003702363397636361	0.0016782387781779562	0.001129054408299055	0.0003223258321775546	0.0006708348241348006
2:Del:R:5	0.002661031809519727	0.00026441529188971915	0.02271940604834299	0.053894935089338104	0.001360552106052637	0.00013462687805800399	0.0013788176188660373	0.00028468344357676753	0.009046593438968102	0.0063693395486935245	0.0033927820669087793	0.001301920693998433	0.0033510819666555136
3:Del:R:0	0.00021368838053604123	0.00016983083052764413	0.0011284324225562159	0.002817760477773845	0.002134027317770233	0.0027811898398522315	0.0013412230753237964	0.002064929920597933	0.0013752370284782955	0.00445887808502448	0.00711599376576487	0.003232259436763343	0.007017104495907915
3:Del:R:1	0.0021282442979827466	0.00013367054983973503	0.009436986762448214	0.0069704812718555335	0.0068812212028024075	0.0047116293694125485	0.003473215874109883	0.0062424293486401435	0.011883703318453627	0.021032629409407803	0.06355031599698123	0.01434349366754759	0.025984349393675076
3:Del:R:2	0.0006791141099893139	7.289100142315874e-05	0.002922397657421243	0.0016815594547074397	0.0030825515807373447	0.0017502945891101262	0.0011733344248636968	0.0010564219389198116	0.0025625440271505795	0.005501187041081721	0.016498682677629405	0.003721288723248222	0.005072652342188562
3:Del:R:3	0.000280294587064418	8.509853147415925e-06	0.0008279201249024482	0.001246843838806626	0.0006458385972655378	0.0006596538824797448	0.0001469645519500773	0.00024062667508019332	0.0009994796741739265	0.0012121481682697776	0.004052828302078524	0.0010053526646680666	0.0018490025946656984
3:Del:R:4	1.9848574156640096e-05	2.285699026700172e-05	0.0009895947928066562	0.0012403731003239216	0.0008228409579623274	6.601007385143021e-10	0.0	0.0001537789675260015	0.00040888033761802943	0.00103922141199984	0.001535114054118658	0.002431082987109576	0.0013551506122634295
