MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Ins:T:2	1.30E-04	2.07E-04	4.89E-04	2.32E-04	5.03E-04	2.57E-04	1.29E-03	3.94E-04	1.25E-03	2.10E-04	8.41E-04
1:Ins:T:3	1.21E-04	1.29E-04	2.94E-04	1.89E-04	4.79E-04	2.23E-04	6.35E-04	3.57E-04	7.50E-04	1.40E-04	3.65E-04
1:Ins:T:4	1.66E-04	2.64E-04	5.00E-04	1.61E-04	4.22E-04	3.65E-04	5.37E-04	3.30E-04	6.81E-04	1.83E-04	2.26E-04
1:Ins:T:5	3.60E-03	2.78E-03	1.49E-02	5.45E-03	6.93E-03	8.40E-03	7.66E-03	9.90E-03	1.70E-02	3.27E-03	1.05E-03
2:Del:R:0	3.24E-04	1.27E-04	7.88E-04	1.63E-04	4.74E-04	6.30E-04	1.06E-03	4.46E-04	1.45E-03	2.32E-04	3.53E-04
2:Del:R:1	5.03E-04	2.16E-04	1.73E-03	2.65E-04	4.96E-04	1.24E-03	2.54E-03	3.90E-04	2.08E-03	2.18E-04	2.24E-04
2:Del:R:2	1.53E-04	1.01E-04	4.40E-04	8.39E-05	2.33E-04	3.12E-04	5.22E-04	2.67E-04	4.90E-04	1.10E-04	2.41E-04
2:Del:R:3	5.74E-04	6.89E-05	6.96E-04	3.50E-05	1.07E-04	9.00E-04	1.39E-04	1.50E-04	5.22E-04	7.92E-06	1.71E-04
2:Del:R:4	3.89E-04	2.97E-05	5.22E-04	4.12E-05	4.01E-05	6.01E-04	1.36E-04	1.83E-04	2.62E-04	3.73E-05	1.01E-04
2:Del:R:5	1.67E-03	9.52E-30	2.54E-03	1.47E-10	1.07E-09	2.93E-03	1.87E-04	4.02E-04	1.25E-03	8.42E-05	9.98E-05
3:Del:R:0	9.60E-05	2.58E-05	2.81E-04	7.80E-05	2.03E-04	1.34E-04	7.67E-04	4.12E-04	8.37E-04	2.03E-04	1.20E-04
3:Del:R:1	4.31E-04	2.33E-04	1.97E-03	2.28E-04	4.04E-04	1.34E-03	3.02E-03	4.91E-04	2.32E-03	1.77E-04	1.26E-04
3:Del:R:2	1.28E-04	8.96E-05	4.18E-04	8.98E-05	5.87E-05	3.39E-04	8.08E-04	1.37E-04	6.06E-04	4.32E-05	3.50E-10
3:Del:R:3	4.44E-05	1.28E-05	1.75E-04	2.09E-05	5.73E-05	1.11E-04	2.61E-04	1.12E-04	1.90E-04	0.00E+00	2.83E-05
3:Del:R:4	4.65E-05	6.90E-06	7.81E-05	2.12E-05	1.46E-05	8.08E-05	9.31E-05	7.26E-05	8.20E-05	4.13E-05	5.86E-10
3:Del:R:5	9.50E-05	3.82E-06	1.40E-04	2.80E-05	1.78E-05	1.64E-04	6.66E-05	7.41E-05	7.43E-05	3.37E-05	4.00E-10
4:Del:R:0	6.51E-05	2.92E-05	2.08E-04	6.10E-05	1.94E-04	1.13E-04	6.93E-04	3.77E-04	7.91E-04	1.76E-04	5.18E-05
4:Del:R:1	3.24E-04	1.52E-04	1.35E-03	1.66E-04	1.22E-04	1.00E-03	2.29E-03	4.33E-04	1.72E-03	1.86E-04	4.40E-05
4:Del:R:2	1.66E-04	4.33E-05	3.40E-04	6.83E-05	3.52E-05	2.85E-04	5.26E-04	2.21E-04	3.94E-04	2.40E-05	5.02E-05
4:Del:R:3	7.69E-05	4.69E-05	1.36E-04	6.15E-07	0.00E+00	1.19E-04	1.60E-04	1.38E-04	1.44E-04	4.10E-05	3.37E-05
4:Del:R:4	4.11E-05	1.26E-05	6.40E-05	8.76E-06	2.21E-05	7.95E-05	7.88E-05	2.78E-05	7.48E-05	3.55E-05	1.63E-05
4:Del:R:5	4.95E-05	7.76E-06	6.45E-05	0.00E+00	5.27E-10	6.68E-05	3.79E-05	3.24E-05	5.56E-05	5.99E-06	6.56E-06
5:Del:R:0	5.79E-05	1.97E-04	7.97E-04	2.94E-04	7.95E-04	3.08E-04	4.16E-03	2.66E-03	4.22E-03	8.09E-04	3.77E-04
5:Del:R:1	3.24E-04	9.69E-05	5.84E-04	1.20E-04	1.67E-04	5.04E-04	7.97E-04	3.88E-04	6.34E-04	2.29E-04	2.69E-05
5:Del:R:2	6.71E-05	2.60E-05	1.35E-04	3.43E-05	6.65E-05	1.45E-04	1.78E-04	1.61E-04	1.34E-04	1.09E-04	2.35E-06
5:Del:R:3	4.54E-05	1.04E-05	1.22E-04	1.68E-06	2.70E-05	1.22E-04	4.92E-05	7.80E-05	7.05E-05	4.82E-05	1.29E-05
5:Del:R:4	1.68E-05	2.83E-06	4.53E-05	1.94E-11	1.20E-05	4.70E-05	4.77E-05	1.30E-05	2.95E-05	2.00E-06	4.06E-09
5:Del:R:5	1.96E-05	0.00E+00	2.70E-05	5.77E-06	7.27E-06	3.99E-05	1.70E-05	1.48E-05	1.70E-05	2.76E-06	1.61E-08
2:Ins:R:0	6.31E-04	1.79E-04	1.31E-03	2.91E-04	1.57E-04	1.04E-03	3.84E-04	6.38E-04	7.85E-04	1.96E-04	2.49E-04
2:Ins:R:1	1.32E-04	1.29E-04	3.96E-04	1.19E-04	2.74E-04	2.39E-04	8.30E-04	4.43E-04	9.56E-04	2.83E-05	1.67E-04
2:Ins:R:2	4.53E-05	8.49E-05	1.66E-04	2.75E-05	1.74E-04	1.35E-04	4.23E-04	2.57E-04	4.76E-04	7.64E-05	7.38E-05
2:Ins:R:3	5.63E-05	5.20E-05	1.27E-04	4.98E-05	9.71E-05	9.00E-05	1.01E-04	1.70E-04	1.31E-04	4.95E-05	8.44E-05
2:Ins:R:4	1.51E-04	1.27E-04	3.83E-04	9.81E-05	3.81E-05	2.67E-04	2.28E-04	1.66E-04	3.60E-04	9.77E-05	3.07E-05
2:Ins:R:5	1.13E-03	9.70E-04	2.69E-03	2.30E-04	2.24E-04	2.03E-03	5.64E-04	6.40E-04	2.48E-03	3.13E-04	5.32E-05
3:Ins:R:0	2.75E-04	1.12E-04	7.72E-04	1.78E-04	1.71E-04	5.20E-04	3.38E-04	5.25E-04	5.47E-04	1.54E-04	3.68E-05
3:Ins:R:1	4.28E-05	1.61E-04	2.16E-04	1.02E-04	2.29E-04	2.12E-04	4.32E-04	1.97E-04	5.10E-04	7.72E-05	6.90E-05
3:Ins:R:2	2.81E-05	3.33E-05	8.43E-05	3.81E-05	8.23E-05	4.64E-05	1.20E-04	1.02E-04	1.32E-04	5.71E-05	3.07E-09
3:Ins:R:3	2.05E-05	9.05E-06	4.12E-05	2.39E-05	2.77E-05	3.28E-05	3.49E-05	5.68E-05	3.53E-05	0.00E+00	4.74E-06
3:Ins:R:4	3.84E-05	5.64E-06	4.87E-05	3.52E-05	4.92E-05	5.85E-05	4.02E-05	3.79E-06	4.61E-05	2.51E-05	0.00E+00
3:Ins:R:5	9.38E-05	9.53E-05	2.00E-04	7.79E-05	8.18E-06	1.55E-04	2.17E-04	4.55E-05	2.49E-04	4.03E-05	0.00E+00
4:Ins:R:0	6.08E-04	1.53E-04	1.42E-03	1.81E-04	9.82E-05	1.12E-03	1.47E-04	7.52E-04	8.53E-04	1.29E-04	1.51E-04
4:Ins:R:1	8.26E-05	1.79E-04	2.51E-04	1.39E-04	2.44E-04	2.21E-04	6.36E-04	3.55E-04	7.76E-04	4.63E-05	7.91E-05
4:Ins:R:2	5.56E-05	2.28E-05	1.20E-04	3.26E-05	2.77E-05	9.04E-05	6.80E-05	5.50E-05	9.30E-05	5.61E-05	6.73E-06
4:Ins:R:3	2.55E-05	3.85E-05	6.47E-05	1.88E-05	3.40E-05	5.21E-05	4.87E-05	3.36E-05	6.34E-05	1.00E-05	1.20E-05
4:Ins:R:4	5.48E-05	4.39E-05	1.14E-04	4.59E-05	6.52E-05	9.13E-05	9.49E-05	9.58E-05	1.19E-04	6.24E-05	1.68E-09
4:Ins:R:5	8.07E-05	8.19E-05	1.73E-04	7.32E-05	1.04E-04	1.40E-04	1.57E-04	9.93E-05	2.03E-04	3.96E-05	2.39E-05
5:Ins:R:0	1.07E-03	5.16E-08	2.77E-03	1.42E-08	3.93E-09	2.13E-03	1.21E-08	3.89E-03	1.24E-03	4.22E-05	2.46E-07
5:Ins:R:1	2.44E-04	4.48E-04	9.94E-04	2.85E-04	7.48E-04	8.76E-04	1.38E-03	7.08E-04	1.55E-03	2.75E-04	1.18E-04
5:Ins:R:2	5.36E-05	3.77E-05	1.17E-04	3.63E-05	3.29E-05	8.80E-05	9.52E-05	8.98E-05	9.98E-05	4.80E-05	3.24E-05
5:Ins:R:3	3.17E-05	1.83E-05	7.85E-05	2.29E-05	3.47E-05	5.86E-05	5.50E-05	6.47E-05	6.57E-05	4.95E-05	4.22E-05
5:Ins:R:4	1.16E-05	2.47E-05	4.90E-05	3.21E-05	2.76E-05	4.06E-05	4.09E-05	5.63E-05	5.99E-05	8.01E-06	6.27E-10
5:Ins:R:5	2.40E-05	1.98E-05	2.95E-05	1.68E-05	3.73E-05	4.93E-05	4.16E-05	1.13E-05	5.79E-05	2.30E-05	1.12E-09
2:Del:M:1	4.07E-04	1.48E-04	1.13E-03	1.70E-04	3.96E-04	8.10E-04	1.38E-03	4.92E-04	1.49E-03	1.99E-04	3.03E-04
3:Del:M:1	7.20E-05	4.74E-05	2.68E-04	1.95E-05	1.82E-04	1.49E-04	5.47E-04	3.00E-04	7.40E-04	1.74E-04	8.51E-05
3:Del:M:2	2.94E-04	1.37E-04	1.02E-03	9.28E-05	2.51E-04	7.63E-04	1.78E-03	1.86E-04	1.31E-03	1.85E-04	9.51E-05
4:Del:M:1	9.71E-05	4.00E-05	2.39E-04	4.22E-05	1.33E-04	2.22E-04	5.01E-04	3.12E-04	5.87E-04	1.93E-04	2.39E-05
4:Del:M:2	1.36E-04	7.62E-05	5.50E-04	3.89E-05	2.13E-04	3.78E-04	6.75E-04	1.57E-04	7.19E-04	2.14E-04	1.30E-04
4:Del:M:3	2.61E-04	1.08E-04	9.80E-04	9.30E-05	2.03E-04	7.22E-04	1.56E-03	3.08E-04	1.27E-03	1.94E-04	8.41E-05
5:Del:M:1	1.96E-04	2.00E-04	7.20E-04	3.04E-04	5.16E-04	4.25E-04	3.59E-03	1.70E-03	3.81E-03	9.07E-04	3.49E-04
5:Del:M:2	1.75E-04	1.53E-04	4.32E-04	2.38E-04	3.75E-04	2.85E-04	1.55E-03	7.48E-04	1.52E-03	1.28E-03	3.44E-04
5:Del:M:3	1.75E-04	1.07E-04	3.57E-04	1.99E-04	3.14E-04	2.91E-04	7.22E-04	4.15E-04	6.24E-04	1.00E-03	2.75E-04
5:Del:M:4	1.36E-04	7.48E-05	2.46E-04	2.07E-05	1.32E-04	1.81E-04	4.18E-04	1.23E-04	3.69E-04	6.69E-04	1.89E-04
5:Del:M:5	2.95E-04	1.46E-04	5.70E-04	1.78E-04	1.48E-04	5.02E-04	9.04E-04	6.55E-04	7.15E-04	5.76E-04	1.39E-04
