MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L
1:Ins:T:5	1.09E-03	1.77E-03	8.11E-03	1.26E-02	1.21E-03	3.41E-03	6.76E-03	6.07E-03	3.93E-03	1.07E-02	3.90E-03	3.01E-03
2:Del:R:0	1.85E-05	1.90E-04	4.81E-04	1.30E-03	1.41E-03	8.70E-04	6.34E-04	3.87E-04	1.64E-03	1.03E-03	1.70E-03	7.85E-04
2:Del:R:1	9.47E-05	1.58E-04	4.27E-04	1.60E-03	1.22E-03	5.47E-04	6.48E-04	6.36E-04	2.45E-03	1.71E-03	1.53E-03	5.47E-04
2:Del:R:2	4.57E-05	9.43E-05	3.53E-04	7.12E-04	5.78E-04	1.55E-04	5.30E-04	2.21E-04	9.10E-04	7.64E-04	8.71E-04	3.41E-04
2:Del:R:3	8.39E-05	4.90E-05	1.46E-04	4.02E-04	2.37E-04	8.53E-05	1.96E-04	1.21E-04	3.52E-04	5.42E-04	5.48E-04	2.87E-04
2:Del:R:4	4.80E-05	6.36E-06	6.23E-05	1.91E-04	7.22E-05	6.30E-05	4.12E-05	2.77E-05	2.24E-04	3.69E-04	6.01E-04	2.22E-04
2:Del:R:5	4.96E-05	2.60E-05	7.55E-05	1.85E-04	5.40E-05	2.99E-05	9.73E-05	0.00E+00	1.82E-04	1.24E-04	3.30E-04	3.54E-04
3:Del:R:0	9.47E-06	4.02E-05	1.79E-04	1.09E-03	1.18E-03	7.68E-04	4.13E-04	3.92E-04	9.74E-04	6.01E-04	1.31E-03	4.06E-04
3:Del:R:1	4.74E-05	3.05E-04	2.55E-04	1.56E-03	8.54E-04	3.88E-04	3.92E-04	5.37E-04	3.05E-03	1.90E-03	1.12E-03	5.01E-04
3:Del:R:2	3.41E-05	1.01E-04	1.32E-04	4.88E-04	1.55E-04	8.03E-05	1.53E-04	1.32E-04	8.93E-04	4.66E-04	5.58E-04	2.05E-04
3:Del:R:3	1.04E-05	6.19E-05	6.32E-05	1.78E-04	8.99E-05	2.16E-05	2.73E-05	4.05E-05	3.00E-04	3.50E-04	3.87E-04	1.05E-04
3:Del:R:4	1.21E-05	3.85E-06	2.24E-05	7.17E-05	2.35E-05	8.26E-06	4.23E-05	7.90E-05	1.30E-04	1.15E-04	1.39E-04	7.79E-05
3:Del:R:5	1.16E-05	9.04E-06	7.86E-06	3.21E-05	4.99E-06	5.01E-06	2.49E-05	2.14E-06	1.94E-05	9.17E-05	1.15E-04	6.78E-05
4:Del:R:0	5.10E-06	7.21E-05	1.63E-04	4.90E-04	8.26E-04	5.70E-04	2.99E-04	2.98E-04	8.72E-04	4.62E-04	6.71E-04	3.55E-04
4:Del:R:1	3.41E-05	2.24E-04	2.39E-04	1.60E-03	6.47E-04	4.57E-04	5.42E-04	2.64E-04	2.66E-03	1.48E-03	1.22E-03	4.55E-04
4:Del:R:2	1.81E-05	4.15E-05	7.89E-05	3.70E-04	1.87E-04	3.95E-06	2.27E-05	6.34E-05	1.05E-03	4.89E-04	5.61E-04	2.51E-04
4:Del:R:3	1.14E-05	1.76E-05	4.10E-05	1.67E-04	8.47E-05	4.87E-05	3.77E-05	7.89E-05	2.80E-04	2.36E-04	2.19E-04	2.00E-04
4:Del:R:4	3.74E-06	2.96E-05	3.54E-05	8.91E-05	6.30E-05	5.39E-07	6.13E-05	2.45E-05	1.80E-04	8.65E-05	1.36E-04	2.86E-05
4:Del:R:5	4.03E-06	1.48E-06	9.23E-06	3.88E-05	1.79E-05	8.77E-06	1.24E-05	2.37E-05	1.07E-04	7.70E-05	1.65E-04	6.10E-05
5:Del:R:0	3.13E-05	2.21E-04	1.30E-03	3.41E-03	2.87E-03	4.04E-03	2.13E-03	3.37E-03	2.98E-03	1.95E-03	2.75E-03	2.57E-03
5:Del:R:1	1.58E-05	8.78E-05	1.12E-04	5.66E-04	2.45E-04	1.42E-04	1.57E-04	3.71E-04	1.21E-03	6.46E-04	7.83E-04	4.87E-04
5:Del:R:2	7.40E-06	1.72E-05	3.32E-05	8.46E-05	3.71E-05	2.72E-05	9.06E-06	8.28E-05	1.78E-04	3.31E-04	4.87E-04	1.45E-04
5:Del:R:3	3.07E-06	2.55E-05	3.12E-09	2.09E-05	1.89E-05	5.61E-06	9.21E-10	5.56E-06	1.06E-04	5.60E-05	3.59E-05	5.90E-05
5:Del:R:4	1.67E-06	1.45E-06	1.51E-05	1.19E-05	5.11E-06	1.02E-08	3.52E-09	9.35E-06	3.22E-05	3.38E-05	4.00E-05	3.39E-05
5:Del:R:5	7.56E-11	1.96E-09	6.70E-06	1.19E-05	8.56E-06	1.46E-08	2.91E-08	7.88E-07	2.50E-05	1.39E-05	7.46E-06	1.48E-09
2:Ins:R:0	1.70E-05	1.95E-05	1.64E-04	8.43E-04	1.81E-04	1.95E-04	4.05E-04	2.33E-04	2.95E-04	2.17E-03	3.94E-03	8.80E-04
2:Ins:R:1	1.87E-05	1.04E-04	2.30E-04	1.23E-03	7.46E-04	4.23E-04	2.73E-04	2.93E-04	1.05E-03	9.70E-04	9.69E-04	4.76E-04
2:Ins:R:2	2.07E-05	4.15E-05	1.49E-04	7.83E-04	4.01E-04	2.24E-04	2.25E-04	2.22E-04	8.34E-04	5.37E-04	7.36E-04	2.85E-04
2:Ins:R:3	1.66E-05	2.53E-05	7.87E-05	2.93E-04	1.70E-04	9.41E-05	1.36E-04	1.45E-04	4.59E-04	2.79E-04	4.45E-04	1.56E-04
2:Ins:R:4	4.35E-05	9.40E-05	8.16E-06	1.46E-04	9.06E-05	3.38E-05	1.07E-04	9.53E-05	3.07E-04	2.29E-04	2.50E-04	1.92E-04
2:Ins:R:5	9.77E-05	4.77E-04	2.65E-05	1.18E-04	1.00E-04	3.38E-05	2.00E-04	4.76E-05	6.89E-04	2.00E-03	1.73E-03	7.10E-04
3:Ins:R:0	1.16E-05	1.02E-05	4.40E-05	1.67E-04	8.70E-05	1.02E-04	1.46E-04	8.92E-05	1.53E-04	4.26E-04	7.44E-04	4.42E-04
3:Ins:R:1	5.11E-07	1.53E-04	5.36E-05	9.32E-04	4.98E-04	2.96E-04	2.01E-04	1.25E-04	4.69E-04	5.50E-04	6.97E-04	3.27E-04
3:Ins:R:2	1.62E-06	2.48E-05	1.54E-05	1.88E-04	1.03E-04	1.51E-04	1.26E-05	5.97E-05	2.70E-04	1.46E-04	2.47E-04	1.17E-04
3:Ins:R:3	1.51E-06	9.42E-06	1.48E-05	2.60E-05	1.20E-05	3.12E-05	3.70E-05	1.17E-05	3.45E-05	2.40E-05	2.84E-05	2.81E-05
3:Ins:R:4	8.20E-06	7.53E-06	5.65E-06	2.14E-05	2.26E-05	8.89E-10	4.52E-06	2.07E-05	4.24E-05	3.19E-05	3.76E-05	5.67E-06
3:Ins:R:5	1.72E-05	4.51E-05	9.06E-10	7.44E-05	2.40E-05	1.30E-05	2.19E-05	1.81E-05	1.33E-04	2.29E-04	2.80E-04	8.31E-05
4:Ins:R:0	6.06E-06	2.31E-05	6.17E-06	1.94E-04	5.54E-05	9.44E-05	1.80E-08	1.53E-04	6.28E-04	5.44E-04	7.89E-04	5.65E-04
4:Ins:R:1	1.03E-05	5.52E-05	1.79E-04	1.01E-03	5.25E-04	2.75E-04	2.95E-04	9.98E-05	1.08E-03	8.18E-04	1.23E-03	2.35E-04
4:Ins:R:2	0.00E+00	6.67E-06	3.96E-06	6.46E-05	6.24E-05	5.81E-05	3.00E-05	5.90E-05	7.56E-05	9.57E-05	1.40E-04	9.84E-05
4:Ins:R:3	2.80E-06	8.33E-06	5.39E-06	1.89E-05	2.20E-05	4.37E-05	3.18E-05	4.97E-05	2.00E-05	3.24E-05	8.02E-05	4.90E-05
4:Ins:R:4	1.13E-05	2.83E-05	1.66E-05	4.63E-05	3.70E-06	1.18E-05	3.50E-05	5.00E-05	8.73E-05	5.70E-05	7.76E-05	8.52E-05
4:Ins:R:5	3.96E-06	2.54E-05	3.30E-05	1.48E-04	4.52E-05	4.99E-05	5.28E-05	6.08E-05	3.20E-04	1.95E-04	2.35E-04	6.12E-05
5:Ins:R:0	8.72E-07	3.22E-09	1.64E-09	1.88E-08	2.22E-08	3.17E-08	4.76E-09	5.38E-08	2.41E-08	1.19E-08	1.38E-08	3.03E-03
5:Ins:R:1	2.24E-06	4.38E-04	4.98E-04	4.61E-03	2.17E-03	1.56E-03	2.42E-04	9.89E-04	3.86E-03	3.43E-03	3.87E-03	8.94E-04
5:Ins:R:2	6.26E-06	4.29E-05	1.17E-05	1.70E-04	3.25E-05	3.76E-05	1.42E-04	9.56E-05	2.95E-04	2.13E-04	3.19E-04	1.17E-04
5:Ins:R:3	0.00E+00	1.93E-05	1.99E-05	9.44E-05	1.43E-05	3.44E-06	1.13E-05	1.65E-05	1.45E-04	1.37E-04	1.30E-04	8.24E-05
5:Ins:R:4	7.39E-11	2.54E-05	3.27E-05	5.25E-05	5.65E-06	4.60E-06	4.20E-05	1.91E-05	7.24E-05	7.83E-05	8.16E-05	3.12E-05
5:Ins:R:5	0.00E+00	1.03E-05	1.12E-05	3.41E-05	3.28E-05	6.95E-06	5.79E-06	1.03E-09	7.76E-05	4.03E-05	4.54E-05	7.53E-10
2:Del:M:1	4.76E-05	2.80E-04	4.47E-04	1.45E-03	2.34E-03	1.31E-03	5.97E-04	4.52E-04	3.31E-03	1.52E-03	2.29E-03	8.11E-04
3:Del:M:1	7.26E-06	1.03E-04	1.09E-04	6.17E-04	8.51E-04	5.92E-04	1.78E-04	3.03E-04	9.02E-04	4.90E-04	8.11E-04	3.52E-04
3:Del:M:2	3.53E-05	1.33E-04	1.95E-04	7.33E-04	6.13E-04	3.54E-04	2.03E-04	3.44E-04	1.32E-03	6.58E-04	6.80E-04	3.26E-04
4:Del:M:1	1.57E-05	1.37E-04	7.52E-05	8.46E-04	8.67E-04	7.23E-04	1.11E-04	2.73E-04	7.92E-04	4.69E-04	7.31E-04	3.97E-04
4:Del:M:2	1.92E-05	1.40E-04	8.34E-05	4.69E-04	4.56E-04	3.84E-04	3.43E-04	3.35E-04	9.24E-04	5.34E-04	5.90E-04	2.23E-04
4:Del:M:3	3.13E-05	9.82E-05	2.33E-04	1.20E-03	4.71E-04	3.46E-04	2.83E-04	3.30E-04	2.48E-03	1.21E-03	1.14E-03	3.66E-04
5:Del:M:1	1.50E-05	1.85E-04	8.73E-04	3.32E-03	2.44E-03	3.52E-03	1.60E-03	2.48E-03	2.70E-03	2.36E-03	2.20E-03	1.91E-03
5:Del:M:2	2.29E-05	2.50E-04	8.14E-04	1.47E-03	1.24E-03	2.37E-03	1.14E-03	1.83E-03	1.71E-03	1.34E-03	1.42E-03	1.05E-03
5:Del:M:3	1.23E-05	9.21E-05	4.13E-04	8.55E-04	7.42E-04	1.32E-03	7.39E-04	2.17E-03	1.20E-03	7.08E-04	9.34E-04	2.22E-04
5:Del:M:4	9.47E-06	8.01E-05	6.68E-05	4.67E-04	7.13E-04	8.75E-04	7.37E-05	1.45E-03	4.64E-04	2.33E-04	5.14E-04	5.00E-04
5:Del:M:5	1.74E-05	9.92E-05	2.38E-04	8.52E-04	2.84E-04	6.96E-05	2.74E-04	1.76E-03	1.67E-03	7.86E-04	1.19E-03	7.20E-04
