MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:T:4	1.65E-03	8.98E-03	5.85E-04	5.22E-03	1.66E-02	4.65E-03	2.32E-03	4.32E-03	5.47E-04	3.51E-05	1.63E-03	5.05E-04	1.48E-03	4.00E-03	2.94E-04	1.24E-03	3.28E-03	3.66E-03	3.26E-04	6.98E-04
1:Del:T:5	6.58E-03	1.08E-02	2.35E-03	1.37E-02	1.43E-02	2.03E-02	5.96E-03	1.65E-02	1.30E-03	4.10E-04	2.90E-03	1.79E-03	3.46E-03	5.89E-03	5.37E-03	4.15E-03	2.51E-02	5.17E-03	4.36E-03	1.96E-03
1:Ins:C:0	5.13E-05	5.85E-04	7.28E-04	2.22E-04	6.01E-04	2.83E-04	5.77E-04	1.40E-04	2.42E-04	0.00E+00	3.29E-04	1.01E-04	8.39E-04	9.31E-04	3.57E-04	6.04E-04	4.12E-04	6.62E-04	2.82E-04	4.41E-03
1:Ins:C:1	9.63E-06	2.35E-04	3.67E-05	3.85E-04	4.61E-04	5.20E-05	1.22E-04	4.50E-04	1.26E-04	4.20E-04	1.44E-03	3.53E-04	1.06E-03	3.50E-04	7.01E-04	9.25E-04	4.38E-04	9.31E-04	5.00E-04	1.16E-03
1:Ins:C:2	4.22E-06	1.27E-04	4.41E-05	9.01E-05	2.14E-04	9.91E-05	7.94E-05	1.09E-04	1.07E-04	2.62E-04	5.26E-04	2.63E-04	4.18E-04	3.16E-04	4.73E-04	4.78E-04	1.94E-04	7.16E-04	3.10E-04	4.81E-04
1:Ins:C:3	1.39E-05	1.39E-04	1.52E-05	3.37E-04	2.42E-04	2.14E-04	2.18E-04	2.44E-04	1.85E-05	2.86E-04	1.48E-03	2.77E-04	4.03E-04	3.76E-04	1.91E-04	3.44E-04	2.37E-04	5.58E-04	3.20E-04	6.09E-04
1:Ins:C:4	2.42E-04	6.40E-04	2.75E-07	1.19E-03	5.28E-04	1.49E-03	1.29E-03	7.29E-04	3.37E-05	1.05E-04	4.70E-03	2.27E-04	6.28E-04	3.78E-04	1.30E-04	5.12E-04	5.46E-04	1.34E-03	2.30E-04	5.95E-04
1:Ins:C:5	6.61E-04	2.22E-03	5.72E-04	4.06E-03	1.30E-03	1.49E-03	3.76E-03	1.71E-03	7.90E-05	4.92E-04	1.39E-02	3.44E-04	9.92E-04	2.79E-03	4.92E-04	1.33E-03	2.06E-03	1.11E-03	1.16E-03	2.12E-03
1:Ins:T:0	1.04E-04	5.01E-04	2.32E-04	9.38E-04	1.12E-03	6.84E-04	6.07E-04	1.17E-03	2.13E-04	6.76E-04	1.33E-03	4.80E-04	1.25E-03	8.80E-04	8.90E-04	1.13E-03	9.69E-04	2.74E-03	1.50E-03	1.78E-03
1:Ins:T:1	6.12E-05	1.33E-03	1.85E-04	1.03E-03	1.54E-03	1.20E-04	2.83E-04	3.03E-04	1.68E-04	7.84E-04	2.12E-03	6.70E-04	1.63E-03	1.71E-03	1.08E-03	1.72E-03	8.89E-04	1.70E-03	3.29E-03	1.12E-03
1:Ins:T:2	1.02E-04	1.50E-03	3.12E-04	2.03E-03	1.09E-03	5.33E-04	1.50E-03	1.12E-03	7.83E-05	3.54E-04	4.25E-03	3.36E-04	1.52E-03	9.83E-04	5.80E-04	1.12E-03	1.17E-03	9.10E-04	2.99E-03	1.02E-03
1:Ins:T:3	4.83E-05	6.76E-04	3.58E-04	9.00E-04	8.75E-04	3.28E-04	5.55E-04	5.73E-04	3.11E-05	6.32E-05	1.92E-03	4.70E-04	1.03E-03	9.79E-04	6.64E-04	8.64E-04	6.53E-04	1.08E-03	1.38E-03	6.28E-04
1:Ins:T:4	1.28E-04	1.85E-03	1.55E-03	1.19E-03	2.76E-03	5.13E-04	1.60E-03	9.33E-04	2.73E-05	2.44E-04	2.85E-03	2.24E-04	2.83E-04	1.78E-03	2.73E-04	5.43E-04	7.12E-04	1.32E-03	1.04E-03	2.52E-04
1:Ins:T:5	4.86E-03	1.67E-02	6.15E-03	1.66E-02	1.26E-02	4.81E-03	1.26E-02	7.12E-03	1.89E-03	5.51E-03	1.32E-02	2.66E-03	6.52E-03	1.49E-02	5.33E-03	1.17E-02	1.00E-02	6.21E-03	5.51E-03	5.21E-03
2:Del:R:0	9.01E-05	1.16E-03	8.43E-05	1.05E-03	1.81E-03	7.40E-04	2.66E-04	1.45E-03	2.58E-04	3.20E-04	1.40E-03	9.04E-04	2.03E-03	1.07E-03	1.50E-03	1.73E-03	1.80E-03	2.86E-03	1.47E-03	5.71E-04
2:Del:R:1	2.01E-04	2.60E-03	4.55E-04	2.32E-03	1.70E-03	1.06E-03	3.95E-04	1.03E-03	2.51E-04	6.11E-04	2.32E-03	6.87E-04	2.52E-03	2.40E-03	1.61E-03	3.20E-03	4.13E-03	3.44E-03	6.88E-04	1.14E-03
2:Del:R:2	1.78E-04	8.38E-04	1.08E-04	7.82E-04	7.63E-04	7.38E-04	1.26E-04	8.45E-04	8.24E-05	3.39E-04	1.01E-03	3.67E-04	1.08E-03	1.02E-03	6.08E-04	1.20E-03	1.21E-03	1.13E-03	4.22E-04	4.67E-04
2:Del:R:3	7.86E-04	2.62E-03	3.70E-05	5.02E-03	3.99E-03	1.09E-02	7.88E-05	5.73E-03	6.60E-05	1.52E-04	8.19E-04	3.24E-05	4.12E-04	2.11E-04	2.63E-04	3.39E-04	2.22E-03	7.85E-03	6.31E-05	1.01E-04
2:Del:R:4	8.20E-04	4.43E-04	3.65E-04	1.46E-03	3.93E-04	2.17E-03	1.25E-04	3.79E-03	2.75E-05	2.74E-05	3.14E-05	1.70E-06	5.02E-05	6.15E-04	0.00E+00	4.59E-04	1.22E-03	7.74E-04	0.00E+00	8.73E-05
2:Del:R:5	6.54E-04	1.61E-03	6.95E-04	2.75E-03	2.68E-04	4.96E-03	1.45E-03	1.32E-02	6.53E-10	1.65E-04	3.34E-04	3.51E-05	2.99E-04	6.18E-04	1.04E-04	1.27E-09	1.39E-03	1.05E-03	2.99E-08	1.46E-04
3:Del:R:0	1.49E-05	2.98E-04	4.72E-05	5.92E-04	4.65E-04	4.09E-04	1.56E-04	5.85E-04	1.36E-04	4.26E-04	3.76E-04	5.40E-04	1.05E-03	6.47E-04	5.67E-04	7.01E-04	5.09E-04	9.91E-04	2.27E-04	3.02E-04
3:Del:R:1	1.11E-04	2.80E-03	2.32E-04	3.67E-03	1.43E-03	9.20E-04	8.41E-04	4.60E-04	2.52E-04	1.63E-04	2.26E-03	6.60E-04	3.22E-03	3.00E-03	2.16E-03	3.84E-03	4.02E-03	3.78E-03	1.15E-03	5.87E-04
3:Del:R:2	8.31E-05	1.14E-03	1.09E-04	1.02E-03	6.95E-04	5.43E-04	2.79E-04	5.16E-04	9.99E-05	2.71E-04	8.73E-04	1.36E-04	9.49E-04	1.00E-03	4.07E-04	1.24E-03	1.25E-03	1.20E-03	1.64E-05	2.22E-04
3:Del:R:3	3.76E-05	2.33E-04	4.85E-05	2.18E-04	3.35E-04	1.38E-04	1.05E-04	3.39E-04	1.44E-05	2.14E-04	3.25E-04	1.15E-05	3.26E-04	3.82E-04	2.25E-04	5.43E-04	4.12E-04	5.38E-04	6.18E-05	2.04E-04
3:Del:R:4	2.29E-05	4.15E-04	3.71E-05	1.51E-04	2.20E-04	1.18E-04	7.08E-05	3.78E-04	1.94E-05	6.06E-06	2.67E-04	3.04E-06	6.48E-04	5.05E-04	3.74E-04	5.07E-04	3.69E-04	5.94E-04	1.60E-04	5.06E-10
3:Del:R:5	2.97E-05	3.38E-04	1.98E-05	1.61E-04	2.30E-04	1.81E-04	5.95E-05	5.93E-04	0.00E+00	0.00E+00	1.81E-04	6.47E-05	6.96E-04	4.74E-04	4.63E-04	3.98E-04	3.06E-04	4.84E-04	0.00E+00	6.40E-09
4:Del:R:0	7.50E-06	1.50E-04	1.74E-05	2.10E-04	5.05E-04	1.16E-04	5.58E-05	2.50E-04	1.20E-04	3.68E-04	6.31E-04	5.35E-04	6.96E-04	5.16E-04	2.11E-04	7.12E-04	3.12E-04	6.91E-04	7.11E-04	4.11E-04
4:Del:R:1	4.85E-05	1.72E-03	2.51E-04	1.30E-03	1.81E-03	9.02E-04	2.46E-04	7.75E-04	1.53E-04	5.87E-04	1.45E-03	1.76E-04	2.35E-03	1.35E-03	1.27E-03	2.81E-03	3.10E-03	2.61E-03	4.53E-04	5.59E-04
4:Del:R:2	2.19E-05	4.23E-04	6.05E-05	4.77E-04	5.37E-04	3.01E-04	1.35E-04	3.77E-04	1.01E-04	1.82E-04	6.27E-04	1.01E-04	8.46E-04	6.38E-04	4.40E-04	7.53E-04	7.09E-04	8.64E-04	8.27E-05	2.69E-04
4:Del:R:3	1.80E-05	3.54E-04	1.64E-05	2.50E-04	4.04E-04	2.14E-04	9.27E-05	5.28E-04	5.15E-05	1.35E-05	2.73E-04	4.25E-05	6.43E-04	5.15E-04	4.22E-04	6.42E-04	5.92E-04	5.96E-04	8.69E-05	3.59E-06
4:Del:R:4	1.22E-05	2.51E-04	1.64E-05	1.67E-04	3.29E-04	8.42E-05	3.43E-05	3.14E-04	2.99E-05	5.29E-05	1.27E-04	0.00E+00	7.40E-04	3.97E-04	4.35E-04	3.90E-04	3.54E-04	6.60E-04	9.52E-05	3.54E-05
4:Del:R:5	1.83E-05	9.77E-05	1.49E-05	8.04E-05	3.70E-06	1.35E-04	6.62E-05	5.11E-04	2.68E-05	0.00E+00	6.05E-05	2.24E-05	1.22E-04	8.31E-05	9.41E-05	5.48E-05	5.24E-05	1.33E-04	8.32E-10	1.35E-05
5:Del:R:0	5.94E-07	9.32E-04	4.00E-05	7.92E-04	1.02E-03	9.78E-06	7.70E-05	0.00E+00	6.46E-04	2.53E-03	1.62E-03	2.29E-03	2.16E-03	1.74E-03	1.68E-03	2.58E-03	1.14E-03	1.83E-03	1.13E-03	1.09E-04
5:Del:R:1	1.62E-05	6.02E-04	9.05E-05	4.49E-04	8.74E-04	2.94E-04	9.33E-05	4.21E-04	1.28E-04	5.18E-04	5.72E-04	1.44E-04	1.10E-03	5.36E-04	8.41E-04	1.06E-03	9.49E-04	1.11E-03	7.02E-04	4.10E-04
5:Del:R:2	1.63E-05	1.78E-04	4.35E-06	1.61E-04	3.30E-04	2.19E-04	2.21E-04	1.56E-04	5.02E-05	2.85E-04	1.92E-04	3.57E-05	3.62E-04	2.34E-04	3.37E-05	4.69E-04	2.41E-04	3.96E-04	1.54E-04	8.80E-05
5:Del:R:3	1.17E-05	5.16E-05	2.10E-06	9.94E-05	1.19E-04	9.91E-05	3.53E-05	1.05E-04	3.13E-05	8.58E-05	2.76E-04	3.54E-05	1.32E-04	1.13E-04	3.80E-05	2.05E-04	1.03E-04	1.96E-04	1.42E-04	1.04E-09
5:Del:R:4	1.03E-05	5.19E-05	6.58E-06	4.98E-05	3.64E-05	2.48E-05	3.17E-05	4.44E-05	0.00E+00	1.23E-05	3.55E-05	0.00E+00	3.87E-05	3.18E-05	1.35E-05	1.37E-05	4.00E-05	2.37E-05	1.41E-08	3.40E-09
5:Del:R:5	2.03E-06	1.01E-05	2.41E-06	1.21E-05	1.04E-07	1.59E-05	7.30E-07	4.98E-05	9.76E-06	0.00E+00	8.31E-09	2.64E-09	4.22E-09	4.97E-06	2.40E-09	7.83E-08	6.04E-06	2.34E-05	2.41E-10	2.26E-09
2:Ins:R:0	2.81E-05	4.39E-04	1.16E-04	1.42E-03	3.82E-04	3.10E-04	3.29E-04	1.50E-03	1.58E-04	1.02E-03	1.56E-03	2.18E-04	1.09E-03	9.42E-04	1.83E-03	1.33E-03	1.08E-03	3.94E-03	8.69E-04	2.48E-03
2:Ins:R:1	3.46E-05	2.61E-04	2.90E-05	7.30E-04	7.32E-04	1.28E-04	2.35E-04	5.13E-04	3.24E-05	3.91E-04	7.20E-04	3.88E-04	1.28E-03	7.30E-04	8.54E-04	1.20E-03	6.17E-04	1.77E-03	6.39E-04	7.52E-04
2:Ins:R:2	2.65E-05	5.00E-04	6.75E-05	3.65E-04	3.44E-04	9.38E-05	1.92E-04	3.22E-04	7.02E-05	7.31E-05	1.06E-03	2.44E-04	7.89E-04	8.29E-04	2.66E-04	1.26E-03	5.14E-04	1.32E-03	3.60E-04	4.81E-04
2:Ins:R:3	6.76E-05	1.97E-04	1.21E-04	3.90E-04	3.53E-04	3.55E-04	4.76E-04	3.87E-04	0.00E+00	9.88E-05	6.31E-04	1.73E-05	3.17E-04	3.84E-04	3.47E-04	2.42E-04	2.76E-04	4.25E-04	1.33E-04	2.28E-04
2:Ins:R:4	6.19E-04	8.07E-04	4.26E-04	1.82E-03	7.07E-04	9.35E-04	1.48E-03	9.99E-04	3.01E-05	4.75E-09	2.24E-03	2.28E-05	1.25E-04	7.77E-04	2.66E-05	1.02E-04	1.05E-03	5.71E-04	4.35E-05	3.17E-05
2:Ins:R:5	1.58E-03	2.80E-03	7.28E-04	7.86E-03	1.55E-03	2.41E-03	5.34E-03	4.95E-03	2.00E-05	8.93E-04	7.62E-03	2.75E-04	8.01E-03	2.53E-03	5.72E-04	2.08E-03	6.01E-03	2.60E-03	8.75E-04	3.27E-04
3:Ins:R:0	2.93E-06	5.15E-05	0.00E+00	2.02E-04	1.45E-04	2.22E-05	3.02E-05	3.88E-04	1.93E-04	5.94E-04	6.44E-04	1.16E-04	4.16E-04	4.48E-04	6.23E-04	4.36E-04	4.33E-04	1.87E-03	3.78E-04	1.17E-03
3:Ins:R:1	9.11E-07	1.49E-04	4.02E-06	5.03E-04	6.23E-04	9.38E-06	1.24E-04	6.07E-04	3.40E-05	3.58E-04	1.54E-03	2.87E-04	1.23E-03	7.87E-04	7.95E-04	1.23E-03	3.01E-04	1.15E-03	6.00E-04	2.99E-04
3:Ins:R:2	1.89E-06	8.65E-05	1.88E-05	5.23E-05	2.13E-04	4.41E-05	5.18E-05	3.50E-05	5.35E-05	3.04E-05	4.87E-04	0.00E+00	3.66E-04	2.89E-04	2.06E-04	4.07E-04	1.81E-04	3.20E-04	2.27E-04	1.64E-05
3:Ins:R:3	4.77E-06	4.10E-05	1.33E-05	2.50E-05	4.86E-05	5.32E-05	6.71E-05	5.18E-05	2.15E-10	3.19E-05	1.34E-04	1.38E-06	4.83E-05	1.25E-04	8.30E-05	7.74E-05	4.90E-05	1.06E-04	2.49E-05	8.27E-06
3:Ins:R:4	3.20E-05	9.42E-05	6.95E-06	1.12E-04	2.26E-07	3.90E-05	8.48E-05	5.13E-05	0.00E+00	3.38E-10	2.20E-04	4.10E-06	2.52E-05	4.13E-05	7.69E-06	3.59E-05	1.09E-04	4.27E-05	1.35E-05	2.87E-09
3:Ins:R:5	1.98E-04	7.20E-04	5.59E-05	6.91E-04	3.39E-04	6.39E-04	7.33E-04	4.59E-04	1.36E-05	1.13E-04	1.06E-03	1.00E-09	2.22E-04	3.04E-04	1.71E-04	3.72E-04	6.86E-04	3.44E-04	1.26E-04	6.48E-05
4:Ins:R:0	1.92E-06	3.91E-04	5.83E-05	9.84E-04	2.74E-04	1.04E-04	4.44E-04	1.12E-03	1.43E-04	9.58E-04	6.77E-04	6.12E-05	7.11E-04	1.20E-03	1.58E-03	1.46E-03	9.32E-04	3.57E-03	6.06E-04	1.40E-03
4:Ins:R:1	7.86E-06	2.66E-04	5.81E-05	3.89E-04	7.69E-04	3.45E-04	4.04E-04	3.25E-04	6.00E-05	2.64E-04	7.01E-04	1.66E-04	9.74E-04	8.25E-04	5.47E-04	1.11E-03	5.61E-04	1.20E-03	4.65E-04	4.56E-04
4:Ins:R:2	1.76E-05	5.61E-05	1.62E-05	8.26E-05	7.19E-05	7.64E-05	6.60E-05	6.41E-05	1.60E-05	1.18E-04	7.08E-05	6.63E-05	7.54E-05	1.47E-04	1.38E-04	1.65E-04	1.23E-04	2.23E-04	2.07E-04	3.03E-05
4:Ins:R:3	3.93E-05	7.61E-05	4.83E-06	1.47E-04	6.68E-05	1.12E-04	1.18E-04	1.05E-04	2.71E-05	3.06E-05	2.39E-04	0.00E+00	4.98E-05	7.99E-05	5.66E-05	7.14E-05	8.94E-05	9.03E-05	7.30E-05	3.43E-05
4:Ins:R:4	3.04E-05	1.23E-04	1.70E-05	2.61E-04	1.41E-04	1.17E-04	1.60E-04	1.69E-04	4.31E-05	8.82E-05	3.26E-04	1.17E-05	1.40E-04	2.78E-04	0.00E+00	2.49E-04	2.03E-04	2.60E-04	0.00E+00	1.47E-09
4:Ins:R:5	6.81E-05	2.37E-04	3.72E-05	2.25E-04	2.18E-04	1.43E-04	3.12E-04	1.33E-04	5.14E-05	1.43E-04	1.10E-03	4.15E-05	5.28E-04	2.91E-04	9.65E-05	3.72E-04	4.00E-04	4.70E-04	8.37E-05	2.46E-04
5:Ins:R:0	1.13E-05	7.10E-05	2.22E-06	1.17E-03	1.93E-03	7.87E-04	1.95E-04	2.69E-03	4.49E-05	4.37E-03	1.11E-03	4.49E-04	1.57E-03	4.60E-04	2.07E-03	3.07E-03	1.26E-03	3.62E-03	7.96E-04	1.96E-03
5:Ins:R:1	3.28E-06	6.90E-04	9.80E-05	1.52E-03	1.19E-03	2.22E-04	1.11E-04	2.06E-03	2.17E-04	1.03E-03	3.83E-03	4.69E-04	3.26E-03	3.40E-03	2.62E-03	4.39E-03	2.31E-03	4.11E-03	6.13E-04	9.96E-04
5:Ins:R:2	2.09E-06	1.59E-04	5.12E-06	1.59E-04	2.70E-04	1.84E-05	3.67E-05	1.16E-04	7.99E-05	1.89E-04	2.36E-04	6.93E-05	2.02E-04	2.62E-04	2.43E-04	2.86E-04	1.78E-04	5.76E-04	3.41E-04	1.10E-05
5:Ins:R:3	9.04E-06	7.18E-05	4.30E-05	2.56E-05	5.10E-05	7.19E-05	4.38E-05	4.29E-05	4.15E-10	5.57E-05	5.89E-05	3.00E-05	1.07E-04	7.46E-05	1.21E-04	1.06E-04	9.03E-05	1.78E-04	2.65E-05	1.27E-05
5:Ins:R:4	1.19E-05	4.08E-05	0.00E+00	5.52E-05	1.02E-04	5.15E-05	5.94E-05	5.99E-05	9.13E-06	5.95E-05	1.17E-04	0.00E+00	9.50E-05	7.91E-05	2.63E-05	1.59E-04	9.20E-05	1.51E-04	0.00E+00	8.15E-05
5:Ins:R:5	2.10E-06	5.95E-05	9.91E-06	8.50E-05	5.35E-05	1.61E-05	5.93E-05	1.08E-05	0.00E+00	5.67E-05	1.35E-04	3.19E-05	1.06E-04	9.29E-05	4.27E-05	1.25E-04	5.75E-05	1.11E-04	5.36E-10	0.00E+00
2:Del:M:1	1.88E-04	1.99E-03	3.24E-04	1.87E-03	1.99E-03	1.34E-03	3.57E-04	1.00E-03	2.41E-04	6.61E-04	1.55E-03	8.13E-04	2.73E-03	2.03E-03	1.52E-03	2.87E-03	3.44E-03	3.13E-03	1.35E-03	9.91E-04
3:Del:M:1	1.30E-06	5.08E-04	3.31E-05	2.46E-04	3.80E-04	2.01E-04	6.78E-05	2.31E-04	8.63E-05	7.94E-05	6.42E-04	5.62E-04	9.23E-04	6.67E-04	4.41E-04	6.79E-04	4.65E-04	9.31E-04	7.19E-04	2.90E-04
3:Del:M:2	7.65E-05	1.01E-03	2.14E-04	1.18E-03	8.40E-04	4.96E-04	3.31E-04	5.78E-04	1.96E-04	3.88E-04	1.36E-03	4.66E-04	1.63E-03	1.44E-03	8.43E-04	1.83E-03	1.76E-03	1.74E-03	5.03E-04	6.71E-04
4:Del:M:1	1.20E-05	4.15E-04	1.05E-04	4.14E-04	3.07E-04	2.54E-04	1.92E-04	6.79E-04	1.59E-04	4.72E-04	2.34E-04	5.29E-04	5.12E-04	4.34E-04	3.50E-04	6.92E-04	6.26E-04	9.02E-04	7.64E-04	6.97E-05
4:Del:M:2	3.50E-05	7.59E-04	9.87E-05	6.43E-04	7.82E-04	4.64E-04	1.39E-04	4.53E-04	1.57E-04	1.44E-04	5.39E-04	3.37E-04	1.11E-03	7.73E-04	7.02E-04	1.28E-03	1.33E-03	1.33E-03	5.32E-04	3.91E-04
4:Del:M:3	4.78E-05	1.19E-03	5.17E-05	1.26E-03	1.87E-03	9.62E-04	2.19E-04	2.81E-04	1.87E-04	2.62E-04	8.69E-04	1.92E-04	1.78E-03	1.48E-03	5.71E-04	2.46E-03	2.42E-03	2.99E-03	8.90E-05	8.79E-04
5:Del:M:1	2.61E-06	9.01E-04	1.46E-04	9.84E-04	7.49E-04	4.48E-04	3.46E-04	1.31E-03	6.88E-04	1.74E-03	2.05E-03	2.22E-03	1.24E-03	1.26E-03	7.32E-04	1.91E-03	9.43E-04	1.87E-03	1.51E-03	9.34E-04
5:Del:M:2	5.06E-06	3.95E-04	1.04E-04	4.55E-04	1.37E-03	6.45E-04	1.80E-04	1.63E-04	9.57E-04	7.41E-04	7.50E-04	1.48E-03	2.10E-03	8.90E-04	1.10E-03	1.24E-03	8.25E-04	1.21E-03	1.63E-03	4.63E-04
5:Del:M:3	2.17E-05	6.33E-04	4.42E-05	8.40E-04	6.26E-04	1.81E-04	7.12E-05	7.01E-04	8.32E-04	3.47E-04	1.07E-03	7.93E-04	1.43E-03	1.04E-03	1.26E-03	1.28E-03	1.01E-03	1.93E-03	9.55E-04	1.60E-05
5:Del:M:4	0.00E+00	1.87E-04	1.11E-05	5.12E-04	2.07E-04	6.03E-05	9.51E-05	1.03E-04	6.15E-04	1.71E-04	4.46E-04	4.35E-04	7.76E-04	5.69E-04	8.51E-04	6.42E-04	3.98E-04	6.86E-04	4.98E-04	3.52E-04
5:Del:M:5	9.39E-06	4.63E-04	1.98E-05	7.38E-04	5.29E-04	7.91E-05	3.92E-05	4.08E-04	4.57E-04	5.58E-04	6.92E-04	1.09E-04	1.12E-03	8.46E-04	7.89E-04	1.19E-03	5.82E-04	1.60E-03	1.27E-03	3.24E-04
