MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	0.0008094222254294436	0.026891882111667657	0.0034631648144568318	0.030079571615642633	0.055442271295469255	0.2746655628178269	0.023782970485050833	0.004787278948351741	0.13575149670243264	0.0013364696860662661	0.08305136386770755	0.07430732532928232	0.0030594693549210205	0.002687307791784407	0.02030083263060078	0.00505663707619533	0.03739288740791381	0.010083858442667406	0.010437790614087134	0.1075240626744926
1:Del:C:1	0.00010516794118302642	0.015580875917621598	0.0006696649512741715	0.0048190829133091025	0.02079892421308614	0.07305886805988848	0.04607478833757341	0.002786217372849933	0.20104077205061913	0.0018960585870445358	0.052791037342103664	0.06806813294067979	0.004702984953328268	0.011613844407547732	0.006492350416956469	0.01420291649921637	0.007537413276731968	0.004310243195432478	0.012703114667965565	0.0088148736875155
1:Del:C:2	0.0014814647652383428	0.0020286550030868965	0.00016886665078345687	0.006640768146608025	0.01045214847952593	0.0019091062940424309	0.002019197803456336	4.4075790792703626e-05	0.20260558664798736	0.0004931733358534984	0.009426272025750028	0.0013562604691833258	0.00038594277983065693	0.0036842316019465218	0.02071109557291493	0.011703076479025267	0.0011677917177439667	0.007933495598263108	0.0028818809043150394	0.0013423336256528273
1:Del:C:3	0.004488175797087024	0.0025952071310894097	0.0009725907553547586	0.007705099695594981	0.0071855281814350745	0.007860716025898001	0.00022484870918560774	0.0003254155183094554	0.06816748686134816	0.0008602857286859944	0.00625623934160111	0.011014367399038747	0.0038526801572879776	0.0070547564724893165	0.011925138965598308	0.0059554264799226075	0.0023436860612260067	0.0021590688342803333	0.011430993063841014	0.0016359163807646837
1:Del:C:4	0.008825975992949679	0.00405492541147396	4.1664215823402626e-05	0.0003745402226377337	0.011646286424074788	0.0014452874860216979	7.465696245219533e-05	8.86690366314724e-05	0.04693451426923275	0.0012360832326521632	0.004011533554003108	0.0006200250494293869	0.002982040151837282	0.00018324177450267597	0.0023312131373677404	0.008672055890783667	0.004644844254653435	0.0005320548778399825	0.005822656571108382	0.004210165952972602
1:Del:C:5	0.02974180530190182	1.3046364897491002e-05	4.291727925505029e-06	0.0005025785704866337	0.04231374408949803	0.0010674798293706545	0.0019704718755703256	0.00026185667021366043	0.015433321849437713	0.0014594239080356175	0.014919736330984961	0.0012248340052758522	0.00018732022086624057	8.66827331989839e-05	0.0006454154835483906	0.00032960474491119387	0.0021279353255226853	4.9528336443884767e-05	0.01148039463867093	0.041578091875339854
1:Del:T:0	0.00030536358724930323	0.021782608113717288	0.001405933061032556	0.05422819188097492	0.030870884127798492	0.0744317840365693	0.011864709053188562	0.0006648869655327871	0.0466797564458102	0.002233741798918345	0.013325356328859925	0.01696480857208371	0.016260171751491727	0.029474616936640816	0.29141629666090013	0.01592985852737911	0.023722714152536354	0.0008292360555060441	0.019197445986792447	0.0251445018989034
1:Del:T:1	0.0006483504125287709	0.6317256438732147	0.00021175262882071853	0.011129706544572855	0.08126870586536825	0.002764168005062402	0.05428199797294101	0.0005726185808499906	0.004489188642482986	0.003591103002464138	0.01822040888310539	0.007988283733570824	0.0003291352914493473	0.009418240448612778	0.019172608783728718	0.017023638922782313	0.0027194627117228375	0.0014611987885291455	0.00226348236144986	0.008127638015598676
1:Del:T:2	0.0018099533232452814	0.02265537320403382	0.00304495503733051	0.016057127469684927	0.03168623111167108	0.08370904087089003	0.009210189062869176	0.00168420353991678	0.02022555212082807	0.004554076592321508	0.033968284664442766	0.011341436699585756	0.007863327922662679	0.013335963636054658	0.045401852338545726	0.06268447808251949	0.009487144987506326	0.0023151354512083344	0.01614610762480879	0.002107472191855777
1:Del:T:3	0.012215410135686397	0.0752602418884635	0.0007197488026577048	0.0018160503124818206	0.02419871459132992	0.10317205206491054	0.0016245305258780719	0.0010496773804698023	0.021701299350679618	0.0045444850079366	0.016792682260274888	0.00981755388347665	0.00035210269503295423	0.040726751065813006	0.0508106980798766	0.03117390236351639	0.00450220855185762	0.0030262506213512095	0.022467563913669438	0.0019040686689550056
