MutationType	ID83A	ID83B
1:Del:C:0	0.053470980860292915	0.008766258461400866
1:Del:C:1	0.03243599187582731	0.002753994392696768
1:Del:C:2	0.014655561931431294	0.002029287548502907
1:Del:C:3	0.007973497118800878	0.004170936229638755
1:Del:C:4	0.004113977982196957	0.007628126950003207
1:Del:C:5	0.0009625759074697271	0.024055250138044357
1:Del:T:0	0.03888925936073065	0.00300759305479005
1:Del:T:1	0.16543703079223632	0.0011996232054661958
1:Del:T:2	0.025315227154642343	0.0033207487524487076
1:Del:T:3	0.03528295449912548	0.008099734634160995
1:Del:T:4	0.017863822150975466	0.02481354296207428
1:Del:T:5	0.0007391750808508846	0.3977864009141922
1:Ins:C:0	0.017138400729745627	0.0021626427036244423
1:Ins:C:1	0.0058554264344274996	0.0011665905214613304
1:Ins:C:2	0.003398017657455057	0.00038767196878325194
1:Ins:C:3	0.0025762764690443873	0.0010299367824336515
1:Ins:C:4	0.001560981833608821	0.0030239262874238193
1:Ins:C:5	0.006773691149428487	0.01926952900364995
1:Ins:T:0	0.0259700395911932	0.0020598614879418164
1:Ins:T:1	0.018450219724327324	0.0027806692640297117
1:Ins:T:2	0.011770493723452092	0.00462981905322522
1:Ins:T:3	0.010787723092362285	0.003116975279990584
1:Ins:T:4	0.008822287619113921	0.004490125491283834
1:Ins:T:5	0.0697411721944809	0.24035559311509133
2:Del:R:0	0.01455585022456944	0.007691641731653363
2:Del:R:1	0.01285801449790597	0.03258706438355148
2:Del:R:2	0.004213769356720149	0.008405127881560474
2:Del:R:3	0.0015264325676253064	0.00538183729397133
2:Del:R:4	0.0004359729903808329	0.0036167562985792755
2:Del:R:5	0.0009110133402282372	0.011600104887038469
3:Del:R:0	0.005446265004575252	0.0008307502447860315
3:Del:R:1	0.004997459852602333	0.01983957736752927
3:Del:R:2	0.0007239920375286601	0.006423672698438168
3:Del:R:3	0.0001730064055642444	0.0019689178257249296
3:Del:R:4	0.00024013245631067547	0.0006959245461621321
3:Del:R:5	0.0002737310104566859	0.0007616394927026704
4:Del:R:0	0.004709210623987019	0.0003785193724228453
4:Del:R:1	0.0023676984058693053	0.010907126758247614
4:Del:R:2	0.0008150273712817579	0.0032040054257959126
4:Del:R:3	0.000543738798587583	0.0012729795189807191
4:Del:R:4	0.00016404246220190542	0.0007035483935032971
4:Del:R:5	5.755002868965242e-05	0.0005768642405746504
5:Del:R:0	0.060346080660820006	0.0010911374929128215
5:Del:R:1	0.005519259222783148	0.002035739263519645
5:Del:R:2	0.000742350799846463	0.0008552126499125734
5:Del:R:3	9.627460856827419e-05	0.0004394666614825837
5:Del:R:4	3.3996311637132235e-05	0.00022558117168955505
5:Del:R:5	2.1835296239549608e-05	9.341983924514352e-05
2:Ins:R:0	0.01570981605909765	0.0031250409712083637
2:Ins:R:1	0.006190761206671596	0.0011298559134593233
2:Ins:R:2	0.002718065083026886	0.0011200175061821937
2:Ins:R:3	0.0014692670409567653	0.001184088967856951
2:Ins:R:4	0.001083808954572305	0.003916451304685324
2:Ins:R:5	0.008759080423042178	0.027104951292276382
3:Ins:R:0	0.005375911192968488	0.0008435705886222422
3:Ins:R:1	0.004558667284436524	0.00048681446569389666
3:Ins:R:2	0.0006796448049135506	0.00036313197953859346
3:Ins:R:3	0.0001126857444523921	0.000314283025363693
3:Ins:R:4	4.317401903116469e-05	0.00031792062480235473
3:Ins:R:5	0.00047908356005791573	0.002257728510303423
4:Ins:R:0	0.017268623057752848	0.0019933062919881197
4:Ins:R:1	0.005468051475472749	0.0006144846498500556
4:Ins:R:2	0.0005541334391455166	0.0003036324965796666
4:Ins:R:3	0.00024170549062546342	0.0004574337651138194
4:Ins:R:4	0.0003964654880110174	0.000665639279759489
4:Ins:R:5	0.0003694580006413162	0.0012608542438829317
5:Ins:R:0	0.05892676807940006	0.006705898363143206
5:Ins:R:1	0.018969300389289855	0.001584676509955898
5:Ins:R:2	0.000698549979715608	0.00013997825915367022
5:Ins:R:3	0.000311196756811114	7.039060774892247e-05
5:Ins:R:4	0.00010184656366618583	0.00016312838406079777
5:Ins:R:5	0.00010367919709096896	0.00012133921630929744
2:Del:M:1	0.013007122562266887	0.022945468397811055
3:Del:M:1	0.004041662609670311	0.0009120687592076138
3:Del:M:2	0.004055723776109517	0.009568332638591527
4:Del:M:1	0.003946172494906932	0.0016040690103545786
4:Del:M:2	0.0027284903498366476	0.0033461975725367667
4:Del:M:3	0.0024462912569288165	0.006758686634711921
5:Del:M:1	0.04628460556268692	0.0018753223703242838
5:Del:M:2	0.028713919688016176	0.0006985797642846592
5:Del:M:3	0.015447754850611091	0.0009034698444884271
5:Del:M:4	0.007873915061354637	0.0004849778587959008
5:Del:M:5	0.01910710632801056	0.0009668074251385406
