Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP55509	1.20E+01	8.83E-01	1.37E+00	1.18E+01	2.11E+00	0.00E+00	1.38E+00
SP55309	4.98E-01	2.65E-01	4.04E-01	6.17E-01	5.91E-01	3.42E-01	5.58E-01
SP52607	8.87E-01	7.63E-02	5.57E-01	9.84E-01	9.08E-01	2.30E-01	7.05E-01
SP52667	5.15E+00	8.26E-01	1.01E+00	4.91E+00	2.60E+00	0.00E+00	1.35E+00
SP51446	1.46E+00	4.02E-01	1.29E+00	2.51E+00	1.86E+00	9.97E-01	1.26E+00
SP50592	1.15E+00	4.98E-01	1.30E+00	1.86E+00	1.47E+00	8.73E-01	1.18E+00
SP53073	3.09E+00	8.70E-01	1.06E+00	3.32E+00	2.33E+00	5.36E-01	1.03E+00
SP56638	5.65E+00	9.92E-01	1.82E+00	5.07E+00	2.25E+00	7.67E-01	1.27E+00
SP56537	4.45E+00	1.60E+00	1.99E+00	4.68E+00	2.74E+00	0.00E+00	1.27E+00
SP57586	4.04E+00	1.35E+00	1.76E+00	3.98E+00	2.93E+00	7.37E-01	1.48E+00
SP56541	5.11E+00	1.12E+00	9.09E-01	4.65E+00	2.92E+00	6.89E-01	1.47E+00
SP56553	7.27E+00	1.91E+00	2.82E+00	6.92E+00	2.96E+00	1.05E+00	2.10E+00
SP56771	2.19E+00	1.30E+00	1.81E+00	3.33E+00	2.74E+00	6.67E-01	1.16E+00
SP57941	1.08E+01	1.53E+00	1.66E+00	9.66E+00	3.65E+00	5.52E-01	2.40E+00
SP57818	8.26E+00	1.38E+00	1.54E+00	7.56E+00	3.86E+00	5.98E-01	1.45E+00
SP56460	2.70E+00	1.56E+00	2.41E+00	4.55E+00	3.87E+00	7.47E-01	1.29E+00
SP56474	1.75E+00	1.46E+00	1.74E+00	2.87E+00	2.00E+00	2.34E-01	1.25E+00
SP56704	7.14E+00	1.54E+00	1.75E+00	6.38E+00	2.29E+00	6.39E-01	1.04E+00
SP56533	3.39E+00	1.37E+00	1.63E+00	4.57E+00	2.89E+00	4.32E-02	1.37E+00
SP56730	5.03E+00	1.48E+00	1.99E+00	5.07E+00	3.22E+00	8.82E-01	1.18E+00
SP59245	5.86E+00	1.85E+00	1.95E+00	5.19E+00	4.89E+00	1.49E+00	1.90E+00
SP57024	2.67E+00	8.52E-01	1.63E+00	2.77E+00	1.80E+00	6.20E-01	1.26E+00
SP57933	6.24E+00	4.32E+00	3.49E+00	5.76E+00	6.78E+00	9.85E-01	3.38E+00
SP56754	3.73E+00	1.12E+00	1.46E+00	3.98E+00	2.40E+00	4.41E-01	1.40E+00
SP56827	5.34E+00	8.39E-01	1.05E+00	5.10E+00	1.73E+00	0.00E+00	9.77E-01
SP57084	4.86E+00	1.72E+00	2.57E+00	5.82E+00	3.73E+00	7.71E-01	1.01E+00
SP57538	4.21E+00	1.52E+00	1.72E+00	5.53E+00	3.56E+00	7.93E-01	1.45E+00
SP57735	3.67E+00	1.30E+00	1.26E+00	4.74E+00	2.71E+00	5.98E-01	1.30E+00
SP57669	5.65E+00	1.46E+00	1.56E+00	5.99E+00	3.30E+00	8.16E-01	1.53E+00
SP56566	2.72E+00	1.12E+00	1.70E+00	2.73E+00	2.15E+00	3.59E-01	1.14E+00
SP56569	4.02E+00	1.20E+00	1.54E+00	3.52E+00	2.33E+00	3.11E-01	1.01E+00
SP58342	8.47E+00	1.77E+00	2.70E+00	7.82E+00	3.06E+00	9.11E-01	1.42E+00
SP58349	5.76E+00	1.55E+00	1.59E+00	4.98E+00	5.33E+00	1.16E+00	1.81E+00
SP56644	4.70E+00	1.98E+00	2.48E+00	5.38E+00	3.67E+00	7.85E-01	1.55E+00
SP57629	3.27E+00	2.60E+00	3.46E+00	5.75E+00	3.33E+00	4.35E-01	1.71E+00
SP56941	1.02E+00	3.77E-01	9.10E-01	9.66E-01	8.17E-01	0.00E+00	5.45E-01
SP57619	5.29E+00	1.21E+00	1.09E+00	5.02E+00	3.20E+00	2.76E-01	1.04E+00
SP58245	5.49E+00	1.96E+00	1.54E+00	4.72E+00	2.91E+00	7.41E-01	1.18E+00
SP57251	5.55E+00	1.60E+00	2.15E+00	8.34E+00	5.03E+00	1.00E+00	1.60E+00
SP56502	4.91E+00	1.66E+00	1.99E+00	5.14E+00	3.06E+00	8.81E-01	1.74E+00
SP58668	8.50E+00	1.70E+00	2.33E+00	7.78E+00	2.20E+00	8.54E-01	1.50E+00
SP58101	4.67E+00	1.53E+00	1.62E+00	4.53E+00	2.96E+00	5.35E-01	1.39E+00
SP58991	4.25E+00	1.56E+00	1.87E+00	3.87E+00	2.37E+00	8.54E-01	1.43E+00
SP56607	2.98E+00	8.96E-01	1.76E+00	3.09E+00	1.55E+00	4.09E-01	1.09E+00
SP58326	1.00E+01	2.26E+00	2.63E+00	8.85E+00	2.88E+00	8.23E-01	1.48E+00
SP57267	6.79E+00	1.64E+00	2.27E+00	6.09E+00	3.12E+00	1.22E+00	1.28E+00
SP57066	6.09E+00	1.52E+00	2.81E+00	5.58E+00	3.12E+00	7.86E-01	1.56E+00
SP57901	3.48E+00	1.41E+00	2.25E+00	4.57E+00	3.05E+00	7.97E-01	1.34E+00
SP57651	2.72E+00	8.27E-01	1.11E+00	3.02E+00	2.32E+00	6.89E-01	1.22E+00
SP57450	1.98E+00	1.24E+00	1.79E+00	2.55E+00	2.32E+00	7.03E-01	1.19E+00
SP57846	6.09E+00	1.16E+00	1.97E+00	5.26E+00	2.25E+00	4.88E-01	9.32E-01
SP58612	3.86E+00	1.39E+00	2.00E+00	3.26E+00	2.42E+00	7.28E-01	1.58E+00
SP56821	4.76E+00	1.29E+00	2.03E+00	4.08E+00	2.09E+00	6.88E-01	1.25E+00
SP58882	2.71E+00	1.41E+00	1.81E+00	4.65E+00	3.73E+00	9.87E-01	1.19E+00
SP57189	1.38E+01	2.17E+00	2.69E+00	1.19E+01	3.30E+00	1.43E+00	1.67E+00
CPCT02020306T	6.61E+00	5.46E-01	1.11E+00	6.08E+00	1.32E+00	1.60E+00	8.16E-01
CPCT02110002T	1.21E+01	1.23E+00	1.79E+00	1.16E+01	2.07E+00	1.91E+00	1.27E+00
CPCT02020308T	4.89E+00	3.01E+01	2.95E+01	5.88E+00	1.07E+00	7.02E+00	1.42E+01
CPCT02020305T	2.63E+00	1.21E+00	1.48E+00	2.84E+00	1.71E+00	1.92E+00	1.14E+00
CPCT02010356T	3.01E+00	1.22E+00	1.60E+00	2.69E+00	2.41E+00	1.67E+00	9.46E-01
CPCT02020337T	6.91E+00	1.43E+00	2.11E+00	6.30E+00	2.02E+00	1.68E+00	1.23E+00
CPCT02010373T	2.13E+01	2.31E+00	2.61E+00	1.91E+01	3.49E+00	3.47E+00	2.03E+00
CPCT02020343T	1.23E+00	5.36E-01	1.15E+00	2.20E+00	1.88E+00	1.80E+00	1.12E+00
CPCT02020353T	4.92E+00	1.88E+00	1.93E+00	4.49E+00	2.40E+00	2.56E+00	1.45E+00
CPCT02020334T	9.13E+00	1.40E+00	1.72E+00	9.00E+00	2.07E+00	2.28E+00	1.26E+00
CPCT02140018T	1.13E+00	1.18E+00	1.57E+00	2.84E+00	2.13E+00	2.25E+00	1.42E+00
CPCT02140021T	1.23E+00	9.80E-01	9.76E-01	1.98E+00	1.59E+00	1.38E+00	1.44E+00
CPCT02040039T	3.46E+00	1.04E+00	1.81E+00	3.57E+00	1.42E+00	1.32E+00	1.21E+00
CPCT02010409T	5.16E+00	1.57E+00	1.84E+00	4.15E+00	2.33E+00	2.34E+00	1.40E+00
CPCT02110010T	1.95E+00	1.22E+00	1.35E+00	1.98E+00	1.56E+00	1.42E+00	9.37E-01
CPCT02070025T	6.03E-01	2.65E-01	6.90E-01	1.03E+00	1.10E+00	1.24E+00	6.89E-01
CPCT02040045T	1.94E+01	1.75E+00	1.99E+00	1.82E+01	3.64E+00	2.51E+00	1.64E+00
CPCT02040051T	9.06E+00	1.67E+00	1.85E+00	8.16E+00	2.19E+00	2.23E+00	1.68E+00
CPCT02040054T	3.25E+00	8.91E-01	1.73E+00	2.69E+00	1.86E+00	1.90E+00	1.13E+00
CPCT02140028T	5.86E+00	1.41E+00	1.77E+00	4.96E+00	2.56E+00	2.76E+00	1.73E+00
CPCT02011006T	2.68E+01	2.25E+00	2.95E+00	2.85E+01	2.71E+00	4.55E+00	1.93E+00
CPCT02040302T	9.87E-01	1.72E+00	1.91E+00	1.61E+00	1.07E+00	1.53E+00	9.96E-01
CPCT02011015T	3.77E+01	3.77E+00	4.00E+00	3.61E+01	3.89E+00	4.01E+00	3.29E+00
DRUP01040009T	6.25E+00	1.65E+00	3.20E+00	7.39E+00	2.09E+00	4.70E+00	1.47E+00
CPCT02011018T	9.58E+00	1.63E+00	1.45E+00	8.56E+00	2.39E+00	1.90E+00	1.71E+00
CPCT02270045T	2.92E+00	9.81E-01	1.49E+00	2.32E+00	2.36E+00	1.71E+00	1.24E+00
CPCT02120088T	7.90E-01	6.49E-01	7.59E-01	1.10E+00	1.68E+00	2.00E+00	9.22E-01
CPCT02011022T	9.56E-01	9.28E-01	9.82E-01	1.51E+00	1.79E+00	1.31E+00	1.28E+00
CPCT02010722T	4.52E+00	1.77E+00	1.59E+00	3.95E+00	3.72E+00	2.30E+00	1.81E+00
CPCT02011021T	1.44E+00	1.64E+00	2.25E+00	1.96E+00	2.29E+00	1.88E+00	1.49E+00
CPCT02011019T	3.30E+00	1.38E+00	1.51E+00	3.67E+00	2.93E+00	2.32E+00	1.24E+00
CPCT02011008T	2.34E+00	1.16E+00	1.03E+00	2.36E+00	1.41E+00	9.75E-01	1.31E+00
CPCT02011017T	7.08E+00	1.84E+00	2.09E+00	5.86E+00	2.20E+00	2.06E+00	1.36E+00
DRUP01010116T	1.24E+01	2.73E+00	2.23E+00	1.02E+01	7.47E+00	5.13E+00	2.26E+00
CPCT02011029T	1.55E+00	1.73E+00	1.93E+00	2.85E+00	2.11E+00	1.95E+00	1.12E+00
CPCT02020887T	1.09E+00	4.17E-01	7.02E-01	1.58E+00	1.70E+00	1.27E+00	8.80E-01
CPCT02040214T	6.97E+00	1.48E+00	1.64E+00	6.81E+00	1.75E+00	1.97E+00	1.26E+00
CPCT02190052T	1.12E+01	1.63E+00	2.01E+00	1.01E+01	2.97E+00	3.31E+00	1.58E+00
CPCT02010699T	6.41E+00	1.54E+00	1.37E+00	5.41E+00	3.03E+00	2.82E+00	7.26E-01
CPCT02040213T	4.16E+00	1.54E+00	1.58E+00	3.52E+00	2.48E+00	2.30E+00	1.17E+00
CPCT02070276T	6.15E+00	1.21E+00	1.29E-01	5.17E+00	3.45E+00	2.73E+00	6.05E-01
CPCT02040208T	7.31E-01	8.36E-01	1.11E+00	9.94E-01	1.15E+00	1.90E+00	6.46E-01
DRUP01040010T	1.83E+01	1.79E+00	2.18E+00	1.85E+01	2.02E+00	2.08E+00	1.58E+00
CPCT02040315T	8.36E+00	8.27E-01	1.32E+00	7.72E+00	1.90E+00	2.02E+00	1.55E+00
CPCT02040313T	3.12E+00	1.44E+00	1.07E+00	3.97E+00	2.20E+00	2.16E+00	1.31E+00
CPCT02040312T	1.86E+00	7.06E-01	1.57E+00	1.79E+00	1.71E+00	1.24E+00	1.08E+00
CPCT02010727T	7.56E+00	3.48E+00	4.68E+00	6.49E+00	2.46E+00	2.57E+00	1.98E+00
CPCT02010728T	2.63E+00	1.30E+00	1.17E+00	7.73E+00	5.90E+00	3.34E+00	1.80E+00
CPCT02011031T	2.52E+00	1.85E+00	1.62E+00	2.38E+00	3.48E+00	1.83E+00	1.46E+00
CPCT02011035T	4.40E+00	8.44E-01	1.65E+00	3.24E+00	2.63E+00	2.01E+00	1.30E+00
CPCT02011038T	5.95E-01	7.46E-02	2.85E-01	7.33E-01	5.47E-01	7.46E-01	5.03E-01
CPCT02010927T	2.98E+00	1.50E+00	2.30E+00	3.65E+00	3.28E+00	1.76E+00	1.60E+00
CPCT02070447T	1.15E+00	1.56E+00	2.52E+00	2.23E+00	1.88E+00	1.58E+00	1.16E+00
DRUP01020043T	1.13E+00	4.41E-01	7.92E-01	1.67E+00	1.42E+00	1.24E+00	1.08E+00
DRUP01270007T	1.19E+00	1.19E+00	1.82E+00	1.91E+00	2.01E+00	1.80E+00	1.31E+00
CPCT02011040T	1.17E+00	2.29E-01	9.10E-01	2.02E+00	1.41E+00	1.52E+00	8.26E-01
CPCT02011032T	1.59E+00	1.22E+00	9.24E-01	2.14E+00	1.71E+00	1.74E+00	1.21E+00
CPCT02010738T	8.29E+00	2.49E+00	2.64E+00	7.13E+00	2.41E+00	2.73E+00	1.81E+00
CPCT02011044T	2.80E+00	1.15E+00	1.43E+00	2.44E+00	1.57E+00	1.26E+00	1.31E+00
CPCT02011036T	3.21E+00	1.86E+00	2.85E+00	6.06E+00	4.69E+00	2.32E+00	2.39E+00
CPCT02020906T	2.62E+00	6.00E+00	4.35E+00	2.27E+00	7.77E+00	2.34E+00	4.50E+00
CPCT02011046T	2.67E+00	8.25E-01	1.52E+00	3.41E+00	2.33E+00	1.59E+00	1.41E+00
CPCT02011047T	1.56E+00	1.43E+00	1.34E+00	1.90E+00	2.13E+00	1.70E+00	1.15E+00
CPCT02011050T	4.77E+00	2.18E+01	1.99E+01	1.60E+00	1.32E+00	1.70E+00	1.05E+01
CPCT02390011T	2.39E+00	1.21E+00	1.18E+00	5.74E+00	5.10E+00	2.38E+00	1.32E+00
CPCT02080188T	2.35E+01	2.66E+00	3.15E+00	2.21E+01	3.73E+00	2.98E+00	2.01E+00
CPCT02020912T	2.74E+00	1.23E+00	1.47E+00	2.59E+00	2.02E+00	1.61E+00	1.34E+00
CPCT02120100T	1.07E+00	6.96E-01	7.85E-01	2.50E+00	1.83E+00	2.05E+00	1.32E+00
CPCT02011053T	4.10E+00	1.44E+00	2.29E+00	3.70E+00	2.79E+00	1.74E+00	1.60E+00
CPCT02011055T	1.13E+01	1.79E+00	1.98E+00	1.02E+01	2.94E+00	3.15E+00	1.77E+00
DRUP01010119T	1.46E+00	8.07E-01	1.29E+00	2.60E+00	2.78E+00	2.03E+00	1.62E+00
DRUP01010116TII	1.25E+01	2.90E+00	3.20E+00	1.03E+01	8.33E+00	6.32E+00	2.71E+00
CPCT02040317T	6.18E+00	1.49E+00	2.02E+00	5.48E+00	2.39E+00	2.08E+00	1.16E+00
CPCT02040320T	6.48E+00	1.77E+00	2.60E+00	5.40E+00	2.58E+00	2.31E+00	1.62E+00
CPCT02010955T	2.26E+00	3.14E+00	3.09E+00	5.46E+00	3.96E+00	2.60E+00	1.76E+00
CPCT02011057T	2.32E+00	1.96E+00	2.81E+00	2.19E+00	1.72E+00	1.97E+00	1.66E+00
CPCT02011059T	1.29E+00	4.91E-01	1.08E+00	1.73E+00	1.76E+00	1.71E+00	1.04E+00
CPCT02011052T	1.15E+01	1.89E+00	2.41E+00	9.38E+00	4.20E+00	3.24E+00	2.41E+00
CPCT02011056T	1.92E+00	1.67E+00	2.20E+00	3.51E+00	2.97E+00	1.98E+00	1.91E+00
CPCT02270046T	4.20E+00	1.46E+00	2.08E+00	3.86E+00	1.85E+00	2.35E+00	1.05E+00
CPCT02011042T	1.14E+00	7.00E-01	1.01E+00	1.52E+00	1.68E+00	1.39E+00	9.47E-01
CPCT02100145T	4.73E+00	1.12E+00	1.71E+00	4.97E+00	3.59E+00	1.95E+00	1.96E+00
CPCT02130173T	1.37E+00	2.56E+00	1.87E+00	2.58E+00	2.51E+00	2.16E+00	2.23E+00
CPCT02011067T	1.63E+00	1.43E+00	1.92E+00	2.20E+00	2.20E+00	2.39E+00	1.27E+00
CPCT02190029T	1.78E+00	2.13E+00	2.20E+00	3.35E+00	2.62E+00	2.35E+00	1.42E+00
CPCT02020925T	1.42E+01	1.96E+00	2.09E+00	1.42E+01	2.05E+00	1.48E+00	1.84E+00
CPCT02011051T	9.72E-01	1.10E+00	1.65E+00	2.72E+00	1.96E+00	1.98E+00	1.02E+00
DRUP01010066T	3.21E+00	1.60E+00	1.40E+00	3.57E+00	2.26E+00	3.51E+00	1.23E+00
CPCT02011065T	1.77E+00	1.20E+00	2.05E+00	2.62E+00	2.56E+00	2.15E+00	1.54E+00
CPCT02011080T	9.56E-01	7.67E-01	1.02E+00	1.46E+00	1.15E+00	1.44E+00	7.14E-01
CPCT02010741T	1.59E+00	1.23E+00	1.77E+00	2.46E+00	2.25E+00	2.12E+00	1.37E+00
CPCT02011082T	4.14E+00	2.40E+00	1.98E+00	3.64E+00	1.74E+00	1.93E+00	1.87E+00
CPCT02011079T	1.78E+01	3.34E+00	2.57E+00	1.83E+01	2.07E+00	2.46E+00	2.91E+00
CPCT02011077T	6.74E-01	6.54E-01	1.41E+00	8.82E-01	8.63E-01	1.24E+00	7.12E-01
CPCT02270047T	5.06E+00	1.46E+00	1.81E+00	4.91E+00	2.66E+00	2.37E+00	5.72E-01
CPCT02410018T	8.79E+00	1.42E+00	1.78E+00	7.97E+00	2.36E+00	2.25E+00	6.39E-01
CPCT02011074T	3.40E+00	1.29E+00	2.08E+00	2.84E+00	1.42E+00	1.38E+00	1.48E+00
CPCT02011089T	1.61E+00	1.28E+00	2.24E+00	3.61E+00	2.93E+00	2.14E+00	1.44E+00
CPCT02011086T	3.66E+00	2.03E+00	1.85E+00	2.99E+00	4.52E+00	2.52E+00	1.72E+00
CPCT02011088T	1.24E+01	2.24E+00	2.42E+00	9.56E+00	4.61E+00	2.84E+00	1.83E+00
CPCT02011087T	7.27E+00	1.86E+00	2.30E+00	6.40E+00	1.79E+00	1.87E+00	1.31E+00
CPCT02020671T	4.32E+01	4.09E+00	3.07E+00	4.35E+01	3.70E+00	3.00E+00	2.95E+00
CPCT02011071T	1.21E+00	1.01E+00	1.88E+00	1.89E+00	1.43E+00	1.53E+00	1.15E+00
CPCT02040216T	5.57E-01	1.13E+00	1.53E+00	1.46E+00	1.75E+00	1.78E+00	1.09E+00
CPCT02140057T	6.65E+00	2.18E+00	1.84E+00	6.01E+00	4.60E+00	3.02E+00	1.51E+00
CPCT02040221T	3.85E+00	2.22E+00	1.83E+00	4.49E+00	2.86E+00	2.18E+00	1.65E+00
WIDE01010002T	5.90E+00	1.32E+00	2.70E+00	5.29E+00	3.37E+00	3.21E+00	1.92E+00
CPCT02010500T	1.52E+00	2.21E+00	2.17E+00	2.84E+00	1.91E+00	1.93E+00	1.39E+00
CPCT02010966TII	1.01E+00	7.90E-01	1.71E+00	4.45E+00	1.75E+00	3.96E+00	1.61E+00
CPCT02010942TII	1.90E+00	1.43E+00	1.83E+00	2.71E+00	2.18E+00	2.42E+00	1.51E+00
WIDE01010003T	6.00E-01	1.27E+00	1.09E+00	1.29E+00	1.48E+00	1.57E+00	1.20E+00
CPCT02190031T	1.86E+00	1.67E+00	1.58E+00	3.17E+00	2.40E+00	1.76E+00	1.44E+00
CPCT02011093T	8.71E-01	1.02E+00	1.21E+00	1.42E+00	1.57E+00	1.30E+00	9.58E-01
CPCT02011097T	4.50E+00	1.82E+00	2.46E+00	3.89E+00	3.61E+00	2.60E+00	1.86E+00
DRUP01060011T	1.37E+00	1.10E+00	1.24E+00	1.55E+00	1.69E+00	1.47E+00	1.04E+00
CPCT02011069T	6.40E+00	1.51E+00	1.45E+00	5.67E+00	2.69E+00	2.52E+00	1.76E+00
DRUP01060014T	8.70E-01	8.30E-01	1.36E+00	1.33E+00	1.69E+00	2.17E+00	1.10E+00
DRUP01010064T	1.79E+00	8.29E-01	1.43E+00	2.59E+00	1.81E+00	2.02E+00	1.00E+00
CPCT02120107T	3.45E+00	1.34E+00	1.39E+00	3.53E+00	2.06E+00	2.03E+00	1.69E+00
CPCT02011102T	1.27E+00	1.38E+00	1.85E+00	2.24E+00	1.79E+00	1.15E+00	1.17E+00
CPCT02040330T	5.77E+00	1.45E+00	1.70E+00	4.91E+00	2.31E+00	2.04E+00	1.33E+00
CPCT02040299TII	4.37E+00	2.62E+00	2.59E+00	5.60E+00	4.34E+00	4.31E+00	1.99E+00
WIDE01010034T	5.89E-01	5.29E-01	1.04E+00	1.23E+00	1.23E+00	1.19E+00	7.36E-01
CPCT02040332T	5.14E+00	1.26E+00	1.50E+00	4.38E+00	3.17E+00	2.45E+00	3.37E-01
CPCT02230086T	5.66E+00	1.81E+01	1.69E+01	7.17E+00	4.09E+00	2.93E+00	5.62E+00
CPCT02011070T	1.38E+00	1.39E+00	1.93E+00	2.44E+00	2.63E+00	1.84E+00	1.36E+00
WIDE01010026T	1.86E+00	1.86E+00	2.82E+00	3.07E+00	3.37E+00	1.88E+00	1.41E+00
CPCT02390020T	3.41E+00	1.58E+00	1.97E+00	3.33E+00	1.86E+00	2.51E+00	9.59E-01
CPCT02011106T	2.39E+00	1.26E+00	1.39E+00	2.27E+00	1.84E+00	1.78E+00	1.21E+00
CPCT02410019T	1.25E+01	2.27E+00	1.62E+00	1.13E+01	1.90E+00	1.59E+00	2.86E+00
CPCT02270022T	3.15E+00	1.61E+00	1.95E+00	2.79E+00	2.15E+00	2.05E+00	1.37E+00
CPCT02011040TII	9.69E-01	3.29E-01	1.02E+00	1.84E+00	1.44E+00	1.39E+00	1.02E+00
CPCT02010760T	1.14E+01	1.77E+00	2.74E+00	1.14E+01	2.36E+00	1.96E+00	1.28E+00
WIDE01010057T	8.86E-01	8.12E-01	1.38E+00	1.67E+00	1.76E+00	1.10E+00	1.30E+00
WIDE01010065T	1.06E+01	1.86E+00	2.81E+00	8.46E+00	4.37E+00	2.64E+00	2.17E+00
CPCT02020964T	5.23E+00	1.78E+00	1.82E+00	7.32E+00	6.83E+00	2.88E+00	1.90E+00
CPCT02050321T	2.52E+00	1.34E+00	1.81E+00	3.02E+00	2.31E+00	2.70E+00	1.45E+00
CPCT02010779T	2.49E+00	1.57E+00	1.69E+00	6.75E+00	4.71E+00	2.85E+00	1.59E+00
CPCT02011105T	4.15E+00	1.70E+00	1.86E+00	3.61E+00	2.13E+00	2.51E+00	1.60E+00
CPCT02011107T	1.19E+01	1.88E+00	2.18E+00	1.08E+01	1.92E+00	1.63E+00	1.57E+00
WIDE01010615T	1.06E+00	1.05E+00	1.63E+00	1.87E+00	1.94E+00	1.85E+00	1.01E+00
WIDE01010130TII	9.93E-01	5.23E-01	6.87E-01	1.19E+00	1.30E+00	1.21E+00	7.03E-01
WIDE01010041T	5.26E+00	1.54E+00	1.56E+00	5.02E+00	2.60E+00	2.46E+00	1.23E+00
CPCT02040225T	1.06E+01	1.70E+00	2.07E+00	9.21E+00	2.43E+00	3.02E+00	1.44E+00
WIDE01010058T	1.87E+00	1.48E+00	2.40E+00	2.79E+00	1.73E+00	1.69E+00	1.78E+00
WIDE01010083T	3.71E+00	1.37E+00	1.24E+00	3.27E+00	1.83E+00	1.21E+00	1.03E+00
CPCT02040234T	4.93E+00	1.61E+00	1.67E+00	4.48E+00	2.98E+00	2.40E+00	1.32E+00
CPCT02011089TII	1.69E+00	1.18E+00	1.53E+00	2.81E+00	2.52E+00	2.31E+00	1.29E+00
CPCT02010781T	5.27E+00	1.86E+00	1.46E+00	4.51E+00	2.75E+00	2.77E+00	1.59E+00
WIDE01010088T	5.49E+00	1.13E+00	1.26E+00	3.89E+00	3.73E+00	1.90E+00	1.31E+00
WIDE01010081T	1.40E+00	1.07E+00	1.82E+00	2.91E+00	2.10E+00	1.87E+00	1.23E+00
DRUP01010078T	3.93E+01	2.92E+00	3.20E+00	3.90E+01	2.82E+00	3.17E+00	1.87E+00
WIDE01010079T	1.19E+00	1.02E+00	1.09E+00	1.69E+00	1.32E+00	1.44E+00	8.62E-01
WIDE01010089T	1.24E+00	1.13E+00	1.59E+00	1.65E+00	1.72E+00	1.51E+00	1.45E+00
WIDE01010082T	2.94E+00	1.92E+00	1.78E+00	3.50E+00	2.61E+00	1.80E+00	1.85E+00
WIDE01010075T	3.19E+00	5.12E+00	3.39E+00	3.04E+00	3.17E+00	3.13E+00	1.70E-01
CPCT02270049T	2.67E+00	1.69E+00	2.30E+00	5.48E+00	5.02E+00	2.25E+00	1.46E+00
WIDE01010099T	6.94E-01	8.43E-01	1.24E+00	9.57E-01	1.34E+00	9.51E-01	9.35E-01
CPCT02040341T	1.38E+00	7.90E-01	1.20E+00	1.86E+00	1.68E+00	1.00E+00	9.40E-01
