Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
WIDE01010151T	26	28	144	52	116	101	69
CPCT02050346T	1313	53	89	70	110	306	14
CPCT02160045T	827	218	499	135	278	558	64
WIDE01010189T	752	137	391	242	243	164	42
CPCT02040215T	9	30	104	0	56	250	18
WIDE01010176T	64	41	177	83	131	106	63
WIDE01010175T	0	17	63	4	8	41	12
WIDE01010188T	441	303	496	242	78	70	49
CPCT02370019T	264	140	324	53	126	284	84
CPCT02010802T	98	46	217	30	151	237	64
CPCT02010807T	595	215	376	219	98	164	34
WIDE01010224T	1241	286	133	807	252	125	78
CPCT02070320T	1563	98	122	265	275	206	45
WIDE01010217T	2950	120	110	565	178	193	123
CPCT02070321T	31	6	12	13	55	92	26
WIDE01010191T	18	7	68	22	40	60	21
WIDE01010256T	396	12	13	168	83	56	9
WIDE01010241T	50	713	407	81	110	75	204
WIDE01010253T	46	305	482	85	49	77	66
WIDE01010260T	997	41	45	436	112	126	12
CPCT02010797T	1914	245	319	245	177	451	30
WIDE01010276T	1924	137	226	809	112	156	74
WIDE01010019T	1460	64	86	728	118	158	55
WIDE01010263T	1110	450	480	51	600	219	171
CPCT02270029T	4321	559	347	1081	8	517	201
WIDE01010287T	865	126	333	501	302	112	59
WIDE01010194T	0	73	266	107	109	78	64
WIDE01010193T	26	63	139	69	134	105	150
CPCT02010780T	3414	143	165	1136	0	253	49
WIDE01010307T	848	145	692	256	76	128	134
CPCT02270026T	2329	1077	1235	938	126	254	126
WIDE01010315T	166	69	140	91	366	155	127
WIDE01010316T	32	171	262	35	156	86	122
WIDE01010306T	532	11	60	244	49	67	65
CPCT02010722TII	742	89	180	7	354	299	81
WIDE01010313T	40	44	179	52	77	71	42
WIDE01010334T	493	12	104	141	63	55	9
WIDE01010333T	815	163	200	186	445	157	78
WIDE01010363T	945	275	132	479	400	148	137
WIDE01010343T	33	400	891	13	4	95	110
WIDE01010036T	653	43	146	101	115	109	44
CPCT02010782T	2328	77	122	351	81	142	0
DRUP01080030T	124	21	148	10	134	61	62
WIDE01010368T	42	303	681	29	81	104	38
WIDE01010242T	50	597	603	82	162	108	83
WIDE01010399T	19	55	234	18	69	59	101
WIDE01010395T	57	85	230	64	71	150	81
DRUP01230005T	1520	62	108	545	11	140	53
DRUP01340010T	9	37	239	31	57	321	89
WIDE01010419T	41	114	232	26	77	54	58
WIDE01010403T	188	187	337	132	70	103	90
WIDE01010398T	1093	56	93	485	101	97	37
WIDE01010422T	2293	455	127	1245	13	146	45
WIDE01010390T	1879	160	224	655	51	124	29
DRUP01010149T	2	10	173	34	85	33	53
WIDE01010449T	189	86	107	33	123	78	38
WIDE01010238TII	1073	45	23	611	1181	250	224
WIDE01010417T	25	17	272	55	65	63	111
CPCT02370031T	329	32	107	150	141	140	61
CPCT02010811T	466	71	146	171	76	301	52
CPCT02010842T	0	211	54	0	58	214	529
CPCT02010836T	345	71	153	67	107	146	41
CPCT02010683T	1320	758	352	988	122	160	134
CPCT02010852T	1601	396	378	351	427	242	64
CPCT02040255T	261	112	250	192	680	240	127
CPCT02010858T	38	10	87	16	60	75	25
CPCT02010849T	0	90	66	0	71	390	101
CPCT02390026T	2425	176	182	650	214	256	32
CPCT02010870T	2182	614	787	512	165	266	117
CPCT02010847T	2007	268	54	1412	805	478	56
CPCT02190039T	39	261	320	165	166	123	134
CPCT02120147T	1619	81	221	498	134	254	34
CPCT02010865T	18	8	105	6	21	154	23
CPCT02190040T	59	56	152	29	102	145	24
CPCT02120140T	116	384	209	86	118	160	106
CPCT02120138T	100	31	131	81	165	141	75
CPCT02370034T	1547	191	357	255	189	210	7
CPCT02390028T	404	34	146	106	95	99	74
CPCT02010874T	412	290	113	396	223	162	90
CPCT02010867T	6584	14	0	4098	0	207	0
DRUP01010086T	1566	80	92	136	138	323	14
CPCT02190043T	1759	116	254	1146	128	159	32
CPCT02270034T	842	93	415	398	377	270	17
CPCT02390030T	968	39	113	423	140	123	48
DRUP01270004T	0	222	423	761	45	184	31
WIDE01010591T	35	21	217	32	130	79	55
CPCT02390032T	2667	119	0	1333	10	128	13
CPCT02010853T	0	41	328	0	1515	59	30
CPCT02190045T	1347	41	199	171	167	172	48
CPCT02030508T	2120	92	64	274	473	363	63
CPCT02010567TII	22	14	109	12	40	293	46
CPCT02040215TII	13	58	180	32	142	102	50
DRUP01010090T	1879	462	432	454	202	169	186
CPCT02020784T	21	20	106	54	20	135	49
CPCT02010904T	557	83	209	55	86	211	19
CPCT02330122T	24	1047	1130	125	138	244	144
CPCT02270036T	838	298	800	132	215	213	85
CPCT02010894T	13	78	354	141	31	164	34
CPCT02010897T	894	76	250	27	224	225	8
DRUP01010092T	71	61	123	29	175	292	71
CPCT02010903T	29	183	471	36	41	157	44
CPCT02410006T	752	174	391	86	104	191	25
CPCT02190047T	713	307	207	301	208	169	72
DRUP01140006T	1097	205	99	466	421	292	39
CPCT02120152T	33	40	78	7	39	290	26
CPCT02010895T	1602	223	688	0	767	172	64
CPCT02040286T	1335	144	356	655	132	288	15
CPCT02010913T	991	291	134	398	114	175	135
CPCT02010911T	4066	447	146	1554	273	299	136
CPCT02100184T	621	152	294	160	150	171	80
CPCT02330123T	1509	154	257	220	85	273	47
CPCT02010919T	0	4	44	0	0	200	32
CPCT02410013T	1331	108	187	435	80	108	89
CPCT02120161T	863	96	110	505	85	186	57
CPCT02010924T	541	16	50	257	63	99	56
CPCT02030531T	761	102	224	115	202	178	25
CPCT02060261T	1506	162	257	496	1177	205	107
CPCT02060265T	437	145	212	174	400	192	96
CPCT02010918T	1554	300	200	742	233	342	34
CPCT02010925T	1548	185	154	417	86	187	51
CPCT02070380T	1430	399	211	230	320	710	73
CPCT02010931T	350	140	136	15	120	175	94
DRUP01010096T	3043	424	190	1584	188	334	257
CPCT02010938T	471	62	412	34	68	306	64
CPCT02010894TII	0	280	426	128	78	112	19
CPCT02010945T	1123	159	134	505	123	315	42
CPCT02120167T	1341	204	424	292	113	204	67
DRUP01190001T	274	127	181	50	129	212	16
CPCT02010776TII	36	43	176	64	103	177	122
CPCT02070393T	1668	403	5	306	104	333	134
CPCT02070396T	22	164	193	29	79	161	76
DRUP01010101T	351	92	223	95	391	285	76
CPCT02030546T	3786	73958	21039	2714	0	444	1223
CPCT02240013T	52	109	301	47	133	99	76
CPCT02010953T	85	155	720	53	71	128	83
DRUP01010102T	417	336	233	50	210	170	163
CPCT02010967T	1279	166	78	682	76	259	10
CPCT02390005T	139	19	110	28	36	213	47
CPCT02010966T	16	7	189	30	125	210	61
