Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
CPCT02011028T	308	121	20	35	150	69	15	50	32	24	60	49	45	17	24	25	30
CPCT02230072T	21723	4575	176	6285	1115	1648	69	1096	319	842	0	0	1081	337	0	0	0
CPCT02130028T	140	226	0	9	19	0	95	32	21	12	13	10	62	10	14	0	0
CPCT02060182T	11	8	13	1	0	6	39	14	5	12	14	12	22	4	11	0	4
CPCT02020657T	0	37	7	1	39	21	83	21	13	7	19	0	0	8	11	10	9
DRUP01090026T	10	37	19	0	22	15	16	20	17	15	37	20	27	2	31	10	16
CPCT02130029T	1	0	17	0	4	1	43	9	0	1	11	6	23	4	15	1	14
CPCT02340010TII	214	67	3	26	5	0	165	5	1894	13	26	91	31	14	215	7	0
DRUP01020022T	7	24	19	6	59	0	14	13	8	22	11	3	49	5	13	9	3
CPCT02120103T	28	241	2	11	8	10	68	13	18	17	38	65	5	7	53	8	30
CPCT02300030T	58	233	16	28	45	51	78	16	7	17	44	20	8	6	0	7	7
CPCT02150044T	12	53	13	9	35	0	6	14	10	9	36	8	35	10	13	1	12
CPCT02020920T	8	8	21	4	65	0	30	32	9	8	36	35	4	13	3	19	50
CPCT02080192T	9	144	20	7	10	66	113	24	17	10	15	17	32	8	0	14	26
CPCT02130170T	81	28	64	28	14	4	24	61	1031	10	110	35	0	19	0	0	38
CPCT02260014T	863	657	32	29	56	24	48	23	39	20	124	7	87	133	66	20	101
CPCT02020922T	1	20	5	0	40	0	12	0	6	68	32	9	3	6	9	6	26
CPCT02011072T	10	29	14	7	38	4	7	6	10	2	10	6	15	10	4	0	1
CPCT02010758T	0	27	21	1	75	13	101	21	18	18	47	64	19	8	1	8	0
WIDE01010006T	0	8	1	8	12	0	18	7	4	8	0	0	17	11	13	11	15
CPCT02040220T	14	122	13	0	86	0	57	3	21	12	18	49	30	13	0	12	0
CPCT02100157T	212	349	10	28	61	82	74	27	47	10	6	11	55	8	75	14	9
CPCT02230088T	182	49	5234	84	148	91	118	841	121	966	461	37	132	152	0	39	0
CPCT02130178T	11	22	16	3	68	0	14	24	24	38	11	22	11	6	31	1	23
WIDE01010017T	55	99	29	11	28	49	20	40	22	23	0	47	47	8	40	23	32
WIDE01010025T	9	23	4	9	0	0	22	27	10	11	39	9	29	7	16	1	1
WIDE01010028T	187	122	30	63	188	31	24	104	73	32	58	131	59	21	81	60	93
WIDE01010012T	66	115	0	7	122	0	68	37	8	23	41	588	0	12	1	12	12
WIDE01010031T	517	588	133	6	8	155	41	0	32	26	149	41	35	459	0	53	0
CPCT02020956T	3	11	15	0	28	12	11	0	0	13	4	0	11	10	3	11	20
CPCT02010774T	2	32	19	16	58	0	23	13	2	9	36	28	35	1	0	0	5
CPCT02010756T	10	0	12	0	15	7	68	16	0	10	21	13	22	6	40	12	5
WIDE01010045T	14	51	2	0	171	13	29	31	12	10	7	35	0	12	0	15	4
CPCT02080204T	6	11	23	0	35	0	42	6	5	28	14	0	5	4	32	14	11
WIDE01010037T	628	861	29	28	0	256	21	56	53	33	22	21	75	58	44	45	95
WIDE01010056T	173	375	4	35	55	28	26	26	33	26	26	22	81	19	37	51	0
CPCT02070298T	194	297	22	13	5	48	18	26	22	15	26	24	37	12	24	19	0
WIDE01010594T	11	83	11	7	44	0	25	22	26	17	48	6	9	8	7	12	7
WIDE01010078T	4	2	39	2	289	24	21	85	24	24	41	117	0	12	11	19	41
CPCT02130054T	37	124	37	9	35	0	77	15	24	18	27	6	58	0	37	11	22
CPCT02040228T	13	68	3	21	37	20	56	10	9	9	16	11	32	12	18	4	18
WIDE01010051T	12	40	23	3	21	3	9	34	46	9	46	11	92	32	37	10	10
CPCT02050319T	7	0	0	0	0	5	99	26	43	23	19	6	4	2	37	16	2
CPCT02020689T	6	83	12	6	114	0	99	3	5	19	23	54	4	4	12	18	39
WIDE01010043T	19	26	7	16	44	57	9	24	10	16	32	37	21	4	4	5	8
WIDE01010112T	219	185	37	11	210	106	18	42	35	8	34	83	46	12	9	24	47
WIDE01010092T	17	68	7	10	15	0	13	7	5	15	21	14	46	11	7	0	22
WIDE01010119T	97	126	23	0	32	47	8	22	53	21	29	27	25	20	72	2	34
CPCT02170022T	7	65	5	0	22	0	97	20	15	15	14	19	25	2	15	1	11
WIDE01010120T	2	24	22	10	30	0	11	8	6	5	2	18	33	2	10	10	13
WIDE01010127T	274	254	3307	211	101	90	23	374	64	659	55	118	34	81	35	16	0
CPCT02300036T	72	383	63	15	70	5	48	41	16	42	64	67	21	6	40	10	45
WIDE01010146T	9	15	26	2	107	2	5	20	0	19	19	28	0	6	18	0	22
CPCT02070309T	11	28	19	1	41	20	63	25	7	10	54	32	11	6	15	11	0
WIDE01010157T	98	149	1434	51	123	7	16	175	29	346	107	61	49	38	29	35	29
WIDE01010170T	66	79	13	0	9	0	9	14	6	23	12	23	46	6	23	2	20
CPCT02020696T	7	25	42	0	95	15	76	0	2	18	17	1	0	4	6	2	18
CPCT02030471T	6	53	8	1	41	3	206	9	16	9	15	7	31	2	47	8	0
CPCT02130032T	7	16	18	1	77	0	114	23	16	12	36	0	1	4	27	14	1
CPCT02070310T	483	474	0	10	80	204	66	51	5	12	38	39	97	580	8	21	0
WIDE01010164T	62	99	33	33	53	63	32	84	0	52	87	107	12	49	0	18	12
WIDE01010190T	9	34	27	11	12	0	14	29	0	13	48	2	20	4	2	10	13
WIDE01010182T	314	318	67	31	288	15	15	86	49	31	85	79	81	56	26	14	20
DRUP01050040TII	611	506	0	11	25	0	0	262	11	41	0	8	281	60	11	12	0
WIDE01010225T	102	125	13	16	0	57	39	63	16	4	92	13	47	7	0	1	5
CPCT02050348T	34	35	21	8	26	16	37	96	0	21	38	37	9	4	19	5	22
WIDE01010275T	26	72	43	0	277	87	15	36	18	9	0	62	19	12	8	22	32
CPCT02010810T	15	53	18	15	0	0	45	7	9	8	31	14	18	6	14	5	21
CPCT02060206T	68	110	2885	87	80	20	167	350	9	480	108	54	51	78	7	24	10
WIDE01010284T	13	60	12	2	0	6	13	16	5	14	21	1	30	2	4	11	11
WIDE01010330T	6	38	6	5	29	34	0	18	7	14	22	8	29	2	12	0	0
WIDE01010312T	119	71	2807	98	162	11	19	179	39	601	23	64	98	71	18	8	0
WIDE01010317T	223	212	39	29	76	96	53	78	15	53	42	680	69	43	9	5	27
WIDE01010337T	48	296	294	22	63	0	48	35	5	72	103	57	12	29	61	0	21
CPCT02220043T	436	460	30	0	12	134	109	134	18	446	190	65	64	170	0	27	64
CPCT02130094T	66	368	35	21	354	66	41	33	34	18	34	112	28	18	6	23	52
WIDE01010329T	252	264	1579	112	61	123	52	68	16	174	136	243	86	51	34	28	13
WIDE01010331T	10	41	3	1	54	39	15	5	6	14	10	0	19	12	18	4	4
CPCT02010828T	62	168	723	61	34	37	59	58	16	62	85	49	42	13	0	17	28
WIDE01010101T	90	331	1492	47	86	8	39	210	46	365	59	51	0	52	15	17	24
WIDE01010349T	1	25	23	9	37	0	23	39	0	18	36	25	1	6	1	8	27
WIDE01010342T	17	165	34	1	51	0	14	4	15	18	25	12	38	12	11	5	7
WIDE01010359T	4	12	17	14	9	1	20	6	8	13	14	6	15	7	22	6	7
WIDE01010370T	11	0	15	1	70	0	15	26	16	24	43	25	5	5	5	2	4
WIDE01010369T	8	246	14	7	31	46	23	0	18	19	30	22	8	5	6	5	30
CPCT02340084T	97	166	261	47	112	25	11	34	6	59	66	18	71	11	7	0	26
DRUP01030015T	48	197	69	29	13	95	26	29	26	423	1	28	0	13	0	12	24
CPCT02060236T	8	48	11	4	28	12	81	19	12	18	4	5	18	4	25	4	19
CPCT02120125T	47	92	1273	32	57	0	25	173	14	307	67	3	37	36	65	16	0
CPCT02230098T	2051	191	0	85	12	0	38	31	31	0	0	1	194	16	12	20	0
DRUP01090015T	0	0	15	6	34	0	48	6	21	11	0	2	30	9	1	5	13
WIDE01010401T	39	50	18	15	75	0	21	53	47	8	68	33	27	2	41	4	26
CPCT02230105T	9	7	32	1	36	4	45	14	2	1	16	10	37	6	7	0	5
CPCT02080223T	31	44	20	0	54	57	97	38	13	7	38	474	67	10	0	21	18
CPCT02020730T	15	50	76	0	276	8	76	74	12	8	118	17	29	4	15	17	0
CPCT02010831T	226	95	1003	69	84	50	36	155	17	181	182	143	94	67	1	18	15
WIDE01010428T	21	50	1	13	16	9	20	18	9	9	29	1	14	4	0	12	29
CPCT02290039T	1151	740	2	6	0	236	120	110	20	0	66	72	117	39	24	77	72
CPCT02010843T	34	24	5	1	54	0	88	14	7	9	17	7	30	4	30	3	8
CPCT02130103T	43	234	31	5	165	72	81	26	7	3	21	53	68	0	19	38	35
CPCT02070337T	49	28	35	23	4	9	83	43	9	0	41	334	66	23	57	10	20
WIDE01010440T	3	41	27	17	88	1	16	7	4	11	33	0	9	13	6	7	7
WIDE01010404T	161	169	13	6	12	144	33	55	12	23	0	18	107	12	0	4	17
CPCT02080229T	34	70	230	0	34	2	70	31	34	39	42	28	22	17	20	7	0
CPCT02050363T	60	173	39	6	0	94	83	29	27	7	76	18	79	11	0	7	22
CPCT02040250T	29	87	0	5	26	48	68	12	2	7	47	28	4	7	0	9	20
CPCT02040251T	31	45	147	2	53	0	76	42	19	22	38	1	8	4	9	3	26
CPCT02260022T	352	360	0	0	7	150	11	22	24	20	96	14	60	26	0	13	0
CPCT02340090T	116	201	23	21	20	44	16	9	19	27	12	20	41	14	38	18	4
CPCT02450013T	24	56	18	2	44	26	42	0	22	5	0	26	64	2	30	0	21
CPCT02070347T	81	281	29	0	231	40	57	68	48	10	64	48	55	16	3	17	40
CPCT02060140T	4	26	34	1	13	0	32	10	0	17	24	6	33	2	70	1	25
CPCT02020720T	1	27	15	4	25	0	47	5	7	3	13	0	2	0	7	11	11
CPCT02230109T	378	518	12	1	0	210	93	18	33	19	61	23	45	56	8	4	39
DRUP01090019T	267	206	64	4	68	196	43	50	46	94	23	56	0	13	31	23	24
CPCT02120144T	13	5	2	4	100	0	8	14	0	20	53	34	21	1	0	5	32
CPCT02080240T	47	275	206	17	72	3	18	47	8	23	78	26	13	10	21	1	18
CPCT02130125T	39	70	19	7	34	28	35	35	36	6	28	54	22	10	15	16	54
CPCT02070355T	7	4	8	1	28	24	38	11	8	8	5	9	23	4	0	4	18
CPCT02010872T	7	8	10	3	14	0	32	6	17	27	17	1	24	2	11	4	24
CPCT02010878T	21	129	31	0	0	46	83	114	13	1	0	21	42	12	18	24	28
CPCT02090054T	735	923	221	24	56	65	66	280	142	63	314	36	18	259	193	54	33
CPCT02330117T	270	245	19	0	167	63	13	37	45	12	13	46	56	10	41	9	35
CPCT02170031T	305	633	33	11	0	312	49	0	27	15	3	13	62	38	13	44	2
CPCT02020765T	10	75	10	0	48	0	74	27	9	10	47	346	35	12	2	5	0
CPCT02010851T	2	11	19	4	13	0	90	13	0	2	30	9	13	2	21	6	16
CPCT02020756T	13	16	44	8	124	0	59	39	15	16	48	28	22	4	18	2	0
DRUP01170001T	48	397	0	0	6	159	47	171	0	61	0	1	81	9	0	4	0
WIDE01010617T	165	165	52	0	30	0	16	38	29	19	34	34	27	14	83	6	0
WIDE01010627T	6	35	16	4	31	0	12	10	23	4	56	22	11	3	10	8	0
CPCT02030502T	30	34	56	8	32	2	17	37	9	23	47	12	24	12	20	4	52
CPCT02030507T	209	95	11	0	18	55	48	11	13	5	28	20	29	8	18	5	16
WIDE01010595T	81	513	0	9	6	182	12	20	23	86	11	29	60	8	4	37	33
CPCT02040273T	6	109	18	8	58	0	29	11	26	45	37	30	20	13	3	15	12
CPCT02030520T	52	183	38	1	121	15	42	10	37	5	22	24	31	7	8	4	45
CPCT02110075T	738	661	7	26	11	139	80	32	33	11	129	37	53	47	27	19	42
CPCT02290050T	136	148	48	0	39	15	75	27	19	18	52	30	36	10	53	4	0
CPCT02290053T	1	34	0	5	20	38	50	10	0	6	11	11	23	4	10	9	16
CPCT02080257T	29	48	25	11	27	43	29	9	2	5	11	19	25	2	26	5	0
CPCT02290054T	12	119	39	5	58	16	34	3	10	23	16	15	19	2	19	3	29
CPCT02080256T	32	130	11	12	53	49	83	2	7	9	16	33	11	3	9	6	43
CPCT02030497T	113	38	1359	78	66	9	95	103	17	185	140	92	25	57	11	15	61
DRUP01290001T	1148	714	0	8	0	252	116	123	23	3	77	86	81	47	18	78	64
CPCT02070372T	6	20	27	13	53	1	56	7	10	3	0	0	11	8	28	4	12
CPCT02290051T	5	23	13	6	0	0	105	23	13	7	20	5	24	4	17	8	13
CPCT02020815T	125	79	4870	168	28	0	25	589	35	1076	191	0	41	88	18	15	5
CPCT02040271T	12	18	22	10	63	13	127	34	8	9	33	34	0	11	2	6	0
CPCT02130154T	5	39	10	10	16	9	16	21	0	1	6	7	25	2	27	5	21
CPCT02120164T	226	473	1107	101	14	220	99	96	36	159	120	60	78	78	43	42	20
CPCT02020797T	4	15	0	0	8	14	54	5	4	4	13	14	10	8	8	5	16
DRUP01010099T	161	358	21	17	4	0	59	13	44	21	47	44	13	11	94	11	41
CPCT02340104T	5	15	18	6	62	0	45	9	17	10	30	5	26	1	45	1	1
CPCT02380018T	161	251	35	0	0	40	148	52	33	8	208	384	29	103	29	5	2
CPCT02340010TIII	221	88	0	32	51	0	189	9	1936	6	0	94	29	17	240	6	7
CPCT02060033TII	75	47	11	3	80	127	208	29	62	19	1	47	37	17	12	27	45
CPCT02020582T	3	62	13	0	22	0	39	18	16	13	30	33	32	6	43	4	0
DRUP01050040T	423	386	2	10	40	26	7	98	12	12	14	4	109	9	11	2	0
CPCT02180041T	100	116	35	0	28	115	89	15	23	34	31	40	29	18	8	9	20
CPCT02060137T	2	11	13	8	1	0	37	18	6	1	24	9	0	4	15	6	6
CPCT02070403T	1	3	6	1	25	3	12	3	1	4	0	5	22	0	4	10	13
CPCT02050264T	98	211	10	2	30	83	79	19	3	23	38	32	28	3	9	13	19
CPCT02060143T	469	388	887	97	123	32	60	95	36	273	124	105	0	32	59	2	1
CPCT02010988T	11	51	3	6	25	0	55	21	8	21	24	6	0	14	42	8	8
CPCT02010993T	62	62	32	22	237	0	10	34	47	14	16	78	51	17	0	28	70
CPCT02450003T	28	168	58	18	34	103	47	2	11	19	22	16	18	9	29	14	12
CPCT02230049T	13	142	232	6	139	0	129	57	24	58	23	659	54	37	49	19	43
CPCT02010995T	25	105	46	9	44	76	50	39	40	13	29	23	0	16	9	8	15
CPCT02010878TII	21	118	27	0	2	54	34	106	25	2	0	16	84	75	12	33	26
CPCT02010656T	1	11	3	6	1	0	74	4	0	0	6	8	11	4	2	14	0
CPCT02010645T	10	50	8	0	20	9	61	14	5	9	20	2	24	8	7	7	0
DRUP01330016T	464	664	87	10	449	132	0	81	34	105	57	145	250	197	0	37	36
DRUP01080005T	32	40	2516	119	120	23	346	300	52	415	62	40	105	64	0	0	0
CPCT02020879T	57	58	18	8	117	57	14	18	10	8	1	13	20	9	15	6	13
DRUP01090004T	16	12	26	20	149	21	49	50	191	24	76	57	85	10	11	20	0
CPCT02020613T	17	98	40	0	66	64	54	55	10	31	75	53	3	18	8	8	21
DRUP01110006T	118	340	34	14	31	0	22	27	10	20	51	20	29	18	72	16	5
CPCT02010993TII	66	76	38	4	257	0	14	28	39	13	15	77	40	4	0	30	55
CPCT02060125T	68	188	34	8	79	44	142	16	33	13	18	48	35	11	21	19	51
CPCT02010647T	64	242	0	22	27	0	115	16	26	5	121	17	0	12	5	22	37
CPCT02170013T	984	264	5	0	31	3	106	42	47	16	134	35	24	27	54	5	11
CPCT02170009T	17	32	16	18	38	0	124	23	1	20	30	2	30	5	8	5	21
CPCT02170012T	43	189	6	4	47	69	125	95	0	33	0	0	11	11	0	7	0
CPCT02020608T	2	12	7	0	33	24	128	4	7	2	1	8	3	2	29	1	2
CPCT02010653T	6	21	16	10	19	7	102	16	3	7	36	12	16	6	7	5	2
CPCT02230061T	276	263	28	19	49	280	82	15	43	11	3	14	28	4	19	15	45
CPCT02050282T	244	349	34	15	19	31	89	61	26	33	92	82	61	34	51	11	50
CPCT02010560T	9	13	3	5	13	0	11	11	5	4	11	5	24	2	4	8	11
CPCT02380007T	14	67	13	2	0	11	27	5	13	4	21	12	9	2	7	5	8
CPCT02380006T	95	58	805	37	65	64	26	76	26	136	90	36	13	32	25	24	7
CPCT02080105T	188	249	1881	161	57	29	16	229	68	471	150	50	56	43	39	29	0
CPCT02340010T	220	81	2	36	35	0	30	11	1932	13	3	101	41	14	252	8	1
CPCT02010574T	17	69	21	3	12	0	19	16	10	11	10	15	35	6	18	5	36
CPCT02180026T	430	438	66	6	316	63	29	67	51	36	114	132	0	121	22	22	61
CPCT02100074T	8	165	20	7	24	29	43	20	32	5	21	14	34	4	35	17	32
CPCT02120018T	18	119	20	11	23	0	27	33	18	9	22	1	80	4	22	17	13
CPCT02380008T	0	334	41	0	27	65	10	7	4	21	10	20	31	1	13	10	28
CPCT02170003T	9	41	19	0	17	48	145	20	4	10	9	8	16	0	10	6	0
CPCT02020523T	59	45	0	1	56	69	35	27	8	8	23	61	11	15	15	22	50
CPCT02060081T	116	134	23	16	14	76	19	22	25	0	9	25	24	8	39	12	5
CPCT02110035T	6	10	7	14	17	7	32	9	12	8	12	22	30	5	23	9	24
CPCT02080118T	8	93	29	1	29	0	2	12	16	22	0	17	31	6	32	14	16
CPCT02010589T	0	10	5	0	16	0	24	5	6	0	21	6	17	0	32	6	28
CPCT02030349T	44372	2868	342	7654	0	0	53	0	106	85	316	30	0	37	85	16	0
CPCT02110039T	63	166	10	5	0	67	69	8	4	10	0	0	42	6	17	18	34
CPCT02030353T	262	296	36	8	196	182	52	118	24	10	105	878	95	38	51	16	1
CPCT02020540T	112	99	558	71	57	88	60	55	13	98	100	58	16	42	27	11	43
CPCT02010611T	0	1	2	1	16	11	26	9	8	7	3	1	1	0	8	0	8
CPCT02010608T	30	17	17	15	17	0	16	29	7	0	28	10	18	10	19	5	26
CPCT02330041T	660	558	230	0	73	133	20	535	165	46	116	0	12	535	0	69	56
CPCT02380013T	11	10	0	9	14	0	22	5	8	3	8	7	8	8	24	10	14
CPCT02010613T	5	9	5	10	33	0	25	18	4	6	21	5	27	4	48	7	4
CPCT02010577T	3	26	6	8	7	0	64	8	13	13	28	27	41	9	46	12	2
CPCT02050202T	24	51	8	17	2	36	73	25	11	22	3	17	19	10	26	9	40
CPCT02020559T	91	106	22	13	81	45	90	52	493	25	39	30	0	8	0	14	5
CPCT02050213T	10	69	26	7	58	10	88	14	1	1	36	7	43	3	25	1	22
CPCT02020568T	11	98	32	1	55	21	23	21	6	3	26	17	9	2	6	5	5
CPCT02030364T	3	20	27	5	12	14	75	3	1	19	22	19	12	6	32	15	16
CPCT02050192T	8	8	4	0	23	0	149	7	11	14	17	17	21	4	17	8	23
CPCT02010596T	1	8	0	18	28	0	65	9	6	5	23	3	36	4	0	7	8
CPCT02030365T	8	11	0	6	22	0	69	9	4	11	1	11	32	5	5	8	8
DRUP01010036T	7	26	18	16	95	0	119	10	21	13	22	19	42	2	1	2	38
CPCT02230043T	117	157	18	1	9	183	23	35	39	15	21	29	42	16	7	11	22
CPCT02080135T	167	116	69	17	240	25	144	66	33	22	97	88	3	36	26	37	13
CPCT02050229T	2	57	6	3	29	0	45	3	4	1	0	3	45	4	0	1	17
CPCT02010632T	7	14	9	6	14	7	55	4	10	5	22	17	9	1	0	7	10
CPCT02020579T	31	41	20	8	38	0	62	20	4	1	25	10	22	4	2	2	13
CPCT02020587T	21	26	93	13	448	5	140	62	32	0	112	61	23	12	31	15	0
CPCT02070040T	531	424	1	3	0	112	137	42	50	15	0	26	68	105	14	23	114
CPCT02070050T	358	580	25	0	34	24	33	34	20	18	83	16	59	71	33	24	96
CPCT02300004T	26	118	31	10	14	0	42	23	22	6	30	23	31	4	19	7	34
CPCT02020424T	3	19	15	6	6	0	17	26	1	11	20	11	31	2	12	3	6
CPCT02020433T	3	9	26	8	4	0	14	9	2	7	36	5	27	6	19	13	18
CPCT02010466T	12	16	3	5	6	0	21	11	13	13	33	11	34	0	29	5	0
CPCT02010454T	10	19	13	8	14	0	15	5	1	4	20	1	18	6	40	5	0
CPCT02140036T	203	291	26	3	0	32	15	37	31	5	138	15	12	50	25	8	15
CPCT02010350T	10	87	18	4	19	0	16	4	9	9	12	11	31	3	23	0	5
CPCT02100039T	543	551	7	9	42	82	38	100	30	48	88	53	36	465	86	37	32
CPCT02050106T	203	281	76	4	230	49	17	26	16	20	64	116	10	13	74	30	10
CPCT02020415T	10	56	7	4	21	3	28	19	3	0	17	12	7	2	0	3	13
CPCT02180014T	48	189	44	11	48	41	12	14	15	10	40	28	27	10	28	13	29
CPCT02090006T	12	36	20	0	6	0	28	12	8	9	36	18	30	2	23	9	16
CPCT02020444T	5	18	61	20	320	14	57	53	6	19	103	45	52	6	38	21	0
CPCT02030314T	18	18	26	4	1	2	19	30	15	14	26	13	0	12	25	8	0
CPCT02190010T	58	94	15	22	11	0	27	20	12	6	24	1	19	4	37	14	0
DRUP01010013T	13	90	29	0	18	73	16	11	0	11	26	11	18	3	15	12	8
CPCT02080086T	24	51	2505	127	58	0	20	289	68	414	60	10	56	60	0	0	30
CPCT02010438T	1	4	21	7	23	0	18	4	9	16	23	1	18	6	21	0	7
CPCT02190012T	46	199	95	14	124	9	23	83	19	22	105	90	36	15	31	18	26
CPCT02010486T	2	50	15	5	0	0	29	3	15	3	19	6	43	4	31	12	0
CPCT02060077T	36	110	14	14	12	80	14	29	10	8	53	27	44	10	35	24	10
CPCT02020491T	209	809	3949	244	0	243	53	103	91	880	100	35	4	82	62	57	81
CPCT02010538T	14	4	11	3	54	0	43	31	11	6	39	21	7	6	0	1	12
CPCT02170001T	18	169	27	18	76	9	10	13	43	24	6	23	25	15	23	11	26
CPCT02170002T	44	73	9	6	25	51	28	27	9	8	23	10	13	9	0	0	20
CPCT02050142T	7	103	8	7	51	18	26	5	15	15	29	19	31	15	14	11	16
CPCT02080071T	454	544	150	15	30	84	40	120	52	31	35	12	0	500	23	32	33
CPCT02020499T	10	107	10	0	58	0	49	12	9	23	17	29	0	6	13	0	25
CPCT02340008T	58	245	12	7	31	51	26	20	14	15	29	13	13	10	24	7	0
CPCT02020505T	27	31	62	11	353	34	12	48	33	17	43	47	30	8	0	9	31
CPCT02080158T	12	44	57	0	16	69	74	29	7	18	44	12	54	17	0	2	58
CPCT02010571T	4	0	24	29	16	20	152	20	8	0	17	19	1	13	30	4	0
CPCT02380010T	366	518	21	13	11	76	40	26	29	6	21	15	59	47	33	31	28
CPCT02110047T	996	754	21	38	11	329	79	24	50	4	0	5	58	59	7	41	28
CPCT02030425T	110	245	189	33	42	110	46	46	35	34	26	44	50	28	9	2	19
CPCT02080168T	0	26	8	0	42	0	22	5	4	17	29	19	15	2	12	4	13
CPCT02020641T	7	16	15	2	42	40	94	12	11	11	31	29	7	6	10	5	0
CPCT02230065T	21	53	5	18	6	54	71	47	20	7	43	13	33	11	1	12	27
CPCT02330074T	468	631	50	7	380	120	136	53	63	17	101	212	0	11	0	48	0
CPCT02010697T	20	24	17	8	7	0	76	3	4	1	13	2	39	2	9	0	28
CPCT02090028T	533	375	23	15	394	92	121	78	38	84	69	93	33	734	44	18	159
CPCT02450008T	133	137	23	23	41	171	74	9	30	15	40	16	54	14	25	24	42
CPCT02010688T	2	19	4	11	32	0	23	8	4	13	3	15	35	2	4	2	11
CPCT02020646T	10	54	31	8	72	0	27	4	5	14	17	31	27	14	13	3	20
CPCT02010704T	14	6	12	2	0	0	124	22	7	0	16	15	11	8	9	1	48
