Sample Names	MutationType	ID1	ID2	ID3	ID4	ID6	ID8	ID9	ID13	ID14	ID15	ID16	ID19	ID23	ID24
SP116536	3:Ins:R:1	0.048693966224904954	0.1605117175923535	0.0	0.0	0.0	0.09462793972210015	0.15741345751234465	0.0	0.0	0.0	0.0	0.0	0.5387529189482968	0.0
SP116536	3:Ins:R:2	0.08864897439516305	0.2889343989125557	0.0	0.0	0.0	0.20109764336979943	0.2377259945792829	0.0	0.0	0.0	0.0	0.0	0.18359298874319901	0.0
SP116536	3:Ins:R:3	0.5796560427863857	0.0071849913838666745	0.0	0.0	0.0	0.0971053598644844	0.018011891288847635	0.0	0.0	0.0	0.0	0.0	0.2980417146764155	0.0
SP116536	3:Ins:R:4	0.27697814888210925	0.3022951421827177	0.0	0.0	0.0	0.2801714899935474	0.050161397041641825	0.0	0.0	0.0	0.0	0.0	0.09039382189998385	0.0
SP116536	3:Ins:R:5	0.48495759548336426	0.49550426579799495	0.0	0.0	0.0	0.010473758727237973	2.101088328596392e-15	0.0	0.0	0.0	0.0	0.0	0.009064379991400624	0.0
SP116536	4:Ins:R:0	1.938897147040326e-15	0.006733266606990096	0.0	0.0	0.0	0.3356956390845772	0.09629289586420485	0.0	0.0	0.0	0.0	0.0	0.5612781984442258	0.0
SP116536	4:Ins:R:1	0.13267286072637496	0.14679285875418585	0.0	0.0	0.0	0.14497441857568022	0.12753691400730072	0.0	0.0	0.0	0.0	0.0	0.4480229479364583	0.0
SP116536	4:Ins:R:2	0.08192321091015003	0.009057526141756566	0.0	0.0	0.0	0.06388240064419227	0.046007207186627305	0.0	0.0	0.0	0.0	0.0	0.7991296551172739	0.0
SP116536	4:Ins:R:3	0.5508731177777332	0.3209901058245947	0.0	0.0	0.0	0.022106064573927317	0.07517755060314112	0.0	0.0	0.0	0.0	0.0	0.03085316122060369	0.0
SP116536	4:Ins:R:4	0.4576339116781246	0.24428651493799755	0.0	0.0	0.0	0.21679904986104456	7.745272098740367e-15	0.0	0.0	0.0	0.0	0.0	0.0812805235228255	0.0
SP116536	4:Ins:R:5	0.31588753189267643	0.4734737362414124	0.0	0.0	0.0	0.20577267301245108	0.0006877270198598197	0.0	0.0	0.0	0.0	0.0	0.00417833183360028	0.0
