NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	101.954	31.446	20.197	19.455	30.883	0.965	1000000.0
2	101.781	31.638	20.2	19.707	35.266	0.964	1000000.0
3	102.469	31.419	20.629	19.494	22.112	0.966	1000000.0
4	102.12	31.55	20.31	19.571	39.66	0.965	1000000.0
5	100.425	31.129	20.084	19.351	17.724	0.966	1000000.0
6	100.958	31.577	20.022	19.626	22.116	0.965	1000000.0
7	101.125	31.443	19.893	19.172	44.037	0.965	1000000.0
8	102.91	31.512	20.707	19.65	30.88	0.965	1000000.0
9	99.949	31.344	20.171	19.659	17.748	0.965	1000000.0
10	102.551	31.564	20.716	19.616	22.119	0.965	1000000.0
11	101.599	31.571	20.18	19.517	4.581	0.965	1000000.0
12	102.531	31.592	20.889	19.641	4.595	0.965	1000000.0
13	102.295	31.512	20.53	19.688	48.433	0.965	1000000.0
14	102.779	31.778	20.917	19.936	39.652	0.963	1000000.0
15	102.572	31.266	20.861	19.512	17.728	0.965	1000000.0
16	103.182	31.942	20.692	19.987	13.34	0.965	1000000.0
17	101.987	31.572	20.646	19.877	9.002	0.965	1000000.0
18	100.481	31.353	19.695	19.36	17.739	0.964	1000000.0
19	101.431	31.527	20.109	19.39	22.112	0.966	1000000.0
20	101.869	31.497	19.802	19.538	26.517	0.965	1000000.0
21	100.463	31.344	19.798	19.69	30.877	0.964	1000000.0
22	103.722	31.554	20.877	19.535	39.651	0.966	1000000.0
23	101.288	31.492	20.198	19.537	22.173	0.965	1000000.0
24	103.154	31.233	20.739	19.401	30.892	0.966	1000000.0
25	102.388	31.779	20.542	19.724	30.893	0.964	1000000.0
26	100.569	30.853	20.368	19.069	22.115	0.967	1000000.0
27	100.778	31.244	19.786	19.328	22.125	0.966	1000000.0
28	101.867	31.315	20.476	19.418	0.224	0.965	1000000.0
29	100.939	31.606	20.203	19.619	30.888	0.964	1000000.0
30	101.555	31.247	20.319	19.425	57.212	0.965	1000000.0
31	103.398	31.854	20.96	19.851	13.372	0.964	1000000.0
32	101.661	31.626	20.168	19.74	30.908	0.964	1000000.0
33	101.584	31.368	20.489	19.4	13.335	0.966	1000000.0
34	102.463	32.038	20.375	20.282	13.372	0.962	1000000.0
35	103.087	31.595	20.881	19.693	30.891	0.966	1000000.0
36	101.611	31.312	20.239	19.476	48.455	0.964	1000000.0
37	103.797	31.609	21.583	19.829	13.365	0.964	1000000.0
38	101.84	31.613	20.127	19.652	35.266	0.964	1000000.0
39	101.746	31.487	20.205	19.543	17.748	0.965	1000000.0
40	101.763	31.699	20.378	19.859	13.352	0.963	1000000.0
41	102.743	31.693	20.826	20.016	35.266	0.964	1000000.0
42	103.205	31.53	21.383	19.904	26.495	0.965	1000000.0
43	101.603	31.75	20.499	19.916	26.515	0.964	1000000.0
44	103.27	31.461	21.053	19.501	13.345	0.966	1000000.0
45	101.059	31.435	20.171	19.591	8.962	0.965	1000000.0
46	101.287	31.532	20.543	20.047	13.343	0.963	1000000.0
47	103.821	31.809	21.507	19.932	26.498	0.964	1000000.0
48	101.348	31.639	20.267	19.766	13.358	0.965	1000000.0
49	101.015	31.319	20.163	19.341	13.367	0.966	1000000.0
50	103.401	31.603	21.146	19.817	17.725	0.965	1000000.0
51	101.296	31.432	20.28	19.457	22.136	0.964	1000000.0
52	99.984	31.153	19.488	19.133	17.728	0.966	1000000.0
53	102.338	31.787	20.144	19.508	13.344	0.966	1000000.0
54	101.184	31.861	20.071	19.914	39.647	0.964	1000000.0
55	101.467	31.133	20.749	19.311	8.966	0.966	1000000.0
56	105.533	32.551	21.861	20.545	22.141	0.963	1000000.0
57	101.302	31.356	20.36	19.601	44.031	0.965	1000000.0
58	101.252	31.092	19.692	19.123	22.125	0.968	1000000.0
59	102.444	31.252	20.375	19.429	13.35	0.964	1000000.0
60	100.792	31.289	19.892	19.363	17.723	0.966	1000000.0
61	102.34	31.392	20.527	19.596	30.88	0.965	1000000.0
62	101.602	31.994	20.191	20.223	17.729	0.963	1000000.0
63	100.659	31.38	20.182	19.67	4.579	0.965	1000000.0
64	101.562	31.03	20.269	18.981	17.732	0.967	1000000.0
65	101.791	31.722	20.233	19.816	13.342	0.963	1000000.0
66	102.713	31.704	21.011	19.838	17.74	0.964	1000000.0
67	100.724	31.565	19.864	19.85	35.292	0.964	1000000.0
68	102.556	31.608	20.701	19.756	4.605	0.963	1000000.0
69	100.038	31.402	20.024	19.48	17.723	0.965	1000000.0
70	103.357	31.67	20.691	19.638	52.81	0.966	1000000.0
71	100.963	31.867	19.742	19.954	22.143	0.964	1000000.0
72	102.704	31.559	21.019	19.729	22.117	0.966	1000000.0
73	101.818	31.616	20.213	19.778	22.122	0.966	1000000.0
74	101.504	31.456	20.065	19.548	8.959	0.965	1000000.0
75	102.665	31.234	20.797	19.219	44.05	0.966	1000000.0
76	99.947	31.363	19.768	19.681	22.12	0.964	1000000.0
77	102.467	31.601	20.91	20.088	26.498	0.966	1000000.0
78	101.568	31.343	20.356	19.424	26.498	0.967	1000000.0
79	101.37	31.429	20.066	19.446	17.734	0.966	1000000.0
80	101.194	31.446	19.821	19.467	44.046	0.965	1000000.0
81	103.746	31.606	21.038	19.528	13.341	0.965	1000000.0
82	102.712	31.557	20.846	19.445	17.724	0.965	1000000.0
83	105.273	32.365	21.864	20.283	22.118	0.964	1000000.0
84	101.797	31.621	20.221	19.703	22.125	0.964	1000000.0
85	103.059	31.343	20.456	19.486	44.061	0.967	1000000.0
86	102.501	31.819	20.525	19.729	22.114	0.965	1000000.0
87	100.523	31.084	19.879	19.04	22.112	0.967	1000000.0
88	101.456	31.319	20.302	19.3	13.349	0.966	1000000.0
89	101.09	31.394	19.961	19.572	22.113	0.965	1000000.0
90	100.324	31.65	19.997	19.781	13.38	0.965	1000000.0
91	100.824	31.352	19.983	19.432	26.503	0.966	1000000.0
92	101.997	31.594	20.149	19.578	17.736	0.965	1000000.0
93	101.093	31.686	19.967	19.716	22.131	0.964	1000000.0
94	100.228	31.163	19.708	19.113	39.647	0.968	1000000.0
95	101.135	31.389	19.875	19.556	17.733	0.965	1000000.0
96	103.034	31.864	20.914	20.181	4.588	0.963	1000000.0
97	102.026	31.535	20.064	19.347	8.967	0.966	1000000.0
98	102.63	31.627	20.714	19.926	17.735	0.966	1000000.0
99	101.277	31.274	20.268	19.315	30.901	0.967	1000000.0
100	101.952	31.843	20.837	20.047	26.501	0.963	1000000.0
