NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	142.178	24.024	27.593	16.874	0.088	0.981	1000000.0
2	142.24	23.923	27.855	16.932	3.878	0.98	1000000.0
3	142.045	24.102	27.765	16.958	11.458	0.981	1000000.0
4	139.464	23.816	26.241	16.578	0.091	0.981	1000000.0
5	137.863	23.757	25.748	16.59	3.877	0.981	1000000.0
6	141.208	24.101	27.153	17.002	0.089	0.98	1000000.0
7	142.333	23.949	27.767	16.622	3.877	0.981	1000000.0
8	141.502	23.946	27.096	16.782	3.875	0.981	1000000.0
9	140.792	23.732	27.362	16.681	3.876	0.981	1000000.0
10	142.276	23.877	27.779	16.766	15.239	0.981	1000000.0
11	140.314	23.858	26.955	16.698	0.088	0.981	1000000.0
12	142.384	24.131	27.651	17.0	3.877	0.98	1000000.0
13	139.63	24.01	26.488	17.084	7.663	0.981	1000000.0
14	142.081	23.996	27.459	16.856	3.876	0.981	1000000.0
15	138.331	23.686	26.117	16.65	19.028	0.981	1000000.0
16	139.044	23.813	26.25	16.882	0.089	0.981	1000000.0
17	143.965	24.227	28.513	17.095	3.88	0.98	1000000.0
18	142.419	23.815	28.214	16.853	0.088	0.981	1000000.0
19	141.922	24.212	27.422	17.055	15.242	0.98	1000000.0
20	138.059	23.728	25.914	16.764	30.389	0.981	1000000.0
21	141.651	23.833	27.528	16.793	19.026	0.981	1000000.0
22	139.547	23.932	26.227	16.912	0.089	0.981	1000000.0
23	139.145	23.997	25.943	16.742	3.879	0.981	1000000.0
24	142.076	23.809	27.612	16.526	3.877	0.981	1000000.0
25	141.418	24.007	27.467	16.862	7.664	0.981	1000000.0
26	141.531	23.982	27.299	16.901	0.088	0.981	1000000.0
27	139.193	23.796	26.135	16.67	7.666	0.981	1000000.0
28	141.422	24.061	27.029	16.982	0.089	0.981	1000000.0
29	141.459	23.851	27.825	16.869	0.089	0.98	1000000.0
30	140.905	23.689	27.485	16.546	0.088	0.981	1000000.0
31	141.339	23.921	26.784	16.839	11.449	0.981	1000000.0
32	140.992	23.896	27.221	16.802	0.089	0.981	1000000.0
33	142.354	24.213	27.604	17.18	15.242	0.98	1000000.0
34	141.76	23.926	27.694	16.848	0.089	0.981	1000000.0
35	142.924	24.018	27.743	16.926	0.089	0.981	1000000.0
36	140.077	24.035	26.322	17.07	3.877	0.981	1000000.0
37	141.49	23.897	27.491	16.719	3.883	0.981	1000000.0
38	140.658	23.819	27.361	16.808	3.875	0.981	1000000.0
39	141.715	24.025	27.506	16.985	3.877	0.98	1000000.0
40	142.068	24.101	27.52	16.882	0.09	0.98	1000000.0
41	142.82	23.896	28.102	16.758	0.089	0.981	1000000.0
42	138.743	23.602	26.045	16.478	3.875	0.981	1000000.0
43	142.16	23.988	27.679	16.908	3.877	0.98	1000000.0
44	139.334	23.861	26.34	16.877	3.876	0.981	1000000.0
45	140.793	23.958	27.194	16.866	0.089	0.981	1000000.0
46	142.184	23.995	27.628	16.82	22.813	0.98	1000000.0
47	141.34	24.039	27.029	16.725	3.877	0.981	1000000.0
48	141.191	23.886	27.637	16.863	11.451	0.98	1000000.0
49	140.185	23.843	26.438	16.841	11.45	0.981	1000000.0
50	142.394	24.071	27.624	16.881	0.09	0.981	1000000.0
51	140.42	23.972	26.25	16.803	0.09	0.981	1000000.0
52	141.015	23.903	27.573	16.843	3.877	0.981	1000000.0
53	141.757	23.954	27.581	16.865	7.663	0.981	1000000.0
54	142.052	23.839	27.997	16.735	15.238	0.981	1000000.0
55	140.82	23.892	27.119	16.796	0.09	0.981	1000000.0
56	139.851	23.905	26.556	16.715	0.09	0.981	1000000.0
57	141.658	24.25	27.26	17.125	3.877	0.98	1000000.0
58	141.522	23.998	27.144	16.862	0.089	0.981	1000000.0
59	142.287	24.084	27.352	16.859	3.876	0.981	1000000.0
60	141.379	23.868	27.316	16.834	7.664	0.981	1000000.0
61	139.998	23.836	27.023	16.822	3.876	0.981	1000000.0
62	142.017	23.907	27.766	16.768	3.879	0.981	1000000.0
63	141.33	23.938	27.422	16.997	11.451	0.98	1000000.0
64	142.07	23.847	27.527	16.598	3.876	0.981	1000000.0
65	141.96	23.945	27.785	16.931	15.238	0.981	1000000.0
66	142.569	24.129	27.751	17.03	3.878	0.98	1000000.0
67	138.604	23.587	26.05	16.555	11.451	0.981	1000000.0
68	140.118	23.978	26.746	16.839	0.089	0.981	1000000.0
69	140.617	23.642	27.199	16.486	15.237	0.981	1000000.0
70	140.553	23.98	27.137	16.907	11.45	0.981	1000000.0
71	141.61	23.877	27.663	16.724	0.089	0.981	1000000.0
72	141.902	23.859	27.731	16.722	0.09	0.981	1000000.0
73	141.234	23.919	27.352	16.743	7.666	0.981	1000000.0
74	141.689	24.089	27.379	17.065	3.881	0.98	1000000.0
75	138.356	23.582	26.019	16.541	3.877	0.981	1000000.0
76	141.008	23.844	27.39	16.777	7.662	0.981	1000000.0
77	141.636	23.903	27.297	16.686	0.092	0.981	1000000.0
78	140.585	23.684	27.205	16.7	0.088	0.981	1000000.0
79	140.411	23.982	26.965	17.132	11.45	0.98	1000000.0
80	140.577	24.027	26.991	16.921	15.241	0.98	1000000.0
81	141.849	23.737	27.61	16.497	0.091	0.982	1000000.0
82	141.294	24.045	26.641	16.757	0.089	0.981	1000000.0
83	141.609	23.987	27.452	16.776	3.877	0.981	1000000.0
84	140.617	23.922	27.042	16.853	7.666	0.981	1000000.0
85	139.661	23.847	26.412	16.789	7.666	0.98	1000000.0
86	141.407	24.041	27.36	17.052	3.876	0.98	1000000.0
87	140.547	24.084	26.816	17.012	7.665	0.98	1000000.0
88	139.482	23.742	26.516	16.678	0.091	0.981	1000000.0
89	141.718	23.968	27.648	16.822	15.239	0.981	1000000.0
90	141.267	24.054	26.891	16.765	0.089	0.981	1000000.0
91	141.986	23.866	27.717	16.738	0.089	0.981	1000000.0
92	142.07	24.085	27.518	16.987	15.242	0.98	1000000.0
93	140.88	23.932	26.797	16.828	3.877	0.981	1000000.0
94	139.721	23.742	26.583	16.627	3.876	0.981	1000000.0
95	141.412	23.938	27.482	16.815	3.876	0.981	1000000.0
96	141.442	23.68	27.798	16.578	7.662	0.982	1000000.0
97	141.714	23.993	27.662	16.9	11.452	0.98	1000000.0
98	140.06	23.677	26.706	16.476	0.089	0.981	1000000.0
99	139.902	23.892	26.952	16.859	3.876	0.981	1000000.0
100	141.281	23.868	27.146	16.879	3.877	0.98	1000000.0
