Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
SP99325	54742	45325	15154	8689	0	0	2162
SP18310	79125	35984	14770	3792	0	0	311
SP17172	32429	0	7219	0	0	232	0
SP96133	53944	9349	7549	6218	0	0	328
SP110242	71537	24856	22220	5051	0	0	831
SP21017	67345	25433	15152	4245	0	0	204
SP22383	58391	6915	6874	6727	0	0	381
SP81312	2993	0	5053	2472	0	897	174
SP19215	50365	8228	3678	11089	0	0	371
SP16886	214	101	4382	1795	0	1110	61
SP17905	317	731	3124	17782	0	2081	1631
SP18121	55548	13527	23051	7499	0	0	405
SP96118	4087	1513	0	3578	70	0	217
SP21400	1397	50	6143	2253	0	617	91
SP18946	4706	0	5341	5602	0	767	385
SP80615	1343	0	8468	6101	0	3066	361
SP102897	5207	3603	2708	766	0	571	619
SP98845	4930	1463	1025	855	472	0	469
SP107012	17015	4008	6669	1287	0	0	794
SP55142	0	0	10	706	0	888	4224
SP53810	42	0	43	0	0	298	5059
SP116697	1956	0	4478	1296	0	1338	316
SP102133	1768	0	13780	257	4203	0	91
SP125732	5589	0	428	1670	0	22	34
SP125746	27251	11031	8549	292	0	0	334
SP125770	5970	0	10817	1274	2688	863	120
SP77956	0	0	540	0	366	0	4567
SP124384	10185	5511	2903	1603	693	390	715
SP135287	49384	4052	8165	2678	0	0	0
SP85122	65931	19672	13265	1241	0	0	331
SP84384	49918	35004	2252	8793	3940	0	1731
SP84982	41399	5487	3356	2479	0	0	255
SP84392	53072	33009	6662	7792	991	0	649
SP84439	43909	29681	0	17003	2910	0	2376
SP95454	11924	9408	5526	1198	104	0	162
SP94741	26758	17342	10062	699	0	0	271
SP90209	35430	18192	20276	53314	0	0	0
SP90989	37750	6915	5963	0	0	0	0
SP93540	45440	38736	10819	1045	0	0	0
SP93227	48536	0	0	79984	0	0	819
SP94348	24861	17468	7736	21	0	0	280
SP94933	23399	0	32818	0	7848	0	221
SP92364	35169	6039	13338	2834	2187	0	117
SP94917	4772	7553	3222	1910	0	0	416
SP92460	4256	5480	2506	1158	564	0	222
SP89909	4786	4360	664	1983	648	0	221
CPCT02020308T	31346	26793	10713	0	685	2239	140
CPCT02020323T	7233	4979	1337	866	0	204	2
CPCT02010373T	233	0	163	32	20	469	5053
CPCT02140022T	6965	2390	4425	0	0	1183	167
CPCT02070024T	10953	9713	5716	0	940	357	424
CPCT02070023T	42862	54166	18804	5411	1332	1149	3249
CPCT02020387T	33508	50033	10978	5041	0	71	913
CPCT02140024T	1017	3064	1055	318	240	326	80
CPCT02010441T	42631	24907	8320	219	0	555	287
DRUP01010007T	2282	0	1047	0	0	957	0
DRUP01070001T	45997	44336	5811	8399	0	0	639
CPCT02011015T	0	599	10	783	157	1089	7252
CPCT02230072T	0	26065	6351	1023	0	3545	2282
CPCT02380035T	14471	15676	3038	0	0	972	135
CPCT02020704TII	34118	15670	6896	2013	4836	2022	570
DRUP01010020T	28129	33433	8333	0	2549	1514	205
CPCT02011050T	23546	11814	6204	0	0	1392	71
CPCT02080188T	129	38	294	335	0	634	4761
CPCT02250005T	13548	21834	1432	0	0	881	160
DRUP01070038T	14112	5077	3116	0	0	1205	0
DRUP01010123T	81721	88881	24570	0	0	1618	0
CPCT02200005T	4847	7055	431	0	42	32	94
CPCT02120105T	2599	849	270	22	0	795	75
CPCT02330076T	136048	1234	2632	13989	2723	3728	264
CPCT02220071T	7007	5454	1567	0	0	509	3
CPCT02020671T	732	0	131	200	0	673	7873
CPCT02050424T	0	0	148	0	0	4241	1137
DRUP01340017T	75603	103844	11527	1299	0	1170	1630
CPCT02230088T	71	0	18	352	0	1284	6930
DRUP01010122T	72540	66850	16870	2577	0	1044	462
CPCT02230086T	11216	14555	5357	2062	0	370	524
WIDE01010064T	1418	289	1603	0	0	1003	333
CPCT02150052T	854	0	0	661	0	4460	146
WIDE01010069T	30484	57285	6652	3901	1891	0	2114
DRUP01010078T	100	77	21	435	0	549	7420
WIDE01010075T	16036	3509	1773	1142	0	408	87
CPCT02020680T	19259	15834	3938	0	670	2160	30
WIDE01010127T	0	325	342	117	0	524	4388
DRUP01030013T	18792	25866	5725	1396	0	501	514
DRUP01230004T	55008	108627	8273	3841	0	2150	545
DRUP01230001T	0	25673	6357	696	0	4354	2203
WIDE01010139T	172	393	500	51	0	641	4868
CPCT02130049T	1766	0	1041	98	0	1731	217
CPCT02050443T	25518	32810	4656	2475	2492	2008	239
DRUP01340016T	64478	69070	27073	0	0	1611	0
CPCT02140091TII	340	2604	1634	88	964	1311	47
DRUP01070026TII	33302	44928	8043	5917	3115	612	971
CPCT02270029T	88	319	204	326	0	820	5277
CPCT02010780T	118	17	201	0	0	452	4372
CPCT02270026T	494	332	1030	426	0	680	3123
CPCT02020986T	21248	44207	0	0	0	699	196
CPCT02020704T	31474	15422	6438	1955	4627	2018	509
DRUP01080031T	37580	20529	7488	0	4134	2321	0
DRUP01070080T	69486	48570	0	13141	0	0	2188
CPCT02050358T	827	193	2141	0	264	616	24
DRUP01050049T	27748	30917	5208	2260	1781	1398	269
DRUP01330020T	188094	0	0	21028	1317	6088	1434
DRUP01070085T	40882	32309	15257	0	0	2653	0
DRUP01050048T	39758	47606	17899	0	2394	2283	489
DRUP01020053T	56791	122968	18478	6573	0	3126	501
DRUP01040016T	59776	73418	15796	4065	0	0	591
DRUP01010142T	22074	21854	7064	238	2663	800	162
CPCT02010786T	55613	39157	10616	1000	0	192	226
DRUP01010148T	29472	67695	6961	3868	3301	0	2338
WIDE01010451T	2111	1371	1699	0	0	1408	38
DRUP01070042T	14653	16154	4737	2049	3520	635	657
CPCT02450014T	0	0	85541	0	181248	0	697
DRUP01030018T	64904	125535	15367	3732	0	1539	728
DRUP01080014T	12534	7052	2683	130	0	404	49
CPCT02180068T	2683	0	2117	308	0	1002	61
CPCT02010870T	0	386	467	522	53	567	2648
CPCT02010847T	144	0	0	208	0	1461	3267
DRUP01050028T	37231	20811	5729	0	0	671	0
WIDE01010606T	64539	26032	46373	0	19648	4277	0
CPCT02010867T	131	0	140	0	0	689	9943
DRUP01010047TII	72795	41777	6219	0	0	1531	0
WIDE01010460T	109524	57044	26475	3340	3397	4280	237
CPCT02010882T	78368	82274	15049	0	2353	3105	0
CPCT02310017T	1780	0	1609	0	0	884	18
CPCT02050380T	1859	233	1241	9	0	926	174
CPCT02130140T	38148	26430	5643	2082	0	2290	115
CPCT02210064T	1959	383	1230	0	0	595	5
CPCT02170035T	63197	62607	12197	2368	0	2006	0
CPCT02010911T	218	126	119	185	0	908	5365
CPCT02130146T	2974	0	12244	814	13167	3821	0
CPCT02020815T	46	70	78	251	0	459	6449
CPCT02330125T	35462	30241	7563	2894	1545	1247	1038
DRUP01010096T	118	264	187	108	0	954	4389
CPCT02030532T	0	1461	101591	7375	0	27	142
DRUP01070020TII	18201	1435	5953	0	0	1936	0
CPCT02030546T	22264	46300	21028	5691	250	1091	6540
CPCT02010654T	20379	21315	9113	823	0	581	538
CPCT02140091T	1269	1862	1126	180	0	335	58
CPCT02230056T	2594	0	1985	451	0	1893	397
CPCT02040169T	9875	299	1440	0	0	1316	130
CPCT02080152T	6731	12008	2628	0	136	332	46
CPCT02010986T	365	1319	0	71	0	1487	1485
DRUP01010047T	75846	55388	7127	0	0	2902	0
CPCT02080273T	31789	43674	12159	0	6589	2267	585
CPCT02080157T	14290	11338	9015	0	2783	1359	217
DRUP01010108T	1861	273	2027	0	0	1065	189
CPCT02030392T	0	15091	9375	0	0	1917	0
CPCT02050279T	78422	46891	14973	0	0	1100	15
CPCT02160034T	2728	0	1213	58	0	739	15
CPCT02040280TII	0	265	314	41	0	441	5461
CPCT02190020T	0	283	163	261	33	1376	5422
CPCT02100120T	1909	0	1871	6	0	1486	0
DRUP01010051T	63177	50516	14573	1797	0	1207	75
CPCT02020622T	1086	141	1296	155	176	1403	59
CPCT02020630T	0	606	49	258	0	2397	2900
CPCT02340029T	1072	196	1358	0	0	1026	453
CPCT02080162T	819	4056	5385	215	0	701	372
DRUP01010044T	2448	0	1091	0	0	1209	0
CPCT02050252T	1220	0	1421	139	0	1556	0
CPCT02210016T	97618	85613	12438	0	0	2577	339
CPCT02050170T	7631	5912	2571	0	2709	928	12
CPCT02010569T	1577	216	1243	0	0	779	61
CPCT02100019T	67513	20279	18963	0	0	4891	0
CPCT02020514T	16776	13310	2717	0	1551	1438	1
CPCT02070140T	12161	18919	5249	1714	2798	910	594
CPCT02030347T	102522	46507	6447	10769	0	1073	0
CPCT02180033T	6947	5130	2709	0	208	686	210
CPCT02070164T	17645	4457	6638	0	0	1528	0
DRUP01070015T	27814	28920	8449	2303	1018	29	798
DRUP01010022T	24844	22702	5144	265	0	0	454
CPCT02030349T	20976	26555	6335	1450	0	0	648
CPCT02120032T	7660	1004	2336	370	80	272	180
