MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:T:4	1.17E-03	1.31E-03	1.34E-03	8.33E-04	1.38E-03	2.70E-03	3.04E-03	8.98E-04	2.28E-03	3.70E-03	3.02E-03	1.92E-03	2.77E-03	1.26E-03	1.89E-03	7.92E-04	2.56E-03	6.72E-03	1.37E-03	3.08E-03
1:Del:T:5	1.14E-02	3.74E-03	1.03E-02	3.39E-03	3.38E-03	1.12E-02	3.30E-03	2.81E-03	3.14E-03	3.61E-03	2.33E-03	2.96E-03	1.28E-03	2.32E-03	2.06E-03	2.73E-03	2.21E-03	1.91E-03	2.89E-03	7.08E-04
1:Ins:C:0	5.15E-03	3.59E-04	3.78E-03	7.01E-04	4.55E-03	1.49E-02	3.63E-04	1.13E-03	6.85E-05	2.66E-04	1.86E-04	1.02E-03	8.60E-08	3.10E-05	4.41E-04	1.27E-03	1.18E-03	6.28E-04	8.65E-04	8.45E-04
1:Ins:C:1	3.00E-04	4.25E-04	3.19E-04	5.33E-04	7.59E-04	9.77E-04	9.69E-04	7.96E-04	1.22E-03	1.16E-03	2.06E-04	1.03E-03	7.64E-04	1.02E-03	4.30E-04	8.04E-04	8.27E-04	9.89E-04	1.17E-03	6.05E-05
1:Ins:C:2	1.33E-04	9.91E-05	2.43E-04	1.08E-04	5.51E-04	7.10E-04	4.40E-04	2.76E-04	6.37E-04	1.00E-03	8.25E-04	4.12E-04	1.48E-03	1.97E-03	7.13E-04	3.91E-04	7.45E-04	1.39E-03	6.37E-04	3.23E-04
1:Ins:C:3	1.18E-04	2.55E-04	3.15E-04	1.38E-04	5.65E-04	3.49E-04	4.83E-04	5.38E-04	1.89E-04	4.48E-04	5.78E-04	4.54E-04	2.45E-04	4.92E-04	4.21E-04	5.61E-04	3.47E-04	3.74E-04	6.42E-04	1.14E-04
1:Ins:C:4	4.28E-04	2.14E-04	5.21E-04	1.46E-04	4.23E-04	5.00E-04	3.07E-04	3.70E-04	4.94E-04	2.88E-04	1.70E-04	7.38E-05	2.62E-05	3.23E-04	3.88E-04	2.73E-04	4.75E-04	1.99E-04	5.69E-04	7.10E-05
1:Ins:C:5	9.24E-04	1.29E-03	8.35E-04	9.44E-04	1.61E-03	2.24E-03	8.15E-04	1.51E-03	1.08E-03	1.42E-03	1.97E-03	8.89E-04	1.32E-03	1.23E-03	1.57E-03	1.38E-03	9.06E-04	1.67E-03	1.15E-03	1.28E-03
1:Ins:T:0	1.24E-03	1.06E-03	1.06E-03	7.93E-04	2.26E-03	5.34E-03	4.13E-04	2.11E-03	2.83E-03	8.46E-04	7.92E-04	2.77E-03	1.97E-03	1.38E-03	1.32E-03	2.05E-03	1.20E-03	2.63E-03	2.24E-03	1.23E-03
1:Ins:T:1	1.01E-03	7.86E-04	1.75E-03	7.84E-04	2.32E-03	3.10E-03	3.13E-03	1.82E-03	4.28E-03	2.99E-03	3.80E-03	3.56E-03	3.82E-03	2.86E-03	5.02E-03	1.37E-03	3.93E-03	4.03E-03	2.92E-03	4.26E-03
1:Ins:T:2	7.00E-04	4.78E-04	7.64E-04	5.61E-04	1.08E-03	2.44E-03	1.73E-03	1.29E-03	1.97E-03	3.05E-03	1.41E-03	1.53E-03	2.54E-03	1.16E-03	2.19E-03	1.38E-03	2.22E-03	8.69E-04	1.30E-03	5.84E-04
1:Ins:T:3	4.32E-04	3.78E-04	5.44E-04	4.58E-04	1.84E-03	1.37E-03	2.01E-03	1.48E-03	2.40E-03	1.88E-03	1.64E-03	1.90E-03	1.81E-03	2.27E-03	2.41E-03	1.29E-03	1.30E-03	2.16E-03	2.40E-03	4.47E-04
1:Ins:T:4	6.26E-04	3.79E-04	6.95E-04	5.74E-04	8.79E-04	1.40E-03	1.29E-03	6.41E-04	1.39E-03	1.69E-04	1.05E-03	8.60E-04	1.01E-03	1.35E-03	1.30E-03	8.53E-04	1.17E-03	1.28E-03	1.23E-03	3.62E-07
1:Ins:T:5	9.85E-03	1.20E-02	7.09E-03	7.74E-03	1.32E-02	8.29E-03	4.51E-03	7.22E-03	3.64E-03	5.24E-03	3.52E-03	3.59E-03	3.64E-03	4.12E-03	6.40E-03	6.51E-03	7.18E-03	3.17E-03	7.83E-03	3.34E-47
2:Del:R:0	5.75E-04	3.98E-04	8.04E-04	8.92E-04	9.82E-04	1.63E-03	4.56E-03	1.51E-03	3.29E-03	2.48E-03	4.40E-03	2.36E-03	5.04E-03	1.04E-03	2.78E-03	1.20E-03	1.60E-03	1.68E-03	2.14E-03	1.33E-03
2:Del:R:1	9.60E-04	1.00E-03	7.86E-04	7.67E-04	1.59E-03	2.14E-03	2.10E-03	1.27E-03	2.60E-03	3.35E-03	2.64E-03	3.02E-03	2.48E-03	2.29E-03	2.32E-03	1.04E-03	2.27E-03	2.69E-03	2.71E-03	3.31E-04
2:Del:R:2	3.62E-04	2.68E-04	4.81E-04	4.07E-04	1.16E-03	1.74E-03	1.93E-03	6.70E-04	1.42E-03	1.64E-03	1.45E-03	8.78E-04	6.30E-04	1.20E-03	1.35E-03	7.51E-04	8.35E-04	7.78E-04	1.37E-03	9.28E-05
2:Del:R:3	2.46E-04	3.66E-04	3.48E-04	3.49E-04	6.49E-04	4.63E-04	3.86E-04	3.31E-04	3.98E-04	4.74E-04	3.86E-04	1.08E-04	5.19E-04	4.10E-04	3.85E-04	7.15E-04	6.02E-04	3.90E-04	8.10E-04	2.18E-04
2:Del:R:4	2.96E-04	1.31E-04	2.46E-04	2.83E-04	2.62E-04	3.56E-04	3.68E-04	5.41E-04	2.70E-04	1.13E-04	1.57E-04	1.16E-04	2.25E-04	5.14E-05	3.09E-04	4.81E-04	4.39E-04	2.89E-04	5.24E-04	2.48E-07
2:Del:R:5	3.25E-04	2.04E-04	3.71E-04	4.16E-04	4.90E-04	1.40E-03	1.35E-03	6.32E-04	2.37E-03	2.44E-03	3.02E-03	4.92E-03	1.62E-03	5.65E-04	3.02E-03	6.61E-04	1.57E-03	5.39E-03	8.99E-04	1.45E-02
3:Del:R:0	1.84E-04	1.22E-04	5.86E-04	4.91E-04	8.55E-04	1.13E-03	8.61E-04	1.36E-03	8.76E-04	2.03E-03	1.81E-03	1.70E-03	2.22E-03	1.78E-03	1.98E-03	1.07E-03	2.60E-03	1.52E-03	2.00E-03	1.03E-03
3:Del:R:1	7.08E-04	1.19E-03	1.23E-03	8.27E-04	1.79E-03	3.02E-03	4.33E-03	1.65E-03	3.80E-03	1.75E-03	3.95E-03	6.34E-03	2.29E-03	4.84E-03	3.48E-03	1.55E-03	1.74E-03	3.90E-03	2.80E-03	3.93E-03
3:Del:R:2	2.45E-04	3.84E-04	7.71E-04	9.25E-05	2.97E-04	7.16E-04	1.37E-03	8.90E-04	1.52E-03	1.31E-03	1.73E-03	6.87E-04	1.20E-03	2.08E-03	1.36E-03	9.47E-04	1.38E-03	1.60E-03	1.92E-03	3.17E-04
3:Del:R:3	2.74E-04	4.05E-04	3.19E-04	1.55E-05	1.53E-04	7.90E-04	1.05E-03	2.18E-04	1.47E-03	5.76E-04	1.19E-03	6.79E-04	4.73E-04	5.96E-04	8.84E-04	1.75E-04	4.09E-04	8.13E-04	5.15E-04	2.08E-04
3:Del:R:4	3.75E-05	1.53E-04	1.27E-04	5.39E-09	3.36E-04	5.54E-04	7.60E-04	4.65E-04	9.37E-04	1.13E-03	1.37E-03	7.80E-04	7.31E-04	6.84E-04	1.61E-03	2.28E-08	1.49E-03	2.03E-03	6.19E-04	2.40E-03
3:Del:R:5	0.00E+00	2.64E-04	3.55E-05	1.24E-04	2.55E-04	9.65E-04	5.41E-04	4.22E-04	1.53E-03	5.13E-04	3.80E-03	3.67E-03	2.40E-03	1.23E-03	1.97E-03	2.52E-04	2.82E-04	2.11E-03	1.64E-03	4.50E-03
4:Del:R:0	2.37E-04	1.40E-04	4.55E-04	7.03E-04	6.55E-04	8.70E-04	2.48E-03	1.43E-03	9.04E-04	1.11E-03	5.79E-04	6.07E-04	8.53E-04	2.69E-04	7.65E-04	6.92E-04	1.46E-03	7.06E-04	1.33E-03	6.10E-04
4:Del:R:1	5.74E-04	7.15E-04	4.95E-04	3.89E-04	1.48E-03	2.35E-03	2.56E-03	6.11E-04	3.37E-03	3.96E-03	4.24E-03	3.92E-03	2.91E-03	6.47E-03	2.34E-03	5.03E-04	3.27E-03	3.70E-03	2.01E-03	1.78E-03
4:Del:R:2	6.14E-04	2.09E-05	6.32E-04	2.99E-04	7.30E-04	1.03E-03	7.52E-04	6.18E-04	1.11E-03	1.28E-03	9.43E-04	7.89E-04	1.89E-03	2.23E-03	1.51E-03	4.56E-04	1.31E-03	2.02E-03	1.50E-03	1.02E-03
4:Del:R:3	2.07E-04	5.63E-04	4.31E-04	7.94E-05	3.20E-04	6.56E-04	1.10E-03	4.86E-04	1.52E-03	4.17E-04	7.88E-04	1.23E-03	2.19E-03	6.48E-04	1.24E-03	6.57E-04	4.78E-04	1.51E-03	8.09E-04	1.40E-03
4:Del:R:4	7.59E-05	1.69E-04	1.91E-04	4.11E-05	1.76E-04	1.23E-03	1.13E-03	1.71E-04	1.37E-03	1.35E-03	1.97E-03	8.85E-04	1.22E-03	3.91E-04	5.57E-04	1.90E-04	7.92E-04	2.57E-03	2.34E-04	1.98E-03
4:Del:R:5	4.88E-05	5.19E-05	5.83E-05	5.72E-05	1.90E-04	4.94E-04	2.49E-04	2.99E-04	3.78E-04	2.19E-04	5.09E-04	4.26E-04	2.03E-04	2.89E-04	4.79E-04	1.83E-04	4.03E-04	5.99E-04	5.68E-04	4.51E-04
5:Del:R:0	5.03E-04	8.10E-04	1.38E-03	3.52E-03	2.87E-03	3.94E-03	8.41E-03	3.44E-03	4.63E-03	5.33E-03	3.04E-03	2.76E-03	3.58E-03	2.88E-03	3.94E-03	3.27E-03	4.47E-03	4.58E-03	3.64E-03	1.34E-03
5:Del:R:1	3.79E-04	5.73E-04	7.46E-04	1.30E-03	1.12E-03	1.05E-03	1.05E-03	2.34E-03	1.28E-03	3.98E-04	1.57E-03	9.74E-04	1.99E-03	1.45E-03	3.22E-03	2.42E-03	7.69E-04	2.18E-03	2.31E-03	8.10E-04
5:Del:R:2	2.02E-04	1.19E-04	2.84E-04	1.98E-04	1.31E-04	9.15E-04	2.82E-04	2.66E-04	6.48E-04	2.41E-04	7.40E-04	7.78E-04	5.67E-04	3.95E-04	9.11E-04	7.15E-05	6.52E-04	1.34E-03	3.09E-04	1.23E-03
5:Del:R:3	5.01E-05	6.71E-09	5.01E-05	2.89E-05	1.29E-04	1.15E-04	8.55E-05	1.60E-04	7.01E-05	1.18E-04	1.71E-04	1.66E-04	5.14E-05	7.97E-05	2.01E-04	1.94E-04	1.33E-04	5.21E-05	1.35E-04	6.02E-05
5:Del:R:4	4.48E-09	1.40E-08	9.56E-09	1.52E-08	2.28E-08	4.98E-08	4.63E-08	2.41E-08	5.80E-08	5.63E-08	6.49E-08	8.05E-08	6.85E-08	5.74E-08	5.77E-08	2.29E-08	5.62E-08	8.01E-08	4.17E-08	9.78E-08
5:Del:R:5	2.49E-10	1.49E-08	5.95E-09	1.92E-08	6.08E-05	3.29E-05	2.06E-04	4.11E-05	3.48E-04	1.13E-04	2.67E-04	1.94E-04	5.12E-04	2.32E-04	3.41E-04	2.50E-06	1.32E-04	2.73E-04	1.34E-04	2.75E-04
2:Ins:R:0	7.20E-04	6.17E-04	7.16E-04	8.79E-04	1.37E-03	2.07E-03	1.59E-03	1.12E-03	1.96E-03	1.11E-03	1.20E-03	9.68E-04	1.03E-03	1.65E-03	1.53E-03	1.28E-03	1.08E-03	1.79E-03	1.87E-03	1.29E-03
2:Ins:R:1	2.96E-04	4.73E-04	5.93E-04	1.92E-04	4.50E-04	1.25E-03	4.13E-04	4.33E-04	1.45E-03	4.35E-04	1.29E-03	1.98E-03	1.40E-03	1.67E-03	1.24E-03	5.06E-04	7.03E-04	5.49E-04	8.74E-04	6.16E-04
2:Ins:R:2	1.48E-04	1.12E-05	2.78E-04	5.22E-04	4.75E-04	8.82E-04	1.18E-03	7.45E-04	1.38E-03	5.03E-04	5.60E-04	1.39E-03	5.34E-04	6.44E-04	1.25E-03	1.49E-03	1.15E-03	1.34E-03	7.59E-04	8.46E-04
2:Ins:R:3	1.25E-04	1.04E-04	1.00E-04	1.49E-04	2.45E-04	2.96E-04	1.18E-04	1.73E-04	4.12E-04	8.34E-05	2.24E-04	1.45E-04	3.95E-04	2.31E-04	1.40E-04	3.62E-04	1.96E-04	2.23E-04	2.72E-04	3.71E-05
2:Ins:R:4	2.14E-04	2.79E-04	2.07E-04	4.84E-04	4.39E-04	5.36E-04	2.52E-04	5.02E-04	1.48E-04	1.03E-07	2.03E-04	6.32E-08	3.54E-05	5.80E-08	2.22E-04	6.39E-04	3.38E-04	3.70E-04	3.90E-04	1.20E-07
2:Ins:R:5	1.60E-03	5.14E-03	2.34E-03	7.40E-04	1.40E-03	6.73E-03	6.00E-04	1.47E-03	4.03E-04	6.21E-04	9.97E-04	2.26E-03	2.28E-03	1.37E-03	1.19E-03	1.23E-03	2.85E-03	4.24E-03	1.48E-03	4.86E-04
3:Ins:R:0	3.11E-04	1.94E-04	5.15E-04	8.51E-04	8.83E-04	9.03E-04	7.87E-04	9.25E-04	9.87E-04	6.56E-04	7.39E-04	3.08E-04	6.57E-04	2.94E-04	7.50E-04	1.65E-03	4.77E-04	6.21E-04	8.03E-04	2.89E-04
3:Ins:R:1	1.79E-04	6.77E-04	3.60E-04	5.00E-04	2.81E-04	3.36E-04	9.76E-04	6.35E-04	6.06E-04	5.34E-04	9.89E-04	9.09E-04	1.73E-03	1.49E-03	1.78E-03	1.44E-03	8.28E-04	1.87E-03	1.10E-03	4.30E-04
3:Ins:R:2	4.93E-05	4.29E-09	5.00E-05	1.00E-04	5.62E-05	8.70E-05	9.39E-05	2.92E-04	7.35E-05	1.66E-07	1.44E-04	7.68E-05	2.63E-04	2.21E-04	2.60E-04	2.29E-04	3.29E-05	1.21E-04	2.12E-04	2.04E-07
3:Ins:R:3	4.48E-09	1.40E-08	9.56E-09	1.52E-08	2.28E-08	4.98E-08	4.63E-08	2.41E-08	5.80E-08	5.63E-08	6.49E-08	8.05E-08	6.85E-08	5.74E-08	5.77E-08	2.29E-08	5.62E-08	8.01E-08	4.17E-08	9.78E-08
3:Ins:R:4	1.40E-47	1.63E-04	2.87E-05	1.10E-08	4.03E-05	5.64E-05	5.15E-08	4.49E-05	5.98E-08	6.78E-08	7.24E-08	9.01E-08	7.39E-08	7.32E-08	6.42E-08	2.76E-08	5.53E-08	1.54E-04	4.77E-08	1.28E-07
3:Ins:R:5	1.70E-04	6.72E-04	3.43E-04	2.65E-04	1.77E-04	3.92E-04	1.38E-04	3.42E-04	2.25E-04	3.20E-05	4.57E-08	1.86E-04	4.38E-04	1.17E-04	4.70E-05	1.99E-04	3.38E-04	6.40E-05	1.50E-04	2.80E-05
4:Ins:R:0	3.98E-04	4.96E-04	6.03E-04	1.06E-03	7.35E-04	1.34E-03	6.75E-04	1.39E-03	2.12E-04	2.85E-05	1.45E-04	2.74E-05	4.03E-04	2.10E-05	5.88E-04	1.88E-03	4.92E-04	4.64E-04	1.13E-03	7.23E-08
4:Ins:R:1	1.18E-03	5.23E-04	1.17E-03	4.72E-04	6.70E-04	1.27E-03	9.17E-04	8.43E-04	1.37E-03	8.50E-04	1.07E-03	1.32E-03	4.13E-04	1.31E-03	9.76E-04	9.46E-04	7.75E-04	1.51E-03	1.10E-03	2.55E-04
4:Ins:R:2	4.25E-05	1.35E-04	6.00E-05	6.05E-05	3.04E-04	1.81E-04	7.24E-05	3.83E-04	1.80E-04	2.05E-05	2.30E-05	4.94E-06	7.62E-08	2.98E-05	2.04E-04	3.83E-04	1.54E-04	1.04E-04	4.74E-04	1.48E-07
4:Ins:R:3	1.02E-04	2.56E-05	6.83E-05	3.61E-09	2.81E-04	2.17E-04	1.14E-07	2.61E-04	1.16E-04	1.68E-04	6.91E-08	8.81E-08	8.30E-08	9.25E-08	8.32E-05	3.09E-05	7.67E-05	1.68E-07	1.93E-04	1.40E-07
4:Ins:R:4	1.16E-04	6.98E-09	7.51E-05	5.77E-09	5.91E-05	1.77E-04	6.74E-08	1.86E-08	6.73E-08	6.40E-08	7.41E-08	8.44E-08	8.78E-08	7.97E-08	6.08E-08	2.78E-08	5.22E-08	9.60E-08	4.20E-08	1.28E-07
4:Ins:R:5	2.95E-04	3.68E-04	3.92E-04	1.58E-04	2.32E-04	4.64E-04	1.94E-04	3.63E-04	3.10E-04	6.87E-05	9.75E-05	7.18E-05	3.97E-04	1.74E-04	1.97E-04	2.84E-04	1.29E-04	3.08E-04	1.83E-04	1.50E-07
5:Ins:R:0	1.45E-03	1.13E-03	2.01E-03	8.30E-03	8.15E-04	1.89E-03	4.09E-06	6.69E-03	4.48E-04	6.11E-05	5.37E-04	3.46E-04	5.69E-04	2.19E-04	2.67E-04	7.08E-03	3.95E-04	4.11E-04	1.64E-03	4.10E-04
5:Ins:R:1	3.74E-04	5.12E-04	5.29E-04	6.78E-04	2.24E-03	2.49E-03	1.73E-03	1.28E-03	3.85E-03	2.21E-03	4.55E-03	1.13E-03	2.06E-03	4.22E-03	2.27E-03	1.71E-03	2.21E-03	2.81E-03	1.88E-03	3.30E-03
5:Ins:R:2	6.31E-05	2.19E-04	1.85E-04	2.44E-09	5.48E-04	2.84E-04	4.61E-04	4.87E-04	2.36E-04	3.01E-04	2.54E-04	1.95E-04	1.44E-04	4.15E-04	3.25E-04	7.46E-05	3.98E-04	6.20E-04	4.22E-04	1.25E-04
5:Ins:R:3	2.49E-05	2.89E-09	1.83E-05	1.54E-04	2.34E-04	1.75E-04	1.44E-04	1.94E-04	2.40E-04	2.59E-05	1.51E-04	1.47E-04	2.10E-04	2.63E-04	9.67E-05	4.44E-04	9.13E-05	2.94E-04	6.17E-04	1.61E-07
5:Ins:R:4	2.83E-05	1.23E-08	1.44E-05	2.28E-08	1.09E-05	1.92E-04	1.07E-04	2.06E-08	9.93E-05	9.18E-05	4.20E-04	4.65E-04	3.25E-05	1.61E-04	4.71E-05	6.64E-08	1.41E-04	2.90E-04	1.06E-04	2.85E-04
5:Ins:R:5	2.67E-05	1.54E-04	6.34E-05	5.44E-05	1.17E-04	4.01E-04	1.27E-04	5.33E-05	8.63E-05	1.07E-04	3.23E-04	4.38E-04	2.03E-04	1.71E-04	3.29E-04	2.67E-04	2.18E-04	2.36E-04	2.39E-04	4.31E-04
2:Del:M:1	9.49E-04	6.51E-04	1.43E-03	1.05E-03	1.72E-03	2.22E-03	2.88E-03	1.44E-03	2.36E-03	1.41E-03	2.87E-03	1.43E-03	5.19E-03	2.62E-03	3.99E-03	1.41E-03	2.73E-03	3.87E-03	2.60E-03	4.26E-03
3:Del:M:1	1.60E-04	2.40E-04	3.65E-04	4.22E-04	6.32E-04	1.53E-03	1.04E-03	5.62E-04	1.58E-03	1.13E-03	3.68E-04	8.22E-04	1.35E-03	1.39E-03	9.58E-04	3.59E-04	4.06E-04	1.15E-03	3.30E-04	1.94E-04
3:Del:M:2	4.68E-04	5.03E-04	4.55E-04	4.64E-04	1.72E-03	2.29E-03	3.33E-03	1.55E-03	1.30E-03	2.25E-03	4.49E-03	3.43E-03	2.76E-03	4.84E-03	2.73E-03	1.08E-03	2.54E-03	2.49E-03	2.27E-03	2.22E-03
4:Del:M:1	1.95E-04	4.75E-04	2.86E-04	5.07E-04	3.13E-04	6.36E-04	1.55E-03	8.60E-04	1.35E-03	1.37E-03	1.05E-03	5.69E-04	9.83E-04	1.07E-03	1.05E-03	8.52E-04	4.31E-04	2.13E-03	1.15E-03	6.72E-04
4:Del:M:2	2.83E-04	5.30E-04	4.97E-04	5.49E-04	1.94E-03	1.67E-03	2.83E-03	6.88E-04	2.46E-03	2.67E-03	2.37E-03	2.59E-03	3.38E-03	4.36E-03	2.42E-03	1.14E-03	1.85E-03	3.07E-03	1.65E-03	3.20E-04
4:Del:M:3	8.05E-04	5.65E-04	7.71E-04	3.14E-04	3.31E-04	1.45E-03	4.64E-03	1.13E-03	2.12E-03	3.98E-03	3.35E-03	3.68E-03	6.49E-03	6.70E-03	2.91E-03	8.14E-04	2.37E-03	6.92E-03	1.94E-03	2.03E-03
5:Del:M:1	8.31E-04	6.58E-04	1.24E-03	2.32E-03	2.73E-03	4.00E-03	4.32E-03	2.55E-03	6.48E-03	3.62E-03	3.82E-03	3.28E-03	2.79E-03	3.34E-03	3.39E-03	4.27E-03	3.33E-03	1.70E-03	2.90E-03	3.13E-03
5:Del:M:2	9.46E-04	1.06E-03	1.40E-03	1.37E-03	2.20E-03	3.35E-03	4.55E-03	1.83E-03	6.82E-03	2.84E-03	2.53E-03	1.46E-03	3.42E-03	1.71E-03	2.63E-03	2.23E-03	3.05E-03	3.25E-03	2.64E-03	8.93E-04
5:Del:M:3	6.58E-04	4.34E-04	1.14E-03	9.83E-04	7.89E-04	1.85E-03	2.75E-03	1.18E-03	2.36E-03	3.46E-03	2.96E-03	1.86E-03	1.47E-03	2.29E-03	1.70E-03	9.72E-04	2.07E-03	2.07E-03	2.06E-03	6.65E-04
5:Del:M:4	2.37E-04	1.58E-04	4.13E-04	1.20E-04	1.11E-03	7.56E-04	1.22E-03	1.43E-03	1.28E-03	1.43E-03	1.53E-03	1.39E-03	1.33E-03	1.75E-03	2.20E-03	3.57E-04	1.39E-03	1.63E-03	1.47E-03	1.41E-03
5:Del:M:5	5.48E-04	7.28E-04	6.62E-04	6.41E-04	1.41E-03	9.91E-04	2.10E-03	1.18E-03	2.09E-03	1.01E-03	1.69E-03	2.13E-03	1.58E-03	1.72E-03	2.18E-03	5.12E-04	1.28E-03	2.23E-03	1.86E-03	2.10E-03
