MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	0.015252478813417838	0.011128990063407401	0.016516223980579524	0.00767397103481926	0.026175669968361036	0.034074266470579456	0.06217634055357621	0.016018912886065665	0.0697545468917815	0.052727012613322584	0.159532141238451	0.12930859761312605	0.05959776421776041	0.055176621843129395	0.06269368296430912	0.01477676170761697	0.03343069507740438	0.05931833313312382	0.049374303705990316	0.06906332669619018
1:Del:C:1	0.008692210024746601	0.00862974629601922	0.007989509709877893	0.008395113935041679	0.02357542442670365	0.034791301291961646	0.06920278929173947	0.01752963992592413	0.03536476951754594	0.20711800891906024	0.06280994225742688	0.020410835362272336	0.016715114080625426	0.04060202860458048	0.01999317861812301	0.008504642033585696	0.09497001529671252	0.045793178113235626	0.019477536449267065	0.004907664427636291
1:Del:C:2	0.0031910952646285297	0.0026490884329723485	0.006039641303067924	0.012562667223919561	0.012389731383009348	0.025759521581285156	0.026161298211383154	0.013266118093706609	0.03016498402835623	0.044580730583422795	0.0301452341186814	0.018948593114816958	0.0244174603340457	0.06025459926545409	0.025370643785571474	0.014490683982148766	0.0436859655761873	0.006264910618756403	0.025968079896410926	0.006551784359269277
1:Del:C:3	0.003109058135905798	0.0033386934802751966	0.004953027242943335	0.003281146535210837	0.00857900261050645	0.011004485202437308	0.00579816358767971	0.008764071851853714	0.014216414983765161	0.012030203369213836	0.006495563342210744	0.02241941531434918	0.002126799441474532	0.008637045386712998	0.012538871198728145	0.00511069200500458	0.028706488861807884	0.004769545267990906	0.011796263070391434	0.0008257204674055174
1:Del:C:4	0.001238562170277646	0.0005828513244341593	0.002679972141613689	0.0011955776745983825	0.005875137797142358	0.005760093884709931	0.007100952141571497	0.004413639867324406	0.005358375617443584	0.007779294655425417	0.006786497396065272	0.0013305492994609835	0.0015993017865582714	0.008704271662124938	0.011882413231874125	0.00221358300055698	0.015853679558202886	0.01708104993161669	0.008623257159284777	0.0004140883368944515
1:Del:C:5	0.009313029758548624	0.005008188455631171	0.0159295407141326	0.004654830094941644	0.008455799746830053	0.012731644529344522	0.00223949312523132	0.007771020751555398	0.0036814254735821807	0.0025620670272735423	0.0021745333765034046	0.0042676933995659284	0.0024559301642472064	0.0011418059135132807	0.006544210977629064	0.0031964773719654893	0.00606171511143657	0.002673619450161695	0.006382926715195936	0.00769906433581184
1:Del:T:0	0.011024172604666092	0.007725938180276376	0.01196663598093437	0.0221801662677899	0.01659158044826654	0.02533967613116147	0.03188313613260107	0.021195160591742025	0.05229787813528674	0.01617910589207895	0.052675488530658184	0.04441125030460398	0.19535790506750345	0.08550063310460246	0.07234235571231692	0.027385712262939704	0.02062055353588221	0.04130953804799446	0.025121209933085992	0.0018052778957644477
1:Del:T:1	0.0070190719794482	0.0026892975182272495	0.005642688900989015	0.016331106236902995	0.014883521318042768	0.02452043866389431	0.03859698154206853	0.020221421112655662	0.04358798666624352	0.01198959352872862	0.03861988956457935	0.06293879390130314	0.05461629350669682	0.04843378479676403	0.04030025715916054	0.02500246847048402	0.025374529685680044	0.013268711960964765	0.03118471702793613	0.0015431957454040911
1:Del:T:2	0.009484313028974612	0.008621745828313578	0.010473343510529958	0.012107586471984177	0.014281667614222898	0.029648161745922153	0.02030887685055859	0.011338349390862278	0.022888262388405564	0.03967362150472127	0.023385923010225726	0.13305549858137966	0.023655502037983923	0.012220028583599288	0.012614181044241377	0.007097914278999724	0.03521431980654597	0.016037355177263634	0.013020411252682038	0.01158227596734804
1:Del:T:3	0.016143846412887797	0.0015199227795483238	0.013161831092147622	0.006254419803938162	0.008512700300198048	0.01938601795502109	0.01547277786770792	0.010568708687787875	0.012133507232065313	0.03676172757841414	0.03971551698480653	0.030294355698861183	0.01603602648479864	0.02900233131600544	0.019177897638621745	0.007996048279655952	0.019428705969476143	0.07181598665425554	0.012891765254898928	0.03279708470045989
1:Del:T:4	0.020024819905725053	0.006092951797581918	0.01876531206362415	0.008954267816601486	0.004723255096469075	0.01920350390692761	0.02000886007821009	0.004962546113040673	0.010691597385120986	0.030862210053644503	0.01817581286317818	0.00974323683024295	0.016568609880769147	0.006140706005517131	0.009130960059753761	0.005097817199210795	0.01518252645481425	0.0866659498384638	0.0052287514969225415	0.013708503193830665
1:Del:T:5	0.4787258476018906	0.04253696469033457	0.2648806031793356	0.023582411063787702	0.024072790208251718	0.12056264717556588	0.01879190206759631	0.034057858943124304	0.016896669212271717	0.023341758033525367	0.010289164176911073	0.01813721522001174	0.004352876332511642	0.011451571666252675	0.013155269966765885	0.026813943255683058	0.011950992658453287	0.00736484876596263	0.018456817265332576	0.001203505156725555
1:Ins:C:0	0.052196276999344066	0.002507402527050431	0.02162194905610704	0.00878924383398271	0.015509310561241137	0.08677584167517721	0.0006471984634401906	0.01047375538539086	9.847947279922664e-05	0.0005615478704191901	0.00028449790865451517	0.0025736749556347148	1.3220488503939976e-07	3.113376152498404e-05	0.0010538514009044775	0.015844942108951727	0.004113590707678725	0.0008729882179375182	0.003332126131036688	0.0034835135784931025
1:Ins:C:1	0.003056445873753546	0.0045532234942356805	0.0014498402905385888	0.004619966592341029	0.004971292314075981	0.005639595794757497	0.003665622515943738	0.004370298133665642	0.004207218421339576	0.005281369751317299	0.000395343966976327	0.0040012525093091255	0.0016700006073511987	0.004658228976596774	0.0014566545414075448	0.006086644954044829	0.005491102338286282	0.004004934792055223	0.006716879466749504	6.10074325842902e-05
1:Ins:C:2	0.0012063393801663126	0.0006746149186521677	0.0013129446397525156	0.00033005719132916055	0.0021976995173658056	0.003025337830861261	0.0011593506223567828	0.0011273042089496954	0.001512213134120941	0.003920814262694989	0.0021842190275877726	0.0010183767153603184	0.00729165055952393	0.012679959600657754	0.0030512722841639574	0.0018516512859583756	0.0030893730376433835	0.006447784423480129	0.002491791499830356	0.0007991399802634192
