MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Ins:C:2	3.60E-05	2.05E-05	9.95E-05	3.11E-04	1.79E-04	2.48E-04	3.84E-04	1.93E-04
1:Ins:C:3	5.86E-05	2.79E-05	1.34E-04	7.30E-05	1.09E-04	2.31E-04	4.70E-04	2.78E-04
1:Ins:C:4	9.49E-05	6.57E-05	1.71E-04	1.44E-04	2.63E-04	2.59E-04	1.66E-04	2.19E-04
1:Ins:C:5	4.44E-04	2.14E-04	8.38E-04	1.07E-04	5.30E-04	1.01E-03	5.19E-04	7.56E-04
1:Ins:T:0	3.24E-04	5.16E-05	5.99E-04	2.16E-04	2.51E-04	1.40E-03	1.52E-03	7.27E-04
1:Ins:T:1	2.35E-04	3.69E-05	2.88E-04	9.00E-04	4.56E-04	1.41E-03	1.15E-03	4.45E-04
1:Ins:T:2	1.37E-04	3.90E-05	2.28E-04	4.68E-04	2.87E-04	7.14E-04	4.19E-04	2.69E-04
1:Ins:T:3	2.32E-04	5.91E-05	2.56E-04	3.59E-04	3.87E-04	9.43E-04	5.12E-04	6.74E-05
1:Ins:T:4	5.24E-04	1.70E-04	7.21E-04	3.53E-04	3.10E-04	7.06E-04	4.11E-04	3.04E-05
1:Ins:T:5	5.17E-03	2.92E-03	1.07E-02	3.72E-04	7.22E-03	7.86E-03	3.07E-03	3.67E-03
2:Del:R:0	2.21E-04	2.68E-05	2.66E-04	1.68E-03	6.00E-04	2.65E-03	7.13E-04	6.25E-04
2:Del:R:1	6.21E-04	4.66E-05	1.07E-03	1.61E-03	7.54E-04	3.88E-03	9.28E-04	2.36E-04
2:Del:R:2	2.13E-04	3.02E-05	3.49E-04	5.79E-04	3.35E-04	1.26E-03	5.95E-04	2.70E-04
2:Del:R:3	2.98E-05	5.97E-05	1.04E-04	2.44E-04	1.69E-04	3.59E-04	2.03E-04	1.44E-04
2:Del:R:4	1.40E-05	4.30E-05	4.21E-05	9.19E-05	4.81E-05	9.64E-05	1.29E-04	1.69E-04
2:Del:R:5	3.52E-06	7.96E-05	4.03E-05	5.87E-05	2.05E-05	8.42E-05	1.70E-08	3.45E-04
3:Del:R:0	3.81E-05	2.31E-05	1.20E-04	3.90E-04	2.36E-04	4.62E-04	4.11E-04	2.08E-04
3:Del:R:1	4.24E-04	1.87E-05	7.72E-04	1.15E-03	8.07E-04	2.50E-03	6.04E-04	2.22E-04
3:Del:R:2	1.47E-04	1.98E-05	3.27E-04	3.85E-04	3.52E-04	1.06E-03	1.60E-04	2.77E-04
3:Del:R:3	4.25E-05	1.83E-05	1.04E-04	1.89E-04	3.33E-05	3.19E-04	1.93E-04	8.00E-05
3:Del:R:4	1.23E-05	5.24E-06	5.90E-05	1.36E-04	5.06E-05	1.57E-04	3.20E-05	1.27E-04
3:Del:R:5	1.59E-05	8.51E-06	4.40E-05	2.85E-05	2.77E-05	8.04E-05	1.49E-04	9.56E-05
4:Del:R:0	4.85E-05	9.28E-06	7.85E-05	2.87E-04	2.95E-04	3.76E-04	3.24E-04	2.55E-04
4:Del:R:1	2.81E-04	2.39E-05	6.37E-04	1.71E-03	6.27E-04	2.63E-03	6.88E-04	4.21E-04
4:Del:R:2	8.39E-05	1.76E-05	2.38E-04	4.72E-04	1.24E-04	8.51E-04	5.60E-05	2.19E-04
4:Del:R:3	2.41E-05	0.00E+00	1.08E-04	3.00E-04	4.03E-05	3.64E-04	2.46E-04	2.72E-04
4:Del:R:4	1.26E-06	5.43E-06	1.44E-05	1.66E-04	3.70E-06	2.00E-04	8.43E-05	1.21E-04
4:Del:R:5	1.04E-05	1.69E-05	5.05E-05	4.85E-05	2.90E-05	6.90E-05	1.21E-04	1.21E-04
5:Del:R:0	2.21E-04	0.00E+00	3.33E-04	1.35E-03	1.24E-03	1.71E-03	2.13E-03	1.20E-03
5:Del:R:1	1.25E-04	3.92E-05	3.27E-04	7.01E-04	3.87E-04	1.18E-03	3.71E-05	3.70E-04
5:Del:R:2	3.71E-05	1.47E-05	1.26E-04	2.22E-04	1.24E-04	2.72E-04	1.66E-04	2.07E-04
5:Del:R:3	1.43E-05	9.32E-06	7.04E-05	1.19E-04	3.91E-05	1.86E-04	2.81E-05	1.22E-04
5:Del:R:4	1.40E-10	8.62E-06	1.53E-05	3.16E-05	6.92E-06	2.34E-05	1.07E-06	8.01E-05
5:Del:R:5	6.26E-06	5.45E-06	1.62E-05	2.99E-06	1.97E-05	3.14E-05	2.77E-08	5.28E-05
2:Ins:R:0	5.76E-05	7.32E-05	4.40E-04	8.58E-05	2.96E-05	7.47E-04	1.02E-03	8.21E-04
2:Ins:R:1	1.64E-04	2.09E-05	2.52E-04	3.38E-04	1.30E-04	6.81E-04	5.95E-04	3.71E-04
2:Ins:R:2	6.41E-05	2.39E-05	1.49E-04	2.11E-04	4.98E-05	3.55E-04	2.30E-04	1.69E-04
2:Ins:R:3	5.46E-05	1.98E-05	6.75E-05	2.39E-05	1.12E-04	4.13E-05	6.90E-05	1.39E-04
2:Ins:R:4	8.66E-05	4.77E-05	1.42E-04	3.75E-05	1.34E-04	1.26E-04	1.38E-04	3.27E-04
2:Ins:R:5	5.02E-04	2.26E-04	1.11E-03	4.04E-04	1.88E-04	1.05E-03	4.58E-04	1.16E-03
3:Ins:R:0	2.11E-05	9.41E-06	8.43E-05	5.73E-05	8.22E-05	1.35E-04	6.65E-05	3.48E-04
3:Ins:R:1	1.11E-04	6.13E-06	2.79E-04	2.21E-04	1.86E-04	5.78E-04	3.40E-04	1.85E-04
3:Ins:R:2	2.97E-05	5.99E-06	4.93E-05	6.53E-05	7.28E-05	1.70E-04	7.91E-05	8.29E-05
3:Ins:R:3	3.84E-06	1.16E-05	7.27E-06	7.63E-08	2.73E-05	1.60E-05	1.98E-05	1.18E-05
3:Ins:R:4	5.16E-06	1.04E-05	1.28E-05	3.42E-05	1.19E-05	3.83E-05	3.34E-05	1.96E-05
3:Ins:R:5	7.70E-05	2.99E-05	9.74E-05	4.89E-05	8.34E-05	1.25E-04	1.29E-04	9.87E-05
4:Ins:R:0	3.01E-06	2.22E-05	9.97E-05	7.96E-05	1.61E-05	1.10E-04	2.01E-04	5.37E-04
4:Ins:R:1	1.99E-04	1.97E-05	3.37E-04	2.68E-04	1.40E-04	7.06E-04	3.67E-04	1.84E-04
4:Ins:R:2	6.24E-06	0.00E+00	2.25E-05	7.37E-05	7.84E-05	8.42E-05	4.89E-05	1.18E-04
4:Ins:R:3	2.22E-05	9.55E-11	4.51E-05	2.20E-05	1.18E-05	6.77E-05	9.03E-06	1.22E-04
4:Ins:R:4	2.99E-05	1.30E-05	7.68E-05	5.86E-05	1.39E-05	8.69E-05	4.67E-05	1.18E-04
4:Ins:R:5	7.19E-05	1.54E-05	2.33E-04	8.59E-05	5.47E-09	3.41E-04	1.44E-04	1.65E-04
5:Ins:R:0	1.69E-08	1.50E-07	3.72E-09	1.99E-08	2.32E-07	2.29E-08	2.69E-08	2.80E-03
5:Ins:R:1	3.54E-04	1.54E-05	6.18E-04	7.78E-04	4.03E-04	1.64E-03	1.18E-03	3.99E-04
5:Ins:R:2	2.25E-05	2.11E-06	5.00E-05	8.87E-05	9.99E-05	1.19E-04	1.24E-04	1.27E-04
5:Ins:R:3	9.91E-06	1.29E-05	4.35E-05	1.53E-05	2.73E-05	5.97E-05	4.07E-05	1.08E-04
5:Ins:R:4	1.71E-05	6.63E-06	3.55E-05	4.15E-05	6.72E-06	9.48E-05	4.50E-05	2.46E-05
5:Ins:R:5	1.26E-05	1.41E-05	4.18E-05	6.35E-05	9.63E-10	6.49E-05	6.42E-05	3.20E-05
2:Del:M:1	3.59E-04	4.05E-05	4.94E-04	1.43E-03	7.17E-04	2.81E-03	6.67E-04	5.52E-04
3:Del:M:1	4.79E-05	7.23E-06	8.25E-05	3.68E-04	2.28E-04	4.10E-04	4.57E-04	1.97E-04
3:Del:M:2	2.70E-04	2.57E-05	5.05E-04	8.60E-04	4.76E-04	1.65E-03	3.77E-04	2.71E-04
4:Del:M:1	5.39E-05	1.48E-05	1.87E-04	6.70E-04	2.63E-04	8.98E-04	4.19E-04	2.76E-04
4:Del:M:2	1.56E-04	8.74E-06	2.12E-04	9.21E-04	4.08E-04	1.34E-03	2.85E-04	2.37E-04
4:Del:M:3	2.35E-04	1.89E-05	3.42E-04	9.96E-04	5.07E-04	1.38E-03	4.18E-04	4.00E-04
5:Del:M:1	8.81E-05	2.89E-05	3.26E-04	8.90E-04	1.19E-03	1.31E-03	1.73E-03	7.86E-04
5:Del:M:2	2.27E-04	1.74E-05	2.94E-04	1.78E-04	2.16E-03	8.39E-04	1.07E-03	7.41E-04
5:Del:M:3	1.40E-04	1.94E-05	1.87E-04	1.11E-04	1.57E-03	3.14E-04	2.35E-04	5.09E-04
5:Del:M:4	9.30E-05	2.16E-05	1.96E-04	3.23E-04	9.80E-04	4.54E-04	2.05E-04	3.60E-04
5:Del:M:5	9.48E-05	4.82E-05	3.08E-04	2.91E-04	1.01E-03	5.33E-04	2.59E-04	5.96E-04
