Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
CPCT02080197T	398	93	35	507	229	58	169	29	63	92	10	68	136	55	46	84
CPCT02110059T	674	0	90	157	32	52	62	40	7	222	35	40	88	48	29	0
CPCT02220076T	236	62	14	402	222	78	152	12	0	46	46	32	36	15	39	65
CPCT02010751T	74	24	6	304	83	79	20	14	0	105	25	21	87	8	13	7
CPCT02220077T	328	0	0	151	38	115	17	258	3	170	11	27	17	14	36	34
DRUP01060010T	908	123	0	386	14	78	184	307	149	40	91	55	164	66	79	47
CPCT02140061T	335	388	2	122	48	54	169	25	92	37	90	35	92	41	2	18
CPCT02270018T	298	6	14	295	183	100	53	39	46	22	75	32	25	20	40	34
CPCT02310007T	391	0	40	404	304	95	51	139	0	36	176	21	70	31	57	46
CPCT02230087T	606	25	38	520	370	136	210	62	0	75	96	83	49	52	42	13
CPCT02150048T	536	242	146	411	329	233	145	225	27	85	213	1156	20	154	56	25
DRUP01010122T	62137	59775	23033	2349	10222	628	1216	113	0	0	0	275	232	0	294	69
CPCT02330095T	543	10	45	404	203	136	152	21	47	73	131	112	63	23	105	50
CPCT02340075T	782	137	49	636	509	178	198	23	12	46	126	62	70	35	57	42
DRUP01010072T	189	110	7	379	197	89	75	154	105	38	229	42	106	81	57	32
CPCT02330087T	112	2	4	159	37	128	0	353	161	223	87	62	57	98	14	17
CPCT02240010T	631	0	85	506	273	191	61	164	37	91	51	53	64	79	56	77
CPCT02110062T	269	156	19	764	228	0	214	149	0	224	351	210	166	442	97	136
WIDE01010038T	137	43	0	189	44	69	27	238	55	122	56	44	17	51	25	9
CPCT02050325T	360	208	45	539	183	71	95	241	0	122	129	128	101	200	66	119
CPCT02050327T	351	103	0	297	301	171	75	38	149	28	452	28	57	76	49	30
CPCT02050329T	543	52	19	410	446	167	235	193	170	214	95	29	121	86	29	88
WIDE01010060T	143	119	44	248	165	47	49	66	12	238	97	17	51	3	28	29
WIDE01010100T	268	146	80	247	193	96	117	58	0	36	43	9	0	26	5	34
DRUP01340006T	326	235	0	274	36	152	86	205	43	902	61	285	64	103	113	61
CPCT02220036T	506	0	18	244	255	99	43	192	0	120	19	77	36	44	71	53
WIDE01010066T	545	120	0	172	264	116	103	56	17	92	130	69	12	107	32	70
WIDE01010077T	379	13	52	303	219	62	78	66	0	0	98	28	69	95	19	34
CPCT02040226T	494	38	0	443	452	101	176	15	45	19	108	43	35	34	46	34
CPCT02330098T	267	0	3	104	0	0	50	21	80	43	49	19	188	57	30	7
WIDE01010091T	201	71	60	350	149	79	110	56	0	61	89	167	30	50	44	64
CPCT02110064T	246	17	29	205	170	37	71	42	0	79	87	195	76	30	53	8
WIDE01010063T	82	89	0	207	96	72	59	48	71	77	54	61	0	118	33	24
WIDE01010097T	179	80	17	371	193	64	65	16	0	73	40	8	21	34	38	33
WIDE01010096T	223	154	0	336	29	0	155	16	0	167	131	114	78	283	83	112
CPCT02370022T	462	0	121	443	331	178	74	134	0	43	151	106	40	46	8	76
CPCT02020695T	191	101	29	387	154	0	80	25	0	96	139	69	152	243	89	82
CPCT02100201T	582	0	38	508	137	100	137	30	0	30	114	83	19	47	51	55
CPCT02050335T	177	0	84	208	53	90	65	240	15	160	85	23	105	31	32	6
CPCT02160040T	413	0	119	0	214	34	27	542	0	424	191	598	242	518	113	81
CPCT02240012T	162	152	0	154	0	87	205	121	91	237	118	22	61	102	42	51
WIDE01010128T	498	62	4	483	368	72	94	203	41	10	106	8	39	19	67	15
CPCT02220081T	233	12	7	194	130	71	37	47	43	14	64	104	28	27	32	72
CPCT02100165T	388	0	69	271	33	108	132	140	0	115	57	60	40	45	31	34
DRUP01230004T	41227	96554	26631	3392	5410	1598	1884	14	0	0	229	754	416	49	286	0
DRUP01060002T	160	116	10	472	193	28	51	232	22	61	80	31	460	89	62	7
WIDE01010206T	326	0	74	262	203	177	63	642	78	244	42	39	13	32	29	61
WIDE01010001T	229	72	32	150	86	78	94	32	0	27	54	2	12	14	12	12
CPCT02120112T	568	205	32	779	328	224	95	193	0	56	100	86	83	191	5	45
CPCT02120119T	323	122	0	246	222	95	135	3	21	71	127	44	148	41	37	34
WIDE01010154T	260	240	0	665	401	83	40	6	45	410	92	78	49	207	85	112
CPCT02370020T	571	0	20	317	247	55	112	31	74	36	85	40	188	23	49	34
CPCT02230090T	427	0	37	349	206	99	101	69	52	32	34	30	109	26	568	18
CPCT02210048T	53	34	0	139	31	58	3	131	100	80	72	26	137	34	45	35
WIDE01010159T	995	51	43	477	290	252	169	22	0	41	115	62	0	55	42	39
WIDE01010179T	439	95	0	571	319	153	119	60	0	86	93	18	35	19	50	32
WIDE01010177T	252	0	74	495	151	83	73	112	0	142	64	69	40	41	81	26
WIDE01010166T	479	0	0	379	79	189	93	57	173	37	0	37	0	670	65	35
CPCT02130069T	285	0	22	322	319	56	123	64	0	27	42	25	68	27	14	34
WIDE01010168T	596	84	29	477	420	180	40	84	51	195	139	25	10	33	24	44
CPCT02340074T	453	37	33	209	250	234	105	274	0	100	82	208	174	72	27	60
CPCT02290032T	344	0	49	178	73	97	141	3	0	1	26	5	134	25	38	0
WIDE01010200T	600	175	0	360	364	147	138	59	0	510	52	40	0	79	49	121
DRUP01340016T	53871	63279	17174	11477	12664	1367	1781	0	0	0	86	0	510	0	0	23
WIDE01010228T	144	197	0	253	362	329	169	10	197	24	289	54	31	82	65	17
WIDE01010227T	626	47	15	522	341	149	205	67	0	31	103	41	43	55	31	31
WIDE01010232T	314	181	0	225	244	94	128	15	30	2	112	21	4	26	30	30
WIDE01010196T	278	32	0	274	297	114	69	57	66	12	115	34	23	20	38	48
CPCT02050352T	384	118	0	387	223	204	118	474	35	69	78	24	30	23	3	13
CPCT02100173T	475	0	7	255	223	110	54	428	0	84	79	48	183	14	24	12
CPCT02210049T	290	100	21	205	132	224	108	137	36	78	112	82	32	62	33	3
WIDE01010236T	353	21	34	424	137	146	68	66	0	45	50	22	15	28	78	30
CPCT02210050T	456	76	33	870	289	167	132	78	0	27	134	19	58	30	77	25
WIDE01010218T	897	137	27	559	486	222	225	91	0	31	206	32	4	42	65	37
WIDE01010261T	2	398	0	636	207	133	188	32	0	28	114	24	27	34	11	37
CPCT02350002T	618	192	97	211	254	146	83	181	0	103	273	43	105	113	56	1
CPCT02130089T	295	134	14	262	117	165	49	66	75	0	63	74	171	267	37	11
WIDE01010251T	98	94	0	199	76	60	91	104	41	58	104	21	35	24	25	42
WIDE01010273T	162	28	20	163	201	13	50	24	56	23	78	9	31	14	41	22
WIDE01010252T	109	150	0	514	209	168	108	55	0	14	75	19	12	30	52	40
WIDE01010258T	301	0	23	296	157	70	44	98	77	63	91	161	28	57	38	38
WIDE01010291T	763	0	0	79	172	135	218	29	215	71	121	95	0	61	77	55
CPCT02120124T	254	21	38	245	85	132	14	262	4	49	250	24	88	66	71	0
WIDE01010269T	231	147	45	300	151	57	111	335	0	244	114	102	107	328	47	52
CPCT02060231T	550	50	0	572	222	82	55	662	139	118	103	47	125	18	81	55
WIDE01010300T	352	2	26	301	169	143	144	134	24	70	90	65	22	94	36	108
WIDE01010319T	447	27	80	988	257	194	50	960	0	104	60	32	47	19	37	75
WIDE01010327T	336	0	31	380	235	90	22	20	0	34	88	34	12	24	47	32
CPCT02230100T	981	148	112	560	372	333	110	383	0	16	257	68	16	91	38	63
WIDE01010338T	665	98	14	583	482	202	141	117	5	133	79	34	41	106	58	93
CPCT02380040T	276	47	57	342	246	143	90	250	0	122	63	164	11	44	27	35
WIDE01010299T	207	38	55	102	191	154	91	376	127	50	117	46	41	36	58	54
WIDE01010353T	117	67	0	181	22	124	90	9	0	87	50	44	0	60	25	25
CPCT02190017T	88	31	6	161	1	181	17	294	63	29	117	43	35	54	19	47
WIDE01010366T	192	152	40	735	409	128	98	64	0	0	124	45	17	73	41	40
CPCT02190037T	287	8	0	317	181	230	50	779	39	115	125	12	60	68	37	39
WIDE01010389T	114	0	44	106	80	29	55	17	0	22	20	6	27	13	21	22
CPCT02050354T	236	110	0	174	258	108	126	60	85	59	129	51	25	45	35	45
CPCT02040122T	144	79	3	359	115	73	115	166	0	60	98	135	48	18	51	54
DRUP01070080T	29614	70314	28176	0	0	0	0	0	5281	0	0	0	0	0	0	0
WIDE01010027T	120	101	9	235	106	41	68	75	0	47	36	11	4	38	21	12
CPCT02050358T	875	137	83	874	1343	33	173	31	0	25	106	27	159	60	77	62
WIDE01010407T	707	0	0	565	48	242	24	494	11	106	61	493	50	38	0	184
DRUP01050026T	577	0	38	251	74	65	74	212	0	76	91	98	407	61	25	109
CPCT02060136T	881	0	18	555	160	235	52	1327	185	77	222	182	175	87	52	61
CPCT02290036T	246	0	25	507	228	30	90	1	0	6	71	30	71	8	0	46
WIDE01010426T	155	101	0	204	155	68	93	19	0	23	51	8	16	15	21	28
WIDE01010379T	78	47	12	139	82	51	59	60	24	8	85	37	26	56	14	76
CPCT02390022T	128	13	41	72	200	36	31	30	0	111	44	26	232	53	33	0
WIDE01010429T	168	104	0	342	157	151	46	192	64	121	315	47	18	18	76	0
WIDE01010434T	413	0	15	328	98	43	63	80	0	209	23	18	30	14	30	25
CPCT02050355T	450	0	90	390	225	159	131	57	0	11	175	12	107	72	46	37
CPCT02010835T	1409	90	116	402	128	106	214	73	0	119	81	175	210	125	28	96
DRUP01020053T	45648	105164	29911	8813	11781	2392	2570	0	0	0	324	670	393	205	566	0
DRUP01040016T	49668	65291	24132	6505	7170	107	80	0	0	0	162	0	394	0	0	137
CPCT02010841T	390	153	0	336	153	130	120	132	194	39	71	57	129	47	46	49
WIDE01010441T	396	63	0	125	0	34	73	62	51	318	66	133	44	203	32	88
CPCT02010786T	47407	36919	15316	2022	3834	0	681	0	0	0	37	0	287	0	157	144
WIDE01010439T	102	17	0	85	220	27	51	7	0	18	55	33	23	44	37	15
CPCT02010839T	316	99	30	371	219	73	68	20	0	72	85	18	105	104	48	37
DRUP01050025T	705	180	20	228	82	0	239	52	146	92	74	385	610	106	352	202
WIDE01010446T	286	92	0	169	48	160	104	131	34	133	72	11	6	81	64	42
WIDE01010447T	319	60	0	464	261	94	70	38	0	24	116	41	6	9	35	32
WIDE01010425T	922	191	68	760	317	261	136	209	0	104	153	89	0	27	42	10
WIDE01010442T	895	28	81	414	530	293	172	116	37	33	151	46	0	34	52	43
WIDE01010451T	1973	1123	39	1038	12	126	1465	181	0	113	164	131	80	68	50	64
CPCT02160049T	370	274	70	483	51	58	307	185	1	99	130	129	148	235	46	132
WIDE01010456T	183	176	0	402	94	233	142	292	149	64	126	141	12	48	75	88
CPCT02330111T	402	37	42	498	314	91	83	15	0	212	48	18	83	0	72	19
CPCT02120136T	39	5	0	160	81	53	41	1	21	21	34	35	41	24	25	2
CPCT02030493T	84	0	0	161	55	73	17	69	73	64	50	8	38	3	16	39
CPCT02020757T	726	97	67	474	473	184	128	216	31	59	167	97	143	53	77	18
DRUP01030018T	43760	115984	30481	7927	8138	942	2540	0	0	0	540	154	619	13	693	14
CPCT02060239T	269	147	31	294	177	0	184	21	0	135	53	71	131	248	77	64
CPCT02330112T	446	0	0	326	211	318	130	38	288	0	0	74	0	999	90	85
DRUP01330008T	540	68	0	376	155	180	18	356	87	109	271	835	88	47	93	66
CPCT02330043T	447	65	0	277	88	284	228	368	366	1295	131	288	106	185	59	46
CPCT02010873T	232	0	0	166	198	69	74	19	45	19	117	30	58	7	33	17
CPCT02010860T	211	17	50	176	110	52	76	1	0	59	82	20	13	23	27	32
CPCT02090050T	99	19	14	210	89	135	50	12	0	26	74	82	35	42	13	31
CPCT02380047T	346	0	66	397	211	161	68	174	0	90	59	298	53	27	5	99
CPCT02050375T	556	136	24	655	211	158	204	424	0	49	153	35	31	42	19	49
CPCT02390027T	160	13	42	168	114	46	69	12	0	88	60	5	19	24	32	33
DRUP01050028T	32450	20731	7901	693	1455	355	203	0	0	0	40	0	429	0	0	185
CPCT02310013T	494	0	33	423	366	287	163	163	80	58	88	36	13	88	62	0
CPCT02120145T	0	60	12	68	137	99	63	8	0	17	39	37	29	33	10	19
WIDE01010606T	61956	28464	14312	8990	42761	3096	0	189	0	0	0	0	1101	0	0	0
CPCT02110071T	711	77	29	591	419	204	107	171	0	112	97	404	77	71	68	171
CPCT02320005T	637	23	31	516	111	160	187	415	0	90	156	70	65	70	36	35
CPCT02290044T	235	114	0	324	133	172	116	353	65	67	142	59	75	70	34	8
CPCT02020758T	100	16	0	125	123	57	46	10	0	8	42	4	30	32	3	32
DRUP01010047TII	55413	48366	14414	0	0	0	1017	26	1880	290	0	444	383	0	89	0
CPCT02010880T	218	0	32	228	120	86	93	40	40	99	80	152	80	41	11	34
CPCT02010884T	136	43	0	168	119	130	97	436	20	63	36	63	15	87	0	32
WIDE01010460T	98293	51733	30782	0	16682	2746	2788	5	0	0	0	508	421	0	339	0
CPCT02010882T	64044	77166	23490	0	11729	1660	1236	11	0	0	0	846	637	2	328	0
CPCT02080244T	342	68	32	307	167	94	90	152	0	82	127	206	69	73	23	8
CPCT02010881T	497	28	4	262	92	102	127	22	89	23	74	32	68	28	93	38
CPCT02170033T	275	52	32	95	96	0	106	86	0	149	98	9	85	178	36	59
CPCT02120079T	90	171	18	338	111	57	89	8	0	36	101	40	115	21	35	31
CPCT02040258T	575	0	0	132	14	365	48	1012	204	135	390	129	7	78	76	58
CPCT02040269T	281	51	0	180	197	139	128	127	136	83	136	129	85	175	51	58
CPCT02090059T	526	106	0	266	136	85	144	210	0	185	77	218	110	388	139	94
CPCT02330102T	370	13	0	175	148	65	9	54	180	296	283	236	34	25	112	60
CPCT02390033T	307	72	50	164	130	103	71	21	9	0	57	60	83	51	51	21
CPCT02030514T	201	84	17	495	326	0	144	148	0	136	83	45	121	279	547	81
CPCT02010898T	40	0	17	103	262	146	52	11	0	9	78	21	13	54	23	20
CPCT02110073T	608	0	29	303	204	33	58	18	0	35	33	51	119	5	44	25
CPCT02340095T	143	109	0	75	31	127	127	48	26	48	59	31	72	61	32	26
CPCT02050387T	270	30	0	395	257	58	90	5	0	20	33	11	87	6	22	67
CPCT02390034T	893	78	104	407	245	218	106	424	23	125	206	78	132	87	87	25
CPCT02130144T	437	69	41	1014	674	201	181	35	0	118	191	127	52	128	206	57
CPCT02210064T	1912	257	67	436	489	131	232	39	196	41	111	46	90	14	77	34
CPCT02410008T	100	0	23	186	70	40	54	7	58	1	15	23	70	19	7	32
CPCT02170037T	308	169	0	265	140	24	80	1145	40	141	39	51	127	98	44	58
CPCT02170035T	54520	55393	20270	1193	7100	1144	1518	0	0	0	132	333	292	188	292	0
CPCT02020802T	327	107	0	438	230	177	119	52	0	31	109	15	1	47	36	26
CPCT02230117T	647	181	0	414	467	143	135	66	102	72	106	51	185	114	53	143
CPCT02350009T	909	259	77	193	0	33	562	173	0	197	27	129	131	209	130	54
CPCT02210070T	257	23	0	320	211	106	77	38	63	74	83	27	60	50	46	51
CPCT02120160T	451	139	11	348	215	157	147	93	61	68	103	22	50	36	29	72
CPCT02180072T	239	32	59	231	131	48	86	45	0	31	40	26	121	101	4	25
CPCT02350012T	320	0	15	284	209	68	39	60	0	71	127	22	66	9	37	52
CPCT02050397T	366	0	0	195	104	112	69	98	142	99	102	48	38	42	78	12
CPCT02030528T	490	121	36	203	120	171	244	356	0	228	154	217	108	156	53	50
CPCT02100182T	382	0	15	223	100	143	55	185	0	58	85	52	24	32	0	23
DRUP01050031T	767	221	52	261	86	46	314	69	66	148	90	390	202	97	305	229
CPCT02370036T	389	0	70	458	274	183	57	142	0	156	75	57	136	54	72	32
CPCT02050398T	350	68	23	929	317	105	60	11	0	148	121	0	161	17	34	24
CPCT02120162T	77	128	0	303	141	53	103	9	66	120	52	34	110	34	34	43
CPCT02130137T	351	43	2	477	303	82	62	35	0	14	106	33	216	70	42	27
