Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
CPCT02330082T	14	11	54	21	0	0	0	153	35	15	10	0	0	0	1
CPCT02130035T	261	0	199	89	0	22	17	272	0	47	17	2	42	0	16
CPCT02020667T	23	0	178	102	0	25	16	0	35	27	0	20	65	0	7
CPCT02190030T	73	0	4	70	275	20	55	0	155	91	4	2	0	0	15
CPCT02070304T	142	0	249	64	136	37	45	0	0	43	67	27	118	0	31
CPCT02230093T	375	0	275	75	0	32	57	19	1	44	0	106	131	0	0
CPCT02170024T	15	18	152	101	27	2	14	0	100	18	76	0	25	0	21
CPCT02050342T	97	0	273	66	0	0	38	31	23	70	149	38	52	0	47
CPCT02130064T	31	0	144	117	9	12	6	84	30	57	110	0	0	0	19
CPCT02130063T	874	0	167	194	0	171	183	0	30	57	67	374	0	0	34
CPCT02080208T	23	0	37	66	0	7	13	1	33	31	80	11	0	0	2
CPCT02130066T	401	0	467	55	0	5	313	0	0	3	41	0	26	0	21
CPCT02130067T	100	0	0	111	418	22	75	0	193	0	6	0	28	0	12
CPCT02100172T	40	0	60	105	0	2	29	0	0	0	5	23	4	0	9
CPCT02130084T	0	90	223	45	0	32	56	0	48	21	69	1	0	9	12
CPCT02060220T	9	0	224	168	0	16	14	23	63	31	17	56	0	84	5
CPCT02100169T	588	0	129	128	209	36	0	559	0	24	17	0	0	201	56
CPCT02080218T	378	21	382	176	421	56	25	0	71	22	19	0	83	0	26
CPCT02050332T	19	0	30	35	32	240	7	33	0	148	0	0	1	75	10
DRUP01080031T	58072	9927	3263	434	0	0	0	0	0	0	356	0	0	0	0
CPCT02040245T	335	0	131	42	690	3	28	145	9	43	0	14	0	0	70
DRUP01050048T	78204	21995	9511	719	0	0	0	0	0	0	0	0	0	0	0
DRUP01010142T	40535	10889	3308	123	0	0	0	0	0	0	0	0	0	0	0
CPCT02080224T	30	1	0	79	196	8	33	0	34	67	34	51	0	15	8
CPCT02260021T	0	0	112	76	38	0	4	0	55	17	25	0	57	31	2
CPCT02020762T	14	0	83	153	0	37	26	0	8	47	0	0	57	5	0
CPCT02130116T	0	0	179	12	0	14	23	37	19	14	92	35	2	32	21
CPCT02050342TII	93	15	252	24	0	0	43	57	29	54	70	38	73	0	46
CPCT02130138T	61	21	41	63	164	21	49	64	0	52	114	42	0	0	1
CPCT02130139T	215	16	244	113	112	18	98	0	0	22	0	0	0	0	215
CPCT02230115T	147	0	134	144	0	9	53	0	0	49	0	25	32	0	13
CPCT02010902T	0	0	408	132	175	14	4	0	0	11	0	0	53	42	5
CPCT02290056T	25	0	242	67	0	193	83	0	88	178	44	0	0	0	51
CPCT02130152T	10	0	61	54	0	5	0	0	44	65	0	5	0	25	8
DRUP01170003T	3	0	23	55	42	263	3	0	39	0	75	1	0	0	2
DRUP01010095T	43	0	647	27	61	17	0	49	0	7	75	0	69	0	10
DRUP01030024T	313	0	0	141	322	63	0	32	18	110	0	0	40	0	2
CPCT02040292T	19	38	280	333	0	68	12	0	0	55	0	37	80	56	0
DRUP01050035T	983	0	237	107	0	160	152	0	213	5	93	392	0	0	46
CPCT02020577T	30	0	169	129	0	35	5	63	78	43	5	0	52	0	10
CPCT02050263T	212	0	306	38	0	13	33	0	33	7	68	54	60	0	16
DRUP01010108T	2050	0	1463	22	0	36	193	589	51	0	385	0	0	431	195
DRUP01010109T	0	83	162	13	76	0	32	0	40	29	29	2	18	0	18
DRUP01010113T	33	0	55	0	44	89	68	0	81	421	115	0	57	0	16
CPCT02120059T	0	0	937	109	0	68	50	72	0	62	72	0	0	344	100
CPCT02170010T	0	34	59	150	0	112	39	0	28	73	57	28	0	0	21
CPCT02030398T	138	0	186	112	0	14	13	102	12	21	0	0	31	15	22
CPCT02050250T	183	0	230	51	0	4	2	0	17	38	4	37	0	0	22
CPCT02050076TII	174	0	286	32	0	16	6	402	0	8	105	0	0	150	5
CPCT02050182T	28	0	0	20	70	17	23	232	31	14	0	2	0	0	11
CPCT02070187T	57	0	400	77	0	15	18	35	5	13	55	0	6	0	19
CPCT02030373T	806	0	508	91	0	40	229	100	28	33	124	50	53	0	15
CPCT02020589T	41	0	0	103	205	330	36	0	36	0	72	0	0	0	9
CPCT02040154T	93	0	188	66	72	8	15	0	23	57	40	17	45	0	1
CPCT02050091T	23	0	88	35	0	13	18	0	33	9	24	18	12	0	11
CPCT02020406T	29	15	84	43	51	11	43	0	14	24	18	0	61	0	7
CPCT02020405T	129	0	243	82	275	178	7	27	27	0	0	0	5	0	5
CPCT02070052T	36	47	304	51	57	10	23	0	30	29	26	0	50	93	19
CPCT02060063T	110	106	132	164	0	1011	68	0	0	94	0	0	0	0	158
CPCT02230004T	12	0	204	21	121	8	103	0	9	38	41	21	0	112	17
CPCT02300006T	115	9	216	77	0	23	25	129	0	23	10	10	0	0	11
CPCT02080066T	93	0	101	10	0	6	46	0	22	9	30	12	35	0	9
CPCT02010492T	19	0	0	16	0	3	17	0	33	30	61	0	6	0	8
CPCT02020460T	7	0	61	27	0	14	0	0	9	33	65	0	45	0	0
DRUP01010019T	0	0	436	7	0	30	0	161	158	48	85	41	0	227	17
CPCT02050133T	130	0	556	17	0	22	0	0	14	19	92	0	0	330	75
CPCT02050144T	1088	0	618	55	0	32	75	721	0	0	0	0	0	371	319
CPCT02050286T	207	0	302	255	0	958	0	0	27	0	206	98	70	0	108
CPCT02130006T	414	0	300	93	0	12	100	0	33	16	9	85	54	0	21
CPCT02130003T	0	8	73	54	0	23	18	0	0	61	70	20	0	79	0
CPCT02340039T	223	0	259	78	118	26	72	0	0	14	80	42	0	0	19
CPCT02230075T	149	0	80	43	0	17	27	9	0	0	0	15	30	0	4
CPCT02080169T	88	0	60	116	106	9	19	0	0	62	0	14	64	0	7
CPCT02150005T	0	49	0	70	0	15	49	119	47	32	9	10	9	11	13
WIDE01010522T	9	8	0	25	82	6	20	0	9	48	62	0	25	0	11
WIDE01010696T	0	0	0	12	98	3	8	0	32	33	8	10	50	20	19
