MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
3:Del:M:1	5.69E-06	3.43E-05	1.32E-04	5.96E-05	2.27E-04	1.81E-04	1.74E-04	2.47E-05
3:Del:M:2	3.31E-05	8.44E-05	1.49E-04	6.75E-05	9.68E-04	6.91E-04	1.41E-04	5.16E-05
4:Del:M:1	7.54E-06	3.07E-05	1.28E-04	4.63E-05	3.02E-04	2.36E-04	1.67E-04	5.25E-05
4:Del:M:2	1.60E-05	2.82E-05	1.36E-04	5.36E-05	6.51E-04	4.76E-04	1.66E-04	5.25E-05
4:Del:M:3	2.14E-05	7.98E-05	1.74E-04	5.49E-05	8.58E-04	7.83E-04	1.87E-04	5.18E-05
5:Del:M:1	1.61E-05	5.56E-05	8.23E-04	2.53E-04	3.00E-04	4.86E-04	7.40E-04	1.40E-04
5:Del:M:2	5.11E-07	7.79E-05	4.27E-04	7.46E-04	6.14E-05	3.71E-04	3.44E-04	1.40E-04
5:Del:M:3	1.15E-05	9.20E-05	1.46E-04	6.52E-04	3.60E-04	3.48E-04	2.60E-04	8.48E-05
5:Del:M:4	4.42E-06	6.10E-05	9.68E-05	3.57E-04	1.19E-04	1.87E-04	1.07E-05	1.79E-05
5:Del:M:5	5.35E-06	7.65E-05	6.98E-06	3.08E-04	2.58E-04	4.46E-04	2.26E-04	7.62E-05
